X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x236	2.43	0.13	8.59	1.04	4.53	2.85	2.03	1.08	0.07	0.51	c	b	b	a	a	a	b	b	b	b	7.31	0.73	6.86	9.25	6.17	5.69	1.08	3.58	3.37	0.97	b	a	a	b	c	c	b	a	c	b	9.03	0.24	8.26	8.26	5.6	2.11	6.12	7.94	8.66	8.72	c	c	a	a	a	b	a	b	b	b	2.26	2.13	3.11	2.05	5.02	7.87	1.75	5.9	4.49	6.06	b	b	b	a	c	a	b	a	a	a
x237	1.82	0.95	2.91	7.1	2.81	1.53	1.91	2.5	7.8	8.9	a	c	b	b	a	c	b	c	b	a	0.34	1.02	8.65	0.67	3.18	6.24	2.64	1.1	7.94	4.68	a	c	b	b	a	a	a	b	a	b	0.25	6.58	4.86	8.41	6.2	9.51	3.23	9.91	0.38	6.93	c	c	c	c	a	c	b	c	c	c	7.38	0.56	5.24	1.9	0.67	7.58	4.92	4.07	1.95	7.41	c	a	c	c	a	c	c	c	c	a
x238	7.27	8.42	3.89	3.32	5.19	8.42	9.23	9.27	0.78	1.68	b	c	c	b	c	c	a	c	b	c	6.45	5.33	1.79	4.06	5.19	8.42	9.23	5.09	8.34	1.32	b	c	b	b	a	c	a	b	c	a	7.89	2.37	4.83	9.31	4.38	8.66	6.36	3.91	2.41	5.6	a	c	c	a	b	a	b	a	b	b	9.33	1.05	6.54	2.9	6.4	6.42	7.62	5.27	5.72	7.7	a	c	b	a	a	a	c	c	c	c
x239	0.26	2.2	5.46	2.47	5.19	8.42	9.23	0.9	7.34	8.9	a	b	c	c	c	a	b	b	a	c	0.26	2.2	5.46	2.47	5.19	8.42	9.23	0.9	3.59	8.03	c	b	c	c	c	a	a	b	a	a	0.06	5.57	6.35	7.64	8.95	7.05	9.9	6.57	2.45	3.86	c	b	c	c	a	a	b	c	b	c	5.7	1.23	2.01	1.96	4.2	8.87	7.86	5.52	6.83	3.64	b	a	c	c	a	a	a	c	b	c
x240	4.3	1.31	5.95	3.59	5.19	8.42	9.23	1.74	1.85	9.2	c	a	b	c	a	c	a	b	a	b	4.17	5.61	0.9	7.73	5.19	8.42	9.23	4.31	3.6	1.85	a	c	c	c	b	b	a	b	b	c	0.18	6.19	2.75	0.75	9.01	5.72	7.79	1.09	6.04	9.48	b	a	b	a	a	b	a	b	b	a	5.68	3.24	5.78	5.52	0.06	7.9	3.5	8.67	3.78	2.77	c	c	a	c	c	c	b	c	c	b
x241	6.25	5.54	0.1	6.48	4.26	6.9	2.96	1.38	9.8	8.9	a	c	c	a	a	c	b	b	c	a	9.94	7.73	8.45	5.53	6.14	5.38	4.8	0.92	5.81	3.1	b	c	b	a	b	a	a	a	a	a	0.28	1.61	3.92	4.14	6.24	6.29	3.09	6.83	3.24	8.68	a	c	c	c	a	c	a	b	a	a	5.65	5.4	8.44	3.14	1.19	8.31	4.89	5.09	6.74	2.82	b	c	c	a	c	b	c	a	a	c
x242	8.02	8.88	4.84	0.87	5.19	8.42	9.23	2.22	3.49	5.79	b	c	a	a	a	a	c	b	c	b	1.58	4.09	8.82	5.15	5.19	8.42	9.23	5.07	9.77	0.7	b	a	b	a	b	b	a	b	a	a	4.79	7.2	4.97	2.8	1.8	3.31	5.49	8.13	8.77	5.23	b	a	c	a	c	a	a	c	b	a	0.15	2.49	0.4	4.14	7.52	5.6	4.47	4.97	8.14	4.52	c	b	c	b	a	c	c	c	a	c
x243	5.63	8.07	5.5	8.9	1.05	8.14	8.69	4.96	7.01	5.94	a	a	a	b	a	b	a	b	a	c	2.81	0.74	9.88	8.13	8.57	3.03	1.53	1.04	9.04	0.85	a	b	c	b	c	b	a	a	c	a	6.39	4.78	1.36	0.72	2.74	4.79	1.78	5.19	9.66	2.26	c	c	c	a	b	c	a	b	b	a	9.08	5.99	4.31	9.9	0.07	2.35	8.26	8.83	5.26	3.55	a	c	c	a	a	b	a	b	a	b
x244	5.67	4.1	4.64	7.45	8.12	0.88	7.36	6.11	6.95	7.17	a	c	a	c	a	c	b	c	c	b	0.67	6.93	2.93	2.8	4.92	1.95	7.61	2.58	1.26	5.08	c	a	c	c	a	a	b	c	c	a	3.33	2.86	6.04	9.2	7.73	7.06	0.66	4.94	3.6	9.83	b	c	a	b	b	c	b	a	b	b	7.95	9.96	5.36	3.74	7.98	6.27	1.74	7.66	2.97	6.61	b	c	c	c	a	b	c	c	b	b
x245	3.94	7.08	8.99	9.31	3.81	8.43	5.62	2.97	7.91	2.29	c	b	b	b	c	a	c	c	b	a	8.68	2.02	0.32	1.78	2.25	0.83	5.6	6.19	6.91	0.69	c	b	c	c	b	a	c	b	b	c	2.25	1.52	3.87	8.4	1.48	2.68	5.99	2.84	3.93	2.92	c	b	c	c	b	a	c	c	c	a	2.47	3.54	1.83	4.93	1.06	5.84	7.59	4.38	0.84	8.54	a	b	a	a	a	b	a	c	c	a
x246	6.1	4.95	1.75	9.72	1.32	3.31	1.25	1.59	0.11	3.57	b	b	c	a	b	a	a	c	a	c	6.02	1.92	3.41	7.49	8.85	8.4	1.53	9.67	4.6	6.73	a	c	a	a	a	a	c	a	c	a	0.29	6.46	5.28	0.13	7.46	4.98	9.82	0.08	10	9.03	a	c	c	b	a	c	c	a	c	b	0.52	9.32	3.84	1.69	8.1	9.88	0.75	8.05	5.38	4.91	a	b	a	a	a	c	c	a	a	a
x247	0.26	2.2	5.46	2.47	0.9	9.29	9.32	0.9	4.03	9.94	a	b	a	b	c	c	c	b	a	a	0.26	2.2	5.46	2.47	5.27	6.45	7.33	0.9	6.43	2.9	a	b	c	a	c	c	a	b	a	a	4.19	6.07	4.18	9.77	6.56	4.76	0.28	9.28	0.69	2.92	c	c	a	c	a	b	c	b	c	a	5.82	0.71	9.3	2.1	6.94	2.26	6.29	1.49	6.81	9.01	a	c	c	a	c	c	a	b	b	c
x248	0.44	1.08	2.94	2.88	2.79	0.71	8.31	8.21	0.76	0.51	b	a	b	b	b	b	c	c	a	b	4.04	1.83	3.97	5.81	4.22	7	8.68	3.07	0.68	3.47	c	b	a	a	c	a	a	c	a	a	9.18	2.75	7.42	1.76	1.27	8.01	6.84	3.99	1.7	4.7	a	a	a	c	c	b	c	b	b	b	6.61	6.26	6.93	0.1	8.37	3.46	9.07	3.53	9.96	1.23	b	a	c	a	a	b	a	b	a	c
x249	8.15	8.84	9.7	4.85	6.23	5.9	7.81	9.65	2.18	7.02	a	c	b	a	a	a	a	b	a	b	2.39	4.82	4.77	4.46	3.5	3.36	7.31	9.03	5.79	8.59	c	c	c	a	b	a	a	c	a	a	1.19	1.02	8.82	1.59	7.31	5.5	3.42	8.8	5.25	3.14	c	c	c	b	c	c	a	c	c	a	1.75	0.99	6.88	2.71	4.57	4.6	9.69	7.87	6.52	3.99	a	b	a	a	a	c	b	c	c	c
x250	2.39	1.64	7.42	7.9	3.81	7.41	5.9	2.74	4.49	1.87	b	b	a	a	b	b	c	c	b	b	7.2	4.1	4.77	5.51	4.88	9.02	1.6	9.52	6.92	6.68	a	b	a	b	b	c	a	a	b	a	0.88	1.01	6.29	4.63	2.82	0.92	1.97	7.01	0.43	1.94	b	b	b	a	b	b	a	c	a	a	3.11	6.28	8.58	9.13	0.95	1.48	5.81	6.81	7.63	9.57	b	a	a	a	b	c	c	b	c	c
x251	0.26	2.2	5.46	2.47	0.25	2.19	6.03	0.9	6.87	9.53	c	a	c	c	c	a	a	b	a	c	0.26	2.2	5.46	2.47	8.76	1.53	4.78	0.9	2.78	4.38	b	c	b	b	c	a	c	b	a	b	3.44	9.92	7.11	8.79	1.22	6.97	3.15	3.04	5.18	0.74	c	a	b	b	c	c	a	a	b	a	4.92	9.27	9.91	9.43	3.53	9.46	8.97	3.24	8.24	3.48	a	b	c	c	b	a	b	b	a	b
x252	1.2	5.04	3.06	7.09	5.19	8.42	9.23	7.52	0.92	7.81	b	b	a	a	c	b	a	b	b	b	3.93	4.86	8.93	2.58	5.19	8.42	9.23	1.88	1.6	8.22	c	b	b	c	b	c	c	a	c	c	2.3	9.76	4.16	0.94	1.78	5.18	8.46	1.05	7.13	5.69	c	b	b	c	b	a	c	b	b	a	7.12	6.95	5.4	4.78	3.52	8.31	4.38	1.86	4.84	8.92	a	a	c	a	a	c	c	a	c	c
x253	9.24	1.74	4.7	6.94	2.83	8.49	9.63	6.71	1.01	2.26	c	a	b	c	c	c	c	b	a	b	0.99	0.58	9.66	2.39	9.23	0.95	4.39	5.52	3.79	7.35	a	a	b	c	c	c	c	c	a	b	3.05	0.89	9.85	7.11	7.81	0.95	5.16	0.91	4.22	4.22	c	b	b	c	a	a	a	c	b	a	8.81	2.11	2.79	5.95	5.31	1.41	6.94	7.25	5.49	1.44	a	a	a	c	a	a	b	c	c	b
x254	7.13	5.23	7.98	3.65	0.98	1.58	1.31	5.92	3.89	2.63	c	a	b	c	c	c	b	a	a	c	5.66	7.37	0.64	0.41	3.23	5.95	0.26	5.71	1.43	2.48	a	a	b	b	c	c	c	c	c	a	3	0.68	2.2	6.23	2.42	2.17	3.92	1.86	6.7	5.17	c	c	b	a	b	b	a	b	c	a	5.61	8.09	9.36	2.08	1.62	4.26	4.04	3.54	9.32	0.36	b	a	c	c	b	b	c	a	a	c
x255	5.43	0.2	2.83	1.03	8.36	2.89	5.77	2.68	2.24	6.5	a	b	b	c	c	c	b	b	a	c	6.38	3.92	8.31	3.46	3.95	8.94	4.27	7.84	7.2	0.21	c	c	b	a	b	b	c	a	c	c	8.59	9.94	0.19	9.45	7.1	1.42	2.69	5.42	6.64	2.66	b	c	b	a	c	a	c	a	a	c	8.71	2.54	5.29	8.53	4.52	0.57	4.88	2	5.1	2.82	a	a	a	c	b	a	c	a	c	a
x256	8.21	8.9	5.03	7.12	2.92	5.67	9.74	0.26	3.94	1.29	a	c	c	b	a	b	a	a	a	a	8.01	6.13	6.42	1.52	6.29	8.63	1.48	4.42	2.71	5.1	b	a	a	a	a	b	c	b	c	c	6.49	1.39	9.1	0.5	6.49	3.51	6.19	2.26	3.72	4.65	a	c	c	c	b	b	a	c	c	c	4.67	0.66	2.12	0.2	8.47	5.62	4.96	2.62	0.5	6.91	b	a	b	c	c	b	c	c	c	a
x257	7.04	8.78	2.87	7.65	4	5.24	2.23	5.07	5.26	1.66	c	c	a	c	c	b	a	c	a	c	2.99	3.97	1.2	1.62	6.36	0.99	1.85	2.92	1.34	2.75	a	b	c	a	c	c	a	c	a	c	5.98	6.19	2.93	9.72	4.73	9.05	8.04	7.92	7.51	6.21	c	c	c	b	c	c	c	a	c	c	5.05	6.15	0.98	8.7	9.21	1.35	6.33	0.17	3.03	8.25	a	c	b	c	c	a	c	c	b	b
x258	3.19	10	5.28	5.59	7.74	4.92	1.98	6.77	8.23	2.06	a	c	b	a	a	a	a	a	c	c	2.17	0.6	9.69	0.11	2.89	7.01	8.41	1.52	0.9	7.94	a	b	c	a	b	a	b	b	b	b	6.89	7.77	8.33	9.34	9.87	8.91	2.63	1.18	0.36	6	c	b	c	c	c	a	a	b	c	b	0.23	1.89	2.7	9.45	9.12	4.71	0.99	3.5	1.09	8.42	c	a	b	a	b	c	b	c	c	b
x259	0.21	7.55	4.75	8.89	4.44	5.21	5.92	0.32	4.71	6.32	a	a	c	b	b	b	c	c	b	c	8.75	7.3	5.34	9.78	8.47	5.98	7.28	2.94	4.24	5.88	c	c	a	c	c	b	c	a	a	c	5.51	1.02	4.25	4.21	3.2	8.31	7.35	7.38	2.1	3.03	b	a	b	a	b	a	a	b	b	c	9.25	2.51	9.44	4.09	5.44	4.62	7.87	9.46	5.32	2.1	b	b	b	c	c	b	b	c	a	b
x260	2.11	2.49	8.67	7.6	8.15	3.84	3.99	5.46	1.54	5.46	c	c	b	a	c	b	c	a	a	b	7.24	7.3	2.61	4.13	1.78	8.37	0.85	9.1	7.66	0.43	c	b	c	c	a	a	b	c	a	c	2.43	7.09	4.9	1.29	3.11	5.81	3.39	8.21	5.21	3.43	c	b	c	c	c	a	c	a	c	c	3.49	3.5	4.55	8.32	2	6.67	3.85	2.37	0.46	4.99	b	c	b	a	b	a	b	a	c	c
x261	4.33	0.24	4.4	3.45	8.68	0.4	2.38	9.58	0.28	0.84	c	a	b	c	c	c	b	a	a	b	9.66	5.82	5.7	5.76	7.48	7.22	7.93	2.91	8.98	6.22	b	a	b	a	c	c	a	a	b	a	2.88	5.9	8	0.15	0.63	8.73	8	3.18	1.77	4.93	c	a	b	b	b	a	b	c	b	c	8.06	5.58	8.09	3.43	2.99	0.17	1.43	8.23	3.93	3.61	b	b	c	c	c	a	c	b	c	a
x262	6.98	9.21	8.46	9.04	5.36	5.55	0.29	4.17	8.77	1.03	a	a	b	c	c	c	b	a	b	c	9.66	5.35	9.05	0.91	6.43	9.71	4.05	5.48	8.63	0.2	b	a	b	b	c	c	c	c	b	b	3.12	0.63	2.19	2.79	3.1	4.77	2.73	9.94	4.84	8.49	c	a	c	b	c	a	b	c	c	a	0.13	5.16	7.67	8.78	5.19	9.57	3.76	5.97	1.79	4.11	a	c	a	c	a	a	a	c	c	a
x263	8.75	4.11	4.3	0.85	1.42	5.83	1.72	1.92	9.42	8.99	c	b	b	b	b	c	b	b	c	c	3.79	7.83	1	2.59	1.22	5.79	7.62	0.91	8.75	0.89	b	c	a	c	a	c	a	c	b	a	3.66	1.95	3.72	9.37	0.99	3.73	5.44	8.99	0.13	7.58	c	a	c	b	a	c	a	a	c	a	2.18	2.39	7.18	8.7	0.38	0.06	2.21	7.16	0.38	3.8	a	b	b	c	b	c	b	b	b	b
x264	5.08	9.6	8.84	1.08	5.19	8.42	9.23	4.28	4.33	1.92	b	b	b	c	a	c	b	a	a	b	8.48	0.24	5	2.85	5.19	8.42	9.23	4.41	4.14	5.82	c	b	c	a	a	a	a	b	b	a	5.24	9.08	7.78	7.43	4.8	7.7	0.26	7.49	1.17	6.09	a	c	a	c	c	c	a	b	c	a	2.57	2.94	2.83	1.05	1.1	0.01	6.44	8	3.95	9.48	b	b	b	c	a	b	a	a	c	a
x265	1.32	2.79	2.93	10	5.19	8.42	9.23	6.3	6.14	0.83	b	c	b	b	b	c	c	b	c	c	0.63	1.11	6.18	7.11	5.19	8.42	9.23	2.37	6.31	1.61	c	c	b	a	a	b	a	a	a	b	6.76	9.38	4.39	7.9	1.74	5.88	6.57	8.76	0.3	4.22	a	c	a	b	c	c	a	b	a	a	5.49	3.66	1.26	2.81	5.04	3.48	5.4	8.66	3.79	8.85	a	b	a	c	b	a	c	b	b	c
x266	0.26	2.2	5.46	2.47	7.14	4.81	9.94	0.9	9.98	9.43	c	a	c	a	c	b	a	b	a	c	0.26	2.2	5.46	2.47	2.37	0.71	1.79	0.9	0.8	5.69	a	b	c	c	c	b	c	b	a	b	9.05	5.52	6.99	0.47	9.11	0.94	0.78	2.94	2.25	6.62	b	a	a	a	c	a	b	b	b	a	7.14	7.24	4.71	5.37	2.26	9.95	1.78	3.31	6.62	6.67	a	b	c	a	b	a	c	a	a	a
x267	4.14	0.61	2.88	9.92	7.75	8.88	3.37	1.84	0.76	4.89	c	a	b	a	c	c	c	c	a	b	3.21	7.03	8.83	3.25	6.69	0.3	5.99	0.35	3.73	4.94	c	a	b	a	c	c	c	c	a	b	0.66	6.19	7.88	5.5	6.2	7.02	9.52	2.58	3.88	0.47	b	b	c	b	a	b	c	c	c	c	0.75	6.7	0.81	8.89	6.1	9.32	8.92	8.9	5.45	5.39	b	c	a	c	a	a	b	c	c	c
x268	2.3	7.27	3.64	7.62	5.19	8.42	9.23	1.27	1.13	6.29	b	a	b	a	c	c	c	b	c	c	4.33	0.59	2.37	5.87	5.19	8.42	9.23	2.36	6.08	1.26	c	a	b	b	c	c	a	b	b	c	3.29	8.66	3.53	5.91	6.15	3.67	6.22	8.48	5.15	1.24	b	b	c	c	a	a	c	a	a	a	3.37	6.22	2.37	7.21	0.15	5.32	9.86	3.92	0.51	4.23	b	c	b	c	b	a	c	c	c	c
x269	5.68	2.95	9.05	6.75	8.25	7.9	9.22	8.36	7	5.04	b	b	c	a	a	c	c	b	b	b	5.3	8.9	0.9	1.7	8.69	4.05	3.21	0.39	3.87	4.08	a	b	c	c	c	c	a	a	b	a	8.03	9.46	8.22	7.27	2	0.56	2.01	3.3	3.83	2.02	a	c	a	b	b	a	a	a	b	a	0.85	2.07	8.67	1.45	8.06	1.22	9.68	9.8	5.26	1.17	a	b	a	b	c	b	c	a	b	a
x270	1.76	6.19	4.57	3.79	5.19	8.42	9.23	1	9.31	3.23	c	b	b	c	a	c	c	c	c	b	4.36	4.15	0.14	5.83	5.19	8.42	9.23	2.16	4.6	5.73	b	a	b	b	b	a	c	b	b	a	5.79	0.32	5.91	0.99	4.78	0.63	4.61	8.06	0.1	1.18	a	b	a	a	b	b	a	c	b	c	8.3	7.65	1.91	5.01	3.59	0.45	6.32	9.74	2.43	4.74	c	b	c	a	b	b	a	a	c	a
x271	9.04	2.5	4.48	2.86	3.81	7.5	1.91	3.41	7.44	3.64	a	c	c	b	b	b	c	b	c	c	8.53	8.67	8.8	5.79	6.06	9.62	7.5	9.37	4.51	3.82	a	c	b	a	b	a	b	a	c	a	2.68	8.22	5.77	4.76	4.84	5.76	3.62	2.34	9.12	9.42	b	a	c	c	c	c	a	a	c	b	0.13	2.07	2.53	6.34	9.94	6.23	1.35	9.15	7.3	7.95	b	c	b	a	b	a	c	a	b	c
x272	0.26	2.2	5.46	2.47	7.72	4.91	6.96	0.9	1.04	5.03	a	a	b	b	c	a	c	b	a	c	0.26	2.2	5.46	2.47	9.98	3.45	2.64	0.9	7.26	8.5	b	c	a	b	c	b	b	b	a	c	6.2	0.36	5.64	3.38	3.53	8.87	7.96	7.76	1.3	5.08	a	a	b	c	a	c	a	a	b	a	4.18	4.26	5.87	4.39	6.71	2.53	8.77	1.12	1.29	5.21	c	c	a	c	b	b	b	a	a	a
x273	0.26	2.2	5.46	2.47	2.42	4.54	1.69	0.9	7.08	3.9	a	b	c	b	c	b	c	b	a	a	0.26	2.2	5.46	2.47	5.82	2.23	2.18	0.9	5.8	8.28	b	a	c	c	c	a	b	b	a	b	3.55	5.04	7.34	4.9	0.21	8.66	6.13	7.74	7.31	7.06	a	a	a	a	b	b	b	c	c	b	0.99	9.71	1.68	5.1	6.15	2.71	4	0.02	7.16	8.15	a	b	a	b	a	c	a	c	b	c
x274	5.45	6.72	3.81	6.81	9.79	1.75	9.05	1.07	0.99	6.34	a	a	b	b	c	c	c	b	b	a	0.92	8.65	7.95	1.6	9.01	3.25	5.67	3.11	6.63	8.8	c	a	b	c	c	c	a	b	c	c	7.17	6.22	3.96	8.09	3.04	2.86	6.76	0.08	8.66	6.01	c	a	b	c	b	a	c	a	a	a	8.34	2.25	7.44	9.31	2.07	0.78	5.29	6.53	2.99	7.99	c	b	b	c	b	c	c	b	a	b
x275	2.11	1.53	2.04	4.84	6.13	4.87	9.03	9.72	7.52	7.73	b	c	c	c	a	b	a	b	c	c	5.82	2.33	3.67	2.63	5.74	3.36	0.35	6.07	4.26	2.02	b	c	a	c	c	b	c	a	a	c	5.04	8.55	9.47	6.45	2.69	5.92	8.05	1.53	7.09	2.68	a	b	c	b	a	b	a	c	c	c	4.05	0.25	2.84	4.2	6.24	5.26	7.24	8.83	3.92	1.08	b	a	a	a	c	a	a	b	b	a
x276	0.26	2.2	5.46	2.47	5.51	6.19	2.9	0.9	9.72	9.11	c	b	b	b	c	b	b	b	a	c	0.26	2.2	5.46	2.47	3.8	6.99	4.84	0.9	1.52	9.42	c	b	c	c	c	a	c	b	a	a	9.01	5.55	1.27	3.48	6.62	2.01	6.42	9.78	3.11	1.45	c	b	c	c	b	a	b	c	b	c	8.08	7.95	9.29	8.21	9.15	6.84	2.15	3.31	6.23	4.52	c	b	b	b	c	c	b	b	a	a
x277	4.4	6.55	5.5	5.17	5.99	0.95	6.57	8.22	4.81	8.57	c	c	a	a	a	a	a	c	c	c	8.24	1.15	1.3	6.83	5.12	8.29	6.58	3.68	5.65	0.29	c	b	c	c	c	a	b	a	c	b	8.26	6.81	7.35	0.78	9.02	4.69	0.29	8.21	9.36	8.77	c	b	c	c	a	a	c	c	c	a	5.78	7.82	2.03	0.02	4.35	1.82	5.36	2.51	2.1	8.44	b	b	a	b	b	b	a	a	c	a
x278	8.55	3.89	4.87	5.23	5.19	8.42	9.23	7.73	3.35	2.99	a	b	c	a	c	b	c	b	c	a	5.28	3.92	7.77	0.89	5.19	8.42	9.23	6.49	1.08	6.64	c	b	c	a	b	a	a	b	c	a	0.6	2.45	3.47	3.25	2.08	4.22	4.31	6.99	6.53	8.56	a	a	c	a	c	b	c	a	c	c	0.42	3.31	3.81	4.86	5.36	6.51	1.58	1.6	5.15	2.96	b	c	b	a	c	a	a	b	a	a
x279	2.53	4.27	2.37	5.28	0.01	3.99	1.62	7.01	7.89	1.79	a	b	c	a	b	c	c	b	a	b	1.7	1.68	7.56	1.19	2.11	2.63	1.52	5.31	5.67	9.24	a	b	a	a	a	a	b	b	b	b	7.27	4.8	3.19	2.45	8.06	4.55	2.89	3.31	2.46	9.03	a	a	a	a	c	c	a	a	a	a	8.01	0.31	9.81	3.06	7.2	0.07	4.4	9.74	1.23	4.18	a	c	a	a	c	c	a	b	c	a
x280	7.62	1.8	0.06	1.35	3.83	6.69	2.74	2.86	2.16	6.44	b	a	b	b	b	c	c	c	b	c	4.07	8.03	4.01	0.35	0.93	2.74	1.14	0.55	4.37	4.3	c	b	b	c	a	a	c	b	a	a	7.12	5.97	1.21	2.34	1.8	6.87	2.46	7.71	3.31	1.65	a	c	c	b	b	b	b	a	a	b	3.24	2.62	6.67	1.17	0.34	7.68	4.07	9.63	0.16	3.27	b	b	c	b	b	b	a	a	a	a
x281	9.44	1.14	2.92	5.38	3.92	9.43	9.34	8.67	6.05	1.51	b	b	c	b	b	c	a	a	b	a	9.58	3.49	9.63	7.85	4.88	8.32	2.72	6.24	2.61	7.54	b	c	b	b	b	a	a	b	a	a	0.61	8.43	0.88	1.82	6.5	2.47	3.37	5.62	5.43	3.05	a	a	c	b	b	b	b	a	b	b	5.44	3.9	0.08	4.45	1.45	4.06	4.39	7.03	8.14	5.77	c	c	a	a	b	c	b	a	a	a
x282	8.64	6.59	5.96	4.39	1.02	2.94	2.1	9.01	1.37	4	a	b	c	b	a	b	b	a	a	b	1.76	3.51	8.06	1.01	5.48	9.07	6.97	7.06	3.57	9.22	c	a	b	c	b	c	a	b	b	b	0.06	9.81	2.64	2.5	0.67	5.07	6.66	6.53	2.14	9.58	c	c	c	c	c	c	a	c	c	a	1.16	0.16	0.38	6.23	8.85	1.03	3.28	4.49	8.53	7.48	c	b	c	c	b	a	b	c	c	a
x283	0.26	2.2	5.46	2.47	2.21	4.6	2.69	0.9	8.77	8.57	b	a	a	c	c	b	c	b	a	a	0.26	2.2	5.46	2.47	4.65	1.91	9.37	0.9	9.83	7.49	c	a	b	b	c	c	a	b	a	c	5.85	4.15	1.15	6.52	1.71	6.74	4.38	1.79	5.11	3.4	a	a	c	a	a	a	a	a	a	a	5.7	2.13	0.16	2.01	2.11	0.6	8.39	9.86	6.41	4.42	c	a	c	b	b	b	a	a	c	c
x284	0.26	2.2	5.46	2.47	1.25	8.26	1.91	0.9	1.61	2.78	a	a	a	c	c	c	b	b	a	a	0.26	2.2	5.46	2.47	6.33	3.83	8.09	0.9	9.94	9.95	a	c	c	c	c	c	c	b	a	a	3.14	0.7	1.65	6.61	2.87	5.04	2.81	4.1	6.92	6.93	a	a	a	a	a	a	c	b	a	c	2.9	2.89	9.74	8.51	4.22	5.82	3.53	7	5.3	7.19	c	c	a	c	c	b	c	c	c	a
x285	0.35	4.11	0.95	2.81	9.14	5.94	4.65	8.18	1.52	6.83	b	a	c	b	b	c	b	b	a	c	3.39	8.51	2.84	5.58	5.96	8.66	4.87	3.14	2.5	8.49	b	a	c	b	c	c	c	c	a	b	8.51	8.02	5.99	3.97	1.49	5.33	0.66	6.14	8.24	1.18	c	c	b	c	b	a	a	c	c	b	5.78	1.36	4.21	0.47	2.34	4.15	7.87	3.26	7.33	0.22	c	b	b	b	a	c	b	b	a	b
x286	1.05	5.1	5.7	6.18	5.19	8.42	9.23	9.17	5.41	1.81	b	a	c	c	b	a	a	b	c	a	3.25	0.31	6.89	4.55	5.19	8.42	9.23	5.47	5.3	7.2	b	c	a	c	c	c	b	b	b	b	2.87	2.57	5.87	9.66	2.12	7.9	0.65	8	4.88	2.46	a	c	c	c	a	a	c	a	a	b	7.49	5.26	3.68	3.2	8.78	8.92	0.48	3.97	4.33	1.6	c	a	a	c	a	c	a	a	a	c
x287	6.42	5.08	1.93	7.63	7.59	5.46	6.66	1.76	7.93	5.85	a	a	b	c	c	c	a	a	c	b	8.47	3.34	5.07	3.2	1.28	8.96	0.18	1.15	2.32	6.31	c	a	b	b	c	c	a	c	a	a	3.47	6.62	8.52	4.93	6.01	9.81	7.25	6.79	2.98	5.76	a	b	c	a	a	b	a	a	c	a	4.32	0.12	6.41	3.21	9.86	0.94	4.51	4.84	8.65	5.23	c	c	a	b	a	c	b	c	a	c
x288	2.82	1.07	7.38	2.41	3.62	9.91	3.33	3.5	3.72	0.01	a	b	c	c	b	b	b	c	a	b	3.32	2.92	7.43	1.31	3.46	3.61	3.38	7.66	3.17	0.75	a	b	a	b	b	b	c	c	a	a	6.14	2.23	6.98	5	3.87	2.06	0.14	0.08	8.77	7.26	c	b	a	a	b	b	b	b	b	c	5.27	8.04	5.86	4.13	9.74	2.37	2.9	7.97	6.6	4.2	c	c	a	c	a	c	c	b	c	a
x289	2.31	8.06	9.35	5.25	8.23	2.75	6.67	5.15	9.56	6.66	a	a	b	b	c	c	c	a	a	b	5.11	8.83	7.02	9.17	1.42	2.56	7.99	5.52	8.5	1.57	c	a	b	a	c	c	c	b	a	a	2.74	2.62	8.93	3.65	5.72	5.65	3.84	8.21	4.4	1.49	b	a	a	c	c	b	c	a	a	b	0.04	5.86	6.37	1.12	4.38	7.29	0.54	7.81	8.54	6.18	b	c	a	a	b	c	b	a	b	c
x290	7.83	0.04	0.35	5.21	5.03	6.36	1.06	0.56	7	7.15	c	c	b	b	b	b	b	b	c	b	6.67	5.56	7.98	9.7	0.28	3.18	7.24	0.97	7.01	1.01	a	c	a	b	c	a	a	b	c	a	5.46	5.58	1.32	3.91	0.01	1.16	4.76	9.09	4.14	2.43	a	b	c	b	b	a	a	c	a	a	6.88	8.64	3.92	9.45	6.14	5.48	2.61	9.28	0.76	3.14	c	b	c	a	a	a	b	b	a	b
x291	3.44	5.9	0.68	1.99	4.3	7.18	2.89	3.33	0.98	7.85	b	a	b	a	c	c	b	c	a	b	1.91	9.98	7.2	4.4	7.43	2.56	1.21	5.22	0.11	6.93	c	b	a	b	a	b	a	a	c	c	1.46	6.99	9.66	6.78	5.12	2.73	7.67	7.58	2.84	4.4	b	c	a	b	b	b	c	a	c	a	5.55	1.29	3.96	8.12	0.07	6.66	4.77	8.25	0.49	5.48	c	b	a	a	a	a	a	b	c	b
