X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x111	8.68	1.31	0.84	9.28	1.38	a	b	c	b	c	4.14	3.72	7.22	4.75	2.84	a	c	b	a	c	8.15	3.72	7.22	6.75	9.2	a	c	a	c	a	2.92	4.88	6.32	2.22	8.28	c	b	a	a	a
x112	1.77	1.08	9.45	6.67	9.81	c	b	b	b	b	0.77	3.39	3.97	5.42	2.39	b	b	c	a	b	5.36	7.6	9.58	4.27	2.07	b	c	c	c	a	9.62	5.6	5.54	4.84	2.35	c	b	b	a	a
x113	5.06	0.91	9.11	7.48	9.81	c	c	b	c	a	9.21	2.99	4.52	9.21	8.54	b	a	b	a	a	9.15	8.83	8.07	9.15	10	b	c	a	a	a	1.49	7.25	2.24	4.56	4.01	b	b	a	a	b
x114	3.57	4.13	0.08	7.62	9.97	a	c	b	a	a	9.21	7.6	7.9	9.21	6.73	c	c	b	a	a	9.15	6.52	2.5	9.15	6.5	c	c	a	a	a	8.01	8.13	7.58	4.82	4.14	c	b	a	b	c
x115	0.04	6.33	7.08	5.37	2.38	a	c	b	a	a	9.21	0.3	1.39	9.21	3.72	b	b	b	a	a	9.15	8.97	4.26	9.15	0.01	a	c	c	a	a	8.65	7.09	3.96	4.76	5.65	b	a	b	b	b
x116	2.5	8.46	2.18	3.57	9.22	c	c	a	c	b	2.68	0.57	3.55	8.47	1.88	b	c	a	a	c	3.89	4.56	9.61	1.69	6.92	c	a	b	b	b	6.31	7.59	7.5	7.7	6.75	b	c	a	c	c
x117	4.89	8.43	0.15	7.13	1.84	a	c	b	c	c	1.51	9.83	0.9	6.76	5.97	b	a	a	c	c	1.25	7.43	9.56	1.09	8.4	c	a	b	a	c	1.74	5.46	6.49	7.73	2.28	b	a	c	b	c
x118	4.17	0.36	9.8	2.08	6.1	a	a	a	b	a	3.99	4.34	1.37	8.16	2.32	a	c	b	c	a	6.73	5.21	2.48	3.05	8.14	b	b	a	a	b	0.44	5.39	1.35	5.75	0.1	a	b	c	b	b
x119	7.15	4.8	8.35	9.34	4.15	c	a	c	c	b	5.03	3.72	7.22	5.09	5.87	c	c	c	c	b	1.78	3.72	7.22	7.19	8.01	a	a	b	b	c	7.95	7.39	7.31	6.81	1.6	a	c	a	b	a
x120	1.81	4.14	0.1	2.35	5.51	a	b	b	c	c	8.81	8.5	6.27	4.35	2.19	c	c	c	a	b	0.27	2.91	4.86	2.03	9.96	c	a	b	b	c	6.93	7.38	9.31	6.88	0.44	a	c	a	c	a
x121	0.84	1.21	9.43	1.11	3.43	c	c	c	c	b	6.93	7.75	1.91	7.23	1.04	c	a	a	b	b	6.9	0.02	1.84	6.47	2.27	b	a	b	c	a	2.89	1.24	9.04	3.3	2.14	b	a	b	b	c
x122	1.54	2.65	8.86	6.98	0.99	c	b	c	c	a	3.54	7.02	6.43	3.48	9.05	b	c	c	a	a	4.69	5.17	7.25	7.4	5.36	b	c	a	c	c	1.78	2.56	2.38	4.6	6.22	a	a	c	b	c
x123	4.63	0.25	4.36	8.39	5.72	b	b	c	c	b	1.43	7.08	9.5	2.09	9.87	a	b	a	c	b	4.16	7.63	1.24	6.94	1.14	a	b	b	b	c	7.85	0.53	8.05	9.54	4.48	a	c	a	a	c
x124	7.98	3.22	8.6	9.76	1.05	b	c	b	a	b	1.5	7.21	1.26	8.56	7.61	a	b	a	a	c	2.91	1.88	6.26	0.07	1.12	b	b	b	c	c	9.33	8.67	7.18	3.19	3.05	a	b	b	c	a
x125	6.29	7.92	5.54	6.79	0.45	b	a	a	a	a	2.39	3.72	7.22	6.96	3.77	a	c	a	a	b	0.62	3.72	7.22	0.74	6.59	b	c	a	a	a	6.88	3.43	8.32	5.13	8.67	a	b	a	b	b
x126	4.73	2.17	8.95	0.73	3.51	b	c	b	b	a	6.17	4.21	0.48	9.83	3.6	b	a	c	a	b	3.55	7.84	5.56	7.82	0.59	c	a	c	b	a	4.83	8.06	2.61	1.7	5.32	a	c	b	c	c
x127	4.15	8.81	1.34	7.33	7.55	a	c	b	b	c	1.58	9.46	0.57	1.73	0.97	c	c	c	c	c	5.7	5.27	0.08	0.97	9.53	b	b	b	c	b	8.57	4.07	3.54	0.61	7.67	c	b	b	c	a
x128	2.27	6.14	2.57	5.83	3.22	c	b	c	b	a	0.33	3.72	7.22	0.59	1.53	b	c	a	a	c	2.57	3.72	7.22	5.7	9.7	b	a	a	c	b	5.98	9.71	2	6.27	8.65	a	b	a	c	a
x129	3.37	9.49	4.37	5.62	8.42	a	a	b	c	a	4.56	2.46	1.24	6.44	9.1	b	c	b	b	b	9.95	7.66	3.12	5.61	7.05	c	b	c	c	a	2.19	9.36	0.94	7.61	9.36	b	b	c	b	c
x130	7.82	7.05	3.24	9.2	7.53	c	c	a	c	c	1.05	3.72	7.22	0.7	6.86	a	c	a	a	a	1.05	3.72	7.22	0.57	8.56	b	b	c	b	a	1.04	5.9	0.58	0.11	7.09	c	a	a	c	c
x131	4.5	6.05	1.03	2.73	5.19	c	c	c	a	b	6.18	3.49	8.51	8.38	9.27	b	a	c	a	b	9.19	9.68	9.21	6.66	3.1	c	a	b	b	a	4.42	3.41	3.79	8.28	9.91	a	b	c	c	b
x132	6.97	6.44	1.6	0.89	6.35	b	a	b	b	c	4.54	7.94	0.83	4.27	4.09	b	a	c	a	c	1.85	8.52	7.77	4.16	6.94	a	c	b	c	c	6.04	3.84	9.46	5.84	6.33	a	c	c	a	b
x133	2.74	5.6	5.24	8.83	0.6	a	c	a	c	a	8.17	3.72	7.22	8.02	9.84	c	a	c	c	a	9.52	3.72	7.22	4.42	5.77	b	a	a	a	a	1.78	8.7	9.11	4.39	2.73	c	a	b	c	a
x134	1.68	2.7	6.14	4.54	2.7	b	b	a	b	b	8.87	9.89	5.73	8.8	0.8	c	c	c	b	c	4.59	5.06	9.51	8.47	4.31	b	a	c	a	c	6.81	6.75	0.11	8.77	0.33	b	b	b	b	c
x135	7.02	8.33	1.89	0.21	9.38	c	a	b	a	a	2.03	5.75	8.11	5.08	6.39	a	c	b	a	b	1.56	6.11	9	7.59	2.72	b	a	c	c	b	3.56	1.69	7.55	2.71	5.26	c	c	c	c	a
x136	1.69	7.91	9.86	6.7	4.25	b	a	a	c	c	6.35	3.72	7.22	7.43	0.83	b	c	c	a	a	2.47	3.72	7.22	4.35	0.06	a	b	c	a	b	2.67	2.12	9.45	5.77	3.53	b	a	c	c	b
x137	1.55	5.12	8.64	8.98	8.06	c	a	b	b	a	9.21	5.56	9.27	9.21	9.3	b	c	c	a	a	9.15	7.34	0.81	9.15	9.73	b	b	b	a	a	3.09	2.04	8.26	6.95	8.81	a	a	c	b	c
x138	8.06	7.24	9.21	1.98	9.93	c	c	c	b	b	9.21	5.99	0.28	9.21	9.41	c	a	c	a	a	9.15	2.63	2.59	9.15	7.73	c	b	c	a	a	6.16	9.97	2.03	2.7	7.1	b	b	a	a	a
x139	8.73	5.5	3.53	6.1	1.21	c	c	b	a	b	1	2.86	4.83	5.63	2.74	b	b	c	a	a	0.13	1.65	4.94	2.06	4.24	c	a	b	b	a	6.21	0.57	1.06	3.32	0.21	b	b	b	b	a
x140	5.85	3.39	2.49	4	1.27	b	b	a	a	b	1.8	0.63	3.66	0.86	5.06	a	c	c	b	c	1.75	3.47	7.32	3.07	8.87	a	b	c	c	a	5.94	7.52	9.09	8.4	4.56	b	b	c	a	c
x141	9.03	0.54	4.56	5.89	1.33	c	c	c	a	a	0.63	3.42	5.6	3.3	7.95	c	c	a	a	c	0.14	3.12	1.05	1.45	7.08	b	b	b	b	b	6.18	1.83	8.93	9.83	3.64	b	a	c	c	a
x142	8.15	2.29	9.2	8.32	5.13	a	a	c	c	b	7.8	4.03	0.58	3.95	5.9	b	b	c	b	c	7.37	6.76	3.45	4.77	8.84	c	c	c	b	b	6.35	6.57	2.44	7.58	0.58	b	a	a	a	c
x143	1.57	7.58	9.66	7.8	4.7	b	b	a	c	b	2.25	1.26	5.75	6.38	8.71	c	b	c	b	a	7.51	1.38	4.35	6.96	1.23	a	c	c	a	b	7.69	6.47	3.61	7.48	9.94	c	c	a	a	b
x144	6.37	3.35	7.13	4.43	7.72	a	c	c	b	b	9.21	6.62	1.34	9.21	9.02	b	a	b	a	a	9.15	9.24	0.93	9.15	4	b	a	b	a	a	6.64	8.49	7.2	6.28	4.26	a	a	a	a	c
x145	4.46	6.97	8.09	2.36	8.03	b	b	b	a	b	3.06	6.45	8.67	2.51	6.64	b	b	b	b	b	1.88	1.01	8.88	5.19	9.59	b	c	a	b	c	3.04	0.27	6.38	6.42	8.83	c	a	a	b	a
x146	3.36	4.69	3.17	3.92	4.04	c	c	c	b	c	9.57	8.77	3.56	3.93	8.27	a	b	c	b	a	0.86	4.2	6.29	6.57	8.83	c	a	a	b	b	0.98	4.92	9.62	7.96	7.51	a	a	a	b	a
x147	2.76	8.23	4.58	6.71	3.36	b	a	b	b	b	7.36	1.9	2.62	7.73	8.44	b	a	b	c	b	0.29	5.64	2.35	9.71	9.35	c	c	b	b	a	9.16	6.71	0.84	1	9.42	a	c	c	a	a
x148	8.2	7.35	4.91	4.91	0.38	a	c	a	b	b	9.71	6.92	2.15	2.82	9.34	b	c	a	b	a	9.31	3.4	4.41	9.9	4.78	a	c	b	c	a	8.75	7.57	2.86	8.44	9.14	a	b	a	c	b
x149	5.95	6.73	3.45	5.29	9.84	b	c	b	c	b	3.72	6.79	6.44	4.99	7.46	b	a	b	b	b	2.37	1.15	1.7	2.65	0.68	c	a	a	a	c	8.36	3.02	5.75	3.79	0.11	c	b	b	b	c
x150	0.2	4.73	5.12	9.92	8.08	c	b	b	b	c	7.78	3.89	4.99	1.32	8.41	a	c	b	b	b	1.3	6.04	9.05	0.76	2.37	c	b	a	c	a	2.21	6.58	8.8	9.25	5.04	a	b	c	b	b
x151	2.93	3.61	8.24	2.15	5.64	b	b	a	a	a	9.21	6.82	3.82	9.21	6.06	a	a	b	a	a	9.15	6.02	8.89	9.15	5.97	a	a	c	a	a	1.82	9.57	8.47	1.37	10	c	b	c	c	b
x152	8.92	0.86	9.62	8.13	7.55	b	a	b	c	b	9.24	7.48	6.14	4.3	4.33	b	a	b	a	b	7.35	6.78	2.53	0.93	3.05	b	c	a	a	a	5.51	4.32	1.23	6.56	0.44	b	a	a	a	b
x153	8.21	3.09	8.08	9.02	8.08	a	a	b	a	b	5.13	1.25	6.56	5.22	1.89	a	b	a	a	c	0.75	8.66	0.87	9.53	7.05	b	b	a	a	c	7.99	6.6	7.93	2.2	8.46	a	c	b	a	a
x154	3.09	9.85	4.3	7.2	9.16	c	a	c	c	b	5	3.72	7.22	6.05	7.23	a	a	b	c	b	0.02	3.72	7.22	1.71	0.21	a	c	a	c	b	2.91	5.17	0.35	3.85	9.61	a	b	b	b	a
x155	4.56	9.33	3.7	3.29	2.64	b	c	b	b	c	1.86	1.16	5.36	2.89	7.12	b	c	c	a	a	0.68	1.52	5.37	1.18	7.41	b	c	a	b	b	3.14	6.23	6.74	7.18	7.41	c	b	c	b	a
x156	3.81	3.1	7	1.86	4.59	b	c	c	b	c	9.67	7.9	5.53	7.28	5.88	a	c	a	a	a	6.93	9.88	5.44	8.98	4.77	b	a	c	c	a	9.16	2.77	7.74	6.76	7.96	c	a	b	c	c
x157	5.02	5.89	7.42	7.89	3.06	b	a	c	c	c	0.86	3.72	7.22	6.9	7.37	b	c	b	b	a	5.32	3.72	7.22	9.96	8.92	b	c	a	b	b	5.14	9.28	1.45	7.38	4.04	b	a	b	a	a
x158	5.81	0.06	9.86	5.41	5.45	c	b	a	c	b	6.7	1.58	1.39	6.59	5.56	c	b	b	a	b	3.87	9.19	1.31	2.16	0.71	a	c	b	a	b	3.98	8.55	8.35	9.79	9.15	a	a	c	c	a
x159	8.93	4.87	0.2	9.07	1.86	a	a	b	b	b	3.32	8.37	6.68	0.18	6.02	a	c	b	b	c	5.94	7.62	6.25	0.32	3.13	b	c	b	c	c	4.51	4.53	4.23	2.89	2.8	c	a	a	c	b
x160	5.53	4.13	7.12	5.09	5.64	a	a	b	c	a	4.63	8.16	3.42	0.07	1.07	c	a	a	b	c	9.32	2.51	2.32	5.6	0.63	c	b	b	c	b	3.12	3.69	2.56	0.61	4.76	a	b	b	b	b
x161	2.83	0.43	2.85	1.69	5.95	b	b	b	c	b	1.12	8.12	8.66	8.43	5.19	b	b	b	b	b	8.42	2.44	4.52	6.85	3.28	b	a	b	c	a	1.7	2.63	5.18	3.04	0.23	a	b	c	b	b
x162	3.3	6.51	4.43	0.13	4.96	c	b	a	a	c	5.52	3.72	7.22	0.99	4.15	a	c	a	c	a	1.52	3.72	7.22	9.38	0.96	a	a	c	b	b	0.62	6.77	7.51	6.1	7.99	b	a	c	c	a
x163	4.2	5.02	2.39	2.03	7.74	b	c	b	b	b	7.24	9.96	9.03	7.78	7.54	b	c	b	c	b	4.81	2.11	2.65	3.42	7.96	c	c	a	b	a	1.66	1.02	4.01	1.16	5.84	b	a	a	c	b
x164	3.36	6.13	2.1	5.36	2.29	c	b	c	a	c	0.89	3.72	7.22	1.51	9.02	c	b	c	a	a	2.44	3.72	7.22	9.18	5.82	a	a	b	b	a	7.29	2.97	5.2	9.36	3.08	c	c	c	a	a
x165	8.06	0.85	4.05	8.5	8	a	c	a	a	c	5.17	7.59	8.5	7.29	5.1	c	a	a	b	a	4.99	7.22	4.11	6.58	2.44	b	a	a	b	c	9.9	1.54	0.53	2.07	2.47	a	a	b	b	c
x166	3.75	2.45	0.98	7.37	1.86	a	b	b	a	a	4.82	5.58	0.78	6.04	4.61	b	a	a	b	c	7.35	8.06	1.92	8.62	9.8	c	c	b	b	a	7.27	5.95	7.49	0.69	8.55	b	c	b	a	a
x167	8.48	8.91	6.33	7.8	3.04	a	b	a	c	c	7.18	3.77	8.01	4.59	9.08	c	a	a	a	c	9.2	0.25	7.97	5	1.28	a	c	b	a	a	6.92	1.15	2.54	4.96	2.05	a	c	c	b	a
x168	9.14	9.64	8.07	9.71	7.39	b	b	b	b	b	7.45	3.72	7.22	9.47	5.73	b	b	b	c	b	7.39	3.72	7.22	9.44	6.16	c	c	b	b	c	8.44	9.63	2.69	8.83	2.74	b	c	a	a	a
x169	6.24	2.47	3.12	8.04	5.39	c	c	c	a	b	9.44	5.66	5.52	9.97	9.6	c	c	a	c	b	1.51	8.88	6.42	0.44	8.46	b	b	c	b	b	5.06	7.54	4.82	6.02	2.18	b	b	b	b	a
x170	6.88	0.99	6.08	6.54	5.87	a	c	c	b	c	5.86	3.72	7.22	7.08	9.78	b	a	a	c	a	2.67	3.72	7.22	3.31	8.27	a	c	c	a	b	2.36	3.05	5.77	3.49	0.85	c	a	c	c	c
x171	0.23	6.6	7.39	6.18	1.39	a	b	a	b	c	0.49	3.72	7.22	8.17	1.35	c	a	a	b	a	8.53	3.72	7.22	4.85	7.33	a	c	c	b	c	2.64	6.76	1.32	1.11	8.66	b	b	b	c	c
x172	7.82	0.13	1.39	2.14	0.58	b	a	c	c	c	7.75	2.48	2.52	6.3	2.54	c	c	c	b	c	0.22	6.21	7.8	0.2	1.52	a	c	b	b	c	6.96	6.18	9.12	0.26	6.48	b	a	a	a	a
x173	7.25	6.68	2.13	5.92	7.53	b	b	c	a	b	1.71	4.32	4.08	0.77	7.64	b	c	b	b	b	4.97	9.25	4.26	6.42	2.61	b	c	a	c	c	2.57	2.05	0.22	0.42	9.13	a	c	b	c	a
x174	5.26	4.64	6.73	4.43	8.97	a	c	b	b	b	3.53	3.72	7.22	7.49	9.03	b	a	a	a	a	4.09	3.72	7.22	8.9	2.66	b	b	c	b	c	8.01	5.72	0.81	1.81	4.31	b	b	c	a	b
x175	7.3	2.54	6.08	7.14	3.81	c	c	a	b	a	1.18	3.13	9.51	6.63	4.75	b	c	b	c	a	2.66	1.38	2.11	0.42	1.42	b	a	c	a	b	6.76	1	8.45	0.28	0.76	b	b	b	b	c
x176	1.9	4.29	3.46	0.09	0.34	c	a	c	a	a	9.21	2.46	0.39	9.21	5.33	b	a	a	a	a	9.15	9.84	9.39	9.15	9.51	c	c	a	a	a	5.91	9.99	7.32	7.59	0.57	a	a	c	c	a
x177	4.53	8.09	7.53	7.48	8.72	b	b	c	a	c	9.21	8.32	9.37	9.21	9.63	b	b	b	a	a	9.15	9.9	7.8	9.15	4.96	b	b	a	a	a	6.94	0.87	0.37	9.33	4.78	b	a	c	a	b
x178	3.08	7.42	1.11	6.89	8.42	c	c	a	b	b	8.28	9.52	0.05	5.19	4.94	c	b	c	c	c	7.47	6.83	0.62	8.62	8.36	a	b	a	a	a	6.6	3.93	5.47	7.25	5.71	c	c	c	b	a
x179	3.12	3.84	4.56	7.09	0.34	a	b	a	b	b	8.89	2.49	6.94	4.04	9.63	b	c	c	c	b	4.07	7.77	9.46	7.62	1.66	a	a	c	c	c	2.1	1.96	0.5	8.9	7.36	a	a	a	c	b
x180	3.9	4.66	1.49	2.4	4.42	b	a	c	c	c	9.21	0.4	7.94	9.21	0.04	b	a	a	a	a	9.15	9.66	5.46	9.15	9.22	b	c	a	a	a	3.95	1.27	0.49	0.58	9.43	b	b	a	b	b
x181	0.32	8.24	6.77	7.67	0.03	b	b	b	b	b	6.93	8.08	8.14	5.69	2.01	b	a	b	a	b	4.16	6.74	1.02	5.87	5.48	b	a	a	c	b	7.16	8.49	1.88	3.21	2.56	c	b	b	b	a
x182	9.18	4.79	1.14	8.47	2.86	c	a	b	b	a	9.21	3.25	8.42	9.21	1.26	b	c	b	a	a	9.15	3.24	1.46	9.15	6.84	b	c	b	a	a	1.8	1.74	5.11	5.25	7.39	b	b	c	c	c
x183	5.09	7.87	9.34	3.6	2.04	b	b	a	c	a	9.57	0.4	4.95	8.88	9.77	c	a	b	c	a	6.07	9.29	4.88	1.13	8.95	a	a	b	b	b	0.45	7.49	6.18	3.09	3.98	a	b	c	b	c
x184	3.15	1.2	6.3	0.89	9.57	c	a	b	c	a	9.97	9.91	0.87	0.69	2.07	c	c	c	a	b	9.59	4.66	6.31	7.39	4.94	c	a	b	c	c	8.71	1.51	2.33	2.42	7.53	c	c	c	b	a
x185	3.5	0.54	0.92	3.71	8.25	b	b	c	c	a	3.06	8.18	1.06	2.59	5.49	c	b	b	c	c	4.4	4.65	5.82	0.71	7.25	b	c	a	c	a	3.21	1.91	5.46	8.73	3.6	b	b	b	c	c
x186	8.94	0.34	9.63	1.71	4.45	b	a	b	a	b	3.07	2.87	9.73	2.08	6.41	b	a	b	a	b	4.98	3.72	2.06	5	0.11	a	a	a	c	b	6.47	7.08	6.07	0.36	3.29	a	c	c	a	b
x187	0.66	6.71	8.39	6.91	9.79	b	c	c	a	a	4.42	9.56	1.63	8.89	8.82	a	b	c	a	c	4.54	4.44	6	9.83	8.1	b	a	b	a	c	8.38	4.38	5.53	5.04	5.64	a	a	b	b	c
x188	1.73	0.87	9.71	5.87	9.01	b	a	b	b	c	5.12	2.32	9.9	5.17	2.29	a	a	a	b	c	7.23	1.47	1.89	2.52	8.58	b	b	b	a	b	9.18	4.94	7.38	3.29	6.51	a	a	c	a	a
x189	6.04	7.39	6.17	0.96	3.14	b	b	b	b	c	7.76	3.26	3.38	9.92	5.58	c	b	b	b	a	1.08	4.08	3.34	1.58	0.36	a	c	c	c	b	5.39	3.71	3.33	0.7	0.56	c	b	b	a	a
x190	0.64	3.18	9.43	8.66	0.49	b	a	a	c	b	2.37	7.69	9.13	4.78	6.28	c	c	c	b	a	7.43	3.87	1.46	6.26	1.42	b	a	b	c	b	8.83	4.95	2.74	5.52	2.19	b	b	b	b	a
x191	9.87	8.57	5.64	0.04	2.99	b	c	a	b	c	9.21	0.42	7.58	9.21	6.55	c	c	c	a	a	9.15	6.65	8.51	9.15	1.13	b	b	c	a	a	0.94	4.26	5.5	1.93	6.15	b	b	c	c	b
x192	3.04	9.19	0.06	5.31	4.38	a	c	a	a	a	9.21	5.59	4.63	9.21	9.67	a	c	a	a	a	9.15	9.17	7.41	9.15	1.16	a	b	a	a	a	8.98	6.31	6.16	5.85	8.94	b	a	a	b	c
x193	0.51	8.91	4.42	0.02	1.77	b	b	b	a	b	3.28	3.69	6.96	4.22	7.24	b	c	b	a	b	6.01	1.98	9.82	9.16	5.3	b	b	a	c	b	1.01	5.15	2.11	1.52	9.7	c	a	b	a	b
x194	2.94	9.19	6.48	2.95	6.36	c	a	a	c	b	0.13	0.64	6.69	0.08	7.44	c	c	c	c	b	1.78	9.64	0.31	7.6	9.06	b	a	c	c	c	6.86	3.86	0.62	0.65	2.09	c	b	b	b	c
x195	8.54	5.97	4.61	7.79	1.69	a	b	a	b	c	2.39	2.16	1.97	4.7	3.67	a	a	c	b	a	0.35	3.88	2.24	8.48	9.43	b	a	b	a	c	0.86	9.56	4.77	0.42	7.93	b	c	b	b	c
x196	0.14	5.77	2.66	8.94	2.09	c	c	b	a	a	4.27	3.72	7.22	4.67	9.29	b	a	b	c	c	6.22	3.72	7.22	2.84	9.6	a	a	a	c	a	8.23	2.34	2.65	0.19	7.65	a	b	a	a	a
x197	8.24	4.08	5.83	1.55	5.58	b	a	c	a	a	2.95	3.72	7.22	6.23	6.18	c	a	a	c	c	0.09	3.72	7.22	9.84	3.52	b	a	b	a	b	0.91	8.69	8.07	4.8	6.3	a	a	c	b	b
x198	0.5	6.2	2.22	4.65	8.58	a	c	a	c	c	3.96	7.94	9.7	3.54	0.02	c	c	a	c	b	6.46	9.51	9.18	0.65	7.86	b	c	c	a	a	6.34	1.29	9.6	2.15	5.22	b	a	b	b	b
x199	1.27	0.51	6.36	4.03	9.36	a	c	a	c	b	0.24	3.72	7.22	2.23	5.91	c	c	b	b	a	8.3	3.72	7.22	5.88	1.19	c	b	c	b	c	6.86	9.12	6.63	0.03	2.94	b	c	c	c	a
x200	5.73	4.15	6.41	6.78	2.36	b	b	b	b	a	7.52	3.23	8.55	5.19	7.94	b	a	a	b	c	9.79	9.46	6.4	3.96	3.35	c	a	c	b	a	8.45	3.33	6.63	3.96	7.23	b	b	a	a	c
x201	4.25	1.49	7.72	3.73	9.82	b	a	c	a	c	9.69	8.5	9.51	2.78	7.54	c	b	c	c	b	2.47	9.59	4.19	5.95	0.63	a	c	b	c	a	6.29	2.2	6.41	5.28	4.33	b	a	c	c	a
x202	4.72	7.63	9.95	2.42	0.95	b	c	c	c	a	1.36	8.67	3.62	1.52	1.66	a	c	a	a	a	6.32	7.88	1.75	4.86	1.98	c	a	a	b	c	0.49	0.23	5.76	2.51	8.3	b	b	b	b	b
x203	3.38	6.73	8.6	9.62	10	b	b	c	a	b	5.58	2.45	6.77	0.53	0.76	a	a	a	b	a	5.94	8.51	5.24	4.42	7.25	a	a	a	b	a	9.53	2.95	0.79	8.12	9.06	c	b	b	b	a
x204	3.85	0.43	7.09	6.72	5.72	c	b	a	a	a	6.45	7.39	9.53	8.09	3.3	b	a	c	b	c	9.5	0.35	1.36	9.84	2.92	b	b	a	c	b	2.65	5.32	7.35	9.85	5.42	b	b	b	a	c
x205	7.82	8.64	2.62	3.83	8.38	a	c	c	a	c	6.23	8.14	8.22	6.03	8.24	c	b	b	a	c	3.74	9.82	6.55	3.65	6.93	c	b	b	b	b	0.31	7.47	3.79	1.53	7.92	a	a	c	a	a
x206	6.24	8.27	2.23	7.42	5.96	c	a	c	a	a	0.84	7.28	7.52	3.72	4.07	c	c	a	a	a	0.63	2.46	0.93	3.65	2.26	c	b	b	c	c	8.83	9.57	8.41	2.47	6.44	a	a	a	c	a
x207	3.21	6.21	6.67	9.94	7.52	b	a	a	b	a	9.21	8.05	1.49	9.21	0.21	c	a	c	a	a	9.15	4.91	1.81	9.15	2.33	c	a	b	a	a	4.49	3.64	2.68	7.83	1.14	c	a	c	b	c
x208	6.65	3.72	4.62	2.56	9.36	a	b	c	c	a	9.21	5.31	6.43	9.21	2.24	c	a	c	a	a	9.15	8.14	4.57	9.15	5.62	b	b	a	a	a	4.56	2.65	0.87	8.46	0.04	c	c	b	b	b
x209	6.71	6.95	6.64	0.4	0.52	a	c	c	c	b	0.55	2.42	0.28	8.37	5.35	c	b	a	c	a	8.94	9.28	4.65	6.38	0.32	b	b	c	b	b	7.31	8.43	6.24	8.26	6.58	c	c	b	c	c
x210	5.12	9.29	6.49	6.97	5.83	c	b	c	b	c	8.63	9.59	0.26	6.19	4.9	b	c	c	b	b	5.98	6.03	2.53	8.88	6.52	a	a	b	b	a	8.04	0.01	2.32	5.06	3.95	b	a	b	a	b
x211	1.91	7.3	5.75	0.88	1.53	a	b	b	b	b	4.98	3.72	7.22	8.99	2.6	b	a	a	a	b	1.13	3.72	7.22	4.9	3.3	a	c	b	c	c	9.07	3.79	8.74	0.86	4.08	b	b	c	a	c
x212	8.06	5.94	0.05	9.27	2.63	c	c	a	a	b	3.75	2.17	5.52	4.78	3.87	a	b	a	c	b	0.16	2.81	5.82	8.02	4.02	c	b	b	b	b	6.86	4.12	2.02	5.56	9.56	a	a	a	c	a
x213	5.74	8.85	5.22	9.11	3.22	b	b	b	a	b	4.93	3.65	5.58	0.34	3.33	b	b	b	b	b	7.54	6.13	0.56	4.62	6.45	a	c	a	b	c	1.54	8.64	8.22	1.28	2.58	c	c	a	a	b
x214	2.03	2.77	3.39	0.1	6.67	a	b	a	a	a	9.21	2.45	0.36	9.21	9.1	b	b	a	a	a	9.15	0.51	5.91	9.15	4.31	a	b	c	a	a	1.65	7.67	7.78	7.02	9.76	b	b	b	b	c
x215	6.82	5.12	2.28	5.29	7.58	c	a	c	c	b	9.62	8.93	7.4	7.2	7.17	b	c	c	b	b	8.65	8.52	9.77	9.06	1.53	a	a	b	b	a	1.37	5.39	2.19	6.38	3.56	b	a	c	c	b
x216	3.01	9.12	0.53	4.94	0.57	b	a	b	b	b	4.08	2.32	4.21	4.28	2.09	b	b	b	a	b	8.1	3.7	9.36	7.32	2.44	c	a	a	b	b	0.29	8.74	6.07	2.72	5.73	a	b	a	c	c
x217	0.76	9.44	6.17	4.03	3.28	a	a	a	b	b	7.33	8.28	1.88	7.13	1.82	a	b	a	c	b	3.95	1.64	7.52	7.06	1.22	a	c	a	a	a	4.91	9.15	4.64	7.06	0.26	b	a	c	b	a
x218	2.31	7.65	4.13	0.83	5.57	b	c	b	b	b	1.09	9.4	3.69	5.66	6.23	b	c	b	b	b	2.12	3.46	7.85	6.18	7.25	b	b	c	a	b	2.85	8.71	3.68	6.34	1.07	b	a	a	c	c
x219	9.1	4.38	5.6	1.99	0.06	b	b	b	c	b	8.36	1.21	2.81	0.68	3.07	b	c	b	a	b	9.15	8.76	6.64	9.93	6.83	c	c	b	a	b	6.99	0.85	9.76	6.74	8.14	b	b	b	c	a
x220	4.72	9.58	6.91	2.4	9.71	b	a	b	b	b	7.54	9.97	7.41	9.48	0.6	b	b	b	a	b	4.93	9.96	9.43	4.53	2.19	b	a	c	b	c	7.57	0.11	0.78	3.39	1.82	a	a	a	b	b
x221	2.63	2.96	6.86	9.34	4.53	c	b	b	a	c	2.78	3.72	7.22	6.88	1.47	c	b	b	c	a	0.76	3.72	7.22	7.05	5.14	a	c	a	a	b	9.22	9.61	2.48	6.12	9.62	a	a	b	c	b
x222	9.78	3.93	6.75	9.89	3.55	c	a	a	c	a	0.04	3.72	7.22	1.44	0.61	b	a	a	c	c	8.11	3.72	7.22	2.96	0.2	a	b	a	b	a	8.41	2.6	1.69	7.96	4.37	c	b	c	a	a
