X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x73	6.06	5.96	2.87	1.97	4.44	c	b	c	c	b	5.28	7.66	7.29	4.05	9.84	c	b	b	b	a	9.89	0.36	2.32	6.85	1.59	b	a	b	b	c	1.2	2.99	3.9	2.01	7.95	b	c	a	c	b	1.24	4.96	8.6	8.37	0.11	b	a	b	a	c	2.9	5.4	4.07	7.4	1.01	b	b	c	c	a
x74	0.22	9.36	4.12	8.42	1.15	c	a	c	a	b	4.8	4.38	2.93	6.96	2.95	b	c	c	b	c	3.15	0.9	9.26	7.85	6.73	b	a	a	a	a	5.81	8.75	5.57	0.51	9.19	a	b	a	c	a	3.95	7.32	4.54	6.48	6.36	b	a	b	c	b	8.17	2.83	3.63	2.68	5.73	a	a	c	c	a
x75	7.68	1.09	7.93	2.15	1.21	b	b	b	c	c	1.7	8.77	0.94	3.5	9.56	b	a	a	c	a	3.2	4.81	8.85	4.48	0.93	b	c	a	b	a	0.24	1.09	9.98	7.16	9.78	b	c	c	c	a	3.4	4.49	4.23	4.44	7.18	a	a	b	c	b	1.62	2.49	8.65	3.44	8.5	a	c	b	c	b
x76	9.2	5	7.31	7.88	1.54	b	c	a	a	a	3.26	9.24	9.09	9.03	2.95	c	c	b	b	c	8.06	5.96	8.41	6.53	1.51	b	b	c	c	b	5.92	0.21	6.64	5	4.11	c	b	a	b	b	4.79	3.27	9.13	7.38	1.25	a	a	c	a	b	5.74	0.81	9.38	1.35	1.79	c	b	c	a	a
x77	9.06	3.77	6.96	2.24	7.72	b	a	a	b	b	6.08	8.93	6.83	3.44	6.48	b	c	a	b	c	9.07	5.03	5.15	2.67	6.43	b	c	a	c	b	6.32	6.43	8.79	6.99	1.44	b	c	a	c	a	9.45	9.4	3.12	4.51	3.9	b	c	a	c	b	0.23	4.52	5.31	4.34	7.28	c	c	b	c	b
x78	3.99	4.75	5.87	7.33	0.39	b	c	b	b	a	0.09	8.02	4.68	7.58	7.57	b	c	b	b	a	2.97	9.3	9.62	4.41	9.73	b	c	c	c	c	5.56	0.27	2.3	4.46	4.96	b	c	b	c	c	8.21	6.66	9.22	1.95	3.22	b	c	a	c	c	5.43	7.01	3.46	7.8	9.56	c	c	b	b	a
x79	4.53	1.13	4.02	6.99	8.52	c	c	b	a	a	1.63	9.76	6.16	1.9	1.28	a	b	a	b	b	8.17	7.86	2.62	7.79	5	c	c	a	a	c	0.22	1.84	4.81	4.37	5.68	c	b	c	a	b	9.94	0.49	3.35	7.64	5.01	b	c	a	c	c	9.32	0.65	9.96	4.73	7.74	b	c	c	c	c
x80	6	9.57	0.1	8.95	3.01	c	c	b	b	a	8.22	4.07	4.38	3.28	5.97	a	c	c	c	a	8.13	4.24	1.06	2.03	2.82	a	b	a	b	a	5.04	1.92	0.58	7.15	4.98	c	b	a	b	a	6.23	7.99	3.6	2.45	7.51	c	c	c	c	c	2.62	3.17	7.48	3.77	3.26	a	b	b	c	a
x81	3.89	1.28	2.42	2.92	5.4	b	b	c	c	b	2.57	7.48	1.72	1.21	4.36	c	c	a	c	a	5.49	1.76	2.22	5.17	7.06	c	c	b	b	a	3.39	8.82	6.21	8.14	7.36	b	a	b	c	c	4.67	9.06	1.15	6.2	9.64	a	c	a	b	c	3.65	8.39	5.61	1.62	5.05	a	c	c	a	a
x82	8.77	6.53	4.73	7.37	5.84	a	b	b	a	a	8.77	4.19	4.73	7.37	7.89	a	a	b	a	c	8.77	4.58	4.73	7.37	8.04	a	a	b	a	a	8.77	3.83	4.73	7.37	2.73	a	a	b	a	c	4.93	6.54	4.18	3.21	1.16	a	b	c	b	c	2.79	9.87	1.9	8.19	1.12	b	c	a	a	a
x83	3.42	4.3	3.53	0.51	9.49	a	c	b	a	c	1.26	4.54	6.91	4.77	1.79	b	a	c	a	b	0.46	0.83	4.11	7.16	3.85	c	c	a	a	a	9.14	8.74	3.25	1.94	2.5	c	a	b	b	a	0.81	4.47	4	5.61	5.59	b	b	b	c	c	9.55	5.25	3.19	0.66	2.38	b	b	a	b	b
x84	7.37	4.52	7.49	7.19	2.53	c	b	c	c	a	5.31	6.49	0.02	6.7	1.59	b	b	b	c	b	0.62	5.87	2.91	9.75	9.65	c	c	c	a	a	9.93	5.57	6.35	1.11	7.94	b	a	b	a	a	7.06	8.32	3.21	6.79	0.51	c	a	b	b	b	9.28	1.9	9.11	3.75	5.54	a	c	c	a	a
x85	9.25	4.51	1.32	3.2	5.01	a	c	c	b	b	0.82	1.65	9.81	4.01	4.4	b	a	c	a	a	1.21	7.58	5.11	7.9	0.86	b	b	b	a	c	1.69	1.97	7.62	9.05	1.08	a	c	b	b	a	1.76	9.68	2.17	5.6	4.07	a	b	b	b	b	1.24	0.96	8.61	7.02	0.49	b	a	b	c	c
x86	6.46	0.69	0.5	6.78	1.79	c	b	a	b	b	2.67	5.09	6.7	4.04	9.85	b	a	b	a	a	6.12	2.58	5.66	7.69	9.92	b	b	b	b	b	2.07	2.28	1.8	6.49	4.32	c	c	b	b	a	6.96	5.43	5.44	0.77	1.03	a	b	b	a	c	0.36	5.9	6.59	2.4	7.92	b	a	b	c	b
x87	3.4	4.67	8.44	3.13	4.67	c	c	c	b	a	6.1	6.63	2.35	8.57	6.63	c	c	a	c	b	1.56	3.07	7.91	0.22	3.07	b	b	b	c	c	5.04	3.93	7.37	5.11	7.56	c	a	c	a	b	3.88	0.67	9.34	1.47	6.72	a	b	b	a	a	9.36	4.73	1.11	2.4	2.91	a	c	c	b	a
x88	7.92	0.74	9.79	8.52	5.6	c	c	c	a	a	9.43	6.41	5.06	9.47	1.5	a	a	c	a	b	0.5	6.65	5.31	4.73	0.4	b	c	c	a	a	6.85	1.13	9.47	9.56	9.47	c	b	c	a	c	7.65	5.22	8.28	5.39	1.06	c	b	c	c	c	4.25	7.74	3.82	8.53	3.02	b	a	b	c	b
x89	8.77	3.04	4.73	7.37	2.96	a	c	b	a	b	8.77	8.69	4.73	7.37	4.76	a	c	b	a	a	8.77	0.67	4.73	7.37	2.53	a	c	b	a	a	8.77	1.19	4.73	7.37	9.51	a	c	b	a	b	7.41	2.58	6.97	4.05	6.69	b	a	a	b	c	4.95	0.18	9.55	7.83	3.07	a	b	b	a	b
x90	6.82	4.03	2.58	6.07	0.39	c	b	b	c	b	1.35	5.22	8.74	5.15	1.76	c	b	a	c	a	4.67	2.07	3.34	9.06	1.34	c	c	c	c	c	1.2	0.58	8.33	1.98	6.43	b	a	a	c	c	0.12	9.84	5.84	3.51	6.49	a	b	c	a	c	6.25	9.38	6.13	5.6	8.08	c	a	a	b	a
x91	8.77	3.66	4.73	7.37	0.73	a	b	b	a	b	8.77	1.6	4.73	7.37	1.15	a	a	b	a	c	8.77	9.13	4.73	7.37	1.94	a	c	b	a	a	8.77	9.25	4.73	7.37	4.22	a	c	b	a	c	7.69	8.21	5.37	3.32	1.68	c	a	a	b	c	5.99	0.28	3.08	3.82	2.63	c	b	b	b	a
x92	6.42	3.27	5.74	6.79	2.07	a	a	a	c	a	6.28	8.73	3.92	0.47	0.92	b	a	c	c	c	5.14	7.42	3.09	9.31	2.16	a	b	b	c	c	7.07	7.43	6.55	3.42	9	a	c	a	a	c	5.04	3.39	4.15	0.74	9.42	b	c	a	a	a	3.44	4.31	7.85	3.08	1.39	c	a	c	a	a
x93	7.42	2.38	6.09	3.81	7.08	a	b	c	b	a	3.79	1.67	3.26	4.34	1.25	b	a	a	b	a	1.15	4.43	9.25	5.45	6.26	a	a	a	a	a	4.06	0.83	9.63	5.84	9.72	c	a	b	a	b	8.37	7.32	2.01	6.91	5.6	c	a	a	b	c	3.87	8.35	7.46	8.22	3.73	a	a	c	c	c
x94	8.77	3.66	4.73	7.37	6.45	a	a	b	a	b	8.77	6.95	4.73	7.37	5.02	a	a	b	a	a	8.77	0.07	4.73	7.37	4.83	a	b	b	a	c	8.77	7.6	4.73	7.37	4.47	a	b	b	a	c	8.28	8.03	4.94	0.08	7.51	a	b	a	b	c	0.45	7.55	8.09	0.59	4.76	b	a	a	c	b
x95	1.39	4.4	8.66	2.79	6.68	c	b	c	b	c	6.84	1.25	9.99	4.3	2.37	b	c	a	b	a	4.57	1.94	5.55	6.09	1.37	c	b	c	c	b	4.41	3.17	9.7	1.62	3.96	c	a	c	a	c	8.64	2.19	9.45	1.57	3.81	a	b	b	a	b	8.75	6.47	9.77	7.22	5.61	c	c	b	a	b
x96	6.05	1.67	8.15	2.23	7.03	b	c	c	c	b	0.42	7.66	6.37	6.23	8.18	b	c	c	b	b	5.27	7.27	7.7	0.28	5.37	b	c	a	b	c	8.37	5.26	8.03	3.99	2.53	c	a	a	a	a	5.26	9.31	4.69	7.39	0.36	a	a	c	b	b	2.78	4.36	4.5	5.52	2.75	a	c	a	a	c
x97	3.78	9.44	2.77	2.57	3.93	a	c	a	c	a	4.09	2.67	7.95	6.63	1.96	a	c	c	c	c	2.03	7.44	3	0.78	7.12	b	b	b	c	a	5.48	2.15	3.98	0.08	1.08	c	b	c	c	b	9.49	1.71	9.17	9.75	7.65	b	a	b	b	a	8.26	6.5	7.43	5.25	9.76	c	c	a	a	a
x98	3.3	6.04	9.85	8.72	4.51	b	a	b	c	a	8.55	4.69	9.49	9.39	9.87	a	c	c	b	b	9.78	4.53	7.68	6.05	5.64	b	b	c	c	b	1.76	5.82	9.42	5.95	8.8	c	b	b	a	b	1.53	2.8	2.56	7.51	6.87	c	b	a	c	c	3.92	8.3	6.96	5.96	3.32	b	c	c	b	c
x99	1.32	1.82	7.26	7.84	8.32	c	a	c	c	c	6.39	8.81	7.17	4.68	4.61	a	b	b	b	c	3	2.16	6.53	4.7	6.98	c	b	b	a	a	3.32	2.32	9.9	2.36	5.72	b	c	c	a	b	6.25	8.13	4.89	7.18	0.19	c	a	c	a	b	4.35	5.97	9.66	3.18	5.37	b	b	b	c	b
x100	6.16	5.02	0.8	7.32	8.92	c	c	b	a	b	2.48	3.03	1.64	5.95	9.8	a	b	c	b	c	5.9	1.59	9.66	5.76	0.31	a	c	b	b	a	8.22	6.49	4.3	3.28	5.79	c	c	c	b	c	1.51	7.34	9.94	6.4	7.57	c	b	a	a	a	6.75	5.18	5.54	5.45	3.52	a	c	b	c	c
x101	8.24	4.63	0.11	3.94	5.98	b	b	a	b	a	8.73	7.57	7.6	3.15	0.27	b	c	b	a	c	0.21	5.74	0.55	6.09	3.68	b	c	b	b	b	7.4	2.39	2.26	3.9	5.78	b	c	b	b	a	7.79	1.53	1.96	7.98	6.87	b	c	b	b	a	0.76	2.24	8.27	8.41	7.77	a	b	c	a	a
x102	1.18	8.07	2.49	7.18	7.41	b	c	a	c	a	0.45	5.38	7.63	8.43	9.59	c	c	a	b	a	4.29	2.79	6.78	4.21	9.04	c	b	b	a	c	3.15	1.53	7.17	9.79	1.19	b	b	b	a	a	6.7	3.65	2.52	3.37	8.13	c	a	a	a	c	5.97	5.43	6.78	2.05	8.31	b	c	b	b	a
x103	4.55	9.11	5.55	0.95	6.6	b	b	a	b	a	5.97	2.19	0.1	8.99	3.4	c	a	c	c	a	2.53	5.52	9.36	7.61	0.32	c	b	b	a	c	2.8	7.77	6.96	8.95	4.88	b	b	c	b	a	1.98	1.42	4.31	9.41	1.65	b	c	a	b	b	1.75	7.65	3.12	3.47	5.67	c	c	b	a	a
x104	8.37	0.07	7.4	0.13	1.23	a	b	a	a	c	0.34	5.51	1.34	0.64	3.07	c	a	a	c	c	3.19	9.87	3.66	5.4	7.23	b	b	a	c	a	8.5	8.11	4.88	0.9	4.28	b	a	a	b	a	6.7	2.11	3.46	6.29	6.12	c	c	c	b	b	1.74	2	4.07	2.58	9.85	a	a	c	c	b
x105	8.77	3.21	4.73	7.37	4.08	a	a	b	a	c	8.77	9.82	4.73	7.37	1.26	a	b	b	a	b	8.77	2.23	4.73	7.37	2.59	a	a	b	a	c	8.77	5.9	4.73	7.37	5.3	a	b	b	a	c	6.87	3.37	8.35	5.34	5.64	b	c	c	a	b	0.45	3.33	6.3	4.56	0.35	c	b	a	b	a
x106	6.14	4.54	4.63	9.9	6.77	c	b	c	c	b	9.02	8.32	3.37	9.19	5.86	c	b	a	c	c	9.71	8.74	4.01	1.05	1.39	a	a	a	c	c	6.36	4.22	2.12	9.1	5.8	b	c	b	a	c	3.61	5.66	0.2	6.37	7.44	a	a	a	b	b	3.2	4.67	6.66	1.27	3.31	b	b	a	c	b
x107	5.35	2.21	3.5	9.69	3.84	a	a	a	b	a	1.75	4.84	7.75	4.09	0.06	a	b	a	a	a	0.68	5.34	1.58	8.83	2.62	b	b	a	b	c	1.93	3.91	5.94	9.57	9.13	b	a	b	a	b	8.63	7.13	8.38	4.88	2.93	a	a	b	b	c	3.83	8.41	7.05	7.76	2.83	b	b	b	c	c
x108	3.16	4.67	7.66	0.62	4.67	b	c	c	a	a	8.59	6.63	2.41	6.78	6.63	c	c	c	c	a	7.2	3.07	3.38	9.42	3.07	a	c	a	b	a	8.25	8.5	9.76	0.38	4.74	c	a	a	b	a	7.82	6.66	7.06	0.43	0.61	b	b	c	a	b	0.67	6.12	8.14	9.34	10	a	a	a	b	a
x109	7.86	7.96	4.46	7.51	4.69	c	c	c	b	b	4.46	1.94	4.69	8.36	6.62	b	c	c	a	a	5.62	5.33	7.57	0.9	4.22	b	c	b	b	a	2.05	4.01	8.95	6.36	6.09	b	c	b	b	c	0.57	2.92	2.46	2.62	6.74	b	c	a	a	a	5.78	8.01	5.82	3.64	0.58	b	b	c	a	c
x110	7.17	5.57	2.43	6.94	3.39	b	b	a	c	b	5.48	3.62	7.66	6.97	3.43	c	a	c	a	c	4.28	7.59	9.19	7.93	7.82	a	b	b	a	a	0.95	9.77	0.74	8.25	5.44	b	b	c	b	a	4.17	4.51	9.65	3	6.24	c	b	c	b	b	3.22	4.96	7.04	6.64	3.65	b	b	c	b	c
x111	4.61	2.95	1.01	3.63	7.38	a	a	c	a	c	9.04	7.32	8.48	0.14	8.78	b	c	c	c	a	6.42	8.83	2.95	8.77	0.78	c	b	a	b	c	4.35	3.37	6.01	1.35	9.55	b	a	b	a	c	6.69	5.22	9.99	3.32	1.65	c	c	a	a	b	7.59	6.13	6.96	7.06	3.04	b	a	b	a	a
x112	2.83	4.75	9.25	3.64	7.1	b	c	a	c	c	5.85	1.28	4.15	1.06	1.46	b	c	c	a	c	9.25	2.71	7.55	2.68	4.06	b	c	b	b	a	1.57	9.25	0.93	0.49	0.73	b	c	b	b	c	3.96	3.51	3.31	6.8	2.55	b	c	b	b	b	0.81	3.11	5.43	2.84	4.29	a	b	a	a	a
x113	5.87	3.43	0.2	0.3	2.92	b	c	b	a	c	9.91	6.08	8.05	6.83	2.04	a	b	a	b	b	5.41	5.38	5.81	2.05	7.54	c	b	a	c	a	3.73	1.89	4.44	1	6.33	b	b	a	c	c	0.78	0.73	5.58	2.18	3.74	c	a	a	a	b	9.96	8.43	8.72	6.27	6.25	c	a	b	a	a
x114	7.37	1.52	4.07	7.7	3.69	a	a	a	c	b	1.04	2.37	7.1	0.64	5.9	c	c	b	a	a	7.38	2.18	7.38	6.63	0.22	c	a	c	c	b	8.86	4.99	5.14	1.91	0.17	a	b	b	c	c	1.31	7.78	7.85	7.27	0.22	a	a	a	c	a	5.04	7.72	4.32	1.41	7.68	a	b	c	b	b
x115	6.21	3.37	2.36	5.88	9.09	c	c	c	a	b	8.43	1.85	8.43	0.12	5.03	b	a	b	c	c	8.99	5.31	6.55	8.63	2.46	b	c	a	c	a	3.05	8.15	7.09	0.53	1.18	a	b	a	c	a	8.67	4.76	4.01	2.34	9.6	b	c	c	c	c	1.68	8.05	2.01	8.99	3.86	b	b	c	c	b
x116	9.3	1.46	8.84	4.94	6.8	a	a	b	b	b	0.62	0.43	9.94	4.52	7.52	a	a	b	c	c	5.66	5.02	1.63	8.39	1.96	c	b	c	a	b	0.2	9.66	3.61	4.01	8.52	a	c	c	c	c	0.23	8.21	6.21	2.36	2	c	a	c	c	a	7.2	2.63	7.83	3.48	1.96	c	b	a	b	a
x117	9.97	8.28	3.86	1.8	7.17	a	a	b	a	b	0.44	9.12	4.48	7.87	7.35	c	a	a	b	b	1.27	4.85	9.79	1.59	4.91	c	b	b	c	b	0.56	1.7	5.13	3.57	2.16	b	a	a	b	b	8.62	9.24	9.08	4.63	4.33	b	c	a	b	a	3.64	6.01	9	8.31	8.46	c	b	b	a	b
x118	9.3	7.27	0.32	7.3	0.65	a	b	b	b	b	7.59	5	1.42	3.48	5.33	c	b	a	a	c	3.35	5.39	9.74	3.56	1.74	b	b	a	c	b	7.69	9.6	4.93	1.7	9.68	a	b	b	a	a	0.79	3.48	6.98	1	8.96	a	b	c	b	c	0.37	4.06	2.46	2.55	3.2	c	c	a	b	a
x119	4.05	2.74	8.74	7.25	5.19	c	a	a	a	b	6.95	7.81	6.31	7.81	3.1	a	c	c	c	b	1.7	8.14	6.55	6.47	1.46	a	a	a	a	c	2.38	2.22	6.18	4.89	2.76	c	a	b	c	b	3.58	2.1	3.85	4.89	9.76	c	c	c	b	a	0.21	4.13	0.74	6.5	4.88	c	c	a	b	b
x120	7.49	5.74	1.43	6.31	9.18	c	c	b	a	c	1.21	0.83	8.52	0.65	4.19	b	c	b	c	b	2.26	2.87	0.08	4.17	6.47	b	c	c	b	a	7.05	0.01	5.8	9.71	4.95	b	c	c	b	b	3.11	6.06	0.3	4.49	9.59	b	c	b	a	a	2.43	4.24	8	0.74	5.91	c	b	c	c	b
x121	8.77	4.94	4.73	7.37	4.53	a	c	b	a	c	8.77	0.37	4.73	7.37	4.2	a	c	b	a	a	8.77	5.34	4.73	7.37	2.72	a	c	b	a	b	8.77	6.63	4.73	7.37	8.72	a	b	b	a	a	0.45	7.88	1.01	4.63	2.17	a	c	c	c	c	0.98	6.32	0.33	3.6	9.65	c	a	c	b	c
x122	8.77	9.7	4.73	7.37	0.94	a	b	b	a	c	8.77	0.82	4.73	7.37	2.19	a	c	b	a	c	8.77	1.64	4.73	7.37	1.77	a	c	b	a	a	8.77	0.24	4.73	7.37	4.47	a	c	b	a	a	1.36	6.62	4.01	2.08	9.43	c	c	a	c	c	8.44	7.46	7.45	0.77	8.66	a	a	b	a	a
x123	4.52	4.3	2.52	9.9	8.33	a	a	b	c	a	1.2	9.85	9.52	5.21	0.71	b	c	a	b	a	8.36	2.75	6.37	2.71	0.84	b	c	c	b	a	6.99	8.59	8.01	2.82	2.85	a	a	c	c	b	1.93	8.82	2.54	9.21	9.29	b	a	c	a	a	7.04	1.87	7.37	10	7.09	c	b	b	a	a
x124	7.45	6.25	2.76	8.91	7.42	a	a	c	c	c	6.59	5.48	4.2	0.49	4.24	c	c	c	a	b	7.55	7.09	2.74	2.98	5.85	a	c	c	a	b	2.63	2.17	2.5	3.82	2.67	b	c	b	c	a	8.56	8.39	9.66	9.59	6.41	b	a	b	c	c	2.19	6.99	5.68	9.54	5.18	b	b	b	a	c
x125	8.77	2.3	4.73	7.37	0.79	a	a	b	a	b	8.77	0.81	4.73	7.37	0.65	a	b	b	a	c	8.77	4.98	4.73	7.37	4.87	a	a	b	a	a	8.77	2.49	4.73	7.37	6.85	a	a	b	a	a	3.28	5.89	7.14	8.89	3.29	c	c	a	a	c	6.05	6.18	0.42	9.63	2.29	c	a	a	c	b
x126	0.01	4.67	3.61	8.97	4.67	b	c	b	c	c	1.93	6.63	0.66	3.18	6.63	b	b	c	b	b	9.92	3.07	8.93	1.81	3.07	c	a	c	b	c	6.38	8.02	7.38	4.83	1.71	c	c	b	a	a	8.37	1.32	3.77	8.52	4.03	a	a	c	b	c	0.09	0.29	0.62	9.58	7.69	a	c	b	c	a
x127	8.77	8.97	4.73	7.37	8.44	a	a	b	a	c	8.77	2.15	4.73	7.37	9.68	a	b	b	a	a	8.77	2.3	4.73	7.37	9.64	a	c	b	a	b	8.77	2.19	4.73	7.37	9.32	a	b	b	a	b	9.11	5.5	2.49	9.08	4.91	a	a	a	a	b	1.16	5.88	3.5	3.79	3.26	a	b	c	c	b
x128	9.4	3.9	3.89	3.93	1.46	b	a	b	a	b	5.82	5.74	1.75	0.03	8.78	c	c	c	c	c	7.27	2.19	2.83	0.82	4.67	b	c	c	a	c	0.9	2.18	8.2	3.32	4.78	b	c	a	c	c	2.75	9.17	9.6	3.06	7.96	c	b	a	a	c	8.34	3.93	1.02	8.44	3.18	c	c	b	b	b
x129	8.77	9.58	4.73	7.37	0.06	a	a	b	a	a	8.77	4.84	4.73	7.37	8.86	a	b	b	a	c	8.77	0.77	4.73	7.37	2	a	a	b	a	c	8.77	0.88	4.73	7.37	6.03	a	b	b	a	c	4.73	7.75	0.92	0.81	1.15	a	b	c	a	a	3.55	9.37	0.1	0.44	8.36	a	b	c	b	a
x130	6.4	4.9	8.76	1.4	0.92	b	a	c	b	a	1.31	0.44	8.53	4.05	8.96	a	c	b	c	b	8.94	5.59	9.92	4.33	9.49	b	a	b	a	b	4.76	4.53	1.37	5.28	2.26	b	a	c	b	c	6.03	6.08	7.44	0.26	4.28	a	a	c	c	a	1.25	0.56	6.32	3.11	2.87	b	b	c	c	a
x131	8.55	4.9	1.25	4.75	2.2	b	a	b	b	c	8.52	4.76	4.19	5.44	0.47	a	a	a	b	a	3.57	5.1	5.55	1.93	5.6	a	b	b	b	b	0.04	2.74	4.83	4.57	5.02	b	c	c	b	c	1.83	2.02	0.64	1.83	3.61	a	a	b	b	a	0.07	8.61	7.24	5.46	6.35	b	b	a	c	a
x132	1.74	0.14	1	5.42	4.76	c	b	c	c	a	0.96	9.03	1.75	1.18	8.4	c	b	b	a	a	1.89	6.6	7.16	5.01	9.26	c	c	b	b	a	5.98	3.92	9	4.22	8.34	b	a	b	b	b	4.82	8.73	7.94	5.39	6.66	a	a	c	b	b	9.12	4.96	7.25	2.28	0.19	b	b	b	b	a
x133	9	4.17	8.57	8.96	4.73	a	c	c	c	b	2.2	6.82	1.93	3.89	10	b	b	a	c	a	5.37	1.74	6.41	0.75	0.31	c	b	a	b	c	9.57	1.8	4.17	7.46	5.86	b	a	c	c	a	7.96	1.56	8.47	4.81	5.13	b	c	c	c	b	5.84	7.94	7.62	8.45	9.77	b	a	a	b	b
x134	8.19	4.67	9.07	8.58	4.67	b	b	b	c	b	7.37	6.63	9.72	3.21	6.63	c	b	c	c	a	8.37	3.07	6.12	4.46	3.07	a	a	c	a	c	3.18	5.26	7.24	9.02	7.86	a	b	b	a	a	0.17	0.17	1.26	1.3	3.83	c	b	a	b	b	0.45	5.89	5.74	1.08	0.32	b	a	c	c	b
x135	2.77	4.67	5.73	5.32	4.67	b	b	c	b	b	3.28	6.63	3.42	1.35	6.63	c	b	c	b	b	6.12	3.07	2.71	8.53	3.07	c	a	b	a	a	6.5	2.61	3.07	1.26	1.08	a	b	b	b	a	2.3	6.67	0.52	1.03	6.63	c	a	c	c	c	9.48	8.55	3.02	3.29	5.37	a	b	c	c	b
x136	7.38	5.57	8.87	6.67	5.09	b	c	a	c	b	4.56	9.51	3.51	8.92	7.9	b	a	b	a	c	6.91	1.31	7.64	0.62	0.93	c	c	a	b	a	1.57	6.08	9.96	2.3	9.02	b	b	a	b	c	8.01	0.64	0.76	9.27	9.94	b	b	c	c	a	7.22	8.89	8.67	8.26	1.05	b	c	c	a	a
x137	9.94	1.8	2.81	4.85	0.84	b	a	b	c	c	5.88	0.74	0.56	6.71	0.71	c	c	a	a	b	5.52	6.42	9.2	2.42	0.94	a	c	b	c	a	2.06	5.97	4.61	7.59	9.99	c	a	c	a	a	2.81	3.57	9.82	2.54	3.55	a	c	b	a	a	5.44	2.98	3.35	2.1	4.43	c	c	b	c	c
x138	6.7	4.96	2.7	9.06	6.92	a	b	a	a	c	4.52	4.13	8.82	1.94	4.42	a	b	b	a	b	2.79	1.88	0.86	9.99	7.67	c	b	c	b	c	1.81	7.45	9.51	1.11	8.44	b	c	b	b	c	2.76	0.72	5.28	7.86	8.4	b	a	c	c	a	1.63	4.12	7.59	6.33	5.86	a	c	c	c	b
x139	0.22	5.87	2.09	3.34	1.35	c	c	b	a	c	3.87	7.73	8.38	7.23	0.2	c	b	a	b	b	1.04	6.3	3.12	2.91	3.83	c	a	b	b	a	4.14	8.45	3.41	7.37	9.41	a	b	c	c	c	9.56	9.52	3.88	7.83	9.04	b	b	b	b	b	7.41	8.72	6.24	7.7	3.29	c	c	a	a	b
x140	0.63	4.79	2.54	7.63	9.23	c	c	a	a	a	9.27	1.03	8.2	4.79	3.51	b	c	b	a	c	9.65	7.81	8.46	6.15	9.64	b	c	a	a	b	8.92	5.5	8.16	8.21	3.93	b	c	c	b	b	2.88	0.91	7.53	2.67	1.5	b	c	c	c	c	9.68	2.37	4.37	0.27	0.61	b	c	a	c	a
x141	5.93	4.39	0.72	8.42	7.37	b	a	c	b	b	2.52	2.02	6.25	1.68	7.96	b	c	a	c	c	7.1	0.24	8.78	4.15	8.48	b	c	b	a	b	6.04	9.96	9.45	7.46	2.6	b	c	c	a	c	1.16	8.71	5.07	0.57	5.28	b	c	b	a	c	9.17	2.27	1.86	4.68	2.85	c	c	b	b	b
x142	7.1	2.27	8.71	5.34	9.06	b	c	a	b	c	4.58	6.47	7.81	9.11	1.95	b	b	b	a	c	8.32	9.53	0.46	5.5	9.13	a	b	a	b	b	0.2	2.98	5.02	0.09	0.24	c	c	c	b	a	9.86	3.84	9.64	5.95	1.39	c	c	c	c	c	4.72	3.65	0.17	0.95	2.63	a	c	c	a	c
x143	8.49	7.16	4.37	3.47	2.98	b	a	a	c	a	0	8.93	3.31	6.61	7.45	a	c	a	b	a	8.98	1.18	5.72	2.59	3.37	b	a	a	c	b	9.78	9.24	7.97	9.54	5.62	a	a	c	c	a	5.69	4.7	3.25	6.69	8.36	b	b	a	c	a	6.69	8.86	7.08	8.87	7.24	b	b	c	b	a
x144	8.77	8.88	4.73	7.37	7.41	a	a	b	a	c	8.77	1.17	4.73	7.37	6.95	a	a	b	a	b	8.77	6.66	4.73	7.37	0.46	a	a	b	a	c	8.77	7.79	4.73	7.37	1.6	a	a	b	a	b	0.88	9.39	9.1	8.17	1.65	b	a	a	a	a	9.07	7.83	2.06	0.29	0.19	a	b	c	b	a
x145	9.31	0.38	2.62	6.18	2.91	c	a	a	c	c	4.07	2.47	6.99	4.02	8.81	c	c	b	c	a	4.05	7.39	7.18	5.22	2.99	b	a	a	c	c	4.43	0.22	2.41	1.31	1.02	c	c	a	c	c	3.99	5.29	4.43	8.84	9.62	c	a	b	c	b	3.87	2.45	0.31	9.46	4.51	b	b	c	c	b
x146	9.92	9.36	4.78	3.57	9.35	b	b	a	c	c	8.1	2.8	9.61	8.1	8.46	b	c	b	c	c	0.6	9.69	0.95	10	3.38	b	c	c	c	b	6.36	7.33	1.37	7.16	0.58	a	b	a	c	a	8.33	7.25	9.64	4.84	6.58	c	a	c	a	b	2.3	0.72	1.82	3.97	2.93	c	c	b	a	c
x147	4.32	7.81	1.57	8.2	1.96	c	b	b	a	b	8.05	0.29	7.71	4.11	8.35	a	b	c	a	b	8.69	5.53	4.36	3.79	5.97	b	a	c	a	b	3.33	8.56	1.51	8.49	5.18	c	a	c	c	a	7.97	3.86	0.98	9.07	4.4	a	c	b	b	c	0.58	6.84	6.75	1.26	8.34	a	b	c	c	c
