X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x110	7.26	9.18	3.2	1.43	8.81	a	a	c	c	c	5.79	8.46	0.06	5.62	5.27	c	b	b	a	a	7.48	8.47	0.78	3.46	1.18	b	c	a	b	b	4.91	3.17	4.16	2.58	4.17	b	a	c	c	b
x111	1.38	3.78	0.64	5.44	9.67	a	a	c	b	c	9.79	8.68	7.6	3.03	9.48	c	c	a	c	b	0.75	5.98	5	3.03	1.95	b	c	c	b	c	0.11	7.79	8.53	2.07	7.4	b	c	a	a	b
x112	4.59	1.7	2.95	1.84	3.7	b	a	b	c	b	5.23	7.88	3.89	9.4	8.02	a	b	a	a	a	7.51	1.95	5.57	7.09	9.03	a	c	a	b	a	2.56	1.29	5.21	1.49	8.02	a	a	b	b	a
x113	3.64	0.11	2.39	0.11	6.25	b	c	a	a	a	5.15	0.33	5	0.33	3.39	c	b	c	b	b	3.98	9.42	1.88	8.24	8.26	c	c	a	c	b	3.66	1.19	8.58	6.86	2.37	a	b	a	b	a
x114	8.01	1.51	0.73	6.55	4.47	b	a	c	b	b	7.62	3.52	0.35	6.87	7.78	c	a	b	b	c	9.52	6.35	4.53	4.95	3.74	c	a	a	a	c	4.94	9.9	1.36	6.72	7.67	a	c	a	b	c
x115	9.27	0.11	1.48	0.11	2.24	b	c	c	b	a	7.59	0.33	5.54	0.33	1.89	b	a	a	c	c	4.52	2.43	1.22	5.4	2.74	a	a	c	c	c	3.57	2.76	1.18	8.72	0.21	c	a	a	a	c
x116	1.64	3.65	9.22	7.74	5.95	b	c	a	b	b	6.81	1.52	6.28	4.64	1.07	a	c	c	b	b	8.85	0.24	6.27	5.44	4.51	b	a	b	b	c	8.11	7.19	8.96	5.87	3.72	b	c	c	b	c
x117	1.75	7.24	8.16	2.38	8.38	c	b	c	b	a	0.74	6.67	3.49	7.66	1.91	a	a	c	b	b	9.5	7.19	4.87	0.29	7.02	c	c	c	c	b	3.49	0.85	7.74	0.78	4.22	c	b	a	c	b
x118	9.27	5.98	8.61	3.56	0.77	c	c	c	b	b	4.62	8.48	8.26	0.96	2.33	c	a	a	a	a	5.69	9.83	7.06	2.88	0.4	b	a	c	a	b	8.95	3.93	6.9	7.81	2.82	a	c	b	b	b
x119	6.74	9.79	4.38	4.7	6.74	c	b	c	a	b	5.29	9.22	1.1	9.03	5.29	c	c	b	b	b	2.98	1.46	9.35	3.39	6.67	c	a	c	b	a	6.08	9.45	0.94	3.93	1.31	b	c	c	c	b
x120	6.74	2.02	1.26	6.36	6.74	c	a	a	c	b	5.29	3.34	8.45	4.55	5.29	c	a	c	b	b	3.37	1.95	2.25	7.05	1.29	a	c	a	a	c	7.78	0.84	6.69	7.1	5.05	b	a	c	a	c
x121	7.33	0.11	9.65	0.11	3.52	c	c	c	a	a	8.03	0.33	8.24	0.33	4.36	c	a	a	b	b	4.6	4.84	8.51	7.16	4.98	a	c	a	a	a	0.87	5.72	0.96	2.75	1.28	b	a	b	c	a
x122	6.74	9.83	9.99	2.73	6.74	c	a	c	a	b	5.29	6.56	6.29	7.28	5.29	c	b	c	b	b	9.37	6.96	4.4	0.69	9.78	b	a	a	c	b	1.82	4.45	0.6	1.11	5.64	a	a	c	a	c
x123	2.12	5.18	7.52	4.92	5.53	a	a	a	b	a	5.35	2	6.24	0.72	8.9	b	a	c	c	c	2.27	6.9	1.51	1.56	5.36	c	a	b	c	c	0.12	6.05	5.28	4.11	9.92	c	a	b	a	a
x124	4.5	2.3	5.24	0.22	0.84	b	a	a	c	c	9.92	2.66	5.68	3.74	0.26	a	a	c	c	c	3.69	1.54	8.41	8.4	2.99	c	a	b	a	c	5.64	8.54	1.06	8.98	7.41	b	b	c	c	b
x125	7.28	0.11	0.24	0.11	6.37	b	a	c	c	b	0.49	0.33	6.58	0.33	7.54	b	a	c	c	c	8.18	4.07	0.42	7.69	9.13	b	a	a	c	c	3.52	7.32	8.71	7.19	0.18	b	c	b	c	b
x126	4.4	7.79	9.53	7.26	9.39	c	b	a	b	a	4.35	2.82	4.34	4.93	4.17	b	b	a	b	b	9.11	3.97	1.92	3.51	2.35	b	c	b	a	a	8.89	8.72	6.38	4.55	2.38	c	b	c	c	c
x127	7.2	0.4	7.52	5.42	7.9	a	b	c	b	a	9.48	2.66	0.55	3.62	1.58	c	a	a	a	b	1.19	2.97	4.47	8.08	5.73	a	a	b	b	a	0.49	1.29	5.28	2.9	4.59	a	c	b	c	b
x128	7.44	1.56	0.24	8.14	8.18	b	a	b	c	a	5	9.8	0.48	7.36	4.7	b	b	c	b	a	8.09	6.19	9.66	8.32	7.62	a	a	b	c	b	5.62	4.82	3.89	8.34	0.36	b	a	c	b	a
x129	5.31	4.11	0.31	7.41	9.1	a	c	a	a	c	5.48	8.72	1.88	2.74	8.01	a	a	b	a	a	5.48	4.79	1.88	2.76	8.01	c	a	b	a	c	4.71	0.73	8.4	3.88	6.57	a	b	c	b	b
x130	6.74	7.18	2.81	9.39	6.74	c	c	c	b	b	5.29	2.56	6.24	2.38	5.29	c	b	c	c	b	7.81	8.67	7.42	8.73	8.93	a	b	b	a	a	6.77	6.93	6.15	5.55	7.15	a	a	a	b	c
x131	7.27	5.01	8.97	2.92	9.24	a	a	c	c	a	8.59	5.25	1.89	4.78	6.33	c	a	b	c	c	6.4	8.14	4.09	0.81	1.72	b	a	c	c	c	5.97	0.01	3.89	5.06	0.3	c	b	b	b	a
x132	9.25	0.33	5.27	1.47	1.38	c	a	a	c	a	0.03	8.05	1.58	2.28	5.44	b	a	c	b	b	1.76	7.66	1.24	8.15	3.25	a	c	c	a	c	2.94	9.66	0.84	6.31	0.32	a	b	b	c	c
x133	1.64	9.1	4.27	3.72	2.2	b	b	c	a	c	8.6	6.69	5.79	7.08	8.42	c	a	b	c	c	9.71	4.35	1.18	8.44	2.98	c	a	c	c	c	0.96	7.03	3.16	9.34	7.08	a	b	c	a	b
x134	0.04	4.68	4.09	3.32	7.01	b	a	c	b	b	1.6	2.87	7.66	6.53	9.59	a	c	c	c	a	5.66	1.89	2.4	6.74	6.79	b	a	c	c	c	1.81	0.46	2.44	5.88	1.41	a	b	c	a	a
x135	6.4	2.7	7.42	9.3	1.72	c	b	b	c	b	5.02	8.62	9.65	6.43	3.97	b	c	b	a	a	0.11	3.03	9.31	8.42	6.46	c	c	a	c	c	5.12	3.75	2.41	3.22	4.31	b	c	c	b	a
x136	6.89	4.72	8.83	8.11	1.67	a	a	a	c	b	0.38	3.59	4.5	6.21	6.32	b	c	b	a	a	3.39	1.22	5.68	7.54	4.09	a	c	c	c	b	5.56	2.91	7.55	6.49	1.62	a	a	c	b	c
x137	6.74	2.48	1.63	7.09	6.74	c	a	b	a	b	5.29	3.23	9.52	0.52	5.29	c	a	a	c	b	9.21	4.81	3.98	6.76	5.87	b	c	b	b	b	3.15	4.39	2.93	1.63	1.6	c	b	a	a	c
x138	5.72	6.68	2.17	8.17	0.15	a	c	c	b	c	5.48	2.87	1.88	8.82	8.01	c	a	b	c	a	5.48	4.85	1.88	6.39	8.01	b	a	b	a	b	0.47	3.42	9.24	9.22	2.77	a	b	c	c	a
x139	9.07	0.97	9.22	1.34	8.37	b	a	b	b	a	5.77	5.31	0.3	8.5	9.43	b	a	b	a	a	0.47	5	8.82	0.85	0.53	a	c	a	b	a	0.75	4.97	3.16	7.78	5.86	b	c	a	b	c
x140	9.32	8.54	9.55	1.62	2.78	c	a	b	c	a	7.19	0.47	6.23	5.52	6.71	b	b	b	c	a	0.52	3.77	3.84	2.33	3.45	a	c	a	a	b	9.43	2.09	0.85	7.92	7.68	b	c	a	c	a
x141	2.57	3.66	7.62	9.24	7.94	a	a	c	c	a	8.3	3.37	4.98	1.16	8.3	a	a	c	b	a	6.51	0.36	5.54	7.36	2.35	b	b	a	c	a	1.16	8.46	3.39	8.06	6.16	a	b	b	b	a
x142	2.7	6.09	6.51	3.42	7.96	b	b	a	a	b	4.24	8.95	3.72	3.49	8.8	b	a	c	a	a	6.12	0.57	9.71	3.37	6.97	a	c	a	b	b	6.83	2.88	2.59	0.33	7.48	c	c	b	c	b
x143	3.02	8.15	6.74	2.62	6.79	a	b	c	b	c	0.5	9	6.79	4.91	3.82	a	a	c	c	c	4.68	2.6	6.75	5.18	9.12	a	a	a	b	c	8.39	0.59	5.37	4.38	6.49	a	c	c	b	b
x144	5.97	5.31	3.28	3.92	1.35	b	b	b	a	b	0.63	9.69	2.45	2.55	8.29	b	c	c	c	a	8.34	3.33	3.64	6.97	8.81	c	a	a	b	c	7.12	8.19	3.91	3.4	9.23	c	a	a	a	b
x145	5.93	9.73	3.74	3.3	5.5	b	a	a	a	a	8.1	8.8	8.06	0.33	7.25	c	b	b	a	c	1.01	9.3	5.9	5.98	1.95	b	a	a	b	a	4.96	7.79	9.62	3.33	6.85	b	b	a	b	b
x146	1.03	8.5	9.34	1.32	1.73	c	a	b	c	b	9.81	9.73	3.79	0.54	9.36	c	b	b	c	b	5.24	1.87	0.47	3.25	7.39	b	c	a	b	c	0.33	7.7	4.88	2.8	5.8	c	c	a	c	c
x147	6.74	3.57	4.15	7.98	6.74	c	c	b	b	b	5.29	6.34	9.18	7.48	5.29	c	a	c	b	b	0.18	3.31	4.89	8.83	7.69	a	c	a	c	b	5.28	1.51	5.7	5.15	5.24	c	c	c	a	c
x148	5.47	8.14	7.67	3.04	1.25	c	a	b	b	a	8.22	8.96	2.21	4.86	0.53	a	a	c	c	a	0.43	7.73	3.81	0.88	3.61	b	a	c	a	c	9.99	2.21	9.44	1	5.08	c	b	a	c	c
x149	0.26	7.69	8.95	7.77	8.48	c	a	b	c	a	1.92	8.11	4.88	6.79	0.1	b	a	b	a	b	7.57	9.66	2.48	6.74	0.28	b	c	a	c	a	9.9	0.69	1.14	8.89	6.05	b	a	b	b	a
x150	3.42	9.54	4.63	6.75	8.58	b	a	a	c	b	4.31	0.75	4.75	3.15	1.46	a	b	b	b	a	2.41	2.31	7.27	7.39	1.97	b	a	a	a	a	2.84	9.28	7.45	1.08	4.07	b	c	a	c	b
x151	1.44	4.83	4.17	5.35	3.38	b	b	a	c	a	2.51	2.97	1.73	9.06	0.49	a	c	a	c	b	1.25	6.36	4.96	8.98	7.22	a	a	a	a	c	5.08	4.81	5.46	5.75	6.14	b	b	b	c	c
x152	3.85	2.24	6.25	0.2	9.05	a	a	b	a	c	5.48	7.51	1.88	0.48	8.01	c	a	b	c	c	5.48	2.04	1.88	3.72	8.01	c	a	b	c	b	3	3.58	0.76	7.08	5.24	b	c	c	c	b
x153	3.15	4.7	1.36	1.58	9.97	a	b	b	c	b	6.31	0.28	7.87	5.79	6.59	b	a	b	a	c	7.13	5	1.32	9.41	2.46	a	a	c	c	c	4.31	2.59	2.69	7.69	5.94	a	a	b	b	a
x154	3.34	1.6	2.79	6.79	5	c	c	a	b	b	7.73	4.42	0.59	3.89	7.04	a	c	a	a	b	8.28	6.89	4.81	8.61	4.97	b	a	c	b	a	0.06	2.01	3.81	1.67	6.46	c	b	a	a	a
x155	2.74	3.73	9.71	8.99	8.76	a	b	b	c	a	5.48	1.28	1.88	0.32	8.01	c	a	b	b	c	5.48	8.02	1.88	9.74	8.01	a	a	b	a	b	8.15	7.25	7.06	7.29	9.85	b	c	b	a	c
x156	7.56	8.11	2.35	9.12	2.81	a	c	c	a	a	6.02	6.35	4.1	8.2	6.58	a	c	b	b	a	8.02	4.2	4.12	4.57	7.51	b	c	b	a	a	6.59	0.84	4.76	0.29	8.75	c	c	b	a	c
x157	3.22	6.44	2.82	2.52	4.19	a	b	c	a	c	1.19	3.89	3.37	4.88	5.16	c	a	c	c	b	0.18	2.4	9.66	1.05	9.7	b	c	c	c	b	6.17	9.87	9.83	1.47	0.03	c	a	a	a	c
x158	7.98	6.48	8.72	6.37	5.73	a	c	a	b	a	5.64	8.09	2.29	3.75	7.43	b	a	c	b	b	2.57	8.07	4.16	7.66	3.72	c	b	a	c	c	3.63	7.84	6.98	9.37	6.7	c	b	c	b	a
x159	8.05	4.43	3.22	8.6	2.34	b	a	c	c	c	3.58	3.74	9.84	8.73	0.3	c	b	a	b	c	3.77	4.66	3.3	3.22	1.53	c	a	a	c	c	0.41	9.93	6.34	6.71	0.31	a	c	c	c	a
x160	6.56	1.33	5.76	3.43	5.91	b	c	b	c	a	5.21	5.79	7.77	0.24	4.68	b	a	c	b	b	8.14	3.88	0.42	4.64	5.97	a	a	b	a	c	1.24	5.5	4.94	7.14	7.7	b	b	c	c	c
x161	5.87	2.47	2.31	2.71	9.07	c	c	b	c	c	0.81	3.19	8.98	7.54	7.86	b	a	c	b	c	0.83	9.31	2.84	1.65	7.72	a	a	a	b	c	6.54	4.29	1.54	3.58	5.25	c	a	b	c	b
x162	1.29	2.84	8.47	2.58	6.33	a	c	c	b	c	4.88	9.47	2.88	8.03	8.07	b	a	b	a	b	7.76	5.7	2.65	2.45	1.09	c	b	a	b	b	0.55	4.18	0.19	8.68	8.18	c	c	a	b	c
x163	6.74	8.24	8.87	9.33	6.74	c	c	c	b	b	5.29	7.51	9.65	8.36	5.29	c	a	a	a	b	4.69	2.51	4.86	4.89	7.58	a	c	b	b	b	1.05	6.07	0.7	4.45	9	a	a	c	a	c
x164	6.74	0.11	8.28	0.11	6.74	c	b	a	b	b	5.29	0.33	9.43	0.33	5.29	c	c	a	c	b	8.14	1.17	6.64	5.28	9.29	b	a	b	a	c	1.83	5.44	1.71	9.94	5.62	c	a	a	a	a
x165	0.07	1.16	3.22	3.09	1.85	b	c	c	b	a	1.04	9.88	6.14	7	8.14	c	b	c	b	b	6.19	6.79	6.88	4.86	1.38	b	a	b	c	c	4.52	9.52	1.75	7.13	6.42	a	c	b	c	c
x166	2.34	6.92	0.61	4.84	2.9	a	b	c	c	a	7.2	9.99	6.68	8.07	1	c	c	b	c	a	4.49	0.48	4.17	2.14	5.24	b	c	c	b	a	2.14	0.96	2.61	5.12	0.27	b	c	b	a	b
x167	0.24	7.07	7.23	4.58	1.17	b	c	b	c	c	4.46	7.1	3.07	0.93	6.4	a	c	c	a	b	7.83	0.59	7.7	2.95	3.69	b	a	c	c	c	5.07	2.68	5.82	0.3	0.29	c	c	c	a	b
x168	9.9	7.55	6.88	7.45	9.9	b	b	a	c	a	2.12	6.79	8.6	2.5	8.65	c	c	b	c	c	8.45	9.69	1.52	5.48	3.28	b	a	b	c	a	2.63	8.91	8.06	1.97	5.87	a	a	b	a	a
x169	4.84	4.73	4.57	1.68	9.96	a	a	b	a	a	8.15	4.11	9.53	2.48	0.97	a	a	c	b	c	6.3	7.33	2.17	7.14	9.57	c	a	c	c	c	7.93	5.56	5.73	2.68	1.2	c	c	c	a	b
x170	5.09	5.65	1.61	4.78	6.09	c	a	b	b	a	4.37	0.71	9.15	8.58	1.42	b	c	b	a	a	3.55	6.33	6.31	1.09	2.05	b	c	b	c	a	7	4.81	9.73	9.07	2.1	b	a	a	a	b
x171	3.33	5.21	7.99	5.01	2.65	c	a	c	c	c	5.48	8.04	1.88	8.16	8.01	b	a	b	a	a	5.48	8.86	1.88	9.06	8.01	a	a	b	c	c	1.11	8.6	9.17	9.12	4.69	a	c	a	b	a
x172	4.52	3.95	4.77	6.15	5.21	b	c	c	c	b	5.18	8.72	0.55	2.83	5.56	a	b	b	a	a	0.25	6.4	5.78	0.37	7.21	c	a	a	b	b	7.27	5.56	9.35	5.14	8.31	b	c	b	c	c
x173	6.37	4	8.71	2.33	1.62	b	c	c	c	a	5.48	1.04	1.88	9.22	8.01	c	a	b	c	c	5.48	0.38	1.88	0.91	8.01	a	a	b	c	b	1.65	5.33	9.66	9.38	2.12	b	c	b	a	b
x174	8.9	7.07	5.37	5.95	2.64	c	b	c	a	a	5.48	1.94	1.88	2.63	8.01	a	a	b	b	a	5.48	3.54	1.88	5	8.01	b	a	b	c	a	3.85	1.2	10	1.15	7.09	a	a	a	c	c
x175	6.74	3.84	5.26	8.97	6.74	c	a	a	b	b	5.29	0.18	9.82	0.31	5.29	c	a	a	c	b	4.78	4.73	9.4	9.72	4.81	c	b	a	b	b	0.24	2.8	5.82	7.5	3.84	a	b	c	a	a
x176	2.32	4.2	2.33	3.98	5.55	c	b	c	c	c	9.22	7.5	4.66	0.71	1.86	a	c	a	c	b	2.74	7.5	3.96	9.75	2.82	a	b	b	c	a	2.9	8.79	5.29	1.07	6.51	a	b	a	b	a
x177	4.25	4.88	5.35	5.83	1.46	a	c	a	a	a	5.48	9.39	1.88	5.57	8.01	b	a	b	a	a	5.48	7.84	1.88	3.44	8.01	c	a	b	a	b	9	0.02	0.49	4.39	8.5	a	b	c	b	a
x178	0.22	6.88	3.3	8.2	0.46	a	a	a	b	b	6.7	4.7	7.51	2.28	8.38	a	a	b	c	a	7.86	9.14	9.48	5.51	6.52	a	a	c	c	b	0.4	1.57	6.01	3.59	3.05	b	c	b	a	a
x179	9.98	4.67	3.5	3.48	2.1	c	b	c	b	a	3.27	7.06	4.42	0.25	6.64	a	c	c	c	a	7.09	6.35	4.7	1.19	2.58	b	a	c	a	c	8.33	6.9	1.88	0.84	9.57	a	a	a	a	b
x180	9.23	9.4	0.37	4	6.81	c	b	b	a	b	9.58	6.29	9.68	0.45	3.79	b	a	a	a	c	8.74	3.42	7.06	8.51	2.02	b	c	c	a	c	4.66	0.75	3.19	4.69	5.59	c	c	a	c	a
x181	2.89	4.77	1.83	7.69	9.41	c	b	b	c	c	2.91	1.48	3.76	9.46	7.02	b	a	b	a	c	4.86	6.07	2.4	8.78	7.1	c	a	c	c	c	6.33	7.56	4.35	2.78	0.03	b	c	b	a	c
x182	2.98	0.11	1.45	0.11	8.46	b	a	a	c	b	8.89	0.33	8.17	0.33	0.34	a	c	a	a	a	4.25	9.98	8.49	7.2	9.51	c	a	c	c	a	4.72	4.65	2.21	1.94	4.44	b	a	c	c	a
x183	8.45	0.11	8.16	0.11	1.8	c	c	a	b	b	3.54	0.33	0.02	0.33	7.16	c	c	c	a	c	4.18	5.96	5.15	7.02	1.99	c	c	c	c	c	1.74	3.66	0.99	9.07	8	a	c	a	a	b
x184	9.33	6.67	3.5	3.88	1.15	b	a	a	a	b	8.8	1.58	8.19	8.47	3.43	b	c	a	b	a	8.58	0.9	9.54	6.27	7.34	a	c	a	b	c	2.48	5.44	0.46	1.7	5.75	a	b	b	c	a
x185	0.98	3.98	4.18	3.9	0.99	b	a	c	b	b	1.59	6.55	9.41	8.41	4.75	a	c	b	b	b	0.08	9.31	6.16	5.77	0.94	c	a	c	a	b	5.07	5.83	0.31	5.56	3.03	c	b	a	b	c
x186	5.62	7.56	3.51	5.36	1.7	c	c	b	c	c	3.46	2.21	7.36	4.65	4.28	a	a	a	c	c	7.58	7.41	8.05	2.22	1.65	b	b	b	b	a	8.53	6.73	9.02	3.06	4.42	a	a	b	b	c
x187	8.18	8.62	7.72	8.05	9.57	b	c	c	a	a	8.54	3.6	1.46	1.93	5.75	c	c	b	b	c	6.57	6.92	1.12	0.4	5.91	c	a	b	b	c	5.57	10	3.09	4.6	3.15	b	b	a	a	a
x188	2.18	4.16	7.25	4.12	2.86	c	a	a	b	b	5.48	4.56	1.88	0.7	8.01	c	a	b	b	a	5.48	6.85	1.88	5.25	8.01	c	a	b	a	c	7.27	4.49	3.57	1.73	0.01	a	c	c	b	c
x189	7.69	7.67	5.93	9.68	6.81	b	b	c	b	b	7.87	9.05	4.26	9.01	6.64	c	a	b	b	a	0.01	8.12	7.91	1.06	1.85	a	c	a	a	b	3.56	1.8	3.88	0.44	3.59	c	c	b	a	a
x190	8.3	8.68	2.39	7.11	6.22	c	b	a	a	a	8.46	7.71	4.48	6.19	3.49	b	a	a	a	b	0.54	2.81	1.57	7.72	1.89	c	b	b	b	c	4.46	2.32	7.61	3.71	0.6	c	b	a	b	a
x191	5.44	0.11	6.4	0.11	1.64	c	c	b	a	b	2.74	0.33	7.82	0.33	6.08	c	a	c	c	b	8.27	9.02	1.58	3.99	0	b	b	b	c	a	1.61	7.54	9.19	2.06	5.37	a	a	a	a	a
x192	8.81	5.65	5.79	8.06	7.3	c	b	c	b	b	9.54	2.37	3.68	4.82	5.88	c	c	a	b	b	5.97	7.38	7.43	3.92	0.69	b	b	c	c	c	3.63	2.14	8.58	0.4	6.48	a	b	a	c	b
x193	6.74	2.24	7.74	2.29	6.74	c	c	c	a	b	5.29	5.88	7.28	4.63	5.29	c	b	a	c	b	8.41	1.12	4.12	4.59	4.97	c	c	c	a	c	5.97	8.79	5.93	9.38	5.63	a	c	a	b	a
x194	0.29	6.28	9.88	4.08	2.17	b	c	b	c	a	9.11	0.44	1.6	5.33	5.06	a	b	a	b	c	7.07	1.21	8.31	3.25	6.7	b	c	c	c	b	6.73	1.11	3.58	4.35	1.85	c	b	c	a	c
x195	8.3	0.11	3.09	0.11	7.66	c	a	c	c	b	9.91	0.33	9.57	0.33	9.47	b	a	a	a	a	1.75	9.14	8.07	3.41	0.96	a	a	a	b	c	4.02	4.07	8.6	4.66	2.87	b	b	c	a	a
x196	6.74	9.49	8.8	3.97	6.74	c	b	c	c	b	5.29	4.72	6.75	5.52	5.29	c	c	a	a	b	5.43	3.58	9.87	8.65	4.19	c	a	b	b	b	2.07	8.56	5.84	6.67	0.7	b	b	b	b	b
x197	4.02	9.66	5.18	4.44	9.06	a	a	b	c	a	4.21	8.06	8.89	7.77	2.76	a	c	b	b	b	9.88	3.86	9.73	2.57	9.08	c	c	c	c	c	5.47	3.22	9.21	0.83	3.52	c	a	a	a	b
x198	0.83	3.45	1.11	4.59	4.01	b	c	a	a	a	8.15	4.85	5.36	6.33	9.3	b	a	a	b	c	8.65	0.39	5.72	9.49	4.17	c	a	b	c	c	0.72	8.44	0.18	2.45	4.43	c	c	b	b	b
x199	9.11	1.77	2.06	8.85	7.49	a	a	c	b	c	8.03	0.73	9.31	4.74	9.61	b	a	b	a	c	4.46	3.71	6.37	6.47	4.9	b	a	a	a	a	6.02	1.04	5.18	0.14	6.53	a	c	b	b	c
x200	4.53	9.93	6.16	9.97	6.35	a	c	c	a	a	0.17	3.82	4.48	2.38	8.28	b	a	b	b	a	1.78	6.28	1.75	9.37	3.38	a	b	b	c	b	3.44	1.36	5.98	7.07	5.65	b	a	a	b	b
x201	3.41	3.49	5.54	4.97	2.77	b	b	a	b	c	2.42	3	8.49	1.54	9.39	c	a	b	c	a	3.23	7.59	1.18	9.92	7.95	a	c	c	a	a	1.01	3.03	5	2.7	2.44	c	a	b	b	b
x202	3.48	7.86	3.08	7.09	9.19	c	c	c	b	c	9.12	1.91	1.86	6.95	9.52	a	a	a	c	c	8.72	3.68	8.77	4.31	0.99	b	a	a	a	c	7.5	0.31	3.76	9.03	1.65	b	a	c	a	c
x203	5.96	9.34	2.79	9.1	6.81	b	c	b	c	b	6.38	2.47	6.08	9.9	9.18	c	b	c	b	c	9.21	6.25	6.01	7.19	5.08	c	b	b	a	c	3.1	4.95	3.61	1.23	8.84	a	a	a	c	a
x204	5.65	5.45	9.65	1.39	7.76	b	c	a	a	b	7.64	1.3	4.92	5.54	3.72	c	c	c	b	c	6.38	6.61	8.04	4.78	2.75	a	a	a	c	a	3.64	9.15	2.71	9.88	6.21	a	b	b	c	b
x205	6.73	5.67	6.51	8.63	9.96	b	c	c	c	c	5.48	2.33	1.88	4.18	8.01	c	a	b	b	b	5.48	8.44	1.88	3.47	8.01	c	a	b	c	b	9.09	9.8	3.78	4.06	0.19	a	c	b	a	c
x206	9.26	9.53	3.98	1.99	8.02	a	a	a	c	c	8.07	5.63	8.34	3.77	3.13	b	c	a	c	b	3.78	4.06	9.36	8.26	7.17	a	c	c	a	b	1.53	3.55	4.7	9.98	5.2	c	a	a	c	b
x207	9.91	0.11	1.24	0.11	2.69	b	a	c	b	b	6.34	0.33	4.69	0.33	4.32	c	c	a	c	b	4.96	2.22	3.7	7.39	6.84	c	c	a	a	c	1.8	4.14	4.18	8.16	8.23	c	b	a	c	c
x208	3.46	0.11	6.39	0.11	9.18	a	b	c	a	c	8.38	0.33	9.79	0.33	6.51	a	a	a	a	c	9.17	4.7	7.59	3.33	0.07	b	a	a	b	c	8.78	8.06	8.05	7.86	0.44	c	a	a	c	a
x209	9.2	2.91	1.58	5.95	0.37	b	c	a	c	c	2.79	6.72	5.46	1.13	1.76	a	b	a	b	c	5.47	1.03	0.33	5.91	4.45	c	b	b	c	b	8.12	1.14	7.23	0.8	3.56	a	c	c	a	b
x210	9.1	3.74	8.08	9.59	9.97	c	c	a	b	c	4.61	9.75	4.17	8.61	0.47	b	a	c	b	c	6.87	9.72	1.31	3.54	3.27	b	a	a	c	c	4.4	4.04	5.18	5.56	2.78	c	c	b	a	b
x211	3.32	2.79	8.93	7.54	4.2	a	a	a	b	c	3.28	7.49	5.53	6.25	0.46	b	b	b	a	a	8.63	8.7	3.24	5.75	6.74	b	c	a	c	b	9	0.55	8.01	9.68	7.51	a	b	a	a	b
x212	7.05	4.93	6.21	3.13	8.33	a	b	a	b	c	0.78	8.34	4.28	2.46	5	a	c	a	a	b	5.15	7.21	2.44	5.51	7.86	c	c	c	b	b	1.1	7.39	0.93	2.55	1.64	a	b	c	c	a
x213	6.06	0.11	0.09	0.11	1.82	b	a	a	b	a	9.12	0.33	8.88	0.33	0.39	c	b	a	a	b	3.12	9.7	2.61	0.75	0.12	b	c	c	c	b	8.34	4.88	0.4	8.34	9.99	a	b	c	c	b
x214	7.92	8.24	5.86	4.8	5.11	b	a	a	a	b	6.23	8.92	7.33	4.21	7.55	a	a	b	c	b	5.39	1.32	9.02	0.53	9.66	a	b	b	c	a	4.52	9.42	8.33	8.67	2.39	a	a	b	a	b
x215	0.78	9.92	3.85	2.77	5.15	a	b	a	a	b	7.99	4.05	5.98	2.28	9.38	a	a	b	b	a	7.53	8.56	1.44	0.78	0.72	c	a	a	c	c	7.3	4.15	8.15	4.38	7.72	b	b	b	b	a
x216	5.48	3.46	8.45	9.11	9.91	a	b	c	b	c	2.82	4.45	4.8	2.59	7.07	a	b	c	a	b	6.64	3.84	0.11	7.17	7.45	c	a	a	a	a	4.93	4.75	3.34	2.09	4.65	b	c	a	c	a
x217	1.79	5.54	1	2.92	6.01	a	b	b	c	a	2.53	1.01	3.68	1.87	0.2	a	c	c	a	a	6.55	5.35	2.08	6.95	6.93	b	a	b	a	b	1.4	1.11	7.27	2.83	8.71	c	b	b	b	b
x218	2.06	0.11	4.48	0.11	3.83	c	b	c	a	a	4.13	0.33	6.06	0.33	4.42	c	c	c	c	a	3.72	6.42	4.74	9.22	8.43	b	b	a	a	a	9.96	7.57	7.75	6	1.58	a	b	a	c	b
x219	8.3	0.11	5.36	0.11	7.99	a	a	c	b	c	4.15	0.33	7.49	0.33	3.15	c	a	c	a	a	2.31	9.75	8.8	1.36	0.21	b	a	c	c	c	8.75	0.72	7.36	8.4	5.27	a	a	c	c	b
x220	7.71	5.54	6.6	7.45	7.86	a	c	c	c	b	8.37	2.69	2.92	4.21	6.34	b	a	a	c	c	9.16	7	1.51	0.19	6.6	b	a	c	a	c	8.42	6.33	8.24	6.24	5.71	a	c	b	b	a
x221	9.32	8.91	3.19	6.87	5.64	a	b	c	c	c	3.18	3.3	9.99	3.76	8.86	a	c	b	b	b	0.78	7.36	6.91	8.62	1.53	b	c	c	b	c	6.84	2.66	0.95	2.41	3.64	c	b	a	c	c
