X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x54	2.75	4.02	2.06	5.25	3.87	0.68	7.23	8.36	1.05	1.41	b	c	a	b	a	b	a	c	a	b	1.91	0.49	6.43	4.62	0.2	3.7	0.64	6.21	4.43	7.86	c	c	b	b	c	b	c	b	c	b	7.99	4.9	7.29	2.14	8.96	2.28	3.45	6.62	4.58	1.93	c	b	b	b	c	b	a	c	c	c	9.38	2.36	4.88	4.98	4.99	3.54	0.58	6.12	7.1	5.4	c	a	b	b	b	b	b	a	a	a
x55	0.35	8.44	3.23	4.72	2.96	0.73	8.58	2.71	4.21	3.09	c	b	b	b	c	b	b	c	b	b	1.01	8.76	3.07	0.55	7.64	3.91	1.38	5.39	5.68	4.96	b	a	b	a	b	a	b	c	b	a	2.63	4.25	1.99	7.96	3.91	1.56	2.12	2.59	1.51	7.84	a	b	c	a	a	c	c	c	c	a	0.85	8.55	9.22	7.23	1.14	4.66	3.33	9.58	8.93	6.71	a	a	b	a	b	b	a	b	c	a
x56	8.05	4.31	4.69	9.02	2.14	9.19	7.69	7.87	4.78	2.34	b	c	b	b	c	b	a	a	a	a	9.83	1.25	7.25	9	9.58	0.79	4.78	4.78	4.33	7.76	b	c	c	a	b	c	c	c	b	b	5.16	1.16	7.23	4.18	2.72	4.64	5.44	5.44	1.39	2.28	b	b	c	a	a	b	a	c	b	b	6.09	8.16	5.37	4.01	6.12	5.86	6.34	8.84	5.56	7.04	b	b	b	c	b	b	c	c	b	c
x57	1.29	3.58	7.18	7.22	6.11	8.22	3.79	5.23	0.95	7.21	c	a	a	b	b	a	c	c	c	c	0.5	6.94	1.73	5.16	6.3	4.4	6.4	2.2	2.13	4.41	b	c	a	b	a	a	b	c	c	a	8.3	9.3	6.12	3.66	7.11	6.4	1.7	7.36	0.31	1.65	a	b	b	a	a	c	b	c	c	c	8.99	7.48	2.72	8.8	5.36	0.16	6.38	6.16	3.49	8.01	a	a	c	c	a	a	a	b	a	a
x58	8.21	4.99	4.62	9.98	9.19	5.23	6.06	8.82	4.5	0.52	a	b	c	b	c	c	c	c	c	a	5.15	3.34	4.44	8.22	9.26	5.33	0.21	0.6	8.43	0.24	b	b	c	a	b	c	a	b	b	a	3.83	2.38	1.15	4.16	0.63	3.4	2.35	3.23	4.59	4.87	c	a	b	c	c	b	c	b	c	b	5.87	2.34	6.52	9.1	1.1	6.95	8.84	4.36	7.24	1.8	a	c	c	b	b	b	c	c	a	a
x59	5.93	0.04	3.51	0.03	2.3	8.79	9.26	2.93	9.97	0.54	b	c	b	c	a	b	c	b	a	c	1.96	6.36	3.29	0.21	2.88	5.68	4.01	1.53	4.5	6.41	c	a	c	b	b	c	c	b	b	a	8.44	2.02	1.25	7.2	1.81	2.54	1.1	0.73	0.3	4.33	a	a	b	b	b	a	a	b	b	a	7.89	1.33	3.13	9.66	7.18	0.97	2.35	3.51	2.17	5.5	b	c	b	b	c	c	a	c	a	a
x60	3.68	6.75	8.43	7.58	0.86	2.48	5.08	7.98	9.81	2.96	c	b	c	c	c	a	a	a	c	c	1.33	4.61	8.89	2.03	6.25	4.06	1.87	6.52	3.46	2.5	b	b	a	b	b	c	a	c	b	a	7.76	4.44	0.85	7.87	4.11	2.67	2.74	8.3	1.05	7.9	c	b	a	b	b	a	a	b	b	b	9.3	3.52	3.25	4.53	3.7	4	6.16	7.66	7.82	3.97	a	a	b	c	c	c	c	b	c	a
x61	5.3	5.3	3.62	2.87	0.48	2.18	9.02	3.78	5.3	8.84	a	b	a	a	b	c	c	a	a	a	0.77	0.77	0.95	1.77	0.49	0.17	2.99	9.56	0.77	6.88	b	c	b	b	b	c	c	c	b	b	9.05	2.17	5.02	6.41	7.81	1.82	7.94	0.87	7.39	5.31	c	b	a	b	b	a	c	a	b	b	5.52	5.29	3.51	3.89	6.44	3.35	3.75	7.71	1.33	8.68	c	a	b	a	c	c	c	b	c	c
x62	9.71	7.47	0.67	5.85	8.69	5.6	4.27	1.01	4.89	5.72	c	c	b	c	c	b	a	b	b	b	4.93	5.42	5.3	2.92	1.08	4.95	9.86	0.22	8.31	7.43	c	c	c	b	b	b	b	b	b	b	2.88	9.18	5.47	2.03	2.27	9.11	7.75	9.43	2.69	2.77	a	a	b	c	a	a	c	b	b	a	1.36	4.62	0.05	9.3	0.05	6.79	1.6	4.26	6.83	9.87	a	b	a	b	b	c	c	a	c	c
x63	3.08	8.35	1.54	9.21	8.71	7.54	1.08	3.35	4.37	6.06	a	a	b	b	c	b	a	a	c	a	2.72	0.91	4.18	4.82	8.34	2.17	5.41	8.45	2.3	7.76	b	c	c	b	a	a	a	c	c	c	8.88	1.44	4.43	4	6.82	7.01	4.41	9.74	1.28	3.15	a	c	c	b	a	c	b	a	b	b	3.63	7.96	3.29	9.13	7.99	7.92	2.99	6.19	4.73	4.77	b	c	c	a	b	b	c	a	a	c
x64	8.18	7.53	7.32	6.34	5.27	8.62	5.41	9.89	9.23	1.17	b	a	a	a	a	c	a	b	a	b	3.62	7	3.39	3.11	3.2	9.38	2.11	9.44	7.18	1.44	b	c	c	b	a	c	a	c	c	c	4.76	6.32	2.55	9.42	5.98	9.33	4.72	9.2	1.01	7.61	a	a	c	a	b	b	c	c	c	b	7.14	8.31	9.94	8.83	2.22	3.31	7.34	5.69	0.18	7.1	a	a	c	a	a	b	a	a	c	b
x65	7.48	4.13	3.28	0.02	0.07	1.39	7.25	2.51	1.19	9.11	c	c	a	b	b	a	a	b	c	b	1.84	3.47	4.5	6.81	5.28	3.38	2.16	3.59	4.42	1.9	b	b	a	b	b	c	a	c	a	b	1.02	0.01	9.78	5.32	3.49	7.75	4.19	0.97	6.48	9.72	b	c	c	c	b	a	c	b	c	c	9.72	9.76	7.34	1.41	3.94	2.08	2.84	9.37	9.18	3.89	b	c	c	c	a	a	a	a	c	a
x66	0.9	2.08	6.1	7.73	8.42	6.52	1.74	4.18	3	9.63	a	c	c	b	b	b	b	b	b	b	5.2	6.28	1.72	1.52	8.06	3.97	8.4	2.96	8.43	9.87	a	a	a	b	b	c	c	c	b	a	3.23	2.76	0.99	1.06	8.27	5.43	8.66	2.97	0.05	3.38	a	c	b	b	b	c	a	a	b	b	9.63	4.05	9.24	9.84	0.8	4.41	8.22	4.71	9.63	6.09	c	b	b	c	a	c	b	a	a	c
x67	9.55	0.88	8.65	8.31	1.46	0.18	8.53	7.9	8.29	3.54	a	a	b	c	a	a	b	a	a	a	7.53	8.87	4.67	1.93	8.37	7.84	0.3	4.97	3.5	3.19	b	b	c	c	b	b	a	a	c	c	1.79	2.95	0.55	3.79	2.34	0.39	1.91	8.33	8.75	4.78	b	c	b	b	b	c	b	b	a	b	6.49	6.49	7.37	4.48	6.4	8.27	5.26	2.25	0.02	3.09	c	a	b	c	a	b	c	b	b	b
x68	3.07	8.44	0.67	4.21	2.8	8.16	5.98	5.62	9.26	9.7	c	b	c	c	a	b	a	c	c	b	1.17	2.66	2.84	6.22	7.56	0.57	0.09	8.71	6.5	0.45	b	b	a	b	b	c	a	c	b	b	6.77	8.77	1.85	7.75	2.56	5.04	4.92	6.66	1.49	6.67	a	a	c	b	b	c	a	c	b	a	6.86	1.44	4.53	1.03	1.35	7.55	0.5	8.44	3.08	6.48	c	c	c	a	c	a	c	c	a	a
x69	4.85	2.6	0.3	6.68	7.57	2.87	8.69	0.22	0.02	8.28	b	b	b	c	a	b	b	b	b	a	3.13	4.47	4.64	5.92	0.24	3.26	8.33	8.73	2.54	7.5	b	c	b	b	c	c	b	c	b	a	0.23	5.09	4.66	4.89	7.1	0.97	5.46	5.11	0.99	1.02	b	a	a	a	c	a	b	c	c	b	0.91	8.96	1.63	5.62	2.22	2.89	6.12	6.5	3.71	2.05	a	c	c	b	c	b	b	c	c	c
x70	7.4	2.02	4.82	4.17	3.67	7.56	6.88	9.09	3.86	8.6	c	c	c	c	b	c	a	c	a	c	7.49	7.04	7.02	0.47	8.01	7.65	1.36	1.62	4.59	3.56	a	c	b	a	c	a	a	a	a	c	0.92	0.76	6.39	7.97	8.56	1.77	7.56	8.39	8.27	9.24	b	a	b	a	c	c	a	a	b	c	0.49	2.74	1.49	5.42	1.65	7.91	1.09	0.18	5.01	6.46	c	a	c	a	b	a	a	b	b	c
x71	7.92	4.93	4.69	9.59	8.53	5.02	8.66	1.55	6.77	3.74	a	a	b	b	a	b	b	a	b	c	2.81	6.7	9.67	9.82	4.2	6.46	6.7	1.37	5.88	7.84	a	b	a	b	b	a	b	a	b	b	0.75	4.3	7.3	0.38	3.38	1.68	7.13	8.04	4.13	6.64	c	c	c	b	b	b	a	a	b	b	5.62	8.14	3.68	5.91	4.8	9.27	6.22	1.53	5.32	4.29	a	b	c	c	a	c	b	c	a	b
x72	3.99	0.9	4.65	9.74	4.66	7.43	6.52	4.53	1.83	0.24	b	b	a	c	b	c	b	c	c	b	0.47	4.62	0.95	0.74	4.04	6.11	3.65	4.48	3.25	3.32	c	a	a	b	b	b	c	c	c	b	7.36	3.18	0.66	3.79	7.32	2.53	2.02	3.19	5.64	9.82	a	a	c	c	a	b	c	a	c	a	6.9	2.46	4.14	1.84	0.28	0.64	4.93	6.17	3.88	6.25	a	a	b	c	c	a	b	a	a	c
x73	5.3	5.3	3.96	5.97	7.49	5.76	3.05	5.51	5.3	7.56	a	a	c	b	c	b	b	b	a	b	0.77	0.77	0.21	0.24	9.33	7.64	7.65	4.65	0.77	4.4	a	b	a	b	b	c	b	a	b	b	4.15	8.87	4.8	7.14	1.52	5.18	3.23	1.37	9.84	4.86	a	b	c	b	b	b	b	b	b	b	5.17	3.57	7.49	6.27	3.38	9.74	5.61	3.47	7.2	3.67	c	a	b	b	b	a	a	c	b	a
x74	5.3	5.3	9.06	1.46	3.13	1.27	3	7.87	5.3	0.27	a	a	b	a	a	a	a	c	a	c	0.77	0.77	2.17	6.63	1.49	3.87	8.69	7.8	0.77	9.11	c	c	a	b	b	a	a	b	b	b	9.67	7.72	7.98	1.97	6.99	3.74	2.33	1.12	0.37	7.1	c	a	c	b	b	c	c	a	b	c	4.42	3.74	4.98	5.45	2.09	5.94	1.77	8.17	9.53	3.3	c	c	a	a	a	b	c	a	c	a
x75	3.31	9.07	3.31	3.4	0.63	9.17	7.05	8.43	7.93	4.95	c	a	c	c	a	b	b	c	b	c	3.96	7.74	2.61	2.06	4.98	0.65	3.42	0.71	2.21	9.91	b	a	c	c	a	a	c	c	a	b	2.12	9.16	5.7	0.07	3.47	4.11	3	4.43	4.06	3.19	a	a	c	a	a	c	a	c	b	c	3.48	4.01	3.07	2.93	0.91	4.4	9.4	0.54	1.45	0.11	a	a	b	c	c	c	b	b	b	c
x76	1.36	9.39	3.85	8.4	5.88	8.81	7.22	2.33	3.37	4.18	c	a	c	a	b	a	b	b	b	b	0.47	8.71	7.88	4.37	0.44	2.5	9.87	5.57	7.2	2.37	b	b	b	c	c	b	c	b	c	a	1.44	5.39	0.64	8.63	4.71	0.81	3.53	4.04	8.7	7.6	b	b	b	c	a	c	a	b	a	a	8.33	3.97	7.3	1.31	4.78	2.73	6.4	9.33	4.91	9.51	b	c	c	c	b	a	c	a	c	b
x77	6.26	1.54	7.2	4.91	0.15	9.08	9.58	8.53	7.21	2.85	c	a	c	a	b	a	b	a	c	c	8.89	3.09	5.92	4.64	4.6	3.45	2.14	1.8	7.27	4.26	c	b	a	b	b	b	c	c	a	b	0.19	2.93	7.2	7.52	7.17	1.33	0.27	7.77	5.69	5.96	b	c	a	a	a	c	c	a	c	a	8.97	7.06	9.72	3.59	9.27	5.68	8.48	7.52	0.39	9.11	b	b	c	a	a	a	c	b	a	b
x78	0.86	4.78	9.53	2.04	9.82	2.58	9.79	1.61	9.4	9.47	b	a	b	a	b	b	c	a	a	a	2.63	9.51	6.53	0.1	3.46	4.93	4.78	4.78	4.74	7.71	b	a	c	a	c	c	a	b	b	b	1.87	8.13	7.27	3.97	9.1	5.65	5.44	5.44	9.49	5.31	b	b	c	a	a	c	a	c	b	b	6.47	7.22	2.26	9.26	6.17	6.51	3.1	2.34	3.47	8.22	b	a	c	c	b	c	c	b	b	b
x79	6.89	0.51	9.7	8	5.1	9.83	7.91	0.81	7.7	7.09	c	b	a	a	c	a	c	a	a	b	3.43	7.18	9.61	4.94	4.48	4.69	4.78	4.78	4.19	1.08	b	a	c	a	a	b	b	a	b	b	8.86	5.87	1.61	6.52	5.81	4.93	5.44	5.44	9.4	4.17	b	a	c	a	b	b	a	b	b	b	9.32	9.58	5.28	0.25	9.93	4.49	5.31	5.01	3.74	3.25	c	a	b	a	b	b	c	a	a	a
x80	5.51	7.94	9.27	0.08	9.53	2.52	2.94	6.34	7.15	6.72	c	b	b	c	a	b	b	c	b	c	7.19	9.48	8.65	8.76	9.39	9.11	2.11	0.82	2.47	2.38	b	b	b	c	a	a	a	a	c	c	7.19	0.32	2.53	3.98	9.16	2.4	4.82	2.04	0.03	1.32	b	c	a	b	b	a	b	a	b	a	9.7	7.77	5.11	2.91	5.17	9.92	6.77	8.02	1.61	5.9	c	a	b	c	b	a	b	c	b	c
x81	1.91	9.66	3.12	1.52	2.3	0.47	5.8	8.74	8.63	3.03	b	c	a	c	a	c	b	a	a	c	3.71	9.83	0.67	8.32	9.79	1.96	4.78	4.78	2.24	3.08	b	c	c	a	b	c	b	a	b	b	3.26	9.12	0.43	9	6.49	6.03	5.44	5.44	9.95	8.15	b	c	c	a	a	b	c	a	b	b	5.1	8.1	0.04	3.93	9.32	7.24	9.05	7.3	2.55	7.75	a	c	a	b	b	c	b	a	c	b
x82	8.73	0.31	1.02	6.73	3.14	2.43	3.44	3.32	5.93	4.22	b	b	b	c	c	b	a	c	c	b	5.4	8.42	1.2	3.3	8.9	1.74	1.73	3.42	9.67	0.87	c	b	b	a	c	a	c	c	a	b	9.06	7.47	9.99	7.06	9.56	1.32	9	8.4	3.73	9.66	a	c	b	b	c	b	a	a	c	a	5.34	6.55	9.56	8.22	9.8	3.6	5.26	2.23	0.25	9.16	a	c	b	a	a	c	b	c	b	a
x83	7.78	3.23	7.73	1.3	4.17	1.89	4.29	5.26	6.53	1.4	c	c	a	b	c	b	a	b	c	b	8.08	3.91	5.65	8.31	1.82	6.54	0.51	5.34	0.15	1.49	c	c	b	a	a	a	c	c	c	b	6.52	1.81	3.13	2.63	4.78	7.83	8.89	2.81	4.05	3.37	b	a	b	c	b	c	b	a	a	c	3.07	3.15	9.83	0.45	4.82	9.97	9.73	7.62	7.28	3.99	b	b	b	c	b	a	b	b	a	c
x84	3.81	2.27	7.13	7.85	9.66	0.93	1.4	0.85	5.83	6.31	c	b	a	b	a	b	b	a	b	a	6.25	2.38	2.74	8.82	6.49	6.75	4.96	7.23	4.48	7.93	b	c	b	b	c	c	c	b	a	b	1.29	4.97	7.35	4.54	5.36	0.75	2.77	8.39	4.98	4.12	c	b	c	b	b	c	a	c	c	c	9.95	7.34	8.68	4.39	0.74	9.11	1.41	1.39	2.23	7.89	b	c	a	a	a	a	c	c	a	a
x85	5.3	5.3	0.22	5.78	2.89	0.17	1.04	5.7	5.3	2.39	b	c	a	c	a	b	b	b	a	c	0.77	0.77	2.72	8.44	3.06	5.75	4.78	4.78	0.77	5.43	b	b	c	a	a	a	c	b	b	b	5.21	4.6	5.23	6.57	8.24	8.16	5.44	5.44	9.2	7.61	b	b	c	a	a	a	c	b	b	b	9.12	5.13	0.65	0.48	4.41	1.59	2.38	6.75	0.74	2.52	b	b	a	c	c	c	b	b	c	c
x86	9.5	1.06	4.53	0.44	8.24	0.09	9.28	2.69	4.42	3.98	b	c	c	b	c	c	a	b	b	b	0.69	7.48	2.7	3.98	0.01	1.75	4.78	4.78	5.29	6.9	b	a	c	a	c	a	b	a	b	b	8.36	1.33	6.52	8.41	6.83	0.78	5.44	5.44	5.45	5.82	b	a	c	a	c	a	b	a	b	b	8.54	7.8	9.37	6.33	5.71	2.18	1.03	8.27	1.93	2.72	a	b	b	a	a	c	a	b	c	b
x87	6.95	5.17	6.77	9.76	6.27	9.52	1.48	9.67	9.98	2.59	b	c	b	a	c	c	b	a	a	b	4.2	9.08	5.28	8.72	4.42	8.82	5.74	4.11	6.08	4.17	a	b	c	b	a	b	c	b	c	b	4.43	8.85	4.9	0.02	3.69	8.59	3.71	6.5	9.01	7.16	a	b	b	c	a	a	a	b	a	c	5.8	8.74	4.2	7.02	5.84	6.61	7.47	1.71	4.08	3.49	b	a	c	c	b	a	b	b	b	a
x88	1.42	6.13	6.06	1.93	1.86	4.74	8.86	7.91	8.83	0.53	c	b	b	b	b	b	a	b	b	a	1.52	9.98	2.98	9.01	1.93	1.51	1.75	5.03	5.48	8.96	a	b	a	b	b	b	b	b	b	a	7.59	5.95	3.98	3.22	3.16	2.67	8	7.46	5.89	9.41	c	b	a	b	b	a	c	b	b	a	7.41	3.82	8.56	3.98	2.16	0.65	0.24	0.95	5.96	4.48	b	c	b	a	a	a	b	a	c	b
x89	5.91	4.93	3.27	0.7	1.22	1.62	5.88	0.5	2.1	7.09	c	a	b	a	c	a	c	c	b	b	1.95	7.06	8.71	6.3	1.93	0.45	3.15	3.79	2.39	4.56	b	c	a	b	b	a	b	c	b	c	9.95	2.7	3.79	3.55	8.42	9	8.96	3.09	9.11	0.89	b	a	a	b	b	c	b	a	b	b	9.49	1.99	6.38	2.53	2.52	6.92	6.25	8.97	1.42	0.43	a	a	a	b	a	c	a	a	c	b
x90	1.27	2.44	8.35	5.93	9.01	6	2.11	9.36	0.71	0.94	b	b	c	a	a	c	b	c	c	c	0.22	9.33	7.03	0.48	2.03	0.03	6.07	3.73	2.56	4.43	a	c	b	b	c	c	c	a	b	c	7.17	6.22	8.84	2.46	3.93	3.02	2.54	5.89	0.76	1.72	c	c	a	a	a	b	a	a	b	b	6.58	8.53	9.12	7.11	3.41	5.42	5.76	6.31	4.39	2.85	b	b	c	b	b	a	b	b	c	a
x91	2.83	5.49	9.36	7.63	2.05	6.04	0.54	1.96	7.62	3.48	b	b	a	a	c	c	b	c	c	c	1.36	6.61	8.68	4.75	0.67	2.44	8.23	8.44	7.04	3.19	a	b	b	a	c	a	b	a	a	b	5.96	5.16	5.36	1.5	9.05	4.33	7.15	9.1	8.55	6.21	a	a	b	b	a	a	b	b	b	c	6.89	3.36	7.29	3.51	5.94	6.83	5	8.3	2.76	4.49	c	c	b	a	a	b	b	a	c	c
x92	3.15	5.93	8.21	4.49	6.87	4.02	9.7	3.57	3.32	1.32	a	c	c	b	a	c	a	b	a	a	5.95	1	1.13	9.26	5.1	4.04	9.15	3.91	5.88	1.06	b	c	b	b	a	a	b	c	b	c	0.85	4.65	6.46	5.31	7.73	8.02	0.62	0.49	3.82	4.17	b	b	a	a	c	a	c	c	c	a	3.57	3.36	0.42	7.24	7.66	2.83	1.37	1.04	5.36	6.13	b	a	a	b	b	b	a	a	a	a
x93	0.08	8.76	7.25	5.71	2.6	1.05	6.78	6.23	3.11	4.62	b	a	a	c	c	a	b	b	b	c	6.02	9.59	9.62	3.13	7.2	0.09	1.04	4.4	0.11	0.27	c	a	c	c	c	a	a	a	b	a	3.21	3.45	5.5	3.04	9.79	8.12	8.72	1.75	2.28	5.4	a	c	b	a	c	a	a	b	c	b	1.19	3.59	7.68	1.33	3.88	3.16	4.27	3.61	3.41	2.56	b	a	c	a	b	b	b	c	b	c
x94	8.44	7.21	2.62	3.29	0.81	2.83	8.7	8.58	6.99	6.67	c	b	a	a	c	a	c	c	b	c	8.03	0.25	0.76	5.8	2.38	3.95	9.63	1.98	9.44	0.77	c	c	a	b	a	b	b	b	b	a	5.99	0.84	2.34	4.44	0.12	2.06	3.29	6.94	2.72	7.48	c	b	b	a	a	b	a	b	b	b	5.22	4.84	3.79	3.92	8.23	5.59	9.13	5.35	9.64	7.03	c	a	c	c	b	a	b	a	a	a
x95	3.32	8.73	6.7	6.79	3.01	4.35	4	7.28	2.22	4.65	b	a	a	b	b	a	b	a	b	a	0.41	2.11	0.64	1.61	3.57	5.89	4.78	4.78	1.36	9.61	b	a	c	a	b	c	b	a	b	b	9.04	8.59	1.78	6.46	1.95	2.64	5.44	5.44	4.63	5.11	b	c	c	a	c	c	a	a	b	b	0.49	2.54	7.04	5.38	8.15	1.98	9.55	5.52	7.81	3.64	c	a	b	a	c	c	a	b	a	c
x96	5.3	5.3	7.54	8.72	3.51	1.1	4.69	6.96	5.3	3.9	b	a	a	a	b	a	b	a	a	b	0.77	0.77	8.52	4.22	6.32	7.02	7.75	2.72	0.77	4.14	a	c	b	a	c	c	a	c	c	c	5.1	0.51	5.55	8.52	7.31	1.03	2.79	5.63	1.39	0.13	a	a	a	c	b	b	b	c	b	c	7.69	8.04	7.26	8.57	7.64	4.41	4.66	4.73	6.88	8.57	a	b	b	a	a	a	b	b	b	c
x97	8.77	0.71	0.61	0.43	7.46	8.05	9.32	7.43	3.14	2.07	b	c	c	b	a	c	b	c	a	c	8.84	3.34	7.12	3.2	9.41	1.02	8.85	5.13	6.7	4.35	b	b	c	b	b	a	a	c	b	a	1.72	3.25	9.61	0.08	3.33	5.93	9.31	2.61	0.71	4.93	c	c	a	b	b	c	b	a	b	a	7.89	2.28	5.48	3.84	1.11	8.14	2.44	5.51	1.33	5.56	b	a	c	a	b	c	a	a	c	b
x98	5.66	1.57	5.8	8.86	3.11	7.12	1.86	7.74	1.26	3.21	b	a	b	b	b	b	c	b	a	c	3.68	9.51	1.4	3.22	2.07	6.5	1.56	3.29	9.82	3.91	c	a	b	b	c	a	a	a	c	c	8.9	3.11	1.73	9.55	8.21	7.66	2.8	0.19	5.85	6.39	b	c	a	c	c	b	a	b	b	c	1.27	6.84	5.89	5.74	4.44	3.72	6.02	3.84	0.34	2.65	c	a	a	b	c	a	c	b	b	c
x99	1.15	7.51	0.44	9.66	8.64	8.31	2.73	4.81	7.22	6.41	a	c	a	b	b	c	c	c	a	c	1.7	7.22	1.21	8.37	5.22	4.28	5.91	7.93	7.7	0.96	a	a	a	b	c	c	c	a	a	b	2.27	6.12	5.04	8.25	1.28	1.08	7.29	9.33	5.35	7.32	b	c	b	b	c	b	c	b	b	a	2.56	2.44	1.22	1.73	9.82	0.95	1.05	2.75	3.97	6.91	a	b	b	c	b	c	c	b	a	b
x100	2.3	6.18	0.57	4.54	8.6	3.22	7.31	9.82	6.87	0.62	a	c	c	b	b	c	b	b	a	c	2.31	8.24	2.81	0.52	8.96	0.01	7.37	7.99	1.56	3.34	c	a	c	b	a	b	b	a	c	c	1.7	6.76	6.49	9.6	6.66	2.51	6.8	8.36	5.71	6.52	a	b	a	c	b	a	c	a	c	b	7.12	7.6	9.43	1.71	1.47	9.63	4.87	9.28	9.8	8.24	c	c	b	c	c	b	a	a	c	c
x101	5.3	5.3	1.48	1.29	7.64	9.26	0.38	6.59	5.3	3.53	c	c	a	c	a	a	c	b	a	a	0.77	0.77	3.96	5.04	8.78	3.43	4.19	9.03	0.77	7.49	c	a	b	a	b	a	a	b	c	c	5.07	2.39	3.22	7.42	7.17	2.34	3.44	1.12	0.46	4.46	c	a	b	b	b	b	a	b	b	b	2.06	7.43	9.99	4.52	9.01	5.53	0.03	4.98	2.54	2.46	b	b	a	c	c	c	b	b	c	b
x102	5.28	5.58	6.61	5.85	7.24	7.99	8.31	0.59	8.37	2.77	a	a	a	a	b	a	b	b	a	c	5.06	5.91	1.94	0.34	7.58	9.16	8.2	0.13	9.43	5.1	a	b	a	b	b	a	a	b	b	a	7.62	9.94	9.19	0.82	1.1	9.92	2.85	9.03	0.34	1.23	c	c	b	b	b	b	c	a	b	c	7.62	5.16	7.84	2.94	2.81	6.62	3.28	8.71	4.72	4.87	a	b	b	b	a	b	b	c	b	c
x103	4.75	9.01	7.83	4.09	8.03	2.76	3.53	8.18	8.64	2.74	c	c	b	b	a	a	a	b	b	a	8.67	8.05	4.31	8.46	0.18	2.83	8.87	6.11	1.92	3.37	a	b	c	b	c	c	a	a	c	b	9.49	8.3	0.15	5.24	7.95	7.7	3.28	6.82	0.58	7.08	c	a	b	c	b	a	b	b	b	c	3.33	8.31	5.78	1.28	1.36	7.43	1.55	3.88	5.06	0.52	b	b	c	c	c	c	a	b	a	c
x104	9.45	3.17	7.59	2.38	7.38	5.04	1.69	7.84	3.68	6.7	c	b	a	a	c	c	b	a	a	b	5.14	6.89	6.94	1.04	2.93	0.51	8.5	9.91	6.96	7.93	c	c	c	c	a	b	b	c	b	a	7.1	0.91	6.09	7.92	5.36	5.42	3.39	7.82	8.86	6.89	c	b	a	b	b	b	b	c	a	b	5.89	3.09	8.81	6.22	1.01	1.61	9.62	3.36	9.13	3.4	b	b	b	a	a	b	a	b	c	a
x105	3.95	0.83	6.94	7.81	7.25	3.09	2.71	9.57	0.45	1.81	b	a	c	c	a	a	b	b	a	c	2.32	7.24	0.51	6.89	8.84	7.67	9.21	2.03	5.09	4.83	a	a	a	b	c	a	b	b	c	a	9.88	4.3	4.63	4.4	7.03	5.6	0.26	9.56	8.15	7.16	c	a	b	c	c	c	b	a	b	b	8.73	8.06	7.31	8.34	2.02	0.54	8.1	0.82	2.31	0.78	b	a	a	b	b	c	a	a	a	a
x106	2.27	5.23	6.94	0.99	0.01	7.77	2.83	3.89	4.92	7.25	b	a	b	b	a	b	a	b	a	b	0.14	0.41	5.82	5.39	9.76	2.35	5.35	9.59	1.98	7.71	c	b	b	b	b	a	c	a	b	b	1.95	3.73	4.9	1.9	7.15	8.99	2.6	6.7	4.65	4.49	a	b	a	a	a	b	b	c	b	a	9.56	9.07	2.46	1.61	0.71	7.5	7.46	2.69	0.6	2.83	b	a	c	c	c	b	b	a	b	c
x107	7.72	0.1	4.56	7.27	1.36	3.75	3.64	1.42	1.21	5.76	a	a	a	b	a	b	b	a	c	c	9.78	6.96	3.51	3.97	0.21	2.08	8.42	3.67	4.99	2.09	c	a	c	a	c	c	c	c	a	b	1.64	5.37	1.22	4.83	2.46	9.87	6.5	8.1	9.25	2.06	a	b	a	c	c	c	b	b	b	a	8.63	3.26	0.18	6.97	3.41	6.55	7.02	0.31	5.49	6.8	b	b	a	b	b	b	c	b	b	b
x108	8.77	0.57	8.74	5.65	3.88	3.86	3.25	5.4	5.86	4.25	c	c	b	c	a	a	c	a	b	b	1.93	9.17	7.99	4.45	5.61	4.13	4.13	1.6	2.78	6.39	b	c	a	a	a	a	c	c	b	b	5.73	8.74	7.85	9.14	9.06	5.03	0.81	5.67	1.55	7.12	a	c	b	b	a	c	b	b	a	c	0.25	2.31	1.7	6.7	5.39	1.79	2.87	0.73	0.57	5.27	a	c	b	b	c	c	c	c	b	b
x109	6.51	9.18	0.99	8.32	0.3	3.85	1.99	3.7	6.4	0.9	b	c	c	b	c	c	b	c	c	b	9.26	3.12	9.23	1.39	8.63	8.72	0.89	4.68	3.41	2.3	b	b	b	b	a	b	c	c	a	c	2.22	3.68	0.56	8	0.54	1.46	3.39	1.38	7.36	3.81	b	c	b	b	b	c	b	c	a	b	5.66	8.2	7.4	2.57	5.57	9.37	8.41	1	8.87	2.8	a	c	a	b	c	c	c	a	a	b
