X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x73	3.98	8.53	6.67	9.99	4.4	a	a	a	a	b	7.03	6.59	7.63	4.7	1.03	a	b	c	b	a	0.26	9.86	1.77	2.72	1.43	b	b	c	b	a	6.24	7.9	9.43	2.52	5.87	b	c	a	c	a	7.83	5.91	9.88	7.63	0.37	a	c	b	c	c	2.37	1.98	2.29	1.21	4.15	b	b	a	b	a
x74	8.89	4.44	6.62	6.62	8.86	b	a	a	b	b	4.13	0.71	1.04	1.04	1.45	b	a	c	c	c	9.26	4.43	6.14	6.14	5.45	b	a	b	a	a	2.22	0.09	3.59	3.59	7.72	b	c	b	b	a	1.45	5.95	3.13	9.15	3.57	b	b	a	c	a	2	1.51	0.57	4.77	8.2	b	b	c	a	b
x75	9.34	0.83	2.12	1.61	8.15	c	b	c	a	a	3.31	3.35	3.14	8.34	2.09	c	b	c	a	a	9.29	0.18	0.08	5.49	9.2	a	a	a	b	a	0.58	5.79	7.91	5.28	5.46	c	a	a	c	c	2.41	8.72	3.71	0.85	0.86	a	a	c	b	c	4.9	8.65	8.43	8.38	1.73	a	a	a	a	b
x76	0.72	4.45	0.45	5.26	8.77	a	c	c	a	a	10	5.27	3.63	6.3	3.59	b	c	b	b	c	4.1	0.27	8.01	8.73	1.51	a	a	c	b	c	7.41	9.78	3.58	9.67	5.98	b	b	b	c	c	4.77	5.82	3.03	5.01	7.46	a	c	a	a	b	4.06	8.3	3.91	6.34	6.9	b	b	a	a	a
x77	6.07	0.92	1.59	6.33	4.1	c	c	b	a	b	3.65	1.87	4.71	9.95	8.43	a	a	a	a	a	4.87	3.31	4.07	5.23	1.61	b	a	b	b	b	9.88	5.85	9.42	5.09	4.67	b	b	b	a	a	2.53	1.06	6.57	3.64	7.04	c	a	c	a	b	3.19	7.3	1.37	0.83	2.81	a	a	c	b	b
x78	1.3	1.96	0.73	1.07	8.11	a	b	c	c	b	9.59	7.02	4.55	5.65	4.94	b	c	c	c	b	8.45	7.93	6.75	8.7	2.86	c	b	c	c	b	5.88	0.19	8.41	2.48	5.51	a	a	c	b	b	0.79	1.99	2.22	1.12	5.21	a	a	b	b	c	2.79	8.15	8.44	5.89	6.96	c	a	b	a	a
x79	5.41	8.97	5.43	3.93	1.99	b	b	c	c	b	8.57	3.9	0.85	4.88	2.85	c	b	c	c	b	3.2	5.34	1.91	4.92	6.24	b	c	c	c	b	8.85	9.52	1.46	8.79	4.63	a	b	a	c	b	7.18	6.72	9.6	0.48	6.21	c	c	a	b	c	9.6	3.7	6.3	8.49	0.31	b	c	c	b	b
x80	4.4	7.81	3.53	6.24	3.84	c	a	b	b	a	3.18	4.58	9.98	2.91	9.05	a	c	a	c	c	1.17	8.6	6.15	1.41	8.78	c	b	b	a	a	5.19	4.39	1.63	3.85	9.45	a	c	b	a	b	5.47	0.93	4.29	2.79	7.77	b	a	a	c	c	6.19	8.27	8.55	6.64	0.26	a	b	b	b	b
x81	7.02	4.3	7.97	7.11	6.36	c	c	a	a	b	3.13	0.36	9.63	8.27	3.73	a	a	a	a	b	4.16	3.18	6.54	7.57	0.73	b	b	b	c	a	6.28	0.33	9.37	8.01	0.5	a	b	c	c	b	0.26	1.93	9.22	7.67	0.71	c	c	a	b	b	7.96	5.31	0.89	9.41	6.6	c	c	c	c	a
x82	3.29	1	3.53	0.24	4.39	a	c	a	b	b	6.21	0.8	3.57	0.44	7.9	c	a	a	c	a	6.97	9.99	2.67	5.34	9.04	b	c	c	c	c	7.58	8.8	8.81	4.39	0.44	c	a	c	b	c	1.91	1.89	4.95	7.31	9.67	a	a	c	a	c	4.99	3.31	3.24	4.66	8.34	b	c	b	c	a
x83	8.72	4.57	1.12	5.11	3.4	b	a	c	a	b	3.38	3.57	2.14	3.01	7.68	b	a	b	c	b	5.36	1.35	2.27	3.66	5.38	b	a	a	c	b	5.87	9.97	7.8	8.23	6.72	a	b	c	b	a	3.88	7.84	9.97	3.7	4.17	b	c	c	a	c	7.12	1.51	3.4	2.7	6.83	c	c	b	a	b
x84	9.75	5.45	8.55	2.43	3.48	a	a	b	a	a	0.78	4.32	2.01	9.39	0.77	b	b	c	b	a	8.31	4.61	8.01	6.12	2.54	b	c	b	a	c	4.22	0.57	7.85	0.77	5.72	c	b	b	c	c	1.66	6.23	0.01	2.24	0.85	a	b	c	b	a	3.14	7.11	3.36	1.69	4.26	c	a	b	a	c
x85	3.74	9.36	8.94	1.92	5.56	a	a	a	a	a	3.21	3.75	3.43	4.05	3.66	c	a	c	a	b	2.76	0.58	7.84	1.44	7.15	a	a	b	b	a	3.35	2.69	3.48	6.18	2.58	b	b	c	b	b	1.9	9.4	0.95	1.72	2.7	c	c	a	a	b	9.03	3.75	6.75	8.75	5.35	a	c	b	a	a
x86	9.65	6.64	3.45	8.52	7.8	a	a	b	b	a	3.68	7.64	3.81	4.53	3.49	c	c	a	c	c	0.93	4.68	5.67	9.34	5.68	a	b	c	b	c	9.47	9.68	5.04	3.99	0.07	c	b	a	b	c	2.8	8.93	6.31	3.85	6.45	b	c	a	c	c	8.49	1.52	8.74	1.16	5.74	c	b	c	a	a
x87	6.27	6.27	7.93	4.69	5.34	a	c	a	a	a	3.18	3.18	0.68	1.01	6.06	a	c	b	c	a	2.78	2.78	4.68	3.64	2.56	a	c	c	b	a	6.36	9.93	7.67	2.59	3.75	a	c	c	a	c	2.99	8.09	3.43	4.09	4.06	c	b	b	a	a	1.74	3.14	9.44	1.55	7.52	c	a	b	c	c
x88	7.31	7.9	7.27	6.69	4.27	c	a	b	a	c	2.01	7.59	8.95	7.79	1.8	b	a	b	b	c	2.66	9.94	0.47	4.93	0.23	c	b	c	b	a	1.03	0.32	6.65	8.69	9.49	c	b	a	b	a	9.17	2.8	9.88	7.76	5.1	b	a	a	c	a	8.31	7.72	8.38	6.36	2.77	c	a	b	b	b
x89	0.13	0.38	2.15	2.53	1.18	b	b	b	b	b	4.8	2.09	5.16	8.51	3.03	a	b	c	b	a	4.42	1.25	1.81	3.62	8.54	b	a	b	a	a	4.07	1.54	8.68	3.42	1.99	c	a	c	b	a	2.66	2.25	6.62	2.63	4.58	a	c	b	a	a	3.08	0.84	6.26	0.86	4.45	c	b	b	b	a
x90	6.27	6.27	9.24	8.45	9.45	a	c	c	a	a	3.18	3.18	4.53	0.53	9.58	a	c	a	a	a	2.78	2.78	6.63	2.92	4.19	a	c	b	b	a	1.1	8.53	6.52	4.96	4.89	a	b	c	b	b	0.05	1.87	3.89	1.61	7.39	c	a	c	b	c	9.57	8.83	5.8	1.71	4.2	a	a	a	c	b
x91	2.72	9.09	4.33	7.9	0.06	a	c	a	b	a	2.55	5.29	3.38	4.08	5.32	c	a	a	c	c	0.86	6.47	5.4	0.57	4.04	a	c	b	a	b	8.12	0.59	4.59	4.32	2.23	a	c	a	b	a	3.95	6.77	1.66	0.72	2.31	b	a	c	c	b	3.13	4.57	9.79	8.59	1.53	c	a	a	a	b
x92	5.61	3.18	5.19	5.73	4.02	c	c	a	b	b	6.5	0.94	9.16	6.18	3.33	a	c	c	c	a	2.6	6.35	6.91	6.3	3.81	c	b	c	a	c	1.05	1.78	1.64	4.57	8.23	c	a	c	a	b	4.37	2.51	2.34	3.82	6.56	b	a	c	a	b	4.72	7.69	1.1	5.36	4.55	b	b	a	c	b
x93	0.18	2.62	6.22	0.83	5.6	c	c	c	c	b	4.35	2.01	3.46	7.79	5.27	a	b	c	c	b	9.71	2.24	2.27	1.01	1.22	b	a	c	c	b	1.83	2.66	1.46	9.76	3.55	a	b	b	b	a	2.78	4.85	6.26	1.04	6.35	a	c	b	b	a	7.76	4.01	8.88	0.27	4.65	b	a	c	c	c
x94	6.59	3.59	8.37	2.85	5.99	b	c	a	c	c	3.34	3.24	4.37	2.13	5.47	b	c	a	c	b	2.23	1.41	8.44	7.95	5.86	b	a	b	c	b	1.29	6.32	1.98	6.35	8.07	c	a	c	b	c	3.4	6.97	8.33	8.41	4.22	a	c	b	c	c	0.44	6.27	6.9	1.18	9.75	a	b	c	a	c
x95	4.11	1.03	7.85	7.36	0.63	b	a	c	c	b	4.14	9.78	7.95	2.98	0.25	b	a	c	a	b	9.42	9.81	8.72	1.67	4.01	b	a	b	b	c	9.42	3.7	6.05	5.84	4.35	c	c	a	c	a	6.03	7.56	2.05	1.17	6.37	a	c	a	b	b	3.42	1	2.74	0.7	2.29	c	c	c	c	c
x96	6.27	6.27	1.48	1.11	7.96	a	c	c	a	a	3.18	3.18	3.32	0.36	4.2	a	c	a	c	a	2.78	2.78	8.63	0.28	9.36	a	c	c	a	a	9.91	8.25	9.1	2.44	2.5	c	b	a	c	a	8.88	4.72	9.35	1.36	9.85	c	c	c	a	a	2.92	2.79	8.31	5.14	1.88	a	a	a	c	c
x97	9.21	6.14	8	1.89	3.72	a	b	b	a	c	0.66	6.33	1.79	3.1	5.48	a	b	b	c	c	8.62	8.51	7.35	1.36	3.02	a	c	c	c	c	2.76	9.75	1.91	8.78	0.82	a	c	b	c	a	7.14	1.76	1.77	6.3	7.63	b	c	c	a	c	4.82	1.35	9.47	9.54	3.51	b	c	b	a	c
x98	6.27	6.27	5.79	3.47	7.61	a	c	b	c	a	3.18	3.18	1.63	1	2.8	a	c	c	c	a	2.78	2.78	1.07	9.08	1.41	a	c	b	a	a	8.33	0.82	2.72	0.95	0.43	a	b	c	b	c	1.19	0.88	7.2	1.89	7.06	c	a	b	b	a	5.48	4.72	1.05	3.05	6.29	b	b	c	a	c
x99	7.36	5.29	5.98	9.52	2.45	c	a	a	b	b	4.06	4.14	9.37	0.02	8.61	b	a	c	a	c	3.89	5.4	1.91	1.94	7.85	a	a	a	a	a	7.76	3.28	3.92	7	0.65	a	b	a	c	b	4.92	0.03	8.06	2.33	0.49	c	b	c	b	a	3.82	7.14	5.9	0.5	2.96	c	a	a	a	a
x100	6.27	6.27	8.36	1.39	9.91	a	c	a	c	a	3.18	3.18	1.06	1.73	8.69	a	c	a	b	a	2.78	2.78	6.21	1.2	1.7	a	c	a	a	a	6.89	3.53	0.51	1.87	6.04	b	b	c	b	b	8.33	4.6	5.9	5.5	0.23	b	b	b	b	c	1.71	4.62	6.69	8.41	9.25	c	b	c	c	c
x101	7.18	7.91	6.28	1.36	9.71	b	a	b	b	a	9.19	8.96	7.88	9.52	9.75	c	c	b	b	c	6.77	9.18	2.6	2.38	5.48	c	a	c	a	b	5.92	5.43	0.83	3.18	5.3	a	b	b	a	c	3.7	6.59	8.59	4.95	3.47	b	b	b	a	c	4.3	9.42	8.74	6.48	8.47	b	b	b	c	c
x102	2.88	0.79	2.85	1.09	1.12	b	b	a	b	b	3.48	4.57	7.14	4.88	9.19	b	c	a	c	b	5.47	6.79	9.58	4.79	4.94	a	b	b	a	a	5.32	6.81	6.88	7.55	4.83	b	c	b	c	a	9.96	2.56	7.85	9.47	9.3	b	a	a	c	b	0.7	4.01	6.9	8.16	5.92	a	c	c	c	c
x103	3.08	1.99	8.68	2.42	7.64	c	a	b	c	a	2	0.09	1.67	4.83	3.13	b	a	b	a	c	8.15	9.58	7.55	8.9	4.04	a	c	a	c	a	9.25	1.35	4.38	7.03	2.62	a	b	a	a	a	6.32	5.12	9.45	5.77	6.48	b	b	a	b	c	4.37	2.2	4.08	9.7	4.32	b	c	b	a	a
x104	2.22	4.59	4.32	9.13	8.41	b	a	c	a	b	0.58	0.62	3.98	1.65	7.46	b	a	b	b	c	8.59	4.86	8.93	7.04	9.51	b	a	b	c	b	4.76	3.01	6.96	6.04	9.4	a	b	a	c	a	8.44	8.92	2.68	5.16	6.36	c	b	c	a	b	5	5.77	6.42	8.22	8.26	a	a	c	a	a
x105	6.27	6.27	9.82	8.24	5.42	a	c	a	b	a	3.18	3.18	7.4	9.51	3.5	a	c	b	a	a	2.78	2.78	5.95	6.02	5.37	a	c	b	a	a	1.65	9.88	5.83	8.21	3.03	b	c	b	a	b	9.18	4.14	1.28	7.89	4.14	c	a	b	c	c	8.73	8.61	5.49	9.45	1.78	a	c	b	a	a
x106	3.21	4.73	7.82	2.86	6.18	b	b	c	a	a	4.5	5.47	5.6	0.61	1.46	a	b	a	b	a	7.76	8.11	6.33	5.46	1.79	b	c	a	b	a	2.1	6.86	4.99	7.73	7.33	c	a	b	c	c	5.58	2.77	3.59	8.76	0.99	c	c	b	a	b	0.51	2.86	0.34	2.75	8.09	b	c	b	c	b
x107	6.27	6.27	6.62	6.62	4.54	a	c	a	c	a	3.18	3.18	1.04	1.04	5.75	a	c	a	c	a	2.78	2.78	6.14	6.14	9.36	a	c	b	a	a	0.31	9.9	3.59	3.59	0.08	c	c	a	a	b	1.65	0.05	0.97	2.18	3.62	b	c	b	b	a	4.84	4.09	2.31	0.19	2.62	c	b	c	c	c
x108	6.27	6.27	4.06	8.44	7.82	a	c	c	a	a	3.18	3.18	9.2	2.64	6.1	a	c	c	a	a	2.78	2.78	6.03	7.18	0.82	a	c	b	c	a	9.67	3.27	7.33	7.7	0.07	a	b	a	a	a	4.59	6.03	6.56	6.71	7.97	a	c	a	b	a	1.31	7.71	3.37	1.94	5.97	a	b	a	b	b
x109	7.75	1.78	6.57	9.69	2.22	c	a	a	a	b	7.61	5.05	5.82	1.04	9.64	b	b	a	b	c	6.83	5.55	5.53	7.59	5.81	b	c	c	c	c	9.76	4.68	6.89	7.09	2.27	a	b	c	a	b	1.08	6.73	9.05	8.55	5.12	a	b	b	a	a	1.67	4.29	2.31	8.44	7.16	a	c	c	b	a
x110	9.37	6.71	3.58	3.77	3.47	b	b	a	c	b	7.15	9.62	1.85	5.64	3.48	c	c	a	a	b	4.78	5.94	3.87	6.32	7.57	b	a	c	b	c	8.97	2.82	5.02	2.27	3.72	c	c	c	c	b	9.84	5.13	5.72	7.69	8.24	c	a	a	a	c	7.93	0.05	5.11	4.37	7.1	b	b	b	b	b
x111	9.39	2.92	3.02	7.75	9.3	b	a	a	c	b	4.38	6.51	2.58	9.85	1.69	b	a	a	b	b	4.87	3.38	0.09	7.13	7.41	b	a	a	c	b	4.4	7.21	0.45	1.81	0.12	a	b	a	a	c	2.95	2.74	8.95	1.66	8.98	c	c	a	b	a	3.43	7.69	6.72	1.08	1.49	c	c	b	b	c
x112	7.56	4.26	9.65	3.46	7.48	b	a	b	c	b	4.64	6.3	2.94	6.07	4.98	b	a	b	a	a	7.08	9.84	5.23	7.69	5.62	b	a	c	a	c	5.58	9.12	2.16	3.54	2.55	a	a	b	b	c	2.06	1.25	5.33	9.63	9.73	c	b	c	b	c	2.32	5.41	2.19	1.55	1.51	a	b	a	c	b
x113	6.27	6.27	9.6	2.54	4.44	a	c	a	b	a	3.18	3.18	4.5	5.14	8.33	a	c	b	a	a	2.78	2.78	8.27	5.71	4.51	a	c	b	c	a	8.02	9.84	2.1	9.51	7.33	b	c	c	a	a	5.75	6.51	9.36	1.89	3.34	c	c	b	c	b	3.28	2.63	4.26	5.97	4.85	b	a	a	b	c
x114	6.27	6.27	1.15	1.26	0.26	a	c	a	a	a	3.18	3.18	2.24	9.19	8.67	a	c	a	a	a	2.78	2.78	9.02	1.25	3.8	a	c	b	c	a	2.34	1.72	4.5	1.72	7.5	a	c	b	a	c	5.24	3.91	4.94	2.02	9.32	a	b	a	a	a	3.6	9.03	2.44	9.52	8.21	b	c	c	c	a
x115	8.45	1.93	5.32	2.06	5.86	c	c	c	c	b	1.34	9.25	2.79	1.6	3.52	b	c	c	c	b	1.57	9.53	0.72	2.41	6.52	b	c	c	c	b	9.9	0.58	6.97	1.4	4.63	a	c	a	b	a	7.84	4.22	3.12	4.93	2.92	b	a	a	c	c	7.06	4.02	2.56	2.44	7.13	a	b	a	b	a
x116	7.03	2.82	8.92	1.49	3.54	a	c	c	c	b	6.26	9.54	9.85	5.69	0.43	b	c	c	c	b	6.58	1.96	2.31	2.44	9.11	b	a	c	c	b	3.54	3.53	0.73	4.67	0.68	b	b	b	b	c	2.35	8.37	6.21	3.19	1.95	a	c	b	c	b	9.36	9.53	4.3	3.67	7.12	a	b	b	a	a
x117	4	1.5	3.12	4.55	2.18	b	c	c	b	c	9.63	9.64	9.05	8.89	9.89	b	c	a	b	b	1.04	8.86	9.42	1.13	8.53	c	a	a	b	c	3.92	9.89	2.12	6.95	0.92	a	a	c	a	c	2.44	7.9	4.75	2.71	5.05	c	c	b	a	c	5.13	5.25	4.13	5.84	2.82	b	a	b	c	a
x118	1.14	6.85	5.12	6.93	7.83	b	a	c	c	a	0.15	7.14	1.66	6.91	6.54	a	b	b	a	b	9.13	7.77	1.92	3.1	1.42	b	a	b	b	b	5.79	6.93	5.39	2.46	3.66	a	c	b	b	c	8.99	4.39	4.79	2.66	7.94	c	a	c	a	c	4.35	0.28	4.87	6.08	4.61	a	b	c	c	c
x119	7.93	1.31	5.32	2.36	5.2	a	c	a	c	b	2.11	6.1	6.72	8.5	0.93	a	b	c	b	a	6.76	3.01	6.78	7.24	5.98	b	a	c	a	a	6.43	9.8	7.7	2.44	0.01	a	b	a	c	c	6.61	3.24	6.57	2.9	6.06	c	c	c	b	b	0.09	3.24	0.84	8.65	1.38	b	a	c	b	b
x120	7.89	5.35	3.89	7.18	1.83	c	a	c	c	b	0.46	0.36	9.92	9.12	9.93	c	a	c	c	b	1.23	7.67	6.71	7.61	4.21	b	b	c	c	b	0.23	2.22	3.48	8.26	8.12	a	a	a	b	c	2.83	1.02	0.47	6.19	1.3	b	c	b	b	c	8.58	9.84	4.04	4.06	6.7	a	b	b	c	c
x121	8.48	4.93	2.95	6.4	3.23	b	a	a	a	c	0.53	7.26	5.82	7.41	2.51	b	a	a	b	c	2.74	5.78	7.71	8.19	8.29	b	a	c	b	a	7.5	6.66	8.73	4.91	1.95	a	c	b	b	b	3.44	9.31	2.18	3.73	6.03	a	a	a	c	c	8.01	8.81	8.91	2.84	4.15	a	b	b	a	b
x122	0.43	0.81	9.81	6.81	9.49	b	b	c	b	c	5.21	7.14	9.45	3.61	9.24	a	b	b	a	a	1.26	5.08	9.25	4.19	7.51	c	a	a	b	a	0.44	2.13	9.28	0.28	1.66	c	b	c	b	c	3.9	0.05	0.64	2.84	5.67	a	b	b	a	b	9.65	3.95	8.28	1.44	3.03	c	c	b	b	b
x123	0.54	0.53	6.62	6.62	2.16	c	a	c	c	b	3.17	0.44	1.04	1.04	3.42	a	a	c	c	b	4.93	2.47	6.14	6.14	4.02	b	a	c	c	b	8.16	5.06	3.59	3.59	6.98	a	c	c	c	a	6.67	2.97	2.1	2.72	3.06	b	c	c	c	c	3.21	6.86	4.67	4.3	8.98	a	b	b	a	a
x124	4.87	1.39	6.21	8.67	7.22	a	c	a	b	c	6.1	8.74	0.3	0.16	9.79	c	c	c	a	c	6.63	0.83	5.46	5.23	8.76	b	a	b	a	b	9.54	5.36	3.6	9.76	9.06	c	b	b	b	b	2.67	9.99	3.33	1.16	0.33	a	a	a	b	a	0.15	1.58	6.54	2.34	0.21	b	b	b	a	a
x125	5.97	4.23	8.25	0.37	6.65	a	a	c	a	b	8.95	9.26	3.44	0.14	5.95	a	c	b	a	c	3.89	4.84	9.77	5.11	0.49	b	a	a	a	b	0.89	1.12	3.95	0.88	4.91	a	a	c	b	a	4.31	9.38	8.95	4.71	7.15	c	a	c	b	c	6.09	3.06	4.09	2.32	6.58	c	b	b	a	a
x126	9.47	6.17	2.46	0.77	5.89	c	c	b	a	a	9.62	4.04	2.1	8.09	0.99	b	b	b	b	b	3.81	5.52	8.92	2.77	8.01	b	b	c	b	b	4.52	6.15	4.51	8.17	6.25	b	b	b	a	c	1.73	7.38	0.88	8.6	0.83	b	b	a	a	a	4.72	8.16	0.17	1.76	8.42	b	b	c	c	c
x127	0.57	6.86	6.62	6.62	7.42	c	c	a	b	a	5.19	3.21	1.04	1.04	5.15	c	a	a	c	c	8.61	2.15	6.14	6.14	7.16	b	a	b	a	b	1.38	1.05	3.59	3.59	3.96	a	a	a	a	a	0.91	9.5	4.56	3.02	4.96	a	b	a	b	b	2.41	8.85	9.56	4.14	2.85	c	c	c	c	a
x128	6.27	6.27	6.62	6.62	2.64	a	c	b	a	a	3.18	3.18	1.04	1.04	9.2	a	c	b	b	a	2.78	2.78	6.14	6.14	9.86	a	c	a	c	a	9.07	8.33	3.59	3.59	3.33	b	c	c	c	a	1.01	5.44	0.11	0.05	5.71	c	b	b	b	c	2.09	2.45	7.14	0.24	4.91	b	c	b	a	a
x129	1.39	4.07	4.85	5.8	8.31	b	a	a	a	a	3.29	7.55	2.58	8.22	0.74	b	b	b	a	a	7.72	8.79	9.36	8.95	5.74	b	a	c	b	c	6.06	5.65	5	7.35	8.83	c	b	c	b	a	5.15	7.55	1.75	0.17	4.04	a	b	c	b	c	6.03	0.36	5.71	9.45	0.26	c	b	c	c	a
x130	6.27	6.27	7.54	9.18	9.18	a	c	b	a	a	3.18	3.18	2.15	6.2	5.58	a	c	b	b	a	2.78	2.78	0.03	8.77	9.97	a	c	a	a	a	6.31	0	6.38	7.89	8.14	c	c	c	c	b	2.28	4.59	1.34	7.97	6.51	a	b	a	c	a	7.95	7.67	7.14	4.65	1.05	c	c	c	c	c
x131	5	4.24	2.41	0.92	1.16	b	c	c	a	c	8.84	0.08	6.27	8.1	9.79	b	b	b	c	a	4.18	8.5	6.8	3.66	7.25	c	b	a	a	b	3.65	2.61	8.96	7.13	1.84	a	a	c	b	c	3.28	2.65	7.66	2.17	5.6	c	a	c	b	a	5.75	6.15	6.62	4.88	2.47	a	b	a	a	c
x132	9.62	8.98	8.71	9.34	7.28	b	c	b	c	a	0.5	4.99	1.28	5.86	9.68	c	a	b	c	a	2.72	6.82	3.5	2.27	9	c	b	b	c	c	5.67	9.18	5.01	6.46	3.37	b	c	b	c	b	3.35	5.39	5.06	0.62	7.7	b	a	c	b	c	7.88	4.58	0.9	5.56	8.55	c	a	c	a	b
x133	7.35	1.17	0.98	3.92	8.47	b	a	c	c	b	6.34	1	7.45	2.71	2.49	b	b	c	c	b	5.49	5.24	4.42	9.73	3.71	a	b	c	c	b	8.53	7.91	9.28	5.69	2.47	c	c	a	a	b	6.4	6.75	6.14	3.64	0.17	b	a	b	c	b	2.84	3.11	0.22	9.5	8.45	b	a	b	c	a
x134	7.56	6.25	6.62	6.62	9.9	b	b	b	a	c	8.42	0.23	1.04	1.04	3.74	a	a	a	a	c	6.97	8.82	6.14	6.14	7.28	c	c	b	a	a	3.87	5.84	3.59	3.59	7.56	a	a	a	b	a	0.17	0.38	7.72	9.1	8.4	a	a	a	a	b	8.89	1.46	0.96	2.56	3.98	a	b	a	a	b
x135	7.38	6.16	7.13	5.47	1.2	c	b	a	b	a	6.16	2.69	7.45	2.39	4.18	c	b	a	c	c	8.42	0.6	5.27	4.34	9.28	b	b	c	a	a	6.21	2.98	3.23	2.34	8.32	a	b	a	c	c	4.86	8.9	8.3	6.36	7.64	c	a	b	a	c	2.41	9.34	2.29	8	1.25	a	b	b	b	b
x136	4.75	3.01	6.38	9.48	1.22	a	b	b	b	c	1.39	8.14	9.3	0.52	0.29	c	b	a	b	b	4.65	7.88	8.36	3.45	3.27	a	c	c	c	a	0.97	7.41	5.16	4.57	7.39	a	a	c	c	a	0.16	1.98	8.46	5.74	0.17	a	c	b	b	b	2.35	7.45	2.33	6.52	1.37	a	b	c	a	a
x137	8.31	8.4	2.69	5.26	2.14	b	a	b	b	a	8.14	5.18	4.9	3.35	5.88	a	c	c	c	a	0.47	4.76	8.26	2.41	1.36	c	b	c	c	c	7.76	3.7	3.74	3.42	6.54	b	a	c	a	c	8.03	1.76	8.68	4.88	2.15	c	c	a	c	b	7.22	6.79	9.72	3.49	2.18	c	c	b	c	c
x138	6.41	7.49	1.53	8.96	10	b	a	a	c	b	6	1.82	1.9	4.74	8.65	b	a	a	c	b	6.18	7.83	3.61	2.51	4.21	b	a	a	b	b	9.99	5.88	6.69	3.93	9.35	a	b	b	a	a	4.75	4.56	8.56	1.06	9.92	c	b	c	a	a	6.69	8.7	9.11	2.74	8.36	a	b	c	b	b
x139	6.27	6.27	5.46	4.09	2.95	a	c	a	a	a	3.18	3.18	3.29	9.18	3.94	a	c	b	a	a	2.78	2.78	2.96	0.99	7.14	a	c	a	c	a	3.91	3.77	8.01	9.88	7.75	b	a	c	c	b	6.63	0.89	9.91	2.32	8.96	c	c	b	a	b	7.61	8.79	4.62	9.02	4.57	a	c	b	a	b
x140	0.34	3.3	3.16	1.93	0.53	a	a	c	a	b	4.82	8.53	3.45	8.58	7.95	c	b	c	a	b	5.7	3.61	8.76	4.35	0.03	c	c	b	b	a	8.06	8.13	4.05	7.11	6.16	a	a	a	a	b	2.28	5	4.76	1.39	2.9	c	c	c	b	b	7.44	9.45	3.05	8.87	6.72	b	b	b	c	c
x141	9.34	8.79	3.59	9.47	7.11	a	a	a	a	a	3.19	3.84	1.59	2.45	3.89	b	b	b	a	b	3.78	0.15	0.05	1.49	8.42	b	a	b	b	c	6.37	7.15	8.08	6.43	1.48	b	c	c	c	c	2.03	1.52	3.01	8.97	1.53	c	c	b	c	b	0.52	7.03	5.27	4.13	7.31	c	b	a	a	a
x142	7.46	5	2.29	3.45	3.83	b	c	a	c	b	5.29	3.14	7.79	4.45	9.95	c	c	a	b	a	3.52	8.44	6.03	4.72	0.36	a	a	b	a	c	4.9	3.51	3.43	9.63	8.62	b	b	a	b	a	7.66	3.51	0.15	8.51	7.97	b	b	a	c	a	6.96	0.33	9.66	8.43	7.37	a	c	c	c	c
x143	1.64	4.31	5.81	7.66	6.51	c	c	a	a	a	9	9.5	6.65	2.76	2.53	a	c	b	b	c	1.79	1.36	5.54	3.57	6.68	a	b	a	c	a	3.08	7.6	1.97	7.17	2.78	b	b	a	b	b	9.18	5.46	6.56	9.08	2.97	b	b	a	c	c	0.02	2.49	3.53	3.02	8.56	a	c	a	a	a
x144	3.05	3.54	8.23	6.44	8.63	a	b	c	c	b	2.7	8.14	2.88	8.81	4.63	b	b	c	c	b	3.3	2.83	6.75	3.78	4.04	a	c	c	c	b	9.67	2.42	3.25	3.61	3.85	a	a	b	c	c	5.39	3.71	8.33	9.06	2.85	c	b	c	b	b	7.99	3.79	7.95	0.01	3.24	a	b	c	c	b
x145	3.11	6.26	9.2	9.57	9.38	b	c	b	c	b	0.67	8.2	2.58	0.1	4.73	a	c	c	b	a	8.8	5.06	1.72	1.55	7.72	a	b	b	a	b	9.09	1.32	6.66	2.13	7.66	c	b	c	c	a	4.86	2.6	1.03	9.55	7.69	c	a	b	a	b	0.04	3.41	4.02	9.23	6.23	c	c	b	c	c
x146	1.2	9.08	9.99	6.67	9.46	c	b	b	a	a	1.35	7.88	1.53	6.42	7.25	b	a	c	c	b	1.89	2.91	2.48	6.19	6.55	a	a	b	b	c	8.74	4.89	5.88	2.38	1.21	a	b	a	b	c	4.52	7.32	7.86	8.26	1.57	a	c	b	b	a	8.29	6.79	7.71	5.99	4.31	c	b	c	b	c
x147	8.23	7.14	6.62	6.62	8.75	c	b	c	c	b	7.25	8.65	1.04	1.04	9.97	b	a	c	c	b	1.78	6.98	6.14	6.14	3.31	c	a	c	c	b	7.55	1.15	3.59	3.59	0.5	a	a	c	c	a	8.65	0.9	0.53	2.49	3.42	b	a	c	c	a	7.36	0.65	5.87	7.81	6.11	b	b	c	c	a
