X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x54	9.09	3.82	6.32	8.38	5.85	4.06	8.74	1.94	9.59	4.79	a	b	c	a	c	a	a	a	a	c	8.48	7.1	7.34	5.8	3.07	7.1	6.05	6.51	1.07	4.36	a	c	a	a	c	c	a	a	c	b	4.3	9.48	6.44	7.74	1.26	6.43	8.85	6.08	0.48	7	b	c	b	a	b	b	b	b	c	a	8.94	0.55	4.97	5.59	3.35	1.94	2.55	6.01	6.52	3.67	b	a	a	a	a	b	c	b	c	a
x55	4.34	2.66	4.7	0.47	2.84	8.11	7.63	1	2.09	1.53	b	a	a	c	c	a	c	b	b	b	3.34	1.66	2.83	1.09	1.88	9.18	0.77	6.53	6.56	8.4	c	a	c	b	a	c	a	c	c	a	3.34	3.44	2.83	8.14	9.55	2.1	9.03	4.56	7.24	3.18	c	a	b	a	a	c	b	b	a	b	8.97	8.79	9.77	7.73	6.93	8.01	0.74	4.36	9.49	5.73	a	a	c	a	b	c	c	b	b	a
x56	0.96	4.72	6.47	0.54	6.76	9.75	2.44	1.82	5.79	4.57	a	c	b	c	a	b	a	a	b	b	3.52	0.3	9.46	8.83	5.7	0.77	3.89	6.14	8.44	4.52	a	c	b	c	a	a	c	a	b	b	9.11	3.59	3.72	5.62	5.59	4.24	0.08	3.66	4.03	2.08	a	a	a	b	a	a	b	b	b	b	7.01	4.93	9.37	5.6	0.67	5.79	3.8	7.38	4.73	2.82	c	c	b	b	a	a	a	a	a	c
x57	9.38	1.23	6.15	3.5	0.67	4.72	2.4	9.93	7.7	0.17	c	b	c	a	b	c	c	a	c	a	7.23	6.57	3.41	0.87	7.91	6.67	3.44	8.81	6.28	0.71	c	b	b	a	a	b	c	b	c	c	7.21	1.78	1.36	2.79	8.64	8.03	3.07	1.43	2.25	0.87	a	c	a	b	b	b	a	c	c	a	4.66	5.24	6.09	0.04	8.2	6.08	6.76	1.33	0.84	9.13	b	a	b	a	b	a	a	a	b	a
x58	5.37	7.1	8.74	0.41	8.51	9.08	8.21	3.2	1.22	0.39	a	b	c	c	b	c	c	c	b	a	4.58	7.92	1.9	9.08	6.34	8	0.5	0.39	1.03	8.59	a	b	c	a	c	c	b	b	c	b	0.21	4.06	6.29	5.76	2.58	3.25	5.76	7.32	5.95	1.69	b	c	c	b	b	b	c	c	b	c	8.51	8	8.66	0.32	3.83	1.92	3.31	5.79	2.46	4.51	c	a	b	a	c	a	b	b	a	c
x59	8.82	8.7	3.14	8.7	2.77	8.7	3.75	9.92	9.35	1.98	b	a	a	b	a	a	b	c	c	b	5.39	7.62	4.01	7.62	3.96	7.62	6.34	3.82	7.71	9.31	b	c	b	a	a	a	a	a	a	b	6.11	5.06	4.68	7.3	8.01	4.83	9.83	2.44	5.69	7.46	a	c	b	b	c	a	a	c	b	a	9.04	8.76	0.52	7.72	7.92	6.36	1.11	6.17	9.62	2.01	b	a	b	b	a	c	b	a	a	a
x60	1.49	6.95	6.03	3.87	6.64	0.88	4.14	0.68	9.89	1.11	c	c	c	b	b	c	a	b	a	a	3.34	3.32	2.83	8.88	9.34	1.69	0.23	8.85	6.62	2.06	a	a	a	a	a	c	a	c	b	b	3.34	6.09	2.83	4.85	9.58	5.9	7.58	1.14	8.48	7.26	c	a	b	b	b	a	a	c	b	b	1.4	9.88	3.11	8.92	2.54	6.35	0.48	8.2	3.74	9.83	c	a	c	a	b	c	c	c	b	b
x61	4.82	2.14	1.5	5.01	1.14	3.12	1.74	5.22	5.76	4.37	b	a	a	a	a	b	a	c	b	b	2.18	1.81	0.98	8.23	8	1.22	6.85	5.5	3.42	7.14	a	b	c	b	a	a	a	a	a	b	1.39	0.18	4.74	3.21	3.76	4.18	6.37	9.5	8.16	2.52	b	c	c	c	c	c	a	b	b	a	7.49	7.71	1.69	4.98	3.29	2.56	0.54	8.43	5.4	9.27	b	a	b	c	a	a	b	c	c	a
x62	3.39	8.7	0.14	8.7	0.14	8.7	7.63	8.12	4.3	8.75	b	a	b	b	a	c	b	a	a	b	6.41	7.62	8.09	7.62	9.73	7.62	0.52	7.54	4.43	1.39	b	b	b	b	a	b	b	a	a	b	8.73	0.46	2.08	5.64	3.08	5.5	8.35	6	9.52	4.01	c	c	c	c	a	a	a	b	a	a	8.89	5.5	4.41	6.4	3.91	9.19	1	9.09	4.73	6.53	a	b	c	a	c	a	b	b	c	b
x63	7.32	3.78	8.34	5.93	6.86	3.87	1.07	8.32	5.35	3.8	b	a	a	a	a	c	a	b	b	c	0.97	9.9	8.94	0.35	9.31	8.59	2.42	0.23	6.16	5	b	c	a	a	a	a	c	b	b	b	7.78	8.87	3.9	4.5	9.98	3.44	4.6	6.75	8.31	0.05	c	c	c	c	c	a	a	a	c	b	3.82	9.21	1.07	2.98	3.31	3.21	7.94	6.24	6.97	7.81	c	c	c	a	b	a	b	a	c	a
x64	0.52	4.05	0.73	9.17	9.91	3.83	7.03	4.48	5.65	9.8	c	a	a	c	b	c	c	a	c	c	3.34	8.22	2.83	4.76	6.8	4.33	9.11	7.5	7.87	9.24	a	c	a	b	b	b	b	c	c	c	3.34	6.43	2.83	4.27	8.61	1.78	6.19	3.77	1.96	1.46	b	c	a	b	b	a	b	c	c	a	2.14	1.62	9.16	7	3.93	1.2	4.14	8.91	7.03	2.12	b	a	b	c	b	b	a	c	b	b
x65	9.01	4.82	0.48	5.26	0.7	6.59	8.49	5.44	6.13	5.5	a	c	c	c	c	a	a	a	c	b	3.34	5.22	2.83	9.83	0.68	2.88	4.03	0.1	1.72	1.56	a	b	b	b	b	c	a	a	b	c	3.34	8.15	2.83	8.53	2.43	2.06	0.77	8.67	5.89	2.33	c	a	a	b	a	b	c	b	b	c	5.86	9.82	9.23	9.39	6.6	9.11	7.25	7.31	6.9	4.25	c	a	a	c	c	a	c	a	b	b
x66	1.2	6.49	7.9	1.46	3.32	4.43	8.21	5.65	6.46	3.09	b	a	c	a	b	c	a	a	b	a	3.01	1.27	2.06	1.71	9.94	4.21	9.17	5.36	8.09	4.45	b	c	a	a	c	b	a	a	b	b	4.99	3.9	0.82	9.18	9.13	0.37	7.55	2.91	1.72	5.81	b	b	a	a	a	b	a	a	c	c	9.46	0.39	0.91	8.85	8.05	1.65	3.11	6.94	7.88	5.26	a	b	a	c	c	c	b	b	c	c
x67	3.77	1.03	1.72	1.41	1.69	8.25	1.25	5.33	6.63	6.4	a	a	b	c	c	c	b	c	a	c	5.29	5.85	0.4	4.67	0.23	1.87	3.06	7.38	7.38	4.75	b	b	a	c	b	a	b	c	a	b	1.26	4.01	6.88	0.71	1.2	9.82	1.32	7.14	8.82	8.13	a	c	a	c	a	b	b	a	c	a	0.76	7.43	8.57	0.27	2.29	9.83	3.34	4.03	2.8	5.78	c	b	b	a	b	c	b	a	a	b
x68	4.92	4.36	9.97	3.68	3.31	3.54	9.67	5.43	3.17	9.68	a	c	c	c	b	b	b	a	b	b	3.34	5.9	2.83	1.4	6.89	7.58	3.77	2.09	9.02	3.3	b	c	c	c	a	a	a	a	a	a	3.34	6.22	2.83	8.41	5.55	6.03	3.94	6.2	2.7	6.5	a	c	c	c	a	a	a	a	b	a	9.76	3.4	1.82	2.43	4.97	5.55	3.13	2.11	4.28	4.19	a	a	b	b	c	b	c	b	c	b
x69	1.85	0.81	8.14	0.82	0.06	5.37	6.4	5.87	0.98	3.06	b	b	a	b	a	c	a	c	a	b	9.6	7.54	1.02	0.46	4.52	4.18	4.73	7.24	0.17	3.23	b	b	a	c	b	a	a	b	b	a	6.98	9.28	5.32	0.01	6.03	3.07	4.28	6.62	0.77	0.86	b	b	a	c	b	a	a	b	c	c	4.34	1.24	5.31	4.75	7.42	5.08	8.25	4.13	3.16	6.15	c	c	b	b	c	b	a	a	a	c
x70	0.94	8.4	5.18	0.93	5.09	9.36	2.92	9.3	9.77	9.1	c	c	c	a	a	a	c	b	b	a	5.63	7.77	1.88	4.98	4.22	7.39	7.06	4.4	6.6	1.84	c	b	c	c	b	a	c	a	a	c	6.76	2.61	0.45	1.84	8.81	0.93	4.74	2.8	7.01	8.19	c	b	b	c	a	a	a	a	a	b	1.73	2.29	7.81	0.21	2.93	1.17	3.98	5.63	8.04	7.84	b	a	c	b	a	c	b	a	c	c
x71	3.04	6.53	4.28	7.2	7.28	0.48	4.68	4.47	5.53	8.76	b	a	c	c	a	b	b	a	b	b	3.3	5.14	7.94	0.67	3.58	8.08	4.56	4.44	9.34	1.58	a	b	b	a	c	c	b	b	c	a	8.09	1.25	1.18	9.41	2.04	2.4	9.32	9.98	9.95	0.66	c	a	b	a	b	a	b	c	c	c	8.84	2.81	8.15	0.46	1.7	1.18	3.05	4.08	7.38	9.56	c	c	b	c	a	c	b	c	a	a
x72	1.97	5.9	1.65	2.54	7.46	2.99	8.97	0.44	4.73	0.11	b	b	c	c	a	b	b	a	a	b	9.7	7.81	5.76	0.81	1	1.92	8.55	1.55	1.92	7.81	c	c	b	b	b	a	c	b	b	a	5.87	0.92	5.35	1.95	2.87	2.44	4.78	5.28	3.76	4.63	b	c	c	a	a	a	b	b	a	b	2.53	0.39	2.15	7.71	7.16	4.47	6.43	4.58	5.86	3.89	b	c	b	a	a	c	b	c	b	c
x73	1.13	3.21	0.34	0.03	9.23	0.59	9.05	0.63	9.67	7.74	b	b	b	b	a	a	b	a	c	b	6.4	5.05	7.86	2.28	1.05	6.49	3.65	9.63	2.33	1.04	c	c	a	b	c	b	a	a	b	a	4.41	1.53	5.72	4.03	3.55	1.67	0.3	9.42	3.64	9.23	c	c	b	c	b	c	a	a	c	a	5.49	2.46	9.68	5.42	8.83	5.36	8.08	8.42	5.38	4.62	c	b	c	b	a	a	c	a	b	a
x74	1.25	6.47	4.67	1.78	9.28	4.67	4.72	2.48	4.34	0.15	a	a	a	a	b	a	c	c	c	c	7.28	9.91	9.92	4.41	5.55	8.74	3.3	5.45	6.94	8.43	c	b	a	a	a	c	a	a	c	c	7.05	8.45	4.76	6.37	2.54	0.21	8.54	8.59	2.1	3.82	c	a	b	a	b	a	b	b	b	b	5	8.13	9.33	5.55	3.93	2.64	5.75	2.53	5.76	4.49	b	c	a	c	c	b	c	c	a	a
x75	3.32	2.28	5.32	7.14	5.5	0.29	6.13	8.4	2.64	4.12	c	a	c	a	c	c	c	a	a	b	5.17	7.13	5.37	9.9	4.39	8.88	9.52	3.57	6.41	4.82	c	c	b	b	a	a	a	a	c	a	3.24	6.84	6.03	0.58	8.25	8	6.39	3.24	9.05	8.46	a	c	b	b	a	a	a	a	b	a	5.22	4.21	5.15	5.5	6.81	0.35	5.1	3.79	4.42	0.66	c	b	b	c	c	c	b	a	c	a
x76	3.31	5.24	8.28	5.47	1.75	2.13	0.22	8.7	0.2	4.87	a	b	b	b	a	b	a	c	a	a	3.34	7.9	2.83	1.72	3.27	6.91	4.9	8.57	8.96	4.75	a	c	a	c	b	c	a	a	c	a	3.34	7.05	2.83	1.84	0.56	2.67	8.48	4.04	6.68	4.16	b	c	c	c	b	a	a	a	b	a	2.68	8.95	0.28	4.85	1.42	1.55	3.58	6.32	6.53	1.4	b	a	b	b	a	b	b	c	a	b
x77	1	0.04	8.96	6.08	5.48	6.48	0.12	1.87	4.04	3.93	c	c	b	b	b	c	a	c	c	a	5.44	2.62	8.49	6.2	3.7	7.82	3.86	3.89	7.88	9.97	a	a	a	b	b	a	a	b	c	b	7.94	7.21	2.34	7.74	5.23	2.25	6	3.44	9.94	7.73	c	c	b	c	c	a	b	c	b	a	0.16	9.94	1.97	6.06	8.57	0.45	9.29	1.65	2.21	4.76	a	b	b	a	c	b	a	b	b	c
x78	0.17	2.46	2.99	8.15	3.85	3.82	6.54	4.35	0.01	9.23	b	b	a	c	a	b	a	c	a	c	5.82	6.01	1.12	4.27	1.98	8.79	6.67	7.75	5.3	5.22	b	c	c	b	c	c	a	a	a	a	1.85	8.16	0.39	5.81	4.23	7.84	8.07	1.74	8.92	1.12	b	c	c	c	a	a	a	a	c	a	7.69	0.3	8.73	1.29	6.87	0.63	4.9	2.57	7.77	8.79	b	b	c	a	c	b	c	a	a	c
x79	5.73	9.71	4.41	5.48	8.86	8.93	3.94	6.7	3.97	0.9	b	a	c	c	c	a	a	b	c	b	3.34	1.22	2.83	4.36	5.16	2.61	5.9	9.34	2.11	2.28	c	c	c	c	a	c	a	a	c	a	3.34	9.06	2.83	5.57	6	8.16	9.39	4.32	3.19	7.73	a	c	b	a	a	b	a	a	b	a	8.9	1.59	5.44	1.72	6.16	9.47	3.4	3.72	6.12	9.36	a	c	b	b	b	a	c	b	b	a
x80	0.02	8.81	3.86	5.82	3.8	8.77	7.13	2.16	2.59	0.07	b	a	b	c	c	c	a	c	b	a	8.74	6.74	0.53	0.31	4	5.4	5.16	4.35	2.48	9.41	a	b	c	a	a	b	a	c	b	b	0.13	8.21	2.53	8.68	0.98	4.5	4.36	4.72	9.34	2.02	c	b	b	a	a	b	a	a	c	c	1.9	5.03	0.15	8.7	0.43	5.55	1.06	8.69	0.62	1.88	a	c	c	c	c	b	b	b	a	b
x81	6.13	8.7	1.63	8.7	8.39	8.7	7.58	6.48	6.71	0.47	b	c	b	b	a	b	c	b	b	b	4.13	7.62	1.93	7.62	8.56	7.62	2.26	3.02	0.17	3.94	b	a	c	b	a	a	c	b	c	b	3.26	7.37	6.06	3.54	3.23	8.57	2.67	9.51	5.65	9.27	c	b	a	a	a	a	b	b	a	c	5.51	6.34	7.8	5.59	3.41	9.08	6.95	2.77	1.73	0.67	a	c	c	b	a	c	a	a	b	a
x82	1.28	8.7	4.87	8.7	8.19	8.7	9.16	5.8	5.31	0.87	b	c	b	a	a	c	a	a	b	b	8.59	7.62	5.94	7.62	5.2	7.62	1.61	4.7	4.86	6.75	b	a	b	b	a	c	a	b	c	b	4.5	8.65	1.12	9.56	5.06	2.51	4.73	1.25	6.86	6.08	a	b	a	b	b	a	c	a	a	b	3.51	0.35	0.3	9.8	1.58	7.37	1.8	7.69	3.69	1.2	b	a	a	b	b	a	a	a	c	c
x83	3.36	9.99	7.02	0.63	0.01	5.22	5.39	4.24	1.56	9.66	a	c	a	b	b	c	c	a	c	a	9.32	2.39	0.4	6.07	1.44	3.72	3.19	8.71	7.99	0.69	a	a	c	b	c	c	b	a	a	a	3.04	4.86	7.77	1.79	5.97	7.59	4.99	8.37	4.8	5.7	a	c	b	a	b	c	b	c	b	c	7.8	4.79	8.99	0.31	9.73	3.54	4.05	6.02	1.92	2.85	b	c	a	b	c	b	a	b	a	a
x84	3.31	9.92	1.64	5.51	4.74	9.63	2.27	8.82	0.74	3.04	b	c	c	a	c	a	a	c	c	a	5.35	4.48	2.05	8.63	8	6.05	3.44	2.58	7	1.02	c	c	a	c	b	c	a	a	b	a	1.85	3.48	2.89	8.53	4.59	3.83	1.58	7.77	2.06	6.74	c	c	a	b	c	c	a	a	a	a	4.32	8.82	1.21	8.27	8.17	2.8	4.85	9	9.53	6.45	b	b	a	c	c	c	a	c	a	a
x85	0.12	2.89	7.32	0.46	7.93	2.1	6.94	8.51	5.29	2.78	c	c	b	b	b	a	b	c	a	a	9.75	3.26	6.48	9.72	1.47	2.56	0.73	8.55	2.06	2.73	b	c	a	a	b	c	a	c	b	a	6.41	7.71	0.72	6.3	5.75	8.71	6.27	9.01	9.21	6.68	b	c	c	b	c	c	a	a	c	c	7.94	3.16	8.12	5.25	3.58	3.06	7.93	8.34	6.97	4.02	a	b	b	a	c	a	b	c	c	b
x86	2.81	7.51	5.35	6.72	7.78	0.48	6.49	9.56	9.78	3.07	a	c	b	a	a	a	a	c	a	b	9.53	2.17	5.69	9.96	1.5	1.4	2.66	5.46	9.24	8.63	c	a	b	c	c	a	c	a	a	a	2.59	1.58	9.22	0.62	1.86	4.51	7.8	8.39	4.59	0.66	a	c	a	a	c	c	c	a	a	a	4.74	9.46	9.84	2.63	3.19	6.29	9.65	1.26	9.33	2.39	b	a	a	b	b	c	a	b	c	b
x87	1.3	2.19	7.33	0.08	5.28	2.27	3.3	1.35	5.27	7.83	a	a	c	a	c	b	b	c	c	b	7.55	2.12	1.56	0.6	5.68	4.73	0.3	8.99	9.37	6.55	b	a	a	a	c	b	b	c	a	a	5.19	5.08	1.48	9.29	4.21	7.71	5.03	4.21	8.81	4.44	a	c	b	c	c	c	c	b	b	c	1.34	8.21	0.55	9.03	8.87	0.37	9.54	4.75	6.69	7.65	b	c	c	c	c	c	c	a	b	b
x88	8.68	8.7	3.46	8.7	7.85	8.7	2.58	2.44	5.59	5.89	b	c	a	c	a	a	b	b	a	b	1.66	7.62	9.7	7.62	2.53	7.62	8.7	8.82	2.23	8.31	b	a	c	c	a	b	a	b	a	b	0.53	5.2	9.34	1.78	7.15	8.45	1.29	5.4	8.12	7.64	a	b	b	b	a	b	a	b	b	c	6.84	8.56	4.04	4.45	9.54	5.79	5.53	5.96	4.28	0.52	a	b	c	c	a	c	b	a	a	a
x89	3.3	7.18	5.48	8.81	6.15	7.72	9.38	0.52	4.07	8.19	c	b	a	c	c	c	b	b	c	a	3.34	8.72	2.83	7.29	1.98	9.24	6.57	5.71	8.66	0.95	b	b	c	c	b	a	c	b	b	b	3.34	1.86	2.83	6.28	2.05	7.06	7.67	2.61	0.29	0.76	c	b	a	a	a	c	a	c	c	a	7.83	8.94	9.68	8.16	9.14	3.1	2.94	8.92	8.18	5.98	a	c	b	c	b	a	b	c	b	c
x90	4.23	7.32	2.26	4.74	4	7.67	8.62	4.6	0.88	0.57	a	a	a	c	a	a	a	b	c	b	5.09	2.42	0.78	9.77	2.83	7.31	2.46	6.79	6.68	3.22	a	a	b	a	b	a	c	c	b	c	2.9	7.71	1.57	1.88	3.2	3.67	7.32	6.12	5.95	0.33	a	a	a	c	b	c	b	a	a	a	7.98	2.31	2.53	3.72	4.66	6.19	0.53	0.76	9.2	6.45	a	b	c	a	b	a	c	a	c	c
x91	4.4	1.81	3.58	0.06	6.48	0.66	9.1	1.45	0.34	0.03	c	a	a	b	c	c	a	c	a	c	9.04	2.96	1.45	1.42	1.26	6.4	3.51	5.33	8.56	0.37	b	c	b	a	b	c	a	c	a	a	4.57	5.87	5.96	9.79	9.92	2.53	3.33	6.15	4.33	0.65	c	b	c	c	c	c	a	c	b	a	8.46	6.48	5.27	1.4	7.47	3.77	7.64	0.78	5.52	6.14	a	a	c	c	c	a	a	c	a	c
x92	8.92	3.93	6.73	2.81	7.47	5.34	4.84	1.61	7.26	9.82	a	a	c	b	a	a	a	a	c	b	6.07	4.59	5.75	6.27	8.68	2.96	3.12	9	1.45	3.53	c	c	b	b	c	b	a	a	c	a	2.5	8.44	9.75	5.11	8.94	6.4	2.89	5.69	7.27	9.37	a	c	b	b	c	b	a	a	c	a	3.59	8.7	5.17	3.63	8.42	1.39	1.51	8.99	9.19	0.78	c	b	c	a	a	b	b	a	c	c
x93	5.63	6.6	3.84	2.83	3.16	6.73	1.31	7.68	1.26	8.75	a	a	b	b	a	c	a	b	a	b	6	3.79	3.87	3.11	8.37	2.55	9.75	6.35	7.35	9.34	a	c	b	b	b	c	a	c	b	b	2.84	3.41	2.86	7.57	5.82	3.83	0.35	4.96	0.67	4.3	b	c	a	a	c	a	c	c	a	b	7.41	0.59	2.48	3.71	7.99	8.72	2.04	7.96	3.62	8.89	c	a	b	b	b	a	b	b	b	c
x94	4.25	5.3	2.97	5.48	8.79	8.51	3.41	2.69	2.58	2.18	b	c	c	a	a	c	a	c	a	b	6.94	2.88	0.2	7.11	5.58	1.29	3.24	0.26	1.42	2.33	b	a	b	b	a	b	a	c	c	c	7.59	3.36	1.53	0.29	2.12	3.02	0.23	2.08	4.06	7.22	c	a	a	a	b	a	c	a	b	c	3.09	9.87	4.52	4.06	8.88	4.11	3.01	6.56	8.37	6.17	c	a	c	b	b	b	a	b	c	b
x95	3.32	7.72	6.94	0.52	8.26	0.94	1.63	0.69	5.23	4.09	c	c	c	a	a	b	c	c	a	a	3.61	8.53	8.8	7.14	0.41	8.11	0.94	6.44	7.95	8.22	a	a	b	a	a	c	a	a	a	b	0.44	0.1	1.79	7.56	1.29	7.48	0.89	7.08	4.62	7.14	b	a	c	b	c	c	a	b	a	c	4.8	0.28	3.37	0.79	3.9	2.38	5.21	3.92	6.69	3.08	a	b	a	b	a	c	c	a	b	c
x96	0.28	5.26	5.81	9.97	7.43	7.25	4.34	8.87	6.12	7.96	b	c	b	c	c	c	a	c	a	a	3.34	4.47	2.83	4.41	8.58	1.3	1.8	3.68	7.65	4.9	c	b	a	b	a	c	c	a	b	c	3.34	1.68	2.83	3.37	0.26	3.88	6.45	8.29	5.47	8.45	c	c	b	b	b	a	b	c	b	c	7.1	7	6.4	8.26	3.21	0.92	6.77	7.61	0.94	1.12	c	b	b	b	a	a	c	c	b	b
x97	4.32	8.7	9.42	8.7	7.99	8.7	9.38	2.23	6.49	8.78	b	a	c	c	a	a	c	c	c	b	8.21	7.62	3.71	7.62	9.75	7.62	5.77	6.58	9.42	0.85	b	a	b	a	a	b	c	c	a	b	5.51	7.13	3.5	6.73	4.06	5.63	0.21	5.18	8.05	6.16	a	c	c	c	b	a	c	c	a	a	2.65	2.09	0.83	4.03	2.99	4.91	6.46	3.3	7.74	7.39	c	c	a	b	b	a	c	a	a	b
x98	7.99	2.43	3.17	1.07	3.9	5.91	9.67	1.79	3.92	7.85	a	a	a	b	a	b	b	b	b	c	6.15	9.01	0.88	8.93	6.82	7.69	5.55	2.74	8.18	3.33	b	c	c	b	b	a	a	b	a	b	7.89	8.21	6.13	2.46	8.4	7.78	3.26	7.52	2.13	3.57	a	a	b	b	a	b	a	c	c	a	5.91	5.97	4.77	5.67	1.37	7.69	4.05	1.54	3.74	5.33	c	a	b	c	a	b	a	a	c	b
x99	3.54	8.7	1.58	8.7	4.49	8.7	4.49	8.53	2.24	5.71	b	c	b	b	a	c	c	a	c	b	0.02	7.62	3.07	7.62	8.22	7.62	1.39	2.7	9.54	3.55	b	c	c	b	a	a	c	c	a	b	1.87	2.43	8.66	6.27	8.62	2.13	9.97	4.37	6.06	2.78	a	a	a	b	c	c	b	b	c	c	9.19	6.92	4.7	7.97	2.4	1.05	3.85	8.14	5.48	4.7	c	b	a	c	a	a	b	a	b	b
x100	9.86	8.72	2.58	4.59	9.96	2.38	2.43	3.82	5.09	9.84	b	a	c	a	a	c	b	b	a	c	5.73	0.27	6.81	7.22	5.29	1.8	0.18	6.09	7.37	2.46	c	b	b	b	c	b	c	c	b	c	8.88	2.98	7.27	9.7	7.97	9.52	7.32	8.11	3.14	4.02	c	c	b	c	c	c	b	a	a	a	4.57	0.18	5.24	2.83	3.6	2.36	5.49	2.84	8.69	8.89	b	c	b	a	a	a	c	a	b	a
x101	1.43	8.09	9.82	0.31	1.35	9.8	0.9	5.43	9.6	9.82	a	a	b	b	a	a	a	a	c	b	9.65	6.87	0.49	6.34	3.57	7.89	6.66	5.59	1.6	7.73	c	c	a	c	a	b	c	a	b	b	6.92	4.87	1.83	6.19	6.53	9.16	1.62	3.57	9.45	4.9	b	c	a	c	c	c	b	c	a	b	6.8	5.55	4.03	2	3.15	1.51	7.54	9.71	1.76	2.09	b	b	b	c	c	c	c	a	a	c
x102	2.17	5.85	2.5	0.22	5.58	8.45	2.54	4.26	6.54	7.11	b	a	a	b	b	c	c	a	b	b	5.14	3.85	2.28	1	1.81	7.36	9.45	1.42	5.1	3.23	a	a	a	c	b	b	c	c	c	b	4.52	6.44	7.59	7.11	7.25	9.25	6.8	5.77	0.79	2.41	b	c	a	b	b	b	a	b	a	c	5	7.79	9.09	4.4	6.52	1.3	6.97	5.22	6.74	9.04	b	b	c	b	b	c	a	b	b	b
x103	3.87	6.05	2.16	2.09	1.58	5.74	6.24	5.3	7.15	9.69	a	b	b	a	c	b	c	b	c	b	7.53	1.34	1.04	4.7	2.97	7.84	7.26	1	7.44	0.71	a	a	c	a	b	c	b	b	a	c	0.58	5.88	4.37	3.12	7.86	3.02	1.36	8.48	1.57	6.46	a	c	b	c	b	c	a	c	c	a	7.7	9.08	6.86	3.85	5.92	5.29	6.37	5.61	3.83	5.68	b	c	c	c	c	c	b	a	b	b
x104	7.76	7.91	1.09	9.17	7.89	3.45	4.99	7.81	8.13	6.2	c	c	b	a	c	c	c	b	a	b	8.18	3.42	0.69	3.84	5.56	3.52	3.21	4.58	4.48	7.06	a	a	a	b	b	c	c	a	c	a	0.68	6.26	4.74	8.29	4.83	9.44	9.9	7.42	3.88	6.26	a	b	c	c	c	b	b	b	c	c	1.6	2.16	8.32	6.95	0.45	3.1	3.83	8.19	7.42	9.64	c	b	c	b	c	b	b	a	c	a
x105	2.37	8.7	5.69	8.7	0.29	8.7	1.01	6.99	8.12	6.43	b	a	a	c	a	c	c	c	a	b	3.18	7.62	8.14	7.62	3.98	7.62	3.76	8.52	6.02	1.74	b	a	b	a	a	b	a	c	a	b	9.29	9.55	6.68	0.22	4.4	6.61	7.25	8.49	3.57	0.3	a	c	b	c	a	c	c	a	b	b	7.78	1.55	8.33	6.52	7.19	3.65	0.21	0.32	2.25	4.12	c	c	b	b	b	b	b	a	a	c
x106	3.89	8.7	8.54	8.7	6.7	8.7	4.9	5.48	8.41	4.22	b	b	a	c	a	b	c	a	a	b	7.23	7.62	0.17	7.62	0.51	7.62	7.68	3.7	9.96	7.11	b	a	c	c	a	c	b	c	a	b	3.64	9.92	7.67	1.72	2.01	9.87	4.54	8.43	7.46	8.8	a	a	c	b	b	c	b	c	c	b	1.89	2.34	6.6	5.91	6.96	5.82	3.65	3.04	9.72	8.99	b	b	b	c	b	c	a	b	b	c
x107	2.37	9.91	9.71	8.66	0.99	6.95	2.77	8.53	5.95	5.12	b	a	b	a	b	c	b	a	a	c	4.04	1.97	4.4	9.32	8.79	4.25	0.75	0.95	6.37	9.34	c	a	c	b	a	a	c	b	a	c	4.69	6.75	2.85	6.53	7.4	5.87	2.11	7.83	9.56	9.62	c	c	a	b	b	a	b	a	b	a	6.84	4.24	7.1	7.67	7.29	3.69	5.99	8.11	5.19	9.69	a	c	c	a	c	c	a	a	a	c
x108	8.2	4.49	3.02	4.44	8.78	4.47	3.91	1.66	2.16	3.25	b	a	c	c	a	b	c	a	a	a	7.33	5.73	5.99	5.33	7.65	1.18	2.16	8.79	4.21	2.09	a	c	a	a	b	a	a	a	c	a	7.85	7.81	0.69	0.58	0.55	9.81	1.51	1.9	1.44	7.83	c	c	b	b	c	a	a	a	a	a	7.22	5.32	8.64	9.46	4.35	2.82	9.64	5.37	7.59	5.59	a	a	b	a	b	a	b	b	a	b
x109	4.64	7.24	8.07	6.2	2	0.24	0.81	3.21	3.29	0.2	c	b	b	a	a	b	b	b	a	a	7.06	6.83	9.47	3.72	2.94	8.85	0.9	1.99	6.69	1.5	b	a	a	a	a	b	c	a	b	a	8.07	6.93	2.56	7.54	1.12	1.29	9.26	2.64	9.03	5.72	a	b	a	b	a	b	b	a	b	b	6.03	9.8	7.08	9.3	8.44	6.38	8.86	1.08	5.5	9.68	c	c	a	c	b	b	c	a	c	c
