X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x348	1.07	8.61	8.7	1.07	1.07	a	c	c	a	a	7.66	1.43	5.19	7.66	7.66	a	c	c	a	c	5.01	9.42	8.82	6.87	0.29	c	c	c	b	c	8.94	9.16	9.09	5.44	6.6	b	c	c	a	c
x349	3.87	2.72	7.74	1.27	7.1	b	b	c	a	a	6.5	9.64	8.81	7.13	6.39	c	b	c	c	a	8.39	5.44	8.81	6.65	6.39	c	a	c	c	a	6.92	1.79	4.59	3.25	5.27	b	a	a	a	c
x350	8.13	5.42	5.35	5.69	3.6	a	a	a	b	b	6.76	3.11	3.11	3.11	4.87	b	c	b	b	a	7.75	4.21	4.21	4.21	9.02	c	b	c	b	a	3.49	7.7	7.29	0.81	4.36	c	a	c	a	c
x351	9.68	8.18	3.2	9.56	1.64	c	c	c	b	c	9.68	9.2	3.2	9.56	7.32	a	c	b	a	c	1.92	6.46	7.12	8.21	6.59	c	a	a	b	b	2.53	3.81	4.11	0.36	6.25	a	a	c	b	c
x352	9.45	9	3.87	3.74	2.51	c	c	b	c	b	3.7	3.11	3.11	3.11	5.53	b	a	b	a	b	1.8	4.21	4.21	4.21	5.63	a	a	b	c	a	0.77	7.55	2.09	2.31	9.21	a	c	b	b	b
x353	1.97	4.64	8.94	2.33	1.97	b	b	b	b	a	9.5	9.5	5.47	3.49	9.5	a	b	b	a	c	5.6	5.6	5.21	9.16	5.6	a	a	b	c	c	3.55	5.88	1.61	5.17	4.75	a	a	c	c	a
x354	9.68	1.57	3.2	9.56	8.17	c	c	c	b	c	9.68	4.79	3.2	9.56	1.81	a	c	c	b	c	8.34	8.03	7.82	1.35	1.41	c	c	c	a	c	9.4	8.44	0.8	1.16	6.21	a	a	b	a	b
x355	3.66	1.64	9.67	4.76	8.39	c	c	b	b	a	8.56	3.11	3.11	3.11	0.88	b	b	a	c	b	8.18	4.21	4.21	4.21	0.23	c	c	a	c	b	4.21	0.26	7.86	6.27	0.07	c	a	b	c	c
x356	4.42	9.35	4.65	5.48	9.04	c	b	b	b	b	2.75	4.96	8.81	4.44	6.39	c	a	c	c	a	8.52	4.4	8.81	4.16	6.39	c	a	c	c	a	4.85	4.71	7.24	0.2	8.7	c	c	b	b	a
x357	1.07	3.63	2.04	1.07	1.07	a	c	b	a	b	7.66	7.32	9.37	7.66	7.66	a	c	b	a	c	4.38	6.35	0.83	0.88	3.59	c	a	c	b	c	0.22	3.2	1.14	0.53	1.07	c	c	b	c	b
x358	1.07	9.22	3.63	1.07	1.07	a	c	a	a	a	7.66	3.77	0.84	7.66	7.66	a	c	a	a	b	9.81	9.4	4.69	8.93	8.28	b	c	c	a	c	6.12	0.57	8.6	6.43	9.17	b	a	c	b	a
x359	8.52	7.93	6.01	8.72	4.39	a	c	b	b	a	3.38	3.11	3.11	3.11	3.59	c	b	c	c	c	8.69	4.21	4.21	4.21	8.85	a	a	c	b	b	8.75	7.46	1.69	0.93	4.24	a	a	a	c	a
x360	8.92	7.9	4.16	9.1	7.41	a	c	a	c	c	9.5	9.5	8.47	9.51	9.5	a	a	a	a	c	5.6	5.6	0.01	0.31	5.6	a	b	b	a	c	5.32	7.72	1.07	1.62	2.61	a	b	c	b	c
x361	9.68	1.06	3.2	9.56	3.31	a	c	a	c	c	9.68	2.92	3.2	9.56	8.43	a	c	a	b	c	1.93	6.73	0.06	9.2	6.17	a	c	c	c	a	4.75	0.75	9.4	0.88	4.46	b	a	a	b	b
x362	2.94	2.08	6.24	0.1	5.78	c	b	b	c	c	9.28	0.83	1.16	5.83	7.53	b	b	b	a	b	1.06	5.41	6.8	7.96	5.37	c	b	a	c	b	5.15	6.96	4.23	0.66	1.75	c	a	c	b	a
x363	6.81	4.44	5.99	4.08	2.75	c	a	a	a	b	9.5	9.5	4.39	7.6	9.5	a	b	b	b	c	5.6	5.6	9.64	8.83	5.6	a	c	c	c	c	3.71	9.14	3.83	2.9	2.91	b	c	c	a	a
x364	8.08	3.81	4.98	6.25	1.18	a	b	b	a	b	1.5	2.81	9.16	6.34	7.92	b	b	b	c	a	2.79	0.96	2.3	9.95	6.12	a	a	a	c	c	7.55	5.26	1.9	4.89	1.4	c	a	a	b	b
x365	8.08	5.84	2.19	5.57	0.36	b	a	c	c	a	9.5	9.5	5.38	7.9	9.5	a	b	b	c	c	5.6	5.6	9.73	0.48	5.6	a	b	c	b	c	4.26	8.7	3.6	2.76	9.97	c	c	c	c	c
x366	5.59	9.56	2.96	2.79	6.56	c	c	a	b	b	9.28	6.51	8.81	1.89	6.39	c	b	c	c	c	9.28	2.26	8.81	4.09	6.39	c	a	c	c	c	3.59	2.49	1.94	6.47	9.78	b	b	c	c	a
x367	1.03	3.46	5.28	3.45	5.33	a	b	a	a	c	8.65	3.11	3.11	3.11	5.04	b	c	b	c	a	6.08	4.21	4.21	4.21	3.1	a	b	c	c	c	5.77	1.85	4.28	4.68	9.95	c	b	b	c	c
x368	4.13	9.91	7.77	3.2	7.49	c	c	b	a	c	0.55	3.11	3.11	3.11	9.98	b	c	c	c	b	6.67	4.21	4.21	4.21	4.22	c	a	a	b	b	9.57	6.74	8.12	4.92	5.47	b	b	b	b	a
x369	3.21	0.12	9.43	1.67	2.99	b	c	b	c	a	9.5	9.5	1.69	8.92	9.5	a	a	b	a	c	5.6	5.6	1.1	0.96	5.6	a	a	c	b	c	6.29	5.24	0.54	8.8	9.57	a	b	c	a	c
x370	3.91	2.55	8.7	3.91	5.76	c	a	b	b	c	9.5	9.5	6.62	0.6	9.5	a	b	a	a	c	5.6	5.6	0.36	6.24	5.6	a	c	b	a	c	4.6	9.64	7.77	8.26	2.62	b	a	b	a	b
x371	8.17	9.86	9.62	2.39	8.47	c	b	b	a	b	6.52	8.94	4.69	4.25	0.54	c	b	b	c	b	0.67	4.02	1.54	5.06	1.03	b	b	b	b	c	1.29	1.07	2.51	8.06	3.47	c	a	c	c	b
x372	9.68	3.24	3.2	9.56	9.74	b	c	c	c	c	9.68	4.8	3.2	9.56	4.74	c	c	c	c	c	1.46	1.48	6.2	3.25	2.21	a	c	a	c	a	2.75	0.96	7.57	5.36	6.98	c	b	b	a	a
x373	3.59	7.04	1.56	5.68	2.93	a	b	c	c	b	9.5	9.5	6.53	2.68	9.5	a	a	b	b	c	5.6	5.6	7.6	9.92	5.6	a	a	c	b	c	5.07	8.75	4.52	7.46	4.68	a	a	a	a	a
x374	6.07	2.28	9.5	1.43	7.59	c	a	b	c	c	3.23	9.02	8.81	8.54	6.39	c	b	c	c	a	6.42	3.21	8.81	7.15	6.39	c	c	c	c	c	7.53	3.67	4.89	0.1	9.56	b	b	a	b	b
x375	1.67	3.47	2.82	0.79	5.55	a	b	b	a	c	9.7	5.31	8.81	5.57	6.39	c	a	c	c	a	1.41	2.89	8.81	8.13	6.39	c	a	c	c	a	9.04	7.11	3.35	0.63	7.23	b	c	a	a	b
x376	9.36	6.19	6.94	5.1	1.74	a	b	b	b	a	0.16	4.84	7.18	2.31	1.61	c	b	b	c	b	8.37	7.77	3.16	1.81	9.08	b	b	b	a	c	4.49	4.42	8.64	5.65	5.65	a	c	a	a	c
x377	4.57	8.04	1.97	2.34	7.42	b	c	b	b	b	9.5	9.5	2.88	7.56	9.5	a	c	a	b	c	5.6	5.6	4.38	8.49	5.6	a	c	a	c	c	2.25	9.74	5.32	7.66	0.76	a	c	b	c	b
x378	9.22	7.67	0.8	1.14	7.76	b	b	c	b	b	8.71	8.63	8.81	0.19	6.39	c	b	c	c	b	6.49	8.8	8.81	0.08	6.39	c	a	c	c	c	2.7	1.02	4.86	8.74	9.78	b	b	c	a	a
x379	9.68	9.13	3.2	9.56	2.8	c	c	c	a	c	9.68	4.46	3.2	9.56	2.17	c	c	c	a	c	3.55	2.56	2.49	0.09	0.89	b	c	b	c	a	8.35	6.88	8.15	4.97	5.68	c	b	a	c	c
x380	9.68	5.83	3.2	9.56	0.48	a	c	c	a	c	9.68	4.66	3.2	9.56	1.08	a	c	a	c	c	7.83	1.77	3.68	8.93	1.1	c	b	a	c	a	2.47	2.9	5.7	5.53	0.16	b	c	a	b	a
x381	5.51	1.02	5.08	2.86	8.05	a	b	b	b	c	1.19	1.7	1.26	1.69	5.6	a	b	b	a	c	0.17	5.55	7.34	8.82	9.55	a	c	c	a	a	4.52	4.31	3.09	5.5	6.58	b	c	a	c	a
x382	9.68	3.55	3.2	9.56	0.33	b	c	a	a	c	9.68	5.8	3.2	9.56	8.46	c	c	a	a	c	1.73	4.09	9.92	0.41	3.55	a	a	b	b	a	1.3	6.79	3.43	4.04	0.06	c	c	a	c	c
x383	5.99	9.14	9.98	5.16	2.85	a	a	c	c	b	1.36	9.12	8.81	0.12	6.39	c	b	c	c	c	0.16	4.71	8.81	8.95	6.39	c	a	c	c	b	7.81	6.32	0.8	1.79	8.07	c	c	a	a	a
x384	9.68	8.59	3.2	9.56	3.15	a	c	c	c	c	9.68	7.43	3.2	9.56	4.86	c	c	c	a	c	4.45	8.7	9.07	4.85	0.25	a	a	b	b	c	8.86	2.04	5.83	6	8.42	c	c	c	a	c
x385	9.32	7.28	0.24	8.01	5.88	b	c	b	b	b	6.1	7.19	1.49	6.82	4.86	a	c	a	c	b	0.3	4.98	4.47	6.64	5.55	a	a	b	c	c	5.54	2.89	2.88	8.46	5.27	b	a	b	b	c
x386	0.12	4.07	8.81	5.2	5.81	c	b	c	c	c	6.7	9.47	8.81	8.33	6.39	c	a	c	c	a	3.1	1.04	8.81	6.7	6.39	c	c	c	c	c	4.34	8.66	7.47	7.85	3.57	c	a	b	c	c
x387	8.89	3	9.07	7.63	3.57	a	b	b	c	b	9.5	9.5	0.7	7.52	9.5	a	b	b	a	c	5.6	5.6	8.04	7.27	5.6	a	c	c	a	c	4.42	7.91	6.1	0.54	2.89	b	b	c	a	b
x388	4.35	3.87	3.49	5.93	6.23	b	c	a	b	a	1.1	8.86	8.81	0.63	6.39	c	c	c	c	c	9.72	6.71	8.81	3.55	6.39	c	c	c	c	a	6.35	6.43	3.09	0.63	5.96	a	c	c	c	a
x389	1.07	1.73	2.1	1.07	1.07	a	c	b	a	a	7.66	2.77	9.88	7.66	7.66	a	c	a	a	b	2.95	5.79	1.15	3.67	9.37	c	a	a	c	c	5.34	6.8	6.74	7.58	2.34	a	b	b	b	b
x390	1.07	7.14	9.68	1.07	1.07	a	c	b	a	a	7.66	3.24	7.61	7.66	7.66	a	c	a	a	a	7.72	4.18	1.91	8.96	9.97	a	b	a	b	a	3.57	0.84	9.08	2.19	3.28	c	a	a	b	a
x391	9.91	9.63	5.46	3.4	3.32	c	a	c	b	a	4.16	6.98	8.81	1.06	6.39	c	a	c	c	c	1.53	4.8	8.81	8.5	6.39	c	a	c	c	a	3.53	1.68	1.17	4.92	9.95	b	b	b	c	c
x392	0.16	8.28	6.58	6.95	9.57	b	b	c	a	c	9.5	9.5	8	3.72	9.5	a	c	b	a	c	5.6	5.6	7.97	1.94	5.6	a	a	a	c	c	9.62	3.05	1.15	9.65	1.51	a	a	b	c	c
x393	5.09	7.65	5.87	2.91	5.75	a	c	a	a	c	4.39	4.58	8.81	4.59	6.39	c	a	c	c	a	4.03	5.08	8.81	4.73	6.39	c	a	c	c	c	1.1	0.04	4.03	3.68	7.41	a	a	a	b	c
x394	7.64	3.95	1.5	7.61	7.05	c	b	b	a	c	4.77	3.11	3.11	3.11	1.34	c	b	b	c	a	1.1	4.21	4.21	4.21	6.83	c	b	b	b	b	6.08	1.46	5.23	6.72	9.96	a	c	c	a	b
x395	2.62	1.93	5.91	5.83	3.26	b	c	a	a	a	9.5	9.5	9.26	3.67	9.5	a	c	b	b	c	5.6	5.6	7.22	4.18	5.6	a	c	c	c	c	5.14	4.78	9.03	6.06	5.21	a	c	a	a	a
x396	1.07	7.75	8.5	1.07	1.07	a	c	c	a	a	7.66	0.72	1.13	7.66	7.66	a	c	b	a	a	6.25	7.7	4.69	5.13	3.66	a	c	c	c	a	6.82	0.01	1.37	4.78	5.66	b	a	b	c	a
x397	6.65	2.94	4.25	5.93	4.53	c	b	a	a	a	3.02	1.96	8.81	2.92	6.39	c	b	c	c	c	4.91	6.88	8.81	8.91	6.39	c	a	c	c	a	3.15	6.99	4.24	3.97	1.07	b	a	b	c	a
x398	4.73	7.35	1.14	4.24	4.07	a	c	a	b	b	1.46	3.11	3.11	3.11	0.44	c	c	c	c	c	5.64	4.21	4.21	4.21	4.05	c	c	a	c	b	8.41	6.55	5.62	3.64	7.39	c	a	a	a	a
x399	9.68	8.63	3.2	9.56	3.69	c	c	c	c	c	9.68	2.81	3.2	9.56	4.28	a	c	c	c	c	4	7.25	8.98	7.33	4.12	c	a	b	b	c	7.19	8.36	9.05	8.35	5.74	b	b	c	b	b
x400	1.72	0.15	8.08	3.41	5.65	b	b	b	a	a	6.78	2.24	4.48	9.36	9.98	b	b	b	a	a	5.67	5.84	8.08	9.69	8.11	b	b	c	b	c	9.28	7.18	7.65	7.95	0.01	b	b	a	b	c
x401	9.55	5.74	1.19	7.77	3.52	c	b	b	c	c	9.5	9.5	1.56	8.84	9.5	a	b	b	a	c	5.6	5.6	2.21	0.77	5.6	a	a	b	b	c	8.48	7.21	2.73	4.96	3.84	b	b	c	a	b
x402	3.73	6.91	6.41	7.97	7.68	a	b	b	a	a	4.26	3.11	3.11	3.11	7.95	b	b	a	c	c	2.88	4.21	4.21	4.21	7.12	c	c	c	b	b	1.63	4.84	0.54	3.61	0.47	a	c	b	c	b
x403	2.37	1.54	9.91	6.98	7.19	c	c	b	c	a	9.5	9.5	8.51	3.12	9.5	a	a	b	c	c	5.6	5.6	2.93	5.23	5.6	a	a	a	b	c	2.25	3.69	0.03	8.94	9.4	a	b	c	a	c
x404	1.65	0.41	0.16	6.73	5.44	c	b	b	c	b	5.38	7.76	6.85	7.8	3.86	b	b	b	b	a	5.62	4.06	4.2	2.32	2.66	c	b	a	b	a	8.15	3.44	1.4	6.81	6.96	c	c	b	c	b
x405	7.74	1.74	6.98	6.09	0.54	c	b	b	c	a	1.94	3.11	3.11	3.11	5.66	a	b	b	a	b	5.34	4.21	4.21	4.21	7.94	b	c	c	b	b	0.23	3.91	3.12	4.37	5.73	c	b	b	c	b
x406	7.76	8.7	8.22	3.11	8.55	b	a	a	a	a	9.5	9.5	0.68	5.27	9.5	a	b	a	c	c	5.6	5.6	1.14	4.89	5.6	a	b	a	a	c	3.72	3.88	7.42	2.25	5.48	b	c	c	c	c
x407	0.26	9.08	9.13	2.57	1.22	c	a	a	b	a	8.68	3.11	3.11	3.11	0.75	c	a	b	a	c	4.43	4.21	4.21	4.21	6.87	a	c	a	b	b	0.22	7.78	3.17	3.27	3.34	a	b	a	c	b
x408	3.32	4.98	5.56	4.66	1.38	a	c	b	c	a	4.37	3.11	3.11	3.11	4.26	a	b	b	b	a	8.95	4.21	4.21	4.21	3.11	c	c	b	a	c	7.54	5.27	9.1	4.69	6.57	a	b	c	a	c
x409	9.68	8.18	3.2	9.56	6.98	c	c	c	b	c	9.68	8.19	3.2	9.56	7.69	c	c	b	b	c	9.54	2.32	7.71	6.76	9.23	b	b	a	b	b	3.17	5.89	4.89	0.12	8.52	b	b	a	b	a
x410	2.52	3.31	3.91	0.3	6.65	a	b	b	a	a	6.02	3.11	3.11	3.11	2.25	a	b	b	c	c	9.27	4.21	4.21	4.21	2.03	a	a	b	b	c	6.57	3.73	8.33	0.3	4.57	c	b	a	a	b
x411	0.77	6.97	0	0.59	6.27	b	c	b	b	c	0.08	3.98	8.81	9.99	6.39	c	a	c	c	a	8.87	4.95	8.81	6.65	6.39	c	b	c	c	a	7.23	9.16	5.96	8.73	6.11	c	b	a	a	c
x412	5.43	8.45	2.79	9.63	6.98	c	b	b	a	a	8.19	2.68	1.04	7.97	6.56	b	b	b	a	b	7.33	3.49	3.64	9.45	9.28	a	c	c	c	b	5.46	3.08	1.32	4.28	9.48	b	a	b	a	c
x413	6.44	6.78	5.03	1.75	6.89	c	a	b	c	c	7.33	1.86	8.81	6.29	6.39	c	a	c	c	a	6.53	1.11	8.81	5.79	6.39	c	a	c	c	c	8.58	9.72	7.27	1.13	1.65	c	a	b	b	a
x414	1.07	4.95	4.68	1.07	1.07	a	c	b	a	b	7.66	8.25	3.29	7.66	7.66	a	c	c	a	b	7.68	9.32	2.92	5.1	3.23	b	c	b	a	c	9.02	6.5	0.57	6.11	5.18	b	c	b	b	a
x415	9.68	8.9	3.2	9.56	4.03	c	c	a	b	c	9.68	8.12	3.2	9.56	2.52	b	c	a	b	c	1.78	3.49	4.76	9.61	1.12	b	c	a	b	b	3.15	8.48	0.57	6.24	0.67	b	c	b	b	c
x416	9.16	9.28	4.93	2.33	9.71	c	a	b	c	b	9.5	9.5	3.04	8.95	9.5	a	b	a	a	c	5.6	5.6	5.84	0.02	5.6	a	a	a	a	c	5.47	1.76	7.94	5.28	7.99	a	b	c	a	a
x417	1.44	2.87	2.72	3.97	6.62	b	c	a	a	b	9.5	9.5	2.44	0.09	9.5	a	b	c	b	c	5.6	5.6	3.01	1.96	5.6	a	a	c	b	c	6.23	4.77	9.17	6.65	5.54	b	a	a	c	b
x418	9.11	5.64	5.84	9.1	9.83	a	a	a	c	a	4.73	3.11	3.11	3.11	6.52	b	a	a	c	a	9.91	4.21	4.21	4.21	3.42	b	a	c	a	c	4.17	6.31	0.39	4.54	8.99	a	b	b	a	b
x419	7.2	2.23	7.31	6.45	1.96	b	b	a	a	a	9.5	9.5	5.21	8.76	9.5	a	a	a	a	c	5.6	5.6	7.26	2.24	5.6	a	b	b	b	c	7.51	6.71	4.24	2.9	3.96	c	a	b	c	a
x420	6.2	7.65	6.12	9.84	6.9	b	c	c	b	a	6.23	3.11	3.11	3.11	7.66	a	c	b	a	a	0.85	4.21	4.21	4.21	6.78	a	a	a	a	c	1.65	8.56	7.22	2.85	3.19	c	c	a	b	a
x421	8.79	9.53	7.19	5.89	6.8	b	a	a	a	a	4.79	3.11	3.11	3.11	8.35	c	c	a	b	b	6.41	4.21	4.21	4.21	7.25	c	b	b	c	c	2.01	3.24	5.42	1.48	7.26	c	b	c	a	c
x422	9.68	8.69	3.2	9.56	1.57	b	c	b	c	c	9.68	1.94	3.2	9.56	1.02	c	c	b	c	c	9.99	2.37	0.43	7.71	4.41	c	a	b	a	b	6.87	0.34	5.09	2.39	7.15	c	b	a	a	b
x423	9.68	2.22	3.2	9.56	4.3	c	c	c	a	c	9.68	8.35	3.2	9.56	6.87	a	c	b	b	c	4.9	1.34	3.68	1.1	6.75	a	b	a	b	c	8.66	5.27	3.25	9.18	8.78	a	c	a	c	a
x424	7.71	6.54	1.36	1.08	8.44	b	b	b	a	b	9.5	9.5	1.87	6.49	9.5	a	b	b	b	c	5.6	5.6	5.9	0.05	5.6	a	b	c	b	c	1.12	2.02	5.24	7.18	3.09	a	c	a	c	b
x425	9.68	9.1	3.2	9.56	6.74	c	c	c	c	c	9.68	9.43	3.2	9.56	8.71	c	c	a	b	c	7.66	2.98	7.85	9.94	3.08	b	c	c	c	c	0.33	6.46	7.76	2.79	1.37	b	b	b	a	a
x426	4.04	3.5	7.35	2.34	8.55	b	a	c	c	b	8.82	3.11	3.11	3.11	1.14	b	c	a	a	a	7.3	4.21	4.21	4.21	7.49	c	a	a	a	c	2.35	0.05	6.58	9.92	7.51	c	a	a	c	c
x427	9.68	3.32	3.2	9.56	4.72	b	c	b	c	c	9.68	5.84	3.2	9.56	2.63	b	c	b	a	c	0.21	6.02	3.6	2.84	0.05	b	b	a	c	c	6.96	6.54	9.97	5.22	6.91	a	b	b	b	c
x428	1.07	2.14	3.36	1.07	1.07	a	c	a	a	a	7.66	7.96	8.92	7.66	7.66	a	c	a	a	b	3.21	4.02	4.86	5.89	0.45	c	c	a	c	b	2.2	3.59	7.57	3.74	1.66	a	c	b	b	b
x429	2.97	2.49	4.76	9.46	4.47	b	a	a	c	c	9.5	9.5	9.61	2.41	9.5	a	b	a	b	c	5.6	5.6	3.29	5.36	5.6	a	b	b	a	c	2.46	8.27	3.39	2.26	6.96	c	a	c	c	c
x430	2.97	7.82	8.88	6.24	1.18	b	b	b	b	b	6.59	3.11	3.11	3.11	5.68	a	a	b	a	c	7.69	4.21	4.21	4.21	1.18	c	a	b	c	b	0.34	0.11	3.4	2.82	6.61	a	c	a	c	b
x431	0.1	4.39	9.99	5.58	2.78	b	a	a	a	c	5.88	3.11	3.11	3.11	8.9	b	b	a	c	c	0.81	4.21	4.21	4.21	3.47	a	c	c	c	b	1.53	5.05	6.64	1.06	3.65	b	b	c	a	b
x432	9.6	8.24	4.02	4.94	9.97	c	a	b	b	b	5.82	2.44	8.81	2.25	6.39	c	a	c	c	a	1.53	3.93	8.81	6.97	6.39	c	c	c	c	c	7.12	5.35	3.91	8.67	7.54	b	a	b	a	a
x433	3.59	2.52	2.6	6.6	6.48	b	b	b	b	c	2.32	8.3	8	7.96	8.29	a	b	b	a	a	8.71	5.23	4.93	9.7	0	a	a	a	b	c	1.17	4.05	5.46	5.55	6.23	b	c	b	a	a
x434	0.83	8.12	6.47	2.89	2.64	a	b	b	c	b	4.28	5.31	2.98	5.14	2.37	c	b	b	a	a	1.22	0.64	3.94	9.17	1.4	b	c	a	b	a	0.29	8.41	1.13	5.85	6.01	a	c	a	c	a
x435	9.68	4.06	3.2	9.56	2.13	c	c	a	c	c	9.68	5.96	3.2	9.56	9.3	c	c	a	c	c	4.62	9.98	6.44	2.92	1.94	c	a	a	c	b	2.21	6.33	5.58	0.13	1.08	b	c	b	c	c
x436	8.25	9.86	5.96	0.62	4.03	a	c	b	b	c	0.13	3.11	3.11	3.11	3.03	b	c	b	c	b	0.37	4.21	4.21	4.21	3.25	c	c	b	c	b	5.39	8.99	3.57	6.32	8.12	c	b	b	a	a
x437	0.94	6.16	7.13	1.29	9.87	a	c	b	a	a	9.5	9.5	4.2	0.77	9.5	a	b	c	c	c	5.6	5.6	3.92	0.03	5.6	a	b	b	c	c	2.77	5.78	3.94	9.81	0.72	b	b	a	a	b
x438	1.07	0.37	0.07	1.07	1.07	a	c	b	a	c	7.66	1.68	9.01	7.66	7.66	a	c	c	a	c	3.49	0.93	6.49	8.04	3.58	c	c	a	a	a	8.06	0.14	6.1	8.69	7.68	c	c	c	c	c
x439	2.23	8.28	2.52	3.6	8.49	c	a	b	c	a	3.28	3.11	3.11	3.11	0.37	b	c	b	b	a	1.21	4.21	4.21	4.21	1.54	c	b	c	a	c	2.14	2.98	5.77	6.07	5.66	b	b	c	b	c
x440	0.97	5.35	9.91	6.89	7.62	c	b	a	b	c	9.5	9.5	0.52	7.97	9.5	a	a	a	c	c	5.6	5.6	1.21	0.29	5.6	a	a	c	a	c	4.72	1.59	0.89	7.93	1.04	b	a	a	b	c
x441	0.64	1.33	0.94	9.57	3.13	a	c	b	a	a	9.5	9.5	1.18	4.87	9.5	a	b	c	a	c	5.6	5.6	1.33	6.93	5.6	a	a	b	b	c	7.07	1.16	7.32	1.86	1.46	a	b	a	c	c
x442	9.68	2.2	3.2	9.56	6.57	c	c	c	a	c	9.68	5.24	3.2	9.56	5.89	c	c	c	c	c	5.51	3.64	4.82	0.25	1.87	a	c	b	b	c	0.57	0.23	2.55	8.81	0.8	b	c	c	b	b
x443	7.59	0.62	0.28	4.41	3.6	a	b	a	a	b	4.58	3.11	3.11	3.11	6.92	a	a	b	c	a	2.13	4.21	4.21	4.21	0.77	a	b	b	c	a	6.13	3.21	8	5.51	3.07	c	a	b	a	c
x444	0.77	7.97	5.22	1.81	6.7	b	b	a	b	c	9.5	9.5	2.99	5.07	9.5	a	c	b	c	c	5.6	5.6	0.62	4.32	5.6	a	a	a	a	c	7.72	6.46	4.16	8.7	3.1	c	b	b	b	c
x445	6.13	9.37	7.23	7.8	0.41	b	c	b	b	a	6.73	3.11	3.11	3.11	6.17	b	b	c	b	b	8.2	4.21	4.21	4.21	8.16	a	c	c	b	b	4.86	3.25	9.7	6.88	6.36	b	b	b	c	a
x446	1.07	8.24	2.51	1.07	1.07	a	c	b	a	c	7.66	6.41	5.93	7.66	7.66	a	c	a	a	c	4.57	6.8	7.27	1.36	5.11	b	c	b	b	c	2.68	0.83	6.75	8.93	0.29	c	c	c	c	c
x447	3.9	7	1.29	1.19	7.59	c	c	c	a	a	8.34	5.86	8.81	0.86	6.39	c	c	c	c	a	0.71	7.57	8.81	4.13	6.39	c	c	c	c	c	0.83	1.23	8.4	9.95	9.77	a	a	c	b	c
x448	4.27	6.71	7.53	3.6	6.79	a	b	b	a	c	2.86	3.11	3.11	3.11	3.65	b	a	b	a	b	7.77	4.21	4.21	4.21	2.66	b	b	c	a	a	8.86	5.51	8.46	3.24	7.93	c	a	b	a	a
x449	1.07	9.96	3.91	1.07	1.07	a	c	b	a	c	7.66	3.69	2.49	7.66	7.66	a	c	a	a	b	2.93	6.85	4.1	8.92	3.88	b	b	c	b	b	4.41	2.71	7.9	0.81	1.5	c	b	b	c	a
x450	1.07	9.28	7.48	1.07	1.07	a	c	a	a	c	7.66	0.92	4.3	7.66	7.66	a	c	a	a	c	7.48	8.82	9.65	2.5	5.52	a	b	b	a	a	9.29	3.11	1.57	7.65	7.14	a	a	c	b	a
x451	9.68	7.62	3.2	9.56	8.48	c	c	a	b	c	9.68	8.74	3.2	9.56	1.32	b	c	b	c	c	6.55	7.65	2.61	7.64	5.98	c	c	b	b	a	2.38	5.16	7.79	2.5	9.38	c	a	a	c	a
x452	5.83	1.76	6.77	5.65	2.12	c	a	a	a	c	0.47	0.67	8.81	9.98	6.39	c	a	c	c	c	7.83	8.36	8.81	7.63	6.39	c	a	c	c	a	9.08	3.45	3.41	6.49	3.53	a	a	b	a	b
x453	9.68	9.07	3.2	9.56	4.81	a	c	a	a	c	9.68	3.67	3.2	9.56	0.32	a	c	a	a	c	6.47	1.5	7.02	9.29	8.58	b	c	c	b	b	0.82	9.3	4.43	0.78	3.79	b	c	b	c	b
x454	0.46	5.84	6.57	5.56	2.1	a	c	b	c	c	9.5	9.5	4.05	3.13	9.5	a	c	c	c	c	5.6	5.6	9.54	6.73	5.6	a	b	b	b	c	3.63	2.53	9.9	4.04	5.18	b	a	a	a	a
x455	3	0.02	8.2	8.91	4.55	c	b	b	a	a	1.97	7.35	8.77	2.91	2.59	b	b	b	a	a	3.52	7.17	0.39	8.44	1.38	c	a	c	a	b	7.63	7.12	6.86	6.93	7.22	a	c	a	a	c
x456	2.84	5.07	7.01	8.92	8.77	b	b	b	a	b	6.75	3.11	3.11	3.11	5.8	b	a	b	a	c	2.08	4.21	4.21	4.21	7.34	c	c	a	a	c	0.14	2.68	3.02	7.95	9.93	a	b	c	b	a
x457	4.8	8.85	7.33	6.93	7.2	c	b	a	c	a	2.83	3.11	3.11	3.11	0.25	c	a	b	a	a	0.04	4.21	4.21	4.21	1.99	b	a	b	b	b	4.17	1.96	5.97	1.74	6.07	b	a	b	c	c
x458	9.68	7.82	3.2	9.56	1.95	b	c	a	b	c	9.68	9.09	3.2	9.56	7.55	c	c	a	b	c	8.91	0.63	4.43	7.57	8	a	c	a	a	b	7.4	9.13	1.35	1.78	0.5	c	a	a	a	b
x459	4.39	8.77	5.85	4.18	4.66	a	b	a	a	c	8.77	7.22	8.81	9.81	6.39	c	a	c	c	b	8.55	7.07	8.81	2.68	6.39	c	c	c	c	c	6.78	8.47	9.09	0.56	1.8	a	a	c	c	b
