X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x220	0.28	1.72	1.72	7.01	1.72	c	c	b	b	c	8.13	7.48	7.48	7.79	7.48	a	c	b	b	c	0.89	9.08	9.08	7.77	9.08	c	c	b	c	c	4.34	5.54	5.54	6.63	5.54	a	c	c	c	c	0.85	6.69	3.28	8.91	7.47	b	c	b	b	a	4.78	4.91	9.28	1.06	6	b	a	c	c	c
x221	3.16	4.13	2.39	8.38	0.02	c	b	a	b	b	2.35	9.23	2.16	8.8	4.17	a	c	b	a	c	5.61	4.41	1.69	1.61	1.86	b	a	b	a	a	8.41	5.77	9.46	9.73	4.72	c	c	a	b	a	7.35	2.5	5.59	1.71	3.17	b	c	c	b	a	2.71	2.43	5.61	6.39	3.13	c	b	b	c	c
x222	7.21	8.38	9.88	8.41	1.86	a	c	c	b	c	0.96	3.8	8.17	0.55	3.35	b	c	c	a	a	8.27	2.35	8.45	4.98	8.02	b	a	c	b	b	0.5	0.5	7.68	8.36	2.45	c	c	a	c	b	0.05	0.05	0.96	2.86	9.35	b	c	a	c	b	0.28	2.05	2.32	3.34	3.8	c	c	b	a	a
x223	7.15	1.72	1.72	8.27	1.72	b	c	b	a	c	1.32	7.48	7.48	1.04	7.48	b	c	c	c	c	1.37	9.08	9.08	0.36	9.08	b	c	b	a	c	4.68	5.54	5.54	0.68	5.54	c	c	c	b	c	2.25	3.27	6.76	4.96	7.96	a	a	c	a	a	8.65	5.82	2.66	2.48	8.63	c	a	a	b	a
x224	6.98	6.29	9.52	8.54	1.71	b	b	c	c	c	5.43	2.05	4.06	9.06	3.88	b	c	a	b	a	7.88	5.03	7.86	7.52	2.88	a	a	a	b	a	5.06	9.76	8.5	0.86	4.09	b	a	b	a	c	8.72	2.78	3.72	1.32	1.75	b	c	a	b	c	8.43	1.73	4.82	1.42	5.61	c	b	b	b	c
x225	0.62	1.72	1.72	0.24	1.72	a	c	c	c	c	2.77	7.48	7.48	1.01	7.48	c	c	c	c	c	6.25	9.08	9.08	7.32	9.08	b	c	a	a	c	9.6	5.54	5.54	2.17	5.54	a	c	a	b	c	4.18	8.38	7.86	6.86	4.31	b	a	c	a	b	4.82	1.16	5.46	3.31	0.28	b	c	a	c	a
x226	0.43	7.63	1.6	5.04	4.92	c	a	c	c	b	0.84	5.44	2.57	5.44	0.64	b	c	b	a	b	0.73	2.48	5.19	2.48	7.8	b	a	a	a	b	2.84	3.75	9.58	3.75	5.03	b	b	c	a	b	1.27	6.5	5.32	1.8	0.35	c	c	b	c	a	4.07	5.73	3.61	2.04	7.89	b	a	a	c	a
x227	8.04	0.33	0.63	1.18	4.9	b	a	c	b	c	4.71	8.97	4.81	9.88	7.84	c	c	a	b	a	5.7	7.23	5.94	8.69	0.85	b	c	b	c	a	8.48	3.58	1.44	3.77	3.92	c	b	c	b	c	6.51	6.94	0.25	1.56	3.55	c	a	a	c	a	8.41	4.08	5.81	6.79	2.12	b	a	c	a	b
x228	4.9	0.89	6.09	0.95	8.51	b	b	a	a	b	5.38	2.6	3.67	5.07	1.15	b	b	a	b	a	5.31	0.5	3.04	5.39	2.63	a	c	a	c	c	0.5	0.5	6.26	0.22	3.18	b	c	a	c	b	0.05	0.05	2.95	5.31	7.7	b	c	c	c	b	4.18	4.98	1.48	0.81	4.95	c	a	a	c	a
x229	6.85	9.01	9.18	0.23	7.31	c	b	c	a	c	2.05	3.42	9.64	1.96	4.82	a	c	b	c	b	1.85	8	8.46	1.85	0.19	a	b	a	a	b	3.46	4.97	1.19	3.46	9.91	a	a	a	a	b	8.36	0.41	0.79	8.36	6.19	b	b	b	c	a	0.99	4.82	6.67	4.57	7.57	c	a	a	c	c
x230	7.92	9.35	6.02	9.18	3.51	b	a	b	a	b	0.46	8.7	8.51	1.88	0.3	c	c	c	b	c	6.74	0.13	7.03	5.3	0.68	c	c	b	b	c	7.04	3.06	2.52	9.41	2.86	a	c	c	a	a	1.78	3.55	6.74	4.76	2.09	c	b	c	c	a	6.13	9.02	0.12	4.44	7.23	a	a	a	b	b
x231	4.61	4.19	3.14	8.85	2.78	c	c	b	b	a	8.31	0.73	3.05	9.47	4.72	c	c	b	a	c	1.85	0.8	2.95	1.85	6.16	c	a	b	b	c	3.46	3.04	0.54	3.46	4.11	b	c	c	c	c	8.36	5.12	5.1	8.36	5.72	c	a	c	c	b	6.82	6.11	6.35	0.43	3.36	a	a	a	b	c
x232	0.46	8.11	6.48	7.24	4.92	c	c	a	c	c	3.02	4.87	9.64	7.89	4.29	c	c	b	c	b	1.85	8.14	2.35	1.85	6.17	c	c	a	c	c	3.46	8.05	7.15	3.46	8.33	b	a	b	c	a	8.36	5.87	8.7	8.36	7.22	a	b	a	b	a	1.67	9.19	8.6	6.96	5.94	c	b	c	a	a
x233	2.28	9.82	8.94	2.66	0.47	a	c	c	c	c	9.1	6.32	7.09	7.95	1.82	c	c	b	a	c	8.37	1.02	7.53	4.23	9.76	c	a	a	a	c	0.26	5.96	3.07	1.13	5.25	a	c	c	b	b	2.11	0.17	5.95	1.01	5.56	c	a	a	a	a	1.4	1.77	2.9	5.17	1.8	b	a	c	c	a
x234	7.14	1.72	1.72	4.93	1.72	b	c	c	b	c	4.66	7.48	7.48	3.04	7.48	a	c	c	b	c	7.23	9.08	9.08	9.44	9.08	b	c	c	b	c	0.34	5.54	5.54	7.17	5.54	c	c	b	a	c	2.42	5.02	4.34	1.69	6.63	b	a	c	c	a	0.39	7.96	8.9	1.41	3.48	b	a	a	b	c
x235	2.15	3.68	8.33	2.54	5.56	c	b	a	c	b	9.23	5.44	6.69	5.44	0.76	b	c	b	a	b	5.9	2.48	0.67	2.48	2.37	b	b	c	a	b	1.5	3.75	6.21	3.75	0.3	b	b	b	a	b	5.62	7.46	3.19	0.47	0.31	c	a	c	b	b	5.13	9.92	2.28	6.31	6.65	b	c	a	a	a
x236	7.92	8.06	5.5	2.85	9.69	c	b	c	a	c	0.62	5.44	5.45	5.44	4.2	b	c	c	a	b	6.55	2.48	1.18	2.48	5.48	b	a	b	a	b	3.56	3.75	5.9	3.75	7.41	b	a	b	a	b	4.41	8.84	3.88	1.08	2.31	b	b	a	a	b	7.71	7.52	3.41	9.71	1.05	b	c	b	a	b
x237	2.12	1.72	1.72	6.36	1.72	c	c	c	c	c	0.94	7.48	7.48	9.97	7.48	b	c	b	a	c	1.69	9.08	9.08	9.85	9.08	a	c	c	b	c	1.67	5.54	5.54	6.71	5.54	c	c	c	c	c	5.4	4.47	5.32	7.05	6.84	a	b	c	b	a	2.05	3.76	4.18	0.57	4.49	a	b	c	c	c
x238	2.08	9.23	9.64	9.8	3.22	b	b	b	b	b	4.25	5.44	4.18	5.44	8.41	b	a	b	a	b	5.02	2.48	5.46	2.48	7.97	b	c	b	a	b	4.06	3.75	0.45	3.75	8.73	b	b	c	a	b	5.65	2.57	6.41	8.46	9.83	c	b	a	c	c	5.55	1.02	3.32	6.01	5.08	c	a	c	c	b
x239	5.19	0.39	0.9	6.21	5.86	b	b	a	b	a	3.54	5.44	8.18	5.44	0.19	b	a	a	a	b	9.47	2.48	9.99	2.48	3.89	b	b	b	a	b	0.36	3.75	7.18	3.75	9.06	b	b	a	a	b	8.05	2.19	6.36	7.01	1.17	c	c	a	a	c	1.53	7.23	9.59	9.56	4.64	c	a	c	b	a
x240	8.25	7.05	0.31	7.49	2.77	b	c	c	b	c	5.2	8.45	9.48	5.29	7.59	b	c	a	b	a	9.82	1.21	2.57	8.64	2.62	a	b	c	b	a	1.3	4.39	4.41	0.51	1.84	a	a	b	b	b	4.51	1.65	2.34	7.86	4.61	b	c	b	c	a	7.14	5.77	6.14	7.36	9.55	b	c	c	c	c
x241	3.76	6.16	1.42	9.82	7.78	b	c	b	b	b	8.08	2.5	1.3	3.13	7.12	c	b	c	c	a	9.08	8.31	4.78	0.43	9.16	c	b	a	b	a	2.42	4.6	2.11	6.88	6.4	a	a	b	c	b	9.15	1.21	1.94	6.59	0.66	a	a	b	b	a	9.24	1.36	3.32	9.17	7.63	c	b	a	c	b
x242	1.38	6.2	1.78	7.22	6.08	a	b	b	c	b	8.4	8.98	2.76	5.21	3.46	c	c	a	a	a	0.52	6.55	6.61	6.26	0.51	b	a	c	c	b	0.38	9.02	0.35	8.33	6.86	a	b	b	b	c	2.35	8.2	9.53	9.4	5.03	a	b	c	c	a	3.65	7.63	2.09	7.61	7.99	c	c	a	a	b
x243	0.77	5	8.56	1.46	8.18	c	c	b	a	b	3.73	4.77	1.03	3.6	3.89	b	a	c	b	b	6.73	9.14	4.76	6.51	2.26	c	a	c	a	c	2.95	2.97	6.98	4.73	1.7	c	b	b	a	b	0.52	5.46	8.01	5.77	5.9	b	b	a	c	b	8.46	7.57	1.52	5.13	2.5	b	b	b	c	a
x244	4.58	5.66	5.6	2.66	3.95	c	b	b	c	b	6.42	5.72	6.03	6.38	0.47	c	b	a	c	b	1.85	9.64	1.99	1.85	9.16	c	a	b	c	a	3.46	9.13	0.11	3.46	7.46	a	c	b	c	a	8.36	2.91	5.13	8.36	1.02	b	a	b	a	a	8.19	1.39	0.95	7.44	3.24	c	c	c	c	a
x245	7.97	0.29	3.75	8.33	6.31	c	c	a	c	c	5.59	2.95	4.68	6.44	1.71	c	c	a	c	a	1.85	5.09	0.14	1.85	9.56	c	c	c	c	a	3.46	8.2	9.85	3.46	3.57	a	b	a	b	a	8.36	7.33	0.25	8.36	5.03	b	a	b	a	a	0.16	8.19	0.51	7.66	3.35	c	c	c	c	b
x246	1.88	4.05	1.88	0.1	7.77	b	b	c	a	b	1.26	4.62	2.61	9.39	2.19	a	b	c	c	c	4.72	5.56	9.61	2.31	7.96	c	b	c	a	a	8.92	7.66	9.15	1.95	8.82	a	c	a	a	b	2.9	4.28	9.2	0.7	0.87	a	a	b	c	c	8.85	3.05	0.21	0.75	6.58	b	c	b	b	b
x247	3	1.58	10	3.95	5.67	c	a	c	b	c	1.51	9.44	7.62	5.5	9.13	c	b	c	a	b	1.85	1.73	8.78	1.85	5.09	a	c	a	b	a	3.46	3.63	3.42	3.46	5.27	b	c	a	c	b	8.36	5.83	5.49	8.36	5.03	c	b	b	c	a	9.1	7.42	0.49	7.46	8.09	c	a	a	b	b
x248	3.27	7.44	0.98	0.83	1.89	c	a	c	b	b	6.7	5.44	5.73	5.44	1.75	b	c	b	a	b	9.27	2.48	2.91	2.48	3.89	b	b	c	a	b	6.82	3.75	8.62	3.75	2.96	b	b	b	a	b	0.74	1.64	1.57	3.15	3.74	b	b	b	b	a	0.35	8.33	4.78	3.99	0.29	c	b	c	b	c
x249	3.67	1.72	1.72	8.2	1.72	a	c	c	b	c	6.48	7.48	7.48	8.77	7.48	a	c	c	b	c	1.85	9.08	9.08	1.85	9.08	c	c	c	a	c	3.46	5.54	5.54	3.46	5.54	b	c	a	c	c	8.36	0.05	2.41	8.36	9.47	b	a	b	b	a	6.83	3.11	4.42	6.75	9.39	c	c	a	a	b
x250	6.44	0.33	4.14	1.73	7.32	c	b	c	a	c	9.62	5.44	1.22	5.44	3.02	b	c	b	a	b	0.42	2.48	6.74	2.48	1.77	b	c	b	a	b	5.72	3.75	2.68	3.75	0.32	b	b	c	a	b	1.25	9.01	6.92	4.26	7.84	c	c	a	a	b	2.6	6.52	5.33	2.8	6.63	b	c	c	b	a
x251	3.99	8.95	3.15	1.02	6.81	c	a	b	b	a	8.91	5.44	2.32	5.44	0.41	b	a	c	a	b	5.04	2.48	1.55	2.48	8.35	b	b	b	a	b	5.47	3.75	0.88	3.75	1.46	b	b	b	a	b	5.88	8.59	8.53	9.03	1.31	b	b	a	b	b	4.23	5.96	0.78	4.43	2.04	a	c	a	a	a
x252	3.08	6.68	8.74	5.88	5.95	a	c	b	c	c	1.02	2.58	3.39	9.01	4.68	a	c	b	c	b	3.59	8.75	9.83	5.08	1.26	c	c	a	c	c	0.5	0.5	8.93	3.25	8.88	b	c	a	c	b	0.05	0.05	6.39	8.11	8	c	c	b	c	b	4.47	1.3	5.26	0.67	0.95	a	b	b	c	b
x253	6.83	4.8	5.65	0.8	4.77	c	c	a	c	a	8.3	0.42	4.19	8.54	0.7	c	c	c	c	a	3.91	6.39	2.01	4.8	7.35	c	c	a	c	b	8.53	8.61	2.62	3.58	8.58	a	b	b	a	b	3.79	9.96	9.46	7.3	4.4	b	b	a	a	a	2.86	2.69	6.95	0.28	3.74	b	a	c	b	b
x254	2.8	8.45	8.23	6.83	6.89	c	c	a	c	b	1.88	7.11	4.49	3.24	0.09	c	c	c	c	a	1.2	6.86	8.25	1.55	5.81	c	c	c	c	c	1.96	3.89	7.77	2.69	1.71	c	a	a	c	b	8.99	5.36	8.33	0.23	8.82	b	a	a	a	a	3.37	0.05	1.45	2.31	4.39	c	b	b	c	c
x255	7.94	7.19	5.18	3.62	0.78	b	b	c	a	c	3.31	6.16	0.39	2.93	7.08	a	b	c	b	a	5.51	2.73	9.96	9.26	1.56	c	a	c	c	c	5.34	1.58	5.66	6.63	3.03	a	a	b	b	b	9.95	1.15	9.4	7.8	6.75	b	a	b	b	a	7.88	0.3	3.4	2.39	4.19	c	a	b	b	a
x256	4.67	5.38	5.45	5.27	6.83	a	a	a	a	a	4.66	6.43	5.3	9.52	5.93	a	c	b	b	c	8.53	4.57	6.84	2.49	4.13	c	a	a	a	b	0.5	0.5	5.49	4.41	0.22	a	c	b	c	b	0.05	0.05	8.75	4.62	6.56	c	c	b	c	b	8.18	0.18	7.43	2.93	2.11	a	c	b	a	a
x257	3.91	7.77	7.22	2.75	1.41	c	c	c	c	b	8.16	9.76	2.78	9.73	8.07	c	c	c	c	b	6.19	1.22	2.15	6.72	5.66	c	c	a	c	c	9.87	2.41	3.78	5.27	8.11	a	a	a	b	b	1.28	7.51	1.57	8.12	9.85	b	a	a	a	b	8.14	7.68	3.26	9.22	0.18	b	c	c	b	a
x258	1.07	1.06	0.36	3.77	2.98	c	c	c	c	c	5.83	9.11	2.33	3.97	4.78	b	c	a	b	c	1.85	5.03	1.18	1.85	4.51	a	c	c	a	b	3.46	5.01	8.08	3.46	2.88	a	c	a	b	b	8.36	9.52	6.54	8.36	3.59	b	b	b	c	a	4.49	0.49	1.79	4.33	3.46	c	a	a	b	b
x259	4.16	1.92	3.72	5.57	7.58	a	a	b	a	b	3.6	7.52	4.44	1.84	6.42	a	c	b	a	b	8.83	1.14	8.77	8.43	4.03	a	b	a	c	a	0.5	0.5	9.98	4.77	9.73	a	c	a	c	b	0.05	0.05	4.54	7.14	6.92	b	c	b	c	b	1.71	7.84	0.13	1.06	7.59	c	c	c	a	c
x260	2.7	5.33	8.6	6.14	6	c	c	c	c	c	7.63	3.3	9.47	2.94	0.41	c	c	b	c	a	3.99	1.04	0.9	9.35	3.57	c	c	b	c	a	8.96	4.45	1.54	1.1	0.01	a	a	b	b	c	1.32	8.75	8.07	9.72	9.93	c	b	b	a	b	5.57	5.66	4.73	4.32	3.26	c	a	b	b	c
x261	0.59	1.72	1.72	8.69	1.72	a	c	c	c	c	1.87	7.48	7.48	7.87	7.48	c	c	c	b	c	7.74	9.08	9.08	0.35	9.08	a	c	c	b	c	5.46	5.54	5.54	0.94	5.54	b	c	a	c	c	1.32	4.14	7.75	5.43	0.07	b	a	a	b	a	8.44	9.48	6.5	8.25	3.48	b	c	a	a	a
x262	7.16	6.12	4.87	7.8	1.65	a	b	a	a	b	1.13	2.66	4.41	8.36	0.79	a	a	b	a	c	1.85	4.59	5.62	1.85	5.61	b	b	c	b	a	3.46	8.88	7.09	3.46	5.53	a	b	c	c	b	8.36	0.45	5.29	8.36	8.62	c	a	b	a	a	6.69	9.58	9.12	5.36	1.36	c	a	a	a	b
x263	5.61	7.58	0.48	6.63	8.72	b	b	a	a	a	4.04	5.44	3.62	5.44	2.21	b	b	b	a	b	7.31	2.48	2.46	2.48	1.52	b	a	a	a	b	4.43	3.75	7.63	3.75	5.05	b	b	a	a	b	5.37	3.15	4.65	6.16	0.15	b	b	c	a	c	7.69	9.82	0.05	8.03	0.52	b	c	b	a	b
x264	8.41	1.72	1.72	7.41	1.72	c	c	b	b	c	9.73	7.48	7.48	1.97	7.48	c	c	a	c	c	8.35	9.08	9.08	2.88	9.08	a	c	c	b	c	7.92	5.54	5.54	0.04	5.54	b	c	a	a	c	7.21	0.29	4.29	8.93	8.4	b	a	a	c	b	8.01	0.33	0.35	8.72	7.19	b	c	a	a	b
x265	6.6	3.71	3.67	3.39	7.28	c	b	b	b	a	4.48	7.97	1.94	9.01	7.22	b	c	b	c	c	1.62	9.16	8.18	3.43	6.4	a	c	a	a	a	0.5	0.5	9.17	5.42	4.74	c	c	b	c	b	0.05	0.05	3.76	0.69	6.97	c	c	c	c	b	8.74	2.76	3.01	1.13	7.4	c	c	b	c	c
x266	9.22	4.77	3.74	4.23	3.18	c	b	c	c	c	0.83	7.83	4.29	0.69	0.32	b	b	b	c	a	3.36	2.55	2.88	3.05	0.3	b	b	c	a	a	0.5	0.5	2.22	9.75	7.35	c	c	a	c	b	0.05	0.05	9.25	3.54	4.7	b	c	c	c	b	4.68	1.24	8.13	6.53	1.19	b	a	a	a	b
x267	1.48	1.72	1.72	5.89	1.72	a	c	a	a	c	0.88	7.48	7.48	8.37	7.48	c	c	b	b	c	8.49	9.08	9.08	5.53	9.08	a	c	b	a	c	9.58	5.54	5.54	6.48	5.54	a	c	c	c	c	0.3	8.3	3.14	7.23	1.77	a	a	a	a	c	1.07	8.84	4.83	6.04	8.56	b	b	a	c	a
x268	3.89	5.42	9.59	5.54	7.75	a	a	c	a	c	0.9	1.01	9.09	5.56	9.34	c	a	c	a	c	7.44	4.63	7.72	6.65	4.89	a	c	c	a	b	3.04	6.99	9.26	5.33	1.93	c	a	b	c	b	0.34	4.76	5.6	6.37	7.19	b	c	c	c	b	5.89	9.23	9.24	5.14	5.42	a	a	a	b	c
x269	5.75	7.06	8.04	0.23	3.4	c	b	a	a	a	8.64	3.5	9.47	1.43	0.4	c	a	c	b	a	1.85	6.77	0.26	1.85	1	c	c	a	c	b	3.46	9.43	9.87	3.46	9.03	c	c	a	c	c	8.36	3.77	3.03	8.36	7.99	c	a	a	c	b	0.14	3.23	3.88	4.28	8.15	b	a	c	b	c
x270	6.71	1.72	1.72	0.31	1.72	c	c	b	c	c	2.9	7.48	7.48	4.75	7.48	a	c	c	c	c	6.45	9.08	9.08	4.22	9.08	b	c	a	c	c	1.59	5.54	5.54	8.84	5.54	b	c	c	c	c	2.17	6.26	0.34	2.67	2.08	b	c	a	c	b	5.22	0.88	5.77	0.14	1.82	c	b	c	c	c
x271	6.53	6.62	8.39	0.72	5.48	b	b	a	c	c	4.14	0.22	0.7	2.22	7.76	c	c	a	c	a	3.35	1.21	5.27	4.82	0.38	a	c	b	b	c	9.33	3.72	1.54	9.03	6.99	b	b	b	b	c	2.77	7.17	5.96	6.79	1.99	a	a	b	c	c	4.6	8.99	8.15	5.89	0.04	a	a	c	c	c
x272	7.58	2.46	8.12	1.89	7.52	c	c	c	c	b	9.31	1.1	0.51	3.38	4.29	c	c	b	c	a	2.31	3.59	8.48	5.12	1.48	c	c	c	c	b	0.5	0.5	2.73	7.97	0.43	b	c	c	c	b	0.05	0.05	7.74	4.41	0.52	b	c	a	c	b	1.7	4.52	5.81	1.93	0.41	a	b	c	c	c
x273	9.43	8.89	1.78	4.05	4.37	c	b	c	b	b	4.08	0.2	8.63	2.85	2.49	b	b	c	a	a	1.85	5.62	2.67	1.85	5.45	b	c	c	c	b	3.46	0.52	3.54	3.46	0.74	a	b	b	b	c	8.36	8.61	5.74	8.36	8.29	a	a	b	b	b	3.39	5.25	0.93	5.47	3.13	a	b	b	b	b
x274	8.97	3.54	8.97	7.74	7.01	a	c	b	b	a	4.91	8.62	9.8	8.64	5.04	b	b	c	c	b	9	3.12	6.48	8.32	0.36	c	c	c	a	b	0.5	0.5	8.04	4.24	8.79	b	c	c	c	b	0.05	0.05	9.26	4.85	6.01	b	c	b	c	b	2.85	5.26	2.2	1.21	4.38	b	c	c	c	a
x275	1.7	9.92	7.26	0.93	3.81	c	c	a	c	a	3.59	5.89	2.05	3.97	1.73	a	b	a	a	a	6.68	9.74	5.67	9.08	4.36	b	b	b	a	b	9.13	4.03	9.74	3.96	1.64	c	c	a	a	b	0.46	4.73	5.12	4.93	2.13	a	c	a	b	c	3.4	6.68	9.14	8.82	8.52	c	b	a	a	a
x276	0.52	8.76	9.43	7.17	0.82	b	c	b	b	a	2.95	2.47	4.41	2.19	9.9	b	a	b	a	a	1.85	6.87	9.2	1.85	8.46	a	b	a	b	b	3.46	7.54	4.32	3.46	8.06	b	b	c	a	a	8.36	3.5	5.02	8.36	2.53	b	c	b	b	b	6.87	8.83	1.64	5.6	5.75	a	c	c	a	a
x277	8.77	9.57	8.12	9.99	4.09	a	a	a	c	b	5.05	5.44	3.42	5.44	6.34	b	b	b	a	b	8.41	2.48	4.88	2.48	5.02	b	c	a	a	b	7.69	3.75	6.46	3.75	5.59	b	b	c	a	b	1.64	7.74	2.01	6.41	6.21	c	b	c	c	c	7.98	3.57	9.81	1.34	1.46	b	c	b	a	c
x278	0.83	1.69	6.91	5.28	9.04	b	a	b	b	b	3.87	9.38	4.23	2.08	1.95	b	c	b	a	b	7.45	1.82	3.41	6.39	5.59	c	c	c	b	a	4.84	3.05	9.15	2.57	2.35	b	c	b	b	b	1.68	6.92	3.6	2.1	4.33	a	b	c	c	c	0.42	8.46	4.82	0.84	2.33	b	b	a	a	b
x279	1.11	1.72	1.72	6.48	1.72	b	c	a	b	c	8.89	7.48	7.48	2.06	7.48	c	c	b	a	c	8.42	9.08	9.08	2.35	9.08	b	c	a	c	c	7.92	5.54	5.54	5.08	5.54	b	c	a	a	c	1.87	0.83	0.57	5.2	7.49	c	b	b	a	a	9.26	9.63	9.63	3.51	3.65	c	a	c	b	c
x280	9.77	1.72	1.72	7.96	1.72	c	c	b	a	c	5.66	7.48	7.48	8.61	7.48	b	c	b	b	c	4.75	9.08	9.08	1.68	9.08	b	c	a	b	c	7.56	5.54	5.54	9.61	5.54	a	c	a	c	c	6.45	9.48	3.51	1.78	1.69	c	a	b	b	c	2.83	9.08	7.68	3.18	5.77	a	a	b	a	c
x281	0.52	3.37	0.47	1.3	8.63	c	a	b	a	a	4.17	5.44	4.26	5.44	7.15	b	a	a	a	b	5.6	2.48	0.23	2.48	0.53	b	c	a	a	b	7.23	3.75	5.96	3.75	2.83	b	c	b	a	b	5.82	6.84	7.43	2.69	0.71	c	c	b	a	a	9.59	9.37	5.56	4	6.49	c	b	c	b	c
x282	6.79	2.31	9.18	4.15	9.19	a	a	c	c	a	8.9	5.44	6.03	5.44	7.75	b	c	b	a	b	3.97	2.48	8.38	2.48	7.11	b	b	a	a	b	3.41	3.75	1.75	3.75	0.98	b	c	a	a	b	6.8	0.98	9.6	6.09	3.4	c	a	b	a	b	6.68	0.34	1.32	2.4	2.53	b	a	c	c	a
x283	3.21	1.47	7.11	6.78	8.08	a	a	b	a	a	6.49	1.22	2.58	2.25	9.38	c	c	b	b	c	1.85	5.52	4.56	1.85	5.77	a	a	b	a	c	3.46	8.51	1.8	3.46	7.4	c	b	c	b	c	8.36	6.34	0.08	8.36	3.79	c	b	c	a	b	2.24	3.74	0.58	8.76	7.24	c	c	c	a	c
x284	2.95	1.6	2.61	9.77	9.08	a	a	a	c	b	7.3	0.73	2.28	6.14	8.98	b	c	c	b	a	1.85	7.56	6.92	1.85	7.88	b	a	c	b	b	3.46	1.36	8.53	3.46	5.89	c	a	b	c	b	8.36	9.29	9.87	8.36	0.89	a	a	a	c	a	0.17	8.62	7.16	2.02	1.99	b	c	b	c	a
x285	8.6	3.82	2.04	2.05	5.12	c	a	c	c	c	8.05	1.02	2.88	9.91	1.44	a	b	a	c	b	9.53	4.24	4.13	1.24	2.65	b	b	b	c	c	0.4	5.55	8.38	4.56	0.3	c	c	b	c	a	2.98	1.12	3.48	7.2	7.98	a	c	c	a	a	7.07	0.14	9.11	4.59	0.42	c	c	b	b	a
x286	2.31	8.18	5.34	3.94	4.62	a	c	a	a	c	0.3	2.54	0.72	8.47	6.23	c	b	a	a	c	6.49	6.86	4.37	5.8	6.37	a	b	c	b	c	2.09	4.44	8.07	5.06	0.68	a	c	b	b	b	9.47	3.83	4.56	1.2	7.05	b	c	b	b	c	9.82	4.75	3.27	6.25	7.67	b	c	b	a	b
x287	8.58	6.85	7.9	1.31	1.44	c	c	a	c	a	4.24	1.6	3.97	0.44	9.21	c	c	c	c	c	4.06	3.97	0.59	3.35	7.38	c	c	c	c	a	1.49	1.41	5.89	3.91	6.56	a	a	a	c	a	2.17	8.87	6.83	4.58	0.28	a	c	b	c	b	5.23	7.78	5.4	6.28	0.14	a	a	b	b	c
x288	5.63	6.59	7.53	4.08	8.81	b	a	c	c	a	7.02	2.61	9.11	6.83	0.9	c	a	a	a	a	2.09	0.68	5.02	8.96	4.1	a	a	b	b	a	2.53	0.17	4.76	8.07	2.62	c	c	b	a	c	9.2	5.94	1.07	4.44	9.14	b	a	a	a	a	2.86	7.64	8.46	6.6	5.65	a	a	b	a	b
x289	9.18	1.72	1.72	4.8	1.72	a	c	b	a	c	0.19	7.48	7.48	7.38	7.48	c	c	c	b	c	5.87	9.08	9.08	5.29	9.08	a	c	b	a	c	3.24	5.54	5.54	1.18	5.54	b	c	a	c	c	5.34	9.97	6.81	6.18	2.89	c	b	c	a	b	6.93	9.53	6.01	4.17	8.35	a	a	a	b	a
x290	0.96	1.72	1.72	4.37	1.72	c	c	a	a	c	4.46	7.48	7.48	1.23	7.48	b	c	a	b	c	1.85	9.08	9.08	1.85	9.08	c	c	a	b	c	3.46	5.54	5.54	3.46	5.54	a	c	a	b	c	8.36	2.93	9.76	8.36	4.23	a	c	b	c	a	2.74	2.35	0.91	9.59	9.01	c	b	c	b	b
x291	3.56	1.72	1.72	3.81	1.72	c	c	b	c	c	3.68	7.48	7.48	9.01	7.48	c	c	a	c	c	7.58	9.08	9.08	9.39	9.08	c	c	c	c	c	6.26	5.54	5.54	5.77	5.54	c	c	c	c	c	9.99	2.47	6.65	7	7.2	c	a	a	a	c	4.12	6.46	8.27	7.22	6.76	b	a	b	b	b
x292	5.04	9.55	0.53	5.2	2.88	b	c	c	a	a	8.99	6.11	3.52	3.45	1.63	a	c	b	b	c	3.68	3.98	7.63	8.41	5.2	a	c	b	a	a	0.5	0.5	7.67	7.46	5.5	a	c	c	c	b	0.05	0.05	9.66	8.86	9.17	a	c	a	c	b	0.57	0.87	0.44	0.74	0.96	a	a	c	c	b
x293	0.69	3.51	1.16	5.67	2.38	c	c	b	c	a	2.32	8.59	5.69	9.55	1.82	c	c	c	c	b	1.85	1.46	7.7	1.85	2.52	c	c	b	c	b	3.46	0.29	4.64	3.46	5.37	c	b	b	a	a	8.36	5.55	1.33	8.36	0.25	c	c	c	b	b	3.01	3	8.53	5.36	6.17	a	c	b	a	b
