X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x401	8.95	7.23	9.96	5.41	1.72	a	a	a	c	b	1.7	3.05	0.66	0.03	6.8	c	b	c	c	a	3.71	3.49	6.88	1.87	7.44	a	a	a	a	b	8.82	1.8	3.57	7.35	4.58	a	c	c	a	b	7.55	4.81	9.65	6.61	0.2	a	b	a	a	b	6.67	6.96	7.94	6.77	1.82	b	c	c	a	b
x402	4.52	1.88	7.34	9.61	0.26	b	a	c	a	a	1.07	1.07	1.07	4.43	7.5	c	a	b	c	c	7.88	7.88	7.88	9.86	9.36	b	a	a	c	c	9.48	9.48	9.48	2.59	7.33	a	a	a	c	c	1.83	1.83	1.83	6.39	7.29	c	a	a	c	c	3.17	2.35	0.98	9.3	2.87	a	a	a	c	c
x403	5.02	0.18	4.11	4.29	6.04	b	c	c	c	c	0.44	0.06	5.24	8.24	0.43	a	c	c	b	b	3.77	6.59	0.17	0.52	1.93	a	c	a	a	c	5.13	0.92	6.82	2.63	2.64	b	b	b	a	c	6.7	9.02	2.86	7.06	6.93	c	b	c	b	a	4.73	7.11	9.97	4.47	7.01	a	c	b	b	a
x404	2.94	1.7	9.47	3.4	9.64	b	b	c	c	c	0.9	1.7	8.17	3.4	9.64	b	a	b	b	b	3.17	1.7	8.82	3.4	9.64	c	a	c	c	a	5.88	1.7	8.77	3.4	9.64	b	a	c	a	b	4.35	1.41	6.95	3.13	2.13	a	c	b	b	c	2.83	6.08	9.95	3.14	4.68	a	a	c	c	c
x405	1.39	4.48	1.18	1.98	5.36	a	c	b	a	c	1.07	1.07	1.07	2.28	7.69	c	a	a	a	c	7.88	7.88	7.88	0.27	3.36	c	a	b	b	c	9.48	9.48	9.48	8.24	2.32	a	a	a	a	c	1.83	1.83	1.83	9.4	9.89	c	a	a	b	c	7.38	3.48	0.63	0.71	2.77	b	c	b	a	a
x406	2.01	3.3	0.5	0.5	0.5	a	c	b	c	c	7.73	0.41	5.5	5.5	5.5	b	a	b	c	c	6.45	8.82	9.25	9.25	9.25	b	b	b	c	c	8.29	4.29	4.55	6.66	2.44	a	a	a	b	b	6.95	6.35	5.95	0.42	2.74	c	c	a	b	a	1.06	2.37	9.77	1.45	5.63	b	c	a	c	a
x407	1.09	1.09	7.37	7.4	1.09	c	b	c	c	a	1.63	1.63	0.89	9.45	1.63	b	b	c	b	a	0.93	0.93	1.16	6.2	0.93	b	b	c	c	a	9.82	9.82	4.86	7.36	9.82	c	b	c	a	a	7.31	3.33	3.49	2.54	8.94	a	c	a	c	b	0.88	8.58	8.24	4.73	3.36	b	a	a	b	a
x408	7.86	5.39	8.11	6.22	2.26	c	a	c	b	b	7.86	0.01	8.11	6.22	0.7	c	c	c	c	b	2.38	2.71	8.84	4.03	6.74	c	c	a	c	b	8.3	8.21	7.22	3.06	9.96	c	c	c	c	a	8.61	6.82	5.27	7.31	3.51	a	c	c	c	c	4	2.95	7.45	9.81	1.43	c	a	b	a	b
x409	1.09	1.09	7.01	2.39	1.09	a	b	c	c	a	1.63	1.63	5.54	6.02	1.63	c	b	c	c	a	0.93	0.93	3.68	3.44	0.93	a	b	c	b	a	9.82	9.82	0.04	6.37	9.82	a	b	c	a	a	0.38	6.22	2.11	1.39	7.48	c	a	c	a	c	0.89	1.27	4.52	1.7	8.39	c	a	c	b	c
x410	7.39	0.87	6.61	7.18	8.74	b	a	b	c	b	5.98	8.47	4.38	0.57	0.65	c	a	c	b	b	9.51	8.79	0.46	8.53	7.03	b	a	c	c	c	4.07	3.22	8.38	1.4	2.4	b	c	c	b	b	2.56	4.57	1.02	7.89	6.59	c	c	a	a	b	8.55	3.23	8.23	4.38	0.46	c	a	a	a	a
x411	1.25	1.7	2.66	3.4	9.64	c	c	b	b	b	1.2	1.7	8.37	3.4	9.64	a	b	a	a	c	8.46	1.7	0	3.4	9.64	c	c	c	a	b	3.24	1.7	1.85	3.4	9.64	b	a	b	c	a	6.94	3.47	3.76	4.91	8.71	a	a	b	a	a	7.9	2.84	4.24	2.97	1.32	c	a	b	a	c
x412	4.12	5.54	4.03	8.25	8.74	a	b	a	a	c	9.56	9.89	6.57	4.11	7.7	c	a	c	a	b	3.2	7.96	1.64	8.63	1.86	b	a	a	b	a	0.58	5.37	4.95	8.84	1.86	b	c	a	a	b	3.82	4.52	8.85	8.67	8.73	a	c	a	b	c	0.78	1.23	9.72	6.36	2.06	a	a	a	b	a
x413	5.62	9.03	3.53	8.08	0.73	c	b	b	b	a	6.31	9.75	6.13	1.42	8.16	c	a	a	b	a	2.39	0.59	5.61	2.75	9.63	c	a	c	b	a	9.26	6.71	2.41	5.55	0.33	c	a	c	b	c	7.72	8.82	0.51	2.02	8.48	b	a	c	c	c	3.48	9.81	3.87	0.61	3.91	a	b	a	a	c
x414	2.49	2.86	4.66	2.8	3.47	c	a	b	c	c	0.53	2.46	4.55	3.72	2.1	c	c	b	c	c	7.26	8.09	1.06	7.38	9.98	a	a	a	b	b	9.45	3.67	8.47	2.12	6.98	c	a	c	b	b	2.96	9.67	9.31	7.61	5.04	b	c	a	b	b	6.81	6.66	5	5.37	9.07	a	c	c	a	c
x415	4.3	6.26	2.15	6.12	9.74	b	c	a	b	a	3.02	7.32	9.77	1.37	7.78	c	a	b	a	c	4.33	8.72	1.35	9.54	7.18	c	c	b	a	b	9.85	6.29	4.85	1.06	3.56	a	a	b	b	a	8.82	9.15	9.92	2.03	2.35	a	c	a	a	a	7.3	0.8	8.15	8.55	7.33	a	c	a	c	a
x416	9.69	1.7	1.73	3.4	9.64	b	b	b	b	a	2.59	1.7	1.13	3.4	9.64	a	a	b	b	b	4.23	1.7	7.75	3.4	9.64	b	a	a	b	b	6.12	1.7	9.46	3.4	9.64	a	a	a	a	c	4.26	7.27	8.63	0.66	5.07	c	c	c	a	b	9.98	1.05	6.96	9.81	5.44	b	a	c	b	c
x417	1.26	4.47	9.58	8.71	8.85	a	b	b	a	a	1.07	1.07	1.07	9.51	4.92	a	a	b	c	c	7.88	7.88	7.88	4.51	6.83	b	a	c	a	c	9.48	9.48	9.48	1.63	3.12	a	a	c	a	c	1.83	1.83	1.83	2.02	4.91	c	a	b	a	c	9.71	2.14	0.29	9.99	6.55	a	b	a	c	a
x418	0.36	1.7	7.17	3.4	9.64	a	c	c	a	b	7.85	1.7	0.87	3.4	9.64	b	a	b	a	b	6.01	1.7	1.55	3.4	9.64	c	c	a	b	b	4.57	1.7	3.82	3.4	9.64	c	c	b	c	b	9.64	4.22	8.04	8.38	8.29	b	a	c	c	b	5.87	0.99	1.81	1.45	6.69	a	c	c	a	c
x419	8.73	1.7	7.64	3.4	9.64	b	b	b	c	c	5.87	1.7	5.77	3.4	9.64	c	a	c	a	c	9.27	1.7	3.1	3.4	9.64	b	a	c	c	b	8.18	1.7	2.09	3.4	9.64	b	c	b	a	b	0.01	6.51	7.7	3.09	8.89	a	a	a	b	c	5.59	2.99	9.11	3.23	2.01	c	b	b	a	a
x420	1.09	1.09	2.41	1.76	1.09	a	b	c	a	a	1.63	1.63	6.45	3.81	1.63	a	b	c	c	a	0.93	0.93	0.79	6.63	0.93	b	b	c	b	a	9.82	9.82	7.76	1.04	9.82	c	b	c	a	a	8.12	0.17	0.06	1.06	3	a	c	c	c	b	0.95	1.05	0.39	4.85	0.24	a	c	c	a	a
x421	2.14	1.7	2.85	3.4	9.64	a	c	b	a	c	4.62	1.7	5.48	3.4	9.64	c	c	c	c	c	2.69	1.7	2.57	3.4	9.64	c	c	c	b	c	3.45	1.7	0.52	3.4	9.64	a	a	b	c	c	3.66	2.98	6.19	6.98	2.48	a	c	c	b	a	9.11	7.74	8.11	6.41	6.59	c	c	b	a	a
x422	7.43	8.16	1.25	9.39	5.01	c	a	b	b	a	4.97	5.98	2.7	8.31	6.51	c	b	c	c	c	5.04	8.82	6.74	9.66	5.86	b	b	a	b	c	2.63	3.25	0.8	8.97	6.85	c	a	c	b	c	5.97	2.18	5.68	8.21	0.44	c	b	a	c	c	5.94	3.84	2.31	0.78	3.33	b	c	c	c	b
x423	8.51	1.7	7.77	3.4	9.64	a	c	c	b	c	5.83	1.7	6.1	3.4	9.64	a	c	c	b	c	6.33	1.7	1.78	3.4	9.64	c	b	b	a	c	8.03	1.7	0.87	3.4	9.64	c	b	b	b	a	9.35	0.92	9.3	8.74	3.37	c	a	b	a	a	1.96	9.21	3.19	2.97	5.67	a	a	c	c	a
x424	1.09	1.09	0.25	6.98	1.09	a	b	c	c	a	1.63	1.63	9.62	4.92	1.63	c	b	c	c	a	0.93	0.93	1.93	7.86	0.93	c	b	c	b	a	9.82	9.82	2.04	3.78	9.82	c	b	c	a	a	2.07	8.19	3.76	1.85	8.24	c	c	c	a	a	0.79	9.38	4.86	2.51	6.92	c	b	b	b	a
x425	3.57	8.68	1.08	6.34	8.59	b	b	b	a	b	6.33	3.96	2.07	1.44	4.3	a	a	a	a	c	9.98	8.98	0.91	7.45	0.3	c	b	c	b	c	0.59	3.66	1.56	7.65	5.13	c	a	b	c	c	5.64	6.51	1.1	0.77	2.15	b	b	a	a	c	3.81	8.92	6.09	2.33	8.92	b	a	a	a	c
x426	0.89	1.7	6.05	3.4	9.64	c	b	c	a	a	8.7	1.7	0.83	3.4	9.64	b	b	c	a	c	4.77	1.7	3.99	3.4	9.64	c	c	a	a	a	2.75	1.7	7.56	3.4	9.64	b	a	b	c	c	5.66	3.16	4.37	4.27	6.72	c	c	c	a	a	3.34	0.71	2.51	5.87	6.48	c	a	a	a	c
x427	9.85	3.7	2.67	8.42	4.33	b	c	c	a	c	5.43	9.4	9.47	0.14	1.91	a	b	c	b	a	0.54	8.49	2.59	9.7	2.79	c	b	c	a	c	7.7	2.88	0.27	8.6	9.04	c	c	c	b	c	7.94	3.04	5.86	7.9	2.04	a	b	a	a	a	8.41	1.16	6.14	6.79	3.57	c	a	c	c	a
x428	0.25	2.67	4.09	6.01	3.98	c	b	a	b	a	1.84	9.92	9.46	8.03	3.06	a	c	a	c	b	1.12	9.49	2.64	0.63	0.11	b	c	c	c	b	1.74	5.3	8.39	2.08	9.4	b	c	c	c	a	6.45	9.99	3.52	8.55	7.13	c	c	a	c	a	1.46	8.56	1.88	2.53	5.25	c	b	b	c	b
x429	1.09	1.09	2.9	8.48	1.09	c	b	c	a	a	1.63	1.63	5.14	6.07	1.63	c	b	c	c	a	0.93	0.93	3.84	7.94	0.93	c	b	c	b	a	9.82	9.82	4.46	4.07	9.82	b	b	c	a	a	6.27	4.8	3.12	5.81	3.84	b	c	a	c	a	3.81	7.86	9.35	9.73	3.82	c	b	c	c	a
x430	7.86	7.64	8.11	6.22	3.64	c	a	c	b	b	7.86	0.48	8.11	6.22	2.31	c	c	c	a	b	4.68	2.13	8.18	9.73	9	c	c	c	b	a	8.91	9.69	8.03	7.52	4.08	a	b	c	a	c	5.57	7.67	2.93	7.55	7.05	b	b	a	a	a	4.23	0.73	7.95	7.1	3.33	b	b	a	b	c
x431	3.61	7.81	7.02	0.3	6.89	c	b	a	a	a	1.07	1.07	1.07	9.98	4.9	a	a	a	a	c	7.88	7.88	7.88	1.4	4.63	a	a	b	a	c	9.48	9.48	9.48	6.53	2.7	a	a	a	a	c	1.83	1.83	1.83	2.72	6.73	c	a	c	a	c	8.72	0.57	3.33	6.49	0.88	c	b	a	a	b
x432	3.7	0.42	3.59	8.77	9.71	c	a	a	a	a	8.32	5.05	8.75	8.52	9.59	c	c	b	c	a	3.04	6.8	5.02	4.4	1.97	c	c	a	c	c	4.96	1.62	1.65	7.9	8.02	c	c	a	c	c	9.67	3.77	3.79	9.12	1.64	a	c	a	c	b	3.37	7.19	0.43	5.49	2.59	a	c	a	a	b
x433	2.46	1.7	1.23	3.4	9.64	b	c	b	b	c	6.96	1.7	5.18	3.4	9.64	a	a	b	c	c	8.21	1.7	1.82	3.4	9.64	b	a	b	c	b	9.23	1.7	3.39	3.4	9.64	c	a	b	a	b	1.06	5.82	6.68	6.37	9.47	c	b	b	a	c	3.11	1.22	7.31	3.05	2.87	c	c	b	b	a
x434	2.93	5.82	7.79	6.85	3.4	a	c	b	b	b	8.67	0.47	8.85	0.95	2.44	a	c	c	b	c	1.9	6.93	6.38	9.53	3.88	a	c	b	a	a	0.35	8.84	9.05	1.47	2.29	c	a	b	b	b	1.71	8.39	2.13	3.97	8.75	b	b	a	a	c	5.28	0.93	4.16	2.25	8.54	c	a	c	a	a
x435	4.91	1.7	2.99	3.4	9.64	a	b	c	c	b	3.84	1.7	8.87	3.4	9.64	b	c	c	c	b	9.99	1.7	8.62	3.4	9.64	a	b	c	c	a	6.09	1.7	8.73	3.4	9.64	b	a	a	b	b	7.16	9.12	3.53	9.45	0.39	a	b	b	c	a	0.5	3.35	9.78	6.85	6.97	b	a	a	c	a
x436	7.86	6.87	8.11	6.22	9.35	c	b	c	a	b	7.86	5.57	8.11	6.22	6.18	c	c	c	a	b	8.25	0.58	3.88	9.84	8.69	c	a	c	a	c	3.7	9.66	3.5	2.92	7.1	c	b	a	a	a	3.44	8.05	4.08	5.36	2.21	b	b	c	a	b	2.02	3.14	2.73	9.09	9.91	b	a	c	b	b
x437	4.65	0.99	0.46	9.15	5.57	a	b	c	b	a	1.07	1.07	1.07	2.49	9.1	c	a	b	b	c	7.88	7.88	7.88	9.11	5.5	b	a	b	b	c	9.48	9.48	9.48	8.08	9.2	a	a	b	a	c	1.83	1.83	1.83	9.03	9.58	b	a	c	a	c	8.77	1.79	1.54	2.53	8.81	c	b	c	b	a
x438	2.1	1.7	0.05	3.4	9.64	a	c	b	a	a	3.31	1.7	4.23	3.4	9.64	a	c	a	b	c	1.3	1.7	2.81	3.4	9.64	c	c	a	b	a	8.82	1.7	7.14	3.4	9.64	b	c	a	a	a	5.71	5.94	2.16	6.65	2.31	c	b	c	a	a	9.44	9.26	4.37	9.14	9.17	a	c	a	a	b
x439	8.42	6.45	2.7	2.46	8.18	a	b	a	c	c	5.24	7.04	8.38	5.88	5.88	c	b	a	c	a	5.09	4.84	4.38	2.64	4.29	b	a	a	a	b	1.54	5.02	5.42	8.39	2.7	a	c	b	c	c	2.32	1.69	0.93	1.86	6.11	a	b	c	b	a	4.01	6.45	1.16	7.22	1.22	a	b	c	c	a
x440	3.9	1.7	7.07	3.4	9.64	a	a	b	b	b	5.93	1.7	6.84	3.4	9.64	c	b	c	b	a	1.62	1.7	1.49	3.4	9.64	c	b	a	b	c	5.96	1.7	1.3	3.4	9.64	b	a	a	b	c	9.25	7.44	3.07	8.49	5.94	c	b	c	b	c	8.67	2.88	2.32	8.22	9.57	b	a	c	c	c
x441	8.77	7.69	0.5	0.5	0.5	c	a	b	c	c	3.96	1.56	5.5	5.5	5.5	c	c	b	c	c	8.93	8.57	9.25	9.25	9.25	a	b	b	c	c	1.19	0.96	1.11	9.19	7.02	b	a	c	b	c	0.46	2.02	9.36	2.25	3.74	a	a	c	c	b	6.38	7.03	0.15	1.17	1.45	c	a	b	b	c
x442	3.17	1.7	4.15	3.4	9.64	a	c	c	a	a	7.06	1.7	1	3.4	9.64	a	a	a	c	a	5.89	1.7	0.51	3.4	9.64	b	c	a	a	a	6.01	1.7	2.77	3.4	9.64	b	b	a	b	c	7.01	2.18	3.78	1.27	0.91	c	b	a	c	b	3.23	5.96	1.93	3.2	3.35	a	a	c	b	a
x443	8.8	1.7	0.58	3.4	9.64	a	a	b	a	a	9.43	1.7	8.29	3.4	9.64	a	c	a	a	c	9.44	1.7	6.83	3.4	9.64	b	b	a	b	c	0.59	1.7	3.13	3.4	9.64	b	c	c	b	b	3.1	4.02	7.59	1.96	8.71	b	b	b	c	b	1.11	1.99	6.72	6.45	2.4	c	a	a	c	b
x444	4.26	2.12	3.15	3.2	9.76	b	b	c	a	a	1.07	1.07	1.07	3.96	6.63	a	a	a	c	c	7.88	7.88	7.88	6.61	7.14	b	a	b	b	c	9.48	9.48	9.48	4.4	8.46	c	a	b	a	c	1.83	1.83	1.83	4.42	2.98	c	a	c	b	c	8.42	1.6	0.81	0.51	1.18	b	b	c	a	c
x445	0.21	6.41	0.5	0.5	0.5	b	b	b	c	c	1.58	2.48	5.5	5.5	5.5	c	c	b	c	c	2.26	9.54	9.25	9.25	9.25	a	a	b	c	c	1.59	3.58	6.59	3.12	8.11	b	b	c	b	a	7.26	0.82	5.03	7.92	2.19	b	a	b	c	a	8.7	9.15	2.96	9.8	5.33	a	a	b	b	c
x446	1.09	1.09	2.71	9.63	1.09	b	b	c	c	a	1.63	1.63	0.64	8.29	1.63	a	b	c	b	a	0.93	0.93	2.97	5.41	0.93	c	b	c	c	a	9.82	9.82	5.55	9.62	9.82	a	b	c	a	a	4.19	5.03	3	5.56	5.03	b	a	c	c	a	3.6	1.59	1.61	8.7	4.04	c	c	c	c	c
x447	1.09	1.09	8.08	8.24	1.09	a	b	c	c	a	1.63	1.63	0.42	1.1	1.63	a	b	c	b	a	0.93	0.93	9.48	9.02	0.93	a	b	c	a	a	9.82	9.82	7.11	3.82	9.82	a	b	c	a	a	0.44	1.03	6.62	4.82	4.25	b	b	a	b	a	2.53	6.51	3.76	4.11	1.38	a	b	c	b	b
x448	1.5	0.74	0.67	8.62	9.28	a	c	a	a	c	6.01	3.06	0.39	2.62	1.92	c	a	c	b	a	6.88	7.16	2.48	6.43	6.87	a	c	b	c	a	1.91	3.11	4.88	5.57	4.13	a	b	b	b	a	2.97	5.62	9.67	0.09	6.72	a	c	a	a	a	5.34	2.83	7.62	9.77	5.96	a	a	c	a	a
x449	5.34	9.14	0.5	0.5	0.5	a	a	b	c	c	7.12	8.66	5.5	5.5	5.5	a	a	b	c	c	0.92	4.3	9.25	9.25	9.25	b	a	b	c	c	9.43	1.86	1.78	9.15	3.99	c	c	b	a	b	6.6	3.23	1.35	1.99	9.64	a	c	c	c	b	1.6	1	3.46	8.29	7.26	a	c	c	a	a
x450	8.21	1.7	1	3.4	9.64	a	b	a	b	a	2.9	1.7	2.3	3.4	9.64	b	c	b	a	b	7.46	1.7	6.93	3.4	9.64	a	b	b	b	b	0.86	1.7	1.04	3.4	9.64	b	b	c	c	c	0.9	8.93	3	9.27	2.28	c	a	b	a	b	3.34	3.38	9.87	6.3	1.25	b	c	b	a	a
x451	0.19	8.04	5.12	2.56	2.86	a	a	b	c	c	1.07	1.07	1.07	5.76	4.88	c	a	a	a	c	7.88	7.88	7.88	7.22	1.18	b	a	a	c	c	9.48	9.48	9.48	7.3	6.71	c	a	b	c	c	1.83	1.83	1.83	5.04	9.69	c	a	b	b	c	1.47	6.86	7.42	9.89	2.05	b	c	a	c	c
x452	1.35	5.61	3.53	8.84	0.09	b	b	b	a	b	8.47	8.87	8.18	9.45	0.29	b	b	b	b	a	2.9	6.33	5.29	3.73	1.84	a	a	c	c	a	0.98	2.73	6.71	9.75	3.79	b	a	c	a	c	9.99	8.89	7.25	9.73	8.49	a	a	c	c	b	0.23	6.49	3.88	1.92	4.16	b	b	c	b	b
x453	9.33	0.81	1.25	5.82	6.98	b	b	b	c	a	1.07	1.07	1.07	7.05	7.13	a	a	b	c	c	7.88	7.88	7.88	1.85	4.61	c	a	b	b	c	9.48	9.48	9.48	7.68	7.08	b	a	c	b	c	1.83	1.83	1.83	7.29	5.01	c	a	c	a	c	6.74	1.77	9.88	7.96	6.95	b	b	b	b	b
x454	1.89	3.89	7.34	7.41	1.41	a	b	a	a	c	1.07	1.07	1.07	1.31	6.32	c	a	c	b	c	7.88	7.88	7.88	4.55	6.75	b	a	a	b	c	9.48	9.48	9.48	9.48	2.86	b	a	b	a	c	1.83	1.83	1.83	9.65	1.4	c	a	c	c	c	5.79	5.06	5.36	1.12	1.74	b	b	c	a	b
x455	3.88	1.7	4.94	3.4	9.64	a	c	b	b	c	8.65	1.7	6.75	3.4	9.64	b	a	b	b	a	9.73	1.7	8.16	3.4	9.64	c	b	b	b	c	9.11	1.7	3.92	3.4	9.64	a	c	a	b	c	1.41	2.65	5.77	8.23	1.17	a	c	c	b	b	5.89	9.73	7.94	8.66	7.94	c	b	b	a	c
x456	1.09	1.09	3.75	0.13	1.09	c	b	c	c	a	1.63	1.63	8.06	0.91	1.63	a	b	c	a	a	0.93	0.93	4.42	6.81	0.93	a	b	c	b	a	9.82	9.82	8.71	6.76	9.82	b	b	c	a	a	7.52	7.36	7.19	8.24	2.87	b	c	c	b	b	3.92	9.17	1.64	0.21	1.46	c	b	b	a	a
x457	5.09	1.99	1.66	2.04	6.41	a	b	a	b	c	3.05	3.59	4.82	1.61	4.94	a	c	a	c	c	8.45	7.09	6.11	8.51	4.18	a	c	b	c	b	5.16	8.77	7.51	9.6	2.52	c	c	c	c	a	6.94	5.44	3.98	9.42	6.4	a	c	c	c	c	4.49	4.05	6.95	1.61	1.89	b	c	a	c	a
x458	1.09	1.09	4.3	0.12	1.09	c	b	c	b	a	1.63	1.63	8.1	3.62	1.63	b	b	c	a	a	0.93	0.93	7.13	1.99	0.93	a	b	c	b	a	9.82	9.82	9.71	6.95	9.82	b	b	c	b	a	2.28	5.11	6.68	5.94	3.96	c	b	c	b	b	4.32	7.55	3.81	8.6	4.11	b	b	a	c	b
x459	0.12	4.59	9.02	3.78	5.98	b	a	a	c	a	1.07	1.07	1.07	7.54	1.8	a	a	b	c	c	7.88	7.88	7.88	1.62	4.04	b	a	c	c	c	9.48	9.48	9.48	3.17	3.45	b	a	b	b	c	1.83	1.83	1.83	9.46	3.28	c	a	c	c	c	1.44	1.4	5.61	7.87	0.12	a	c	c	b	c
x460	4.84	7.13	9.01	0.16	5.75	b	a	b	a	b	1.07	1.07	1.07	9.03	8.76	a	a	c	b	c	7.88	7.88	7.88	6.34	9.49	a	a	b	b	c	9.48	9.48	9.48	9.17	6.34	b	a	b	b	c	1.83	1.83	1.83	8.91	4.77	a	a	b	a	c	1.93	8.26	0.18	2.47	4.86	a	b	b	b	b
x461	2.9	1.51	9.88	0.56	4.11	c	a	b	a	a	1.07	1.07	1.07	3.39	0.7	c	a	c	c	c	7.88	7.88	7.88	5.77	8.77	b	a	b	a	c	9.48	9.48	9.48	6.05	3.92	a	a	b	a	c	1.83	1.83	1.83	0.8	8.65	a	a	b	b	c	1.4	5.09	3.66	0.31	4.11	b	a	c	c	b
x462	8.76	0.67	9.48	3.87	6.68	a	c	b	a	b	1.07	1.07	1.07	9	8.28	c	a	a	c	c	7.88	7.88	7.88	5.43	8.22	a	a	b	a	c	9.48	9.48	9.48	3.5	7.4	a	a	a	a	c	1.83	1.83	1.83	1.43	8.65	a	a	c	b	c	0.12	3.23	3.47	2.27	1.76	b	c	b	a	c
x463	4.92	1.7	1.67	3.4	9.64	b	c	c	c	b	9.91	1.7	0.15	3.4	9.64	a	b	c	a	a	7.21	1.7	8.68	3.4	9.64	b	b	a	b	a	2.69	1.7	9.97	3.4	9.64	c	b	c	c	a	1.11	8.82	0.29	1.06	8.45	c	a	b	a	b	5.81	6.28	9.51	0.2	7.44	a	b	a	a	a
x464	9.21	2.61	4.76	9.44	5.75	a	b	b	a	c	1.07	1.07	1.07	2.59	3.33	b	a	a	c	c	7.88	7.88	7.88	4.62	7.52	c	a	a	c	c	9.48	9.48	9.48	5.23	5.24	b	a	a	b	c	1.83	1.83	1.83	7.87	1.94	b	a	b	b	c	2.59	7.46	6.15	9.24	6.95	b	c	a	b	a
x465	0.08	8.61	2.77	3.62	3.41	a	b	c	b	b	9.16	9.64	2.58	5.93	6.42	c	c	b	a	b	0.57	5.11	6.98	4.46	1.03	b	c	c	b	c	6.91	6.15	7.28	0.25	4.22	c	c	b	a	a	5.36	4.51	2.76	4.24	7.55	a	b	b	b	c	4.05	8.15	3.6	5.8	8.12	c	c	a	a	b
x466	7.86	9.37	8.11	6.22	3.69	c	a	c	c	b	7.86	3.94	8.11	6.22	2.07	c	c	c	b	b	3.73	4.29	4.95	1.47	4.2	a	b	b	b	a	1.13	6.15	0.21	7.39	1.7	a	c	b	b	c	4.65	7.57	0.02	2.52	5.2	c	b	c	c	c	2.93	9.22	1.09	3.85	6.62	c	b	b	b	a
x467	1.09	1.09	0.29	4.51	1.09	c	b	c	c	a	1.63	1.63	8.23	2.19	1.63	b	b	c	a	a	0.93	0.93	6.07	2.35	0.93	a	b	c	b	a	9.82	9.82	3.29	7.41	9.82	b	b	c	b	a	3.14	1.56	9.47	2.84	3.89	b	c	b	c	b	0.89	9.26	0.07	0.94	8.85	c	a	c	b	c
x468	3.98	0.4	3.59	0.05	3.31	c	b	c	b	a	8.83	8.65	2.44	1.54	7.83	b	a	a	a	c	9.73	3.19	7.98	6.63	9.97	a	a	a	c	b	1.02	0.23	8.44	4.87	3.75	b	b	a	c	a	4.12	5.42	1.98	6.42	1.46	c	a	a	c	c	0.98	5.62	2.6	2.53	7.95	b	c	b	a	a
x469	5.02	3.79	0.5	0.5	0.5	b	a	b	c	c	7.98	4.91	5.5	5.5	5.5	c	a	b	c	c	6.01	9.11	9.25	9.25	9.25	a	b	b	c	c	1.72	6.87	9.21	1.18	7.88	a	b	b	b	c	4.79	4.81	6.98	3.1	6.09	a	c	b	a	a	7.02	7.66	0.42	4.27	3.8	c	c	b	c	b
x470	7.56	5.14	0.5	0.5	0.5	a	b	b	c	c	5.35	6.68	5.5	5.5	5.5	b	a	b	c	c	1.41	4	9.25	9.25	9.25	a	b	b	c	c	7.58	5.05	9.51	0.48	6.84	b	b	b	a	c	0.79	5.96	8.86	3.07	9.31	b	a	c	a	a	4.85	3.28	0.4	3.41	4.8	c	b	b	c	b
x471	2.34	5.57	4.47	1.64	8.69	a	c	b	a	b	3.59	1.3	6.9	4.35	9.68	a	c	c	c	c	7.41	8.28	0.35	2.88	5.31	c	c	b	c	b	5.2	2.68	4.46	5.88	8.92	c	c	a	c	a	3.6	2.96	9.3	9.95	7.42	a	c	b	c	a	7.15	0.6	0.42	9.97	4.94	a	a	a	b	a
x472	9.24	2.97	0.5	0.5	0.5	b	c	b	c	c	8.52	1.21	5.5	5.5	5.5	a	c	b	c	c	6.57	8.73	9.25	9.25	9.25	b	c	b	c	c	8.8	6.21	7.39	0.02	5.29	c	a	c	a	a	0.68	4.26	7.79	9.47	4.01	a	c	b	c	c	5.65	7.9	6.01	0.62	1.58	a	b	b	a	a
x473	1.09	1.09	2.38	2.25	1.09	c	b	c	a	a	1.63	1.63	9.13	7.49	1.63	a	b	c	a	a	0.93	0.93	9.7	9.76	0.93	a	b	c	c	a	9.82	9.82	4.24	4.75	9.82	c	b	c	a	a	3.74	3.02	1.25	2.33	6.92	b	c	b	a	a	0.74	9.73	0.9	8.69	4.04	c	a	b	a	b
x474	7.58	3.77	4.58	3.56	2.09	a	c	b	c	b	7.04	1.72	1.68	7.36	9.1	a	c	a	c	a	4.28	7.76	5.11	0.81	4.02	b	c	a	c	b	5.95	8.71	0.28	4.11	6.12	c	c	a	c	b	4.78	4.03	1.45	3.39	6.44	c	c	b	c	b	5.28	3.59	2.29	7.32	3.83	b	b	b	a	a
