X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x111	3.48	6.22	2.15	8.86	4.23	b	a	c	a	a	1.63	5.13	7.91	6.6	5.26	b	c	b	b	c	6.49	0.04	1.77	6.15	9.25	a	a	b	c	b	0.66	4.72	1.51	0.27	5.89	b	b	b	c	b
x112	0.78	5.78	8.35	0.07	0.36	c	c	a	b	c	3	3.3	1.43	4.99	8.89	a	b	a	a	b	4.13	0.32	9.03	0.93	7.52	a	a	a	a	b	9.71	5.01	9.46	3.67	6.35	c	c	a	b	a
x113	1.05	3.06	3.66	0.59	1.82	b	a	a	a	c	6.8	1.83	4.69	5.29	7.8	b	c	c	a	c	6.8	2.05	0.04	7.83	0.46	c	a	c	b	c	5.36	9.27	3.13	8.89	4.64	b	b	b	b	c
x114	3.3	5.97	1.23	4.47	9.53	b	a	a	c	b	2.3	0.6	0.51	8.43	9.9	b	c	a	c	a	7.47	4.5	5.26	5.08	8.14	c	a	a	a	c	0.52	5.94	8.94	0.99	7.31	b	a	c	c	a
x115	8.65	2.02	9.27	5.06	1.19	b	c	c	c	a	7.41	1.53	2.79	5.22	5.68	c	a	a	a	a	7.41	0.8	5.27	5.22	7.83	c	b	a	a	b	7.14	9.28	1.57	5.9	7.15	b	a	a	a	c
x116	5.74	9	2.16	7.53	9.95	a	c	b	a	b	9.86	3.13	3.12	0.95	4.03	b	a	c	b	c	2.65	6.71	6.49	2.31	9.23	c	c	b	a	a	1.64	7.17	4.99	2.28	8.45	b	b	a	b	b
x117	1.14	0.11	4.35	9.29	8.29	b	c	b	c	c	8.44	8.59	8.18	4.43	0.66	b	c	a	c	c	2.21	5.69	9.54	6.35	3.96	a	b	c	b	c	1.96	7.7	5.91	9.65	7.24	b	c	c	a	a
x118	3.59	4.43	2.87	2.41	8.88	b	c	b	c	a	8.79	7.79	9.4	8.25	8.57	c	b	b	a	b	1.08	3.37	0.48	5.08	6.19	a	b	a	a	a	6.25	5.62	1.88	9.74	9.3	b	a	b	c	b
x119	6.74	4.67	9.76	8.93	9.99	c	a	b	c	b	8.41	4.54	2.35	5.8	0.49	c	a	c	a	a	5.78	8.96	1.67	5.52	7.47	b	c	c	b	b	4.54	2.33	4.32	4.49	7.81	b	b	a	a	b
x120	3.33	2.98	6.76	5.36	6.78	c	b	a	c	c	5.3	3.26	8	3.72	2.5	a	a	c	b	c	4.88	5.12	8.03	8	3.58	a	c	b	b	b	4.76	2.97	1.68	3.3	4.24	c	c	a	a	c
x121	2.33	4.93	5.23	2.1	0.77	b	b	a	c	a	7.39	6.91	1.71	3.17	1.84	b	a	b	b	c	6.57	9.43	7.41	1.04	3.87	b	a	b	a	a	2.73	9.26	1.13	9.48	8.05	a	b	c	a	a
x122	5.06	3.26	6.31	2.7	5.34	b	b	b	a	a	3.21	4.55	4.62	5.2	4.5	b	c	b	b	b	3.39	9.62	3.06	0.59	5.12	a	c	a	a	b	8.75	4.88	7.65	8.69	0.81	a	a	a	a	b
x123	7.13	9.19	7.27	7.28	7.88	b	c	b	c	c	2.29	7.5	0.84	3.07	0.57	c	c	a	c	a	4.99	1.38	2.57	6.77	5.15	c	b	a	c	a	3.86	3.06	8.48	6.75	9.26	c	a	c	c	a
x124	4.63	0.58	5.18	8.95	1.02	a	a	b	c	c	7.8	1.25	4.22	7.54	0.03	a	c	a	b	b	0.89	5.05	7.81	8.38	2.56	a	b	a	a	b	6.55	4.66	4.61	8.77	6.46	a	c	b	c	a
x125	4.15	0.59	3.85	7.93	1.65	b	b	c	a	a	0.19	5.22	6.88	2.3	7.01	a	c	a	c	c	2.51	0.87	9.11	4.42	8.94	a	a	c	c	b	4.14	6.92	3.08	1.08	3.53	c	b	b	b	a
x126	6.5	3.81	6.91	6.78	3.01	b	c	a	a	b	7.41	4.18	8.03	5.22	8.22	c	b	a	a	a	7.41	8.18	3.41	5.22	7.65	c	c	a	a	a	3.88	8.29	7.98	1.92	7.11	a	a	b	b	b
x127	8.13	2.06	8.01	5.66	5.28	b	b	b	b	b	6.19	3.15	7.11	3.92	5.57	a	b	a	a	b	3.4	3.86	8.08	1.82	2.5	a	c	a	a	b	2.35	7.08	5.06	4.35	2.8	a	b	a	b	c
x128	4.51	7.55	6.28	0.15	1.42	a	b	b	c	a	0.97	7.42	3.6	4.79	9.92	a	c	b	b	a	7.41	6.6	8.89	8.61	2.13	a	c	b	b	c	7.98	8.36	1.06	4.28	3.5	b	c	b	c	b
x129	6.44	0.38	2.16	4	8.48	b	b	b	b	a	7.41	7.56	4.43	5.22	1.92	c	a	c	a	a	7.41	6.1	1.12	5.22	9.03	c	c	b	a	c	8.15	3.57	9.51	8.34	0.25	c	c	b	c	c
x130	5.12	7.33	3.26	9.75	7.33	c	c	c	c	a	6.23	4.89	1.88	0.21	4.89	a	b	a	c	a	1.51	3.05	9.99	9.78	5.8	c	c	a	c	b	3.01	4.18	4.48	8.86	9.77	c	a	a	a	c
x131	1.13	2.05	5.78	0.43	0.37	a	c	b	c	a	7.41	9.96	9.16	5.22	2.66	c	a	a	a	a	7.41	3.47	6.3	5.22	1.39	c	c	b	a	c	7.77	7.86	8.83	3.39	5.49	a	a	c	b	a
x132	2.25	6.33	0.49	9.58	2.14	a	a	b	c	a	7.41	1.66	5.75	5.22	1.95	c	b	c	a	a	7.41	3.39	9.62	5.22	7.71	c	a	b	a	a	2.77	3.48	5.04	9.71	6.36	c	a	a	c	c
x133	1.72	0.04	5.17	1.21	9.08	c	b	b	c	c	8.7	5.19	7.26	7.52	2.97	b	b	a	c	c	7.08	5.62	5.87	8.92	3.13	a	b	b	c	a	7.58	0.48	9.9	4.96	1.34	c	a	c	a	c
x134	0.05	8.99	1.43	6.14	1.44	a	b	c	a	a	0.06	2.53	0.39	6.89	5.56	c	c	a	b	c	8.98	7.04	7.62	3.61	5.01	b	a	c	b	a	7.29	9.31	3.73	7.44	5.5	a	b	c	b	c
x135	0.7	7.88	3.45	3.51	2.51	c	c	a	b	c	2.87	4.5	7.85	0.16	0.43	a	a	a	a	c	3.83	7.33	8.35	6.1	8.58	b	b	a	c	b	9.09	4.8	5.43	1.42	4.41	a	b	b	c	a
x136	0.7	8.11	0.33	7.62	1.66	a	b	a	c	c	1.91	1.61	2.19	5.06	3.16	a	c	c	a	c	0.33	5.8	2.52	3.55	4.4	b	c	c	b	c	2.68	6.6	7.09	2.1	8.26	c	a	a	c	a
x137	7.1	7.33	8.33	0.64	7.33	a	c	c	b	b	3.65	4.89	2.97	1.8	4.89	a	c	a	c	b	0.89	1.99	7.92	4.87	0.98	a	b	a	c	b	6.53	7.74	5.89	9.08	9.29	b	c	b	c	c
x138	9.13	8.8	5.93	8.97	3.28	b	b	c	a	b	4.6	6.05	0.49	1.17	8.54	c	b	c	c	b	8.52	7.42	5.68	4.29	7.33	b	b	b	b	c	7.81	0.89	0.26	9.36	9.77	a	b	a	a	b
x139	6.56	6.33	3.26	1.15	2.53	a	b	a	a	c	4.76	6.02	6.8	8.92	2.11	a	c	a	b	b	7.55	2.85	3.01	6.87	0.38	a	b	a	c	b	6.75	7.19	7.1	7.5	9.98	b	c	a	c	b
x140	9.05	6.23	8.71	5.58	8.33	c	a	c	c	a	1.49	3.47	2.41	4.84	8.67	a	a	a	c	b	2.37	6.53	9.2	9.4	2.84	b	b	c	c	c	9.69	5.31	6.23	0.87	3.05	b	b	c	c	b
x141	5.15	7.58	0.23	7.73	6.71	a	c	c	c	a	7.41	3.27	6.76	5.22	5.29	c	c	c	a	a	7.41	9.57	4.77	5.22	7.46	c	b	a	a	a	1.09	3.14	8.88	6.06	3.62	a	c	a	a	a
x142	7.59	1.07	7.51	4.13	9.12	a	a	c	a	a	8.57	4.41	0.81	0.18	9.4	a	a	a	b	b	8.23	6.48	5.27	4.98	2.7	a	c	a	a	b	1.17	3.85	8.33	8.35	2.55	c	b	b	c	a
x143	6.3	7.33	9.36	7.66	7.33	a	a	a	a	a	2	4.89	6.87	0.92	4.89	b	c	c	c	a	9.64	4.82	5.78	8.26	5.25	b	b	b	b	a	9.15	9.36	1.49	6.61	3.4	c	c	a	c	a
x144	9.19	1.15	1.77	9.31	5.74	a	c	b	a	a	2.5	5.18	1.8	1.8	2.24	c	c	b	c	a	1.62	6.3	6.43	7.88	6.46	a	a	c	b	c	5.17	6.44	3.85	8.75	6.35	c	b	b	a	b
x145	1.61	7.56	2.03	9.84	0.75	b	b	b	b	b	7.46	7.22	4.92	8.41	2	c	a	b	b	c	9.94	0.35	4.78	3.09	6.81	c	c	b	b	b	6.7	8.04	9.43	4.78	5.62	a	c	c	c	c
x146	9.52	7.33	5.82	8.79	7.33	c	c	c	c	b	4.69	4.89	6.6	2.55	4.89	c	c	c	c	b	9.48	7.94	1.19	0.91	9.86	a	b	b	b	c	2.41	8.47	0.48	5.08	7.92	c	a	c	b	c
x147	3.02	0.98	7.93	5.02	0.32	a	b	b	a	b	4.42	7.39	0.39	7.79	7.81	a	c	a	c	c	8.88	3.97	7.34	1.45	7.59	b	c	a	b	b	0.91	6.12	7.1	0.61	2.19	a	b	a	a	a
x148	6.16	2.85	7.68	9.32	4.95	c	b	a	a	a	8.92	4.76	7.99	0.31	8.53	c	b	b	b	a	5.51	9.77	5.78	5.21	4.92	c	c	a	a	a	1.77	3.76	6.81	4.73	5.52	c	b	a	c	c
x149	9.23	7.33	8.38	6.19	7.33	a	c	b	c	b	7.41	4.89	8.59	5.22	4.89	c	c	c	a	c	7.41	2.28	1.03	5.22	3.8	c	a	a	a	c	2.98	0.5	4.49	0.21	9.53	b	c	a	c	c
x150	7.63	6.76	5.02	8.44	9.48	b	b	c	a	a	6.53	0.13	0.86	8.5	5.48	a	a	b	a	c	8.08	3.56	4.96	6.48	2.46	b	b	c	c	b	4.79	0.01	5.62	9.71	4.04	b	a	c	a	a
x151	8.64	3.56	7.11	1.24	6.83	b	a	c	a	b	6.59	0.47	1.69	6.7	8.47	a	a	a	b	b	0.67	1.56	8.98	6.13	6.89	a	c	a	b	b	9.96	0.21	0.49	8.4	1.11	b	a	b	a	b
x152	9.11	7.33	1.55	3.11	7.33	b	a	c	c	a	2.76	4.89	8.09	2.96	4.89	b	b	c	b	a	9.26	4.95	9.42	9.52	2.74	a	c	c	b	a	1.93	4.5	7.34	2.81	5.51	b	b	c	a	c
x153	7.57	6.45	5.71	2.82	4.26	b	a	b	c	c	3.99	2.13	0.09	2.87	9.75	c	c	a	a	c	1.19	9.44	6.65	0.49	6.76	c	c	b	c	c	3.19	0.28	3.74	8.78	2.72	c	b	a	c	c
x154	5.97	4.81	5.73	5.19	4.41	c	a	b	b	c	0.28	4.7	5.28	2.7	4.99	c	c	a	a	b	0.72	5.4	8.08	4.5	9.64	c	c	c	a	b	0.93	2.98	3.83	8.46	7.61	a	c	c	a	a
x155	7.19	1.47	6.71	6.93	7.63	a	b	a	c	c	3.88	2.89	8.12	8.76	1.53	c	a	b	a	b	1.6	7.88	1.34	7.17	7.42	a	a	a	a	c	7.04	1.14	8.62	6.79	1.87	b	c	b	a	b
x156	8.86	3.9	3.79	4.92	3.03	a	c	a	a	a	3.43	8.27	6.81	1.63	7.11	b	c	a	c	a	7.03	3.33	6.18	4.53	1.56	c	c	b	a	c	9.41	8.36	2.82	2	7.21	b	a	a	c	a
x157	9.23	8.63	7.07	8.99	8.11	b	b	c	c	b	2.09	4.81	9.58	8.5	7.75	a	c	b	a	c	8.48	2.85	1.51	3.18	3.14	c	a	a	a	b	8.3	8.91	7.78	6.13	8.61	a	c	c	a	b
x158	3.63	7.94	2.92	4.6	6.12	c	b	b	a	b	7.41	5.23	5.29	5.22	5.57	c	a	b	a	c	7.41	3.4	8.35	5.22	6.01	c	c	c	a	c	8.67	2.84	0.46	0.7	2.7	a	b	a	a	b
x159	9.97	7.69	1.89	7.05	2.66	c	c	b	a	a	5.88	8.66	1.19	6.47	2.92	c	b	a	c	b	1.74	2.85	5.21	5.74	2.34	b	c	c	b	a	7.07	3.34	4.33	2.37	3.34	a	b	b	a	b
x160	2.86	2.82	4.35	9.43	4.78	b	c	a	a	b	8.13	7.76	8.02	7.02	0.96	c	c	a	c	c	3.29	7.18	3.72	9.5	8.37	a	c	a	c	c	7.25	6.85	9.15	5.29	9.18	c	c	a	c	c
x161	4.73	1.2	5.01	1.46	0.75	a	b	c	c	a	0.5	0.51	2.49	5.15	7.5	b	a	b	b	b	8.95	6.53	7.54	0.87	4.7	a	c	a	b	a	1.24	0	0.04	1.55	6.21	b	b	a	b	c
x162	7.65	0.33	4.55	0.78	9.83	b	a	b	a	c	8.53	1.4	2.41	7.17	4.79	c	a	a	a	a	5.83	2.28	10	7.14	3.68	a	b	c	a	a	7.82	8.97	5.31	6.52	1.55	b	c	a	a	a
x163	6.54	4.85	3.41	7.19	2.66	c	c	c	a	b	5.23	8.12	3.31	5.99	5.75	b	a	c	b	c	4.54	8.14	8.41	3.06	7.29	c	c	b	c	b	4.05	6.14	4.65	2.96	1.76	a	b	c	a	c
x164	0.66	4.49	9.77	6.62	7.88	a	a	a	c	a	0.94	2.62	0.47	4.42	8.08	a	a	a	b	a	2	1.81	5.07	2.93	6.24	c	c	c	c	a	3.38	0.35	2.85	5.22	8.81	a	b	a	c	b
x165	7.64	4.48	9.62	1.69	5.4	a	a	a	b	a	2.13	7.47	0.43	4.6	6.22	a	a	c	c	c	1.8	8.76	5.39	6.43	7.02	c	c	b	b	a	3.03	0.49	3.35	9.58	5.05	c	c	a	b	b
x166	7.83	6.37	4.66	7.49	2.46	c	b	c	c	c	8.05	1.26	1.06	9.76	2.05	c	b	a	c	c	0.51	1.66	6.64	8.93	2.47	b	a	a	a	a	6.37	7.93	5.27	9.28	4.12	a	c	b	b	a
x167	5.49	9.95	8.55	6.65	5.4	a	b	a	c	a	6.74	4.14	3.08	6.68	7.69	b	b	b	c	b	4.56	2.19	7.78	8.41	0.1	a	a	c	b	c	5	9.8	0.47	0.44	0.22	a	b	b	b	a
x168	3.49	2.21	1.25	7.23	1.51	a	a	b	c	b	7.41	8.22	2.07	5.22	1.86	c	a	a	a	b	7.41	2.96	7.41	5.22	3.08	c	b	b	a	b	4.3	1.76	4.28	6.08	2.98	a	b	b	a	a
x169	6.74	6.15	8.55	7.46	2.97	c	a	c	c	c	2.25	0.38	0.79	2.16	7.79	c	b	c	c	c	0.34	5.72	6.91	4.94	4.75	c	a	b	b	c	8.64	6.67	2.35	8.83	5.85	c	b	b	c	a
x170	1.41	9.98	8.8	0.59	6.06	c	a	a	b	c	7.41	9.48	2.93	5.22	3.21	c	a	c	a	a	7.41	2.46	6.02	5.22	5.92	c	b	c	a	a	9.45	5.85	3.38	1.25	2.68	a	c	b	a	c
x171	4.78	7.58	1.29	2.31	5.33	c	b	b	a	a	4.69	6.22	4.4	3.59	2.47	b	a	c	c	b	6.37	5.96	2.25	7.68	2.25	c	b	b	c	c	0.12	7.82	3.36	9.08	6.62	b	c	a	c	a
x172	6.85	9.75	8.06	5.54	3.89	c	a	b	b	b	9.3	4.15	3.33	8.89	4.85	b	b	b	b	c	8.98	7.79	4.05	1	4.77	b	b	b	b	a	2.57	8.23	8.79	2.98	0.4	a	a	c	a	c
x173	4.61	9.23	6.01	9.34	9.58	b	c	c	c	b	8.24	2.82	6.15	7.71	5.39	a	c	a	b	b	7.64	2.75	5.16	6.78	3.89	a	a	a	a	b	9.79	9.85	2.95	2.71	7.99	a	c	b	a	b
x174	2.68	7.33	2.5	6.71	7.33	c	a	b	c	a	7.17	4.89	9.93	6.66	4.89	a	b	a	b	b	2.01	8.11	7.83	3.09	4.02	a	b	a	a	b	9.98	3.63	1.35	4.78	1.9	c	a	b	a	c
x175	5.71	7.33	8.43	9.88	7.33	a	c	c	a	c	7.41	4.89	6.9	5.22	4.89	c	c	a	a	b	7.41	8.83	9.49	5.22	0.27	c	a	c	a	a	6.69	6.14	3.59	3.52	2.98	a	c	c	a	b
x176	0.29	5.65	4.95	5.1	2.36	c	b	c	b	b	5.36	4.92	6.06	7.5	8.7	a	a	c	b	b	6.14	5.06	5.12	9.26	7.29	b	b	b	c	b	7.35	5.17	7.68	4.51	9.4	c	b	b	a	a
x177	8.7	9.09	3.85	6.01	9.9	b	b	b	c	a	0.17	8.87	0.32	2.24	4.95	a	a	a	b	b	3.48	8.49	0.74	0.87	4.06	a	c	a	b	b	9.5	3.09	2.92	9.32	9.53	a	b	a	c	a
x178	1.57	5.64	0.65	9.49	2.9	b	b	c	a	c	1.49	0.13	4.39	5.6	1.78	a	b	c	a	c	7.78	3.16	8.94	8.05	3.67	b	a	b	b	b	8.22	7.54	7.43	0.03	4.86	a	a	a	b	c
x179	0.08	7.4	6.37	5.13	8.18	b	a	a	a	c	8.29	0.28	1.36	7.64	9	c	b	c	a	b	7.99	9.32	3.25	6.07	2.62	c	c	c	b	c	4.59	4.28	3.22	6.77	4.84	b	a	b	b	c
x180	1.74	7.33	2.21	4.52	7.33	a	b	a	b	c	0.99	4.89	6.62	3.09	4.89	b	c	a	b	b	3.19	7.15	3.98	1.05	7.41	c	b	a	a	c	6.47	9.44	3.35	1.29	4.76	c	c	c	c	c
x181	5.34	5.81	1.44	4.24	6.73	c	b	c	c	a	7.41	3.9	2.31	5.22	9.34	c	c	b	a	b	7.41	7.18	7.85	5.22	3.15	c	c	b	a	c	0.82	7.73	6.08	7.62	2.4	c	a	b	c	a
x182	2.68	3.17	7.12	8.24	3.26	a	b	c	c	a	7.41	0.41	7.02	5.22	2.75	c	c	b	a	b	7.41	4.11	2.7	5.22	8.12	c	c	a	a	c	3.88	1.9	7.18	0.18	3.65	b	a	b	c	c
x183	0.28	0.56	1.89	1.78	8.7	c	b	a	c	b	7.41	1.26	6.71	5.22	3.88	c	b	c	a	b	7.41	5.6	1.77	5.22	5.72	c	c	b	a	c	6.28	2.9	8.54	6.83	7.09	b	b	a	b	b
x184	3.19	5.93	3.14	3.37	3.48	b	a	c	b	b	9.61	2.4	4.84	1.25	3.88	b	a	a	c	b	8.56	3.15	2.36	9.6	6.79	a	a	c	c	b	1.49	0.67	5.43	0.41	2.79	b	a	b	b	b
x185	1.23	5.76	6.68	5.21	0.96	c	c	b	a	b	3.55	5	6.2	7.14	2.48	a	a	c	a	c	8.12	1.07	0.88	6.12	9.67	a	b	c	a	a	5.54	3.76	7.5	0.79	7.2	a	b	c	c	c
x186	2.47	9.14	6.06	9.43	8.64	a	c	b	b	c	4.55	6.08	6.72	4.55	2.47	a	a	c	a	b	2.85	0.51	2.57	9.22	7.04	c	b	a	b	a	5.82	0.59	1.46	3.2	3.62	b	b	a	b	a
x187	0.01	9.59	7.6	6.37	1.94	b	b	a	c	b	0.79	0.34	4.45	2.86	7.29	a	c	a	b	b	1.9	8.99	9.13	8.82	2.7	a	b	a	a	b	3.39	4.71	0.02	4.24	6.39	c	a	a	a	a
x188	8.6	3.27	8.94	9.17	1.35	a	c	b	c	c	1.61	7.41	0.74	2.02	0.17	b	c	b	b	a	7.9	1.13	4.9	2.74	8.99	b	c	a	c	c	5.97	9.59	0.6	4.26	6.81	a	a	c	c	c
x189	5.2	9.67	2.95	3.61	7.89	c	b	c	b	c	7.83	3.28	4.74	1.16	0.31	c	a	a	b	b	3.57	0.56	6.72	7.96	5.46	c	b	c	b	c	1.09	4.58	0.12	5.61	4.71	b	c	c	b	a
x190	0.94	8.49	5.2	8.22	9.32	b	a	c	b	b	9.76	5.34	0.38	4.47	8.31	b	a	a	a	b	4.99	6.98	5.9	8.42	2.37	a	b	a	b	a	1.82	4.74	6.37	8.65	3.27	a	a	b	a	b
x191	9.38	2.7	9.65	4	1.44	c	a	a	a	c	2.63	1.27	4.75	1.83	3.26	a	b	a	c	b	5.25	7.18	2.18	5.5	9.2	a	c	a	c	b	5.06	8.72	2.97	2.9	8.64	c	b	c	a	c
x192	9.99	9.72	3.52	8.38	3.06	c	b	a	c	b	8.32	1.98	7.93	7.55	6.09	a	b	a	a	c	4.08	9.39	9.01	9.13	9.04	a	a	b	c	c	7.26	5	8.62	0.59	8.9	b	a	b	c	c
x193	1.7	7.33	4.45	0.81	7.33	c	b	b	a	c	7.41	4.89	4.66	5.22	4.89	c	a	a	a	a	7.41	5.34	5.13	5.22	8.54	c	a	b	a	b	4.42	0.53	8.66	1.42	5.82	a	b	b	a	c
x194	3	7.33	1.19	7.36	7.33	b	a	b	b	c	8.2	4.89	3.48	5.93	4.89	b	a	c	c	a	8.49	6.56	1.98	4.68	5.44	b	a	c	b	c	6.14	1.82	5.16	0.31	6.04	a	a	c	b	b
x195	7.2	5.44	3.21	3.72	0.22	c	a	c	a	a	7.41	7.85	9.39	5.22	6.57	c	b	c	a	c	7.41	9.45	3.2	5.22	2.2	c	c	a	a	b	8.18	7.12	6.45	3.56	7.71	a	c	c	b	b
x196	1.17	0.42	5.7	8.82	8.62	b	b	b	b	c	6.43	0.98	3.05	2.5	10	c	c	a	b	c	7.86	8.39	6.74	2.95	8.9	c	c	b	c	a	2.81	2.38	0.85	6.27	1.91	a	a	b	b	c
x197	5.01	0.76	5.15	5.85	2.63	b	c	b	a	c	0.21	9.63	1.52	8.16	3.35	c	c	a	a	c	9.1	1.49	0.96	2.68	4	c	c	a	b	a	6.89	8.78	8.25	0.91	3.81	a	a	b	a	c
x198	1.51	7.33	0.02	0.2	7.33	c	b	c	a	b	7.41	4.89	2.65	5.22	4.89	c	b	a	a	a	7.41	2.59	1.97	5.22	9.26	c	c	b	a	b	5.88	6.38	9.42	0.42	4	c	a	b	b	b
x199	2.19	8.16	9.03	6.55	7.26	a	b	b	c	a	7.97	6.04	7.24	8.78	5.56	a	c	b	c	b	5.88	3.33	2.04	5.96	5.02	c	a	a	c	a	0.24	8.31	0.65	6.91	1.55	b	c	a	a	b
x200	2.54	8.66	6.15	1.7	0.38	c	c	c	b	a	3.63	8.21	8.6	1.6	9.21	b	b	c	a	a	3.75	0.37	3.64	6.55	1.82	a	b	c	c	c	2.6	3.67	6.44	7.56	1.92	b	a	b	b	b
x201	0.48	2.95	4.71	6.9	5.9	b	b	a	b	b	1.37	4.09	8.77	7.09	6.09	c	a	b	a	c	6.89	0.05	0.34	8.58	1.13	a	b	c	c	b	8.22	2.97	7.22	0.34	9.3	c	b	c	c	b
x202	3.59	1.92	3.57	3.01	0.52	b	a	a	b	a	3.18	4.52	1.9	5.87	0.07	a	c	a	a	b	4.23	5.28	7.6	3.55	1.14	a	a	a	c	b	2.02	4.92	0.99	4.69	2.41	b	b	a	a	c
x203	5.69	6.24	8.96	7.92	8.05	a	a	c	a	a	7.41	5.93	5.39	5.22	7.04	c	b	b	a	c	7.41	4.69	4.31	5.22	7.18	c	b	a	a	b	8	8.54	2.07	2.14	4.98	b	c	b	b	a
x204	6.93	7.4	0.17	5.27	5.29	b	a	c	b	a	6.79	5.02	4.55	1.66	7.5	a	a	a	a	b	6.43	1.19	1.79	3.7	5.53	b	b	b	c	a	8.97	8.26	3.34	6.29	1.23	c	c	b	a	c
x205	0.82	2.45	9.84	9.21	2.62	a	c	c	b	b	2.77	8.7	9.67	6.67	6.34	b	b	c	b	a	2.93	7.25	7.21	2.72	5.84	b	a	c	a	b	2.25	9.65	7.53	3.22	5.53	c	b	b	c	b
x206	7.63	1.74	3.99	6.46	6.17	c	b	a	c	c	1.83	6.8	5.4	3.7	0.52	b	a	c	a	c	2.59	0.71	7.97	9.97	6.85	a	c	a	b	b	5.28	5.96	6.59	0.84	2.16	c	c	b	a	c
x207	6.4	8.57	1.46	3.01	2.21	c	c	c	c	c	3.04	3.57	3.55	0.37	8.7	c	a	b	c	c	7.65	9.26	5.77	2.52	2.04	c	b	c	c	a	6.23	8	9.33	1.21	6.98	b	a	a	b	a
x208	4.82	8.9	7.1	6.02	4.37	b	a	c	a	c	5.85	7.1	6.99	9.4	6.65	c	c	a	b	a	6.46	6.12	2.58	6.46	0.04	b	c	b	c	a	0.91	7.48	4.27	9	9.32	b	b	a	c	c
x209	6.41	7.95	3.44	1.29	0.71	a	a	b	b	a	6.84	0.07	4.98	7.97	3.28	a	a	c	c	b	7.08	7.84	1.57	9.1	5.8	c	a	b	b	a	7.38	7.82	2	9.17	0.13	c	c	a	b	b
x210	4.96	3.71	5.34	8.7	5.14	c	b	c	a	b	7.41	5.51	9.69	5.22	2.11	c	b	b	a	b	7.41	8.25	0.52	5.22	0.65	c	b	b	a	a	3.98	6.05	9.89	5.77	9.03	c	c	c	b	c
x211	8.7	7.33	4.66	6.13	7.33	a	b	b	b	a	7.41	4.89	9.34	5.22	4.89	c	c	b	a	b	7.41	6.9	2.83	5.22	0.38	c	a	c	a	c	7.08	9.74	4.77	4.14	1.44	a	a	b	b	c
x212	3.87	7.33	0.25	4.13	7.33	a	a	c	a	b	8.45	4.89	4.86	4.16	4.89	c	c	b	c	b	8.59	3.02	5.94	6.38	5.96	a	c	b	b	a	8.35	0.84	6.55	6.43	3.26	c	c	b	c	a
x213	8.46	5.14	2.67	6.96	2.37	a	c	a	b	a	0.04	5.92	4.79	8.57	1.65	b	b	b	b	a	9.02	9.32	6.67	6.85	9.32	a	c	a	b	c	3.49	7.42	7.9	3.63	6.07	b	c	c	c	b
x214	9.7	7.53	1.15	6.71	4.24	a	b	b	c	b	7.41	0.7	5.83	5.22	1.64	c	a	b	a	b	7.41	9.19	5.37	5.22	0.7	c	a	b	a	b	7.13	5.04	7.55	3.11	5.34	a	b	b	b	c
x215	1.92	7.33	7.19	3.33	7.33	b	c	c	c	c	7.41	4.89	4.61	5.22	4.89	c	b	b	a	a	7.41	8.1	9.07	5.22	1.56	c	c	a	a	c	8.43	5.68	4.22	7.47	9.63	b	c	a	b	c
x216	6.74	7.33	8.75	4.14	7.33	b	a	b	b	b	4.52	4.89	5.55	5.09	4.89	a	c	c	a	c	2.29	9.52	8.07	8.84	7.38	b	a	b	a	a	2.36	1.51	6.88	1.29	5.27	a	a	b	b	a
x217	1.72	2.96	3.21	0.7	6.05	a	a	b	c	c	3.48	0.52	1.44	6.6	8.34	a	a	a	b	b	1.2	8.37	9.84	1.07	9.92	a	a	a	c	b	9.05	3.44	8.34	4.73	7.97	b	b	a	a	c
x218	3.9	7.33	1.8	6.51	7.33	c	c	a	a	c	5.98	4.89	0.94	1.04	4.89	a	b	a	b	a	0.24	6.39	3.38	9.83	3.93	a	a	b	b	c	5.43	1.74	5.16	3.93	8.9	c	c	c	a	a
x219	9.76	9.84	5.65	5.55	7.71	a	c	a	a	c	7.96	2.71	6.89	7.01	1.22	b	c	c	a	a	6.75	9.84	1.29	1.43	5.07	b	c	b	c	c	0.54	4.95	7.38	4.14	3.77	a	a	c	a	c
x220	9.44	4.41	3.79	3.12	1.63	b	b	b	a	a	6.92	8.21	4.68	5.24	2.17	a	b	c	a	a	1.35	0.5	5.23	1.24	2.67	a	a	c	c	c	5.96	7.35	0.86	6.51	4.95	b	c	c	c	c
x221	9.42	7.33	2.22	2.55	7.33	a	b	b	c	b	8.45	4.89	1.56	8.58	4.89	a	a	a	b	c	2.43	9.58	6.81	3.19	7.72	c	c	a	a	a	4.8	7.89	3.31	3.79	8.66	b	b	b	c	a
x222	8.67	2.74	8.9	4.62	5.22	b	c	c	a	b	7.41	3.52	2.95	5.22	6.36	c	c	c	a	c	7.41	7.94	6.17	5.22	2.95	c	b	c	a	a	4.38	0.07	3.58	2.58	1.95	b	b	b	b	a
