X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x189	7.68	5.11	6.22	9.42	8.28	9.98	9.69	8.03	6.44	8.76	b	a	c	b	a	a	a	b	a	c	7.5	3.6	3	7.6	8.31	6.38	6.36	8.62	5.26	4.37	c	b	c	b	b	b	b	a	c	c	5.21	1.26	4.05	1.08	4.09	9.5	3.37	2.38	1.21	1.29	b	b	c	c	a	c	a	a	c	c	2.9	9.68	0.68	8.7	6.01	0.48	2.08	2.31	9.84	8.71	c	a	b	a	c	b	c	c	c	a
x190	0.42	5.46	1.47	6.71	8.72	9.84	9.2	4.31	4.76	0.31	b	c	a	b	c	b	a	c	c	c	9.97	9.37	2.44	5.6	3.11	6.45	3.71	1	8.6	5.6	b	a	a	a	b	b	c	b	a	c	4.96	5.65	5.08	9.02	7.49	6.55	5.96	6.32	0.76	9.02	a	b	a	a	b	b	b	c	b	c	0.63	5.59	7.54	8.71	3.89	2.22	8.2	2.5	8.09	7.1	c	c	a	a	c	b	a	c	a	a
x191	4.12	4.54	5.81	7.61	2.62	8.41	2.44	8.98	0.12	0.5	a	b	b	b	b	a	c	a	c	b	1.94	3.14	5.81	6.07	3.6	8.41	0.75	8.98	0.12	6.52	b	b	a	b	a	a	b	b	a	b	9.96	1.26	0.57	6.4	6.56	5.24	1.24	1.88	4.43	5.81	c	a	b	c	b	a	b	a	a	c	9.22	1.26	5.96	1.06	8.42	8.38	7.86	2.8	4.43	0.19	c	b	b	c	a	c	b	c	b	c
x192	3.1	3.85	3.44	4.68	0.67	7.94	7.58	8.07	4.3	9.55	a	c	a	c	b	b	b	c	b	a	2.9	7.94	8.94	5.2	2.36	9.96	7.51	3.96	1.07	0.67	a	a	b	a	c	c	c	b	c	b	3.76	1.66	4.7	0.5	6.28	8.52	2.2	1.55	3.7	6.53	a	b	b	c	b	b	c	a	b	c	7.48	9.9	0.84	5.47	9.92	7.51	6.09	1.28	6.46	3.61	a	a	c	a	b	b	c	b	a	a
x193	2.84	7.37	5.81	5.12	4.2	8.41	6.15	8.98	0.12	3.31	a	b	a	b	b	a	b	c	c	b	2.84	7.37	5.81	1.75	4.2	8.41	6.31	8.98	0.12	3.53	a	b	c	b	a	a	b	a	b	b	3.08	3.89	3.33	8.65	2.07	9.43	3.42	8.93	0.13	7.85	b	a	b	c	c	a	a	b	b	c	7.94	0.87	7.93	0.92	7.71	6.12	8.95	6.32	0.18	3.43	c	a	a	c	c	c	b	b	a	a
x194	7.17	5.73	9.67	6.32	2.87	3.09	1.93	1.04	8.14	7.99	a	c	b	b	c	b	b	b	a	c	1.73	0.23	1.12	9.68	8.67	6.73	5.62	6.26	2.85	2.89	c	a	c	c	c	b	c	b	a	b	9.22	5.52	8.03	3.77	8.52	4.27	7.86	4.02	6.89	5.2	a	a	a	a	c	b	c	c	c	c	6.73	2.05	9.02	4.91	1.13	2.74	1.43	1.66	5.32	3.03	a	a	b	c	a	c	a	c	c	c
x195	0.1	6.92	6.35	1.42	3.15	5.57	9.39	7.3	9.26	4.08	b	a	c	c	b	a	a	c	a	c	5.37	2.81	0.8	5.6	7.97	7.55	3.71	8.87	2.89	5.6	c	a	a	a	b	b	b	b	b	c	9.95	7.72	7.93	9.02	6.92	4.34	3.28	8.08	6.47	9.02	b	c	a	a	b	b	b	a	c	c	4.02	9.2	2.07	0.52	5.56	5.01	6.99	1.03	7.52	9.04	c	a	c	b	c	a	a	b	b	a
x196	8.04	7.94	5.36	2.38	1.92	1.88	6.96	0.86	6.76	1.79	a	c	b	a	b	a	c	b	b	b	9.28	6.9	2.68	3.46	8.29	3.33	1.67	4.69	2.92	5.43	b	a	b	b	b	b	c	a	c	b	8.21	3.74	1.55	7.83	1	0.95	1.29	4.81	9.61	0.31	b	b	a	b	b	c	b	a	b	a	6.66	3.43	6.63	0.76	1.53	3.32	5.98	0.75	0.28	6.8	c	a	c	a	c	b	b	a	c	b
x197	2.84	7.37	5.81	3.95	4.2	8.41	3.77	8.98	0.12	7.26	c	b	b	b	a	a	c	b	b	b	2.84	7.37	5.81	7.39	4.2	8.41	6.47	8.98	0.12	8.54	a	b	a	b	b	a	c	c	b	b	3.07	3.01	1.07	5.44	9.89	2.83	6.84	6.54	0.52	5.66	c	b	c	c	c	a	b	a	c	a	4.3	7.34	1.47	2.16	6.36	9.81	2.98	7.18	9.6	7.23	c	c	c	a	c	c	b	a	b	a
x198	2.8	3.57	4.58	2.38	4.26	1.25	9.37	5.29	5.68	1.03	b	a	b	b	a	c	b	c	c	b	2.8	3.57	6.45	2.38	4.26	1.35	9.37	5.15	3.11	7.74	b	a	b	a	c	a	a	c	b	c	5.5	8.27	9.33	6.16	9.62	5.06	3.03	8.9	0.01	2.26	b	b	b	c	b	a	b	b	c	c	4.01	5.69	8.18	4.3	9.07	8.38	6.51	1.5	7.59	7.17	a	a	b	c	a	b	b	c	b	b
x199	2.8	3.57	3.77	2.38	4.26	1.85	9.37	3.61	9.99	7.07	b	a	b	a	a	c	c	a	b	a	2.8	3.57	3.35	2.38	4.26	3.2	9.37	2.18	5.65	0.94	b	a	b	a	b	c	b	c	b	a	2.62	9.82	5.91	9.72	7.11	3.67	8.16	5.43	3.91	4.08	b	c	c	b	a	b	b	c	c	a	3.27	0.73	5.75	6.33	0.55	6.61	7.39	5.09	8.13	9.59	b	c	a	b	b	c	c	a	c	a
x200	4.27	0.22	1.21	7.21	2.63	9.21	4.62	5.35	3.38	9.18	c	b	b	c	b	c	b	a	b	b	4.35	4.1	8.75	5.6	7.01	4.37	6.58	1.39	0.04	5.6	a	b	a	a	b	b	a	a	b	c	5.38	3.3	5.35	9.02	2.1	9.38	0.06	4.33	8.46	9.02	b	a	a	a	b	b	b	c	c	c	1.63	8.17	0.91	8.87	6.47	5.79	3.68	4.75	4.02	8.41	a	b	b	b	a	a	a	c	c	b
x201	3.13	0.9	5.81	4.84	9.97	8.41	6.57	8.98	0.12	2.79	c	b	c	b	b	a	a	b	c	b	4.27	9.29	5.81	7.54	1.38	8.41	3.87	8.98	0.12	8.59	a	b	c	b	a	a	a	b	c	b	4.34	0.15	9.73	8.7	1.09	3.51	2.88	8.56	3.17	4.9	b	a	c	a	b	c	c	b	a	b	8.15	0.27	4.93	8.23	0.97	9.09	4.83	8.66	0.36	6.47	c	a	c	b	a	c	a	b	c	c
x202	2.8	3.57	5.9	2.38	4.26	7.3	9.37	4.45	8.63	4.67	b	a	b	a	b	c	a	b	b	a	2.8	3.57	5.32	2.38	4.26	8.88	9.37	4.52	4.15	9.68	b	a	b	b	a	c	b	a	b	a	6.29	4.09	1.51	4.74	7.84	0.73	1.38	7.07	0.95	7.38	c	a	a	c	a	c	a	a	a	b	3.82	3.08	3.45	4.77	5.38	2.02	7.03	2.1	1.49	9.9	c	a	a	a	a	b	c	a	b	c
x203	6.15	9.79	5.2	5.19	0.5	5.57	2.02	9.31	5.33	7.63	b	b	a	c	c	c	b	b	b	c	4.01	4.4	9.35	5.08	6.16	1.42	4.78	1.5	0.03	8.32	c	b	b	c	b	c	b	c	b	a	8.06	4.09	5.31	7.52	2.06	2.88	5.56	4.22	2.43	8.66	b	c	a	b	c	a	b	c	b	b	0.3	4.54	2.09	2.86	8.74	6.29	1.49	0.82	5.68	5.77	a	c	a	a	b	c	c	b	a	b
x204	2.8	3.57	7.81	2.38	4.26	0.12	9.37	0.2	1.21	9.57	b	a	b	b	c	a	c	a	c	a	2.8	3.57	4.76	2.38	4.26	5.38	9.37	8.19	7.7	0.22	b	a	b	b	b	c	c	b	a	c	1.82	5.39	2.35	1.01	0.45	5.99	9.1	1.94	2.01	8.48	a	a	b	a	c	b	a	c	a	a	0.58	9.6	0.21	4.34	8.92	4.92	4.52	2.53	2.15	1.18	a	c	b	a	b	b	c	c	a	a
x205	4.23	1.87	5.89	0.08	2.43	7.97	2.25	6.34	8.64	0.42	a	a	b	c	a	a	c	a	c	c	1.39	5.24	0.48	5.6	9.24	1.79	0.22	1.16	7.56	5.6	a	a	a	a	b	b	b	b	a	c	4.5	2.29	6.01	9.02	9.06	6.9	3.49	2.08	9.42	9.02	b	c	a	a	b	b	b	a	c	c	9.78	8.86	0.91	1.52	1.39	0.92	7.27	9.61	3.77	0.16	a	a	b	c	b	b	a	c	b	c
x206	4.9	5.17	6.46	8.36	8.32	5.15	3.48	4.66	0.83	5.35	c	b	a	c	a	a	b	b	c	a	0.22	8.65	4.27	5.67	4.33	9.3	4.45	2.06	5.73	8.06	a	a	c	b	b	c	a	c	a	b	6.32	6.94	4.62	3.93	4.46	0.52	8.4	0.99	3.56	2.23	a	c	b	c	a	a	c	b	b	b	1.52	2.59	5.19	5.48	3.38	0.58	6.22	5.18	7.46	3.75	b	b	b	b	b	b	c	a	c	c
x207	3.52	2.14	5.81	7.59	6.91	8.41	2.4	8.98	0.12	1.07	c	b	c	b	c	a	c	a	a	b	7.75	0.55	5.81	5.65	5.57	8.41	6.82	8.98	0.12	3.96	b	b	a	b	a	a	a	b	a	b	9.25	0.85	4.67	9.75	1.77	3.27	8.99	1.8	7.15	1.42	a	b	c	a	a	a	b	a	b	a	4.85	0.15	2.04	9.89	4.87	4.33	4.25	5.57	10	0.05	b	a	a	c	b	b	a	a	b	b
x208	0.59	0.21	7.31	6.43	9.56	1.36	1.77	4.76	4.03	2.2	b	b	b	b	c	a	a	a	a	c	5.37	7.77	5.35	4.47	5.75	5.25	3.67	1.48	7.43	9.63	b	b	c	b	a	c	b	b	c	c	3.46	5.4	4.37	7.39	4.88	4.64	8.27	6.33	6.7	4.97	a	b	c	c	b	b	b	b	c	c	6.56	1.78	2.17	2.19	7.86	0.99	0.98	2.84	7.07	5.27	a	c	b	a	b	b	c	b	b	c
x209	9.34	0.22	0.62	0.8	4.93	8.35	3.63	2.23	0.21	6.75	b	c	c	b	c	c	b	b	b	c	0.27	4.94	4.99	2.35	1.13	7.17	9.21	1.52	2.17	8.16	a	b	c	c	c	a	a	b	b	a	2	2.21	9.51	9.16	8.2	6.68	0.66	0.07	7.08	4.42	b	c	c	a	a	c	b	a	a	b	0.15	0.97	2.27	4.02	7.22	3.73	4.94	6.07	1.16	2.54	c	b	c	b	a	a	a	c	b	c
x210	8.43	9.32	6.01	2.07	9.7	6.96	4.32	1.14	8.99	5.55	b	b	b	a	c	c	a	c	a	c	5.14	3.11	9.23	3.63	2.8	3.56	6.39	8.33	0.11	6.76	c	b	c	c	c	c	b	a	c	c	7	9.89	1.54	5.85	0.87	5.72	7.5	0.57	4.59	2.53	b	b	c	c	b	c	c	a	c	b	4.96	3.5	8.85	3.8	2.82	6.66	0.73	1.56	9.56	6.54	a	c	a	c	a	c	b	c	a	c
x211	2.8	3.57	9.17	2.38	4.26	4.29	9.37	4.67	0.51	1.49	b	a	b	b	c	c	a	c	c	a	2.8	3.57	1.71	2.38	4.26	2.32	9.37	7.68	5.14	5.63	b	a	b	b	b	c	b	a	c	a	3.06	7.93	5.99	7.44	2.95	1.46	5.32	0.66	6.58	8.78	c	b	b	a	b	a	a	b	b	b	6.63	0.44	1.52	2.28	1.38	7.62	8.93	9.62	8.37	9.37	b	b	a	a	c	c	a	c	c	a
x212	2.84	7.37	3.51	6.27	4.2	4.97	9.22	0.29	0.44	3.17	b	b	c	b	c	a	a	b	c	a	2.84	7.37	0.56	9.61	4.2	8.74	6.36	2.26	2.95	5.97	a	b	a	c	b	a	c	a	c	a	7.24	1.17	8.59	7.48	0.65	2.05	6.87	2.66	3.61	7.81	a	a	c	a	a	c	b	a	c	c	4.21	6.92	4.99	6.1	5.21	7.04	5.04	4.8	9.33	3.7	b	a	b	b	b	b	a	a	a	b
x213	5.4	9.57	9.46	4.28	7.82	4.33	7.37	8.16	5.86	6.62	c	c	c	a	b	b	a	c	a	a	9.97	1.06	8.04	3.15	6.4	6.55	5.05	1.91	4.46	1.43	c	b	a	a	c	b	c	c	b	a	8.2	5.85	8.25	8.79	4.74	3.07	9.02	5.52	9.28	6.18	c	a	b	b	b	c	b	b	c	c	3.39	7.95	5.04	3.15	4.49	2.53	1.13	0.82	0.43	6.9	b	c	c	b	b	c	b	a	b	b
x214	4.59	0.53	5.81	4.42	6.4	8.41	5.55	8.98	0.12	7.61	a	b	a	b	b	a	b	a	a	b	6.38	0.92	5.81	9	3.49	8.41	1	8.98	0.12	2.84	b	b	b	b	b	a	c	a	a	b	0.12	7.6	2.85	2.21	4.98	4.31	9.47	8.91	0.74	9.95	b	a	a	c	a	c	c	b	c	c	3.28	7.61	4.75	4.15	6.31	8.94	6.31	7.3	6.42	3.11	b	a	b	c	b	b	a	a	a	a
x215	7.4	0.45	2.74	9.45	9.63	9.68	2.24	0.38	6.58	5.78	b	b	a	c	a	b	a	a	a	c	6.86	0	8.59	5	8.18	0.03	2.23	9.51	7.33	3.09	a	b	c	c	a	c	c	c	c	a	6.26	3.48	8.98	4.54	9.66	9.84	2.29	2.29	9.36	9.98	c	b	c	b	b	b	c	c	c	b	7.37	1.67	0.79	4.39	8.52	5.52	5.05	0.09	8.45	1.22	a	b	b	b	b	a	a	c	b	b
x216	7.56	3.87	0.49	2	6.53	0.88	8.51	4.66	9.5	8.67	c	b	b	a	c	a	b	b	b	c	5.56	7.08	0.26	7.16	7.44	4.17	3.33	4.67	7.85	3.51	b	b	c	c	b	a	b	b	b	b	7.06	5.41	9.24	9.37	7.33	2.07	0.16	3.08	1.63	0.84	a	c	b	c	a	b	b	a	a	c	0.72	4.75	5.11	8.04	8.02	0.6	0.8	3.32	7.15	3.39	c	a	a	a	a	a	c	a	a	c
x217	5.36	2.47	2.52	7.03	4.47	7.67	4.73	8.64	4.52	8.04	a	c	b	b	a	b	b	a	b	a	0.82	5.07	6.06	5.6	4.39	5.29	6.21	9.67	9.89	5.6	c	a	a	a	b	b	b	c	a	c	2.77	4.39	0.8	9.02	9.43	2.96	7.65	8.23	8.58	9.02	c	c	a	a	b	b	a	b	b	c	4.02	0.04	7.6	2.14	1.76	2.71	8.56	1.65	6.06	4.46	b	b	b	a	b	b	b	c	b	c
x218	0.16	9.99	8.83	9.72	7.67	5.89	1.8	9.93	7.87	1.16	b	c	a	a	b	a	a	a	a	c	9.51	5.07	2.45	9.12	2.25	1.26	7.35	0.47	0.44	3.32	c	c	c	a	c	c	a	a	a	c	4.27	2.53	7.72	2.72	0.45	8.97	5.41	2.64	7.98	9.4	c	a	c	c	b	c	b	a	c	b	5.49	2.06	7.92	6.79	8.54	1.95	0.07	0.4	9.56	5.57	b	c	c	c	b	b	a	c	c	c
x219	4.57	3.14	0.86	9.07	7.13	9.31	9.97	0.57	3.28	4.27	a	a	a	b	b	b	c	a	c	a	6.18	7.56	0.19	5.6	8.07	8.99	2.26	8.1	5.32	5.6	a	b	a	a	b	b	b	a	c	c	9.55	1.27	5.89	9.02	8.2	0.38	1.28	4.04	2.15	9.02	b	c	a	a	b	b	c	c	c	c	8.3	5.34	5.03	3.91	3.14	1.95	1.63	1.97	6.3	9.51	b	b	c	a	a	b	b	b	a	c
x220	4.02	4.32	5.81	9.37	3.76	8.41	5.42	8.98	0.12	7.36	c	b	b	b	c	a	a	b	b	b	4.68	4.84	5.81	6.69	5.02	8.41	6.51	8.98	0.12	1.59	a	b	b	b	a	a	c	c	c	b	8.66	9.66	9.75	5.93	5.39	6.26	3.49	6.63	8.64	2.92	c	a	c	b	b	c	a	b	c	a	4.51	0.87	9.95	8.81	4.88	8.03	5.75	0.35	2.73	2.32	a	a	c	b	a	c	c	a	b	a
x221	2.84	7.37	5.81	9.19	4.2	8.41	5.03	8.98	0.12	3.55	b	b	c	b	a	a	b	c	c	b	2.84	7.37	5.81	5.99	4.2	8.41	3.87	8.98	0.12	3.61	a	b	a	b	b	a	c	c	b	b	6.98	0.28	0.09	2.22	7.51	4.02	1.75	7.71	1.86	4.25	a	a	c	b	b	c	b	a	c	a	5.68	0.25	4.55	7.71	8.42	7.42	6.28	7.26	8.26	5.58	a	b	c	a	a	c	b	a	b	c
x222	2.84	7.37	6.01	0.72	4.2	6.53	9	7.68	7.28	6.26	a	b	b	c	c	b	a	c	c	b	2.84	7.37	5.58	6.26	4.2	3.9	5.31	4.12	4.02	2.55	b	b	c	a	a	c	c	c	c	c	0.69	5.36	7.27	1.19	9.08	8.37	9.28	1.21	7.9	3.05	b	b	c	b	a	a	b	b	c	b	8.05	4.62	6.18	6.72	1.13	3.76	1.67	2.04	3.69	3.01	a	a	c	a	b	b	a	a	b	b
x223	2.84	7.37	0.96	7.83	4.2	4.68	4.98	4.94	2.39	2.33	a	c	b	b	a	a	a	c	a	a	2.84	7.37	5.16	4.16	4.2	8.39	6.33	1.03	1.27	9.43	a	b	b	a	c	b	c	c	c	c	9.8	0.5	5.5	8.73	2.91	5.98	1.48	9.27	9.75	4.92	c	a	a	c	b	a	a	c	c	a	9.09	7.06	4.97	6.95	8.72	5.32	8.19	2.35	4.74	1.6	b	a	c	a	c	a	a	c	a	a
x224	3.57	7.79	0.53	5.71	7.32	7.04	8.71	6.4	8.68	5.35	b	c	a	a	a	c	a	a	c	b	1.05	8.68	8.05	5.18	8.81	7.26	6.43	2.72	8.19	9.25	c	c	a	b	a	c	a	c	c	a	5.02	2.45	5.52	1.99	8.88	9.12	5.97	0.84	8.51	6.01	c	a	b	a	b	a	c	a	c	b	2.42	0.63	0.86	3.92	8.67	4.94	6.51	7.42	8.21	0.93	a	c	a	c	a	c	b	c	b	a
x225	6.9	6.37	8.07	3.12	4.63	0.38	7.41	5.03	2.38	4.27	a	b	b	b	a	a	a	b	a	c	6.97	4.37	6.4	2.14	1.44	8.44	8.68	3.97	0.2	1.29	c	c	c	c	b	b	a	a	a	c	7.83	2.63	4.08	8.68	9.23	0.47	4.74	5.44	1.6	9.18	c	c	a	c	b	c	c	b	a	b	4.29	2.74	6.9	6.19	3.39	0.13	6.23	4.75	3.69	9.95	b	a	a	b	c	a	b	c	a	a
x226	4.15	5.75	3.39	8	0.32	9.36	9.3	1.76	4.3	3.38	b	a	a	c	b	c	a	b	a	b	6.12	1.77	6.71	5.6	7.04	4.91	3.1	2.4	5.59	5.6	b	b	a	a	b	b	b	a	c	c	8.34	9.56	6.32	9.02	1.38	1.99	2.03	5	1.72	9.02	b	c	a	a	b	b	b	b	c	c	9.19	2.28	9.39	0.66	1.82	0.36	0.72	1.38	8.47	4.17	c	b	a	c	c	b	b	c	c	a
x227	2.84	7.37	5.81	7.08	4.2	8.41	0.42	8.98	0.12	3.31	a	b	a	b	a	a	b	c	c	b	2.84	7.37	5.81	2.39	4.2	8.41	8.8	8.98	0.12	1.27	b	b	c	b	a	a	c	a	a	b	3.3	9.01	1.04	3.79	0.25	8.42	3.56	6.8	2.58	3.84	a	b	c	c	c	a	a	b	a	c	6.27	9.47	9.16	3.26	4.87	7.86	5.48	7.75	3.52	5.72	b	c	c	a	a	a	c	b	c	c
x228	3.46	9.02	5.81	9.71	3.2	8.41	7.76	8.98	0.12	3.18	b	b	a	b	c	a	b	b	b	b	3.42	2.54	5.81	5.3	9.9	8.41	4.53	8.98	0.12	0.96	c	b	b	b	b	a	b	a	c	b	2.85	7.98	0.83	6.91	5.12	2.76	2.43	7.53	1.22	3.03	a	c	c	b	a	a	c	a	a	a	3.16	7.26	7.95	6.7	7.52	7.78	5.29	2.04	6.7	5.53	b	b	c	b	c	a	b	a	a	c
x229	8.42	3.33	8.3	8.66	9.18	3.09	7.77	1.51	4.95	3.91	a	b	b	a	c	b	b	b	c	a	4.41	0.58	9.6	5.6	0.08	7.28	5.67	1.8	0.34	5.6	a	b	a	a	b	b	c	a	b	c	3.97	6.92	0.17	9.02	3.4	0.68	8.93	8.16	8.38	9.02	c	c	a	a	b	b	b	c	a	c	8.6	0.67	5.71	5.85	2.14	8.66	6.26	0.92	4.29	5.52	c	a	b	a	c	b	a	b	b	c
x230	8.02	9.15	4.42	1.81	5.26	0.58	3.41	0.14	1.7	8.66	b	c	b	a	b	c	c	a	c	a	7.45	6.75	8.51	9.65	2.46	7.45	0.88	5.26	4.83	2.9	b	c	c	c	b	b	c	a	b	b	4.26	6.89	7.2	1.32	9.04	6.12	8.26	0.38	2.44	9.88	b	b	c	b	a	a	a	c	a	c	2.07	8.67	7.2	0.65	6.71	0.92	0.15	0.61	1.46	9.29	a	c	a	b	c	b	a	c	b	a
x231	9.14	0.16	3.89	9.66	1.82	1.54	8.91	5.52	6.92	4.29	b	b	c	c	a	b	a	c	c	c	3.43	3.56	9.46	2.68	5.6	9.02	1.15	6.82	7.1	9.89	a	c	c	a	c	a	a	b	c	c	4.24	1.94	0.5	6.36	6.68	2.22	1.18	2.42	3.73	4.41	b	b	a	c	b	b	a	b	a	a	4.97	0.39	7.01	5.63	6.45	9.25	7.62	7.09	4.21	4.26	a	c	b	a	a	a	c	a	c	b
x232	1.23	3.84	8.14	2.33	4.67	4.42	2.31	0.13	1.66	0.27	c	b	c	a	c	b	c	b	b	a	9.85	1.38	3.52	5.6	2.23	9.42	5.07	5.14	2.14	5.6	b	b	a	a	b	b	b	c	b	c	4.8	5.02	3.75	9.02	0	4.72	7.71	0.21	5.09	9.02	c	c	a	a	b	b	c	b	b	c	8.55	0.8	9.06	6.42	4.11	8.21	7.88	9.32	3.76	4.27	c	a	b	a	c	b	b	a	c	b
x233	3.69	9.5	9.22	6.09	1.31	7.74	0.82	0.2	8.11	4.54	c	b	b	b	c	b	a	b	c	b	4.97	7.89	4.15	5.6	8.32	1.58	3.89	3.57	1.58	5.6	a	c	a	a	b	b	c	a	b	c	5.31	1.08	5.84	9.02	9.9	0.01	6.91	9.27	7.21	9.02	b	a	a	a	b	b	b	b	c	c	2.19	8.52	4.62	8.16	3.27	6.51	3.43	8.2	1.5	1.27	c	a	b	a	c	c	a	b	c	c
x234	2.84	7.37	1.19	9.74	4.2	1.67	6.05	5.71	0.85	2.27	a	a	c	c	b	a	b	c	a	b	2.84	7.37	3.75	6.53	4.2	5.73	4.88	7.3	4.64	0.02	c	c	a	a	c	b	b	b	c	c	0.8	10	5.3	9.69	9.59	2.45	1.34	6.18	8.67	2.94	a	b	b	b	b	a	b	b	b	a	4.84	2.68	9.17	8.93	1.49	5.62	6.08	8.07	3.58	7.43	c	b	b	b	c	c	c	b	a	a
x235	1.99	0.45	6.02	4.1	8.01	7.2	1.99	4.16	1.94	2.13	c	a	a	c	a	b	a	b	a	b	6.45	2.67	7.21	3.15	7.17	1.87	1.01	1.92	0.76	8.03	a	b	a	c	a	b	b	c	b	a	6.96	0.75	1.92	1.34	4.22	4.95	7.1	4.45	1.2	1.82	b	a	b	b	a	c	c	b	a	b	5.41	8.13	8.12	1.02	6.02	2.68	0.18	6.57	8.33	0.53	c	c	b	b	b	a	a	a	b	a
x236	8.81	5.09	6.32	4.72	4.67	6.04	2.31	5.37	3.03	4.7	a	a	c	a	c	b	a	a	a	b	3.34	1.53	7.33	4.73	2.62	8.2	0.93	0.54	3.25	2.27	c	b	c	b	a	a	b	b	c	b	0.07	9.54	7.76	4.24	0.83	9.78	5.19	7.68	9.1	7.07	c	b	c	a	a	c	b	a	c	b	2.7	7.68	9.43	0.2	9.24	2.5	3.3	8.63	0.79	7.11	a	b	c	c	c	c	a	c	c	a
x237	3.8	8.03	5.81	7.79	2.23	8.41	4.31	8.98	0.12	2.04	c	b	a	b	c	a	b	a	b	b	6.69	4.58	5.81	3.67	1.19	8.41	9.01	8.98	0.12	1.72	b	b	b	b	a	a	b	b	b	b	7.19	3.42	0.6	8.16	7.44	5.57	5.11	7.02	6.41	8.73	a	b	a	a	a	b	a	c	c	c	4.44	3.18	6.57	1.27	1.33	0.39	0.56	4.63	0.16	5.39	b	a	a	b	c	b	a	b	a	b
x238	4.74	9.83	5.81	9.12	5.58	8.41	3.71	8.98	0.12	8.87	b	b	b	b	b	a	a	b	a	b	0.85	4.23	5.81	0.92	6.93	8.41	0.79	8.98	0.12	5.88	c	b	b	b	a	a	b	a	b	b	6.03	2.81	4.18	6.34	7.7	7.53	1.68	9.77	7.98	2.74	b	c	c	c	b	c	c	b	c	a	4.16	2.12	8.04	7.67	6.2	1.46	5.8	6.79	3.31	7.04	b	a	b	c	a	b	c	b	c	a
x239	2.8	3.57	8.02	2.38	4.26	3.61	9.37	5.39	3.21	8.82	b	a	b	a	b	a	a	b	c	b	2.8	3.57	7.07	2.38	4.26	2.94	9.37	5.57	3.15	4.52	b	a	b	b	a	b	c	b	c	a	0.18	4.23	8.06	9.04	6.73	7.03	8.35	0.21	8.39	0.33	b	a	b	b	b	a	a	a	a	c	7.15	7.55	0.99	1.49	4.77	9.57	2.99	5.45	4.1	1.89	c	b	a	b	b	c	c	c	c	b
x240	4.52	3.43	4.29	3.6	3.83	1.76	4	8.35	2.67	8.75	c	a	a	a	b	c	b	c	b	c	4.91	4.41	6.24	8.85	0.18	4.86	0.67	4.35	8.77	7.7	b	c	b	b	a	c	b	c	a	c	9.91	9.71	2.8	7.53	2.27	1.63	2.7	8.59	6.36	9.38	b	b	b	b	b	b	c	b	b	a	0.29	5.4	7.86	8.89	4.79	3.6	7.31	8.5	1.9	3.53	b	b	a	a	b	a	b	c	a	b
x241	4.13	8.16	4.72	1.24	0.69	1.02	2.99	8.63	1.94	5.09	c	c	c	c	a	b	b	b	a	a	5.78	4.22	3.53	7.28	7.74	1.34	9.66	7.51	5.71	2.58	a	b	c	b	c	a	b	a	c	b	1.69	6.09	3.84	9.47	0.18	8.13	3.46	1.11	0.34	1.6	c	b	c	c	c	c	b	a	c	a	7.79	5.02	2.16	3.47	0.76	7.01	7.62	3.8	7.86	0.4	b	a	c	b	a	b	c	b	b	a
x242	9.39	3.79	0.28	6.65	8.39	1.85	6.44	4.01	6.34	7.57	c	c	b	a	c	a	a	b	c	c	2.16	4.46	2.5	5.6	0.45	7.8	2.95	0.76	7.11	5.6	a	a	a	a	b	b	b	b	a	c	8.11	0.62	9.62	9.02	5.41	2.48	2.44	3.19	9.68	9.02	c	b	a	a	b	b	a	c	c	c	4.68	5.59	8	6.6	9.16	8.24	1.08	7.61	2.39	4.83	c	c	b	a	c	c	a	a	c	c
x243	6.3	5.43	7.37	8.03	1.03	9	2.21	9.24	7.77	9.7	b	b	c	a	a	c	c	b	a	b	8.97	0.76	7.43	5.6	2.74	6.64	7.28	5.11	1.15	5.6	b	b	a	a	b	b	c	c	c	c	8.76	2.21	5.73	9.02	7.02	7.4	1.85	3.9	6.46	9.02	c	b	a	a	b	b	c	b	c	c	9.47	9.92	1.25	2.48	2.55	0.03	5.04	9.72	2.73	4.66	b	b	c	b	c	b	c	a	b	b
x244	1.84	5.71	5.81	1.55	7.33	8.41	8.97	8.98	0.12	2.04	c	b	a	b	a	a	c	c	a	b	1.65	5.29	5.81	3.03	5.27	8.41	5.1	8.98	0.12	1.37	c	b	a	b	c	a	c	c	c	b	6.48	8.8	0.84	8.74	0.95	1.02	7.46	0.72	9.61	8.71	b	c	c	c	a	c	c	c	a	c	2.1	5.81	7.08	4.05	8.96	3.79	4.12	7.44	5.6	0.76	c	b	c	b	a	a	a	a	b	c
