X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x73	8.97	2.89	4.55	9.41	9.09	b	a	b	a	a	4.59	9.3	8.17	3.76	4.46	b	a	a	a	a	7.2	7.73	9.49	9.6	0.31	c	b	c	b	c	0.89	7.81	2.85	8.53	5.85	a	a	b	a	b	0.87	2.12	8.93	3.56	3.44	a	c	c	b	c	5.05	7.54	6.91	7.84	1.75	a	a	c	a	b
x74	6.65	1.94	9.51	8.39	1.05	b	c	b	c	c	7.49	3.92	7.84	7.08	3.76	b	a	b	b	b	8.51	7	7.46	4.35	2.72	c	c	a	a	b	9.79	4.07	3.85	0.8	7.46	a	c	c	a	c	8.96	6.85	9.1	5.48	5.66	b	c	b	a	c	7.4	8.17	2.23	5.45	6.83	c	c	b	c	b
x75	4.13	3.89	6.81	7.3	0.97	c	a	b	c	a	8.94	4.83	3.36	5.66	6.11	c	b	c	b	b	9.03	2.14	9.86	8.88	8.72	c	c	a	a	c	9.8	3.02	0.14	2.14	3.65	b	a	b	b	c	4.73	0.1	2.75	3.21	0.12	c	a	c	a	c	9.56	9.19	3.82	8.89	9.02	c	a	b	b	c
x76	2.08	1	0.04	3.18	8.53	a	c	c	c	b	2.84	8.62	0.17	3.01	8.55	c	c	c	a	b	4.01	8.04	7	1.77	2.1	c	b	c	b	a	7.99	3.62	1.89	5.35	0.3	a	a	a	a	c	0.84	1.15	6.21	1.19	1.85	c	c	b	c	b	7.58	2.85	2.15	8.97	9.75	b	b	b	a	a
x77	3.3	8.87	0.09	6	2.75	b	b	a	a	a	7.54	8.78	1.74	3.4	1.59	a	a	a	c	b	9.94	3.16	2.38	5.82	0.22	c	c	b	c	b	9.17	7	3.26	0.18	3.31	c	a	a	b	c	0.84	7.3	1.81	4.71	7.08	c	a	c	c	b	3.66	7.54	9.16	0.31	3.45	a	c	a	c	c
x78	5.11	1.33	9.62	6.09	7.92	a	b	c	c	b	4.22	1.6	3.58	9.27	3.04	b	b	a	c	b	4.56	2.87	8.96	8.21	0.03	c	a	c	b	a	3.93	2.87	8.96	1.27	0.03	a	c	a	c	a	6.25	2.87	8.96	4.52	0.03	a	b	b	b	b	2.79	6.42	1.53	5.87	3.02	a	b	c	b	c
x79	4.16	0.52	7.71	7.74	2.38	b	b	a	a	b	7.81	2.24	6.57	7.99	1.25	b	c	b	a	c	5.58	7.15	9.32	1.08	7.2	a	c	c	b	b	8.88	3.44	2.17	8.01	2.22	b	a	b	b	b	0.53	3.93	8.95	0.35	2.29	a	b	c	a	a	4.4	8.98	9.6	3.99	1.01	c	b	b	a	c
x80	0.79	9.09	8.76	7.6	2.31	b	c	a	b	a	2.03	4.65	2.34	9.48	1.67	b	a	a	c	b	0.59	3.93	3.01	5.61	4.81	c	c	a	c	b	9.67	3.69	6.2	5.06	2.49	b	a	a	a	b	3.86	5.24	8.51	8	6.75	a	c	b	a	c	2.43	8.95	1.97	0.52	8.21	a	a	a	b	c
x81	5.76	8.77	5.76	5.76	6.65	c	b	a	c	a	5.59	0.71	5.59	5.59	6.03	c	c	a	c	b	1.71	4.3	1.71	1.71	3.66	c	b	a	c	c	2.13	1.78	2.13	2.13	6.92	c	c	c	c	a	9.15	8.36	9.3	4.35	6.16	a	c	b	c	c	0.24	7.01	8.8	6.15	8.98	b	a	a	c	b
x82	8.93	7.71	4.23	4.78	3.3	b	c	a	b	c	9.55	2.47	2.53	9.8	9.29	c	c	c	b	a	6.39	5.58	6.47	8.09	9.77	a	b	c	c	b	7.62	0.16	6.11	4.1	4.25	c	c	b	a	b	4.08	2.63	1.84	7.2	8.03	a	c	a	a	b	4.51	5.37	0.09	3.26	1.35	c	c	b	a	a
x83	7.88	9.83	5.65	0.86	8.19	c	b	a	b	c	2.31	6.55	8.21	1.75	4.3	c	a	b	b	b	7.44	0.85	6.56	7.03	2.59	b	c	b	c	b	3.52	5.42	6.45	6.72	4.07	c	a	a	a	c	7.97	1.74	5.21	1.8	2.13	c	a	b	c	a	9.73	4.21	8.15	8.06	6.61	b	c	b	a	a
x84	9.99	6.51	0.55	6.49	4.63	a	a	b	a	b	0.63	1.55	7.6	4.5	0.99	c	b	a	c	a	5.22	2.87	8.96	8.7	0.03	b	b	c	b	b	4.94	2.87	8.96	0.75	0.03	b	b	c	b	b	0.21	2.87	8.96	2.95	0.03	a	a	b	c	c	9.2	5.41	5.72	4.86	9.47	b	b	b	a	c
x85	5.76	3.92	5.76	5.76	6.6	c	c	b	c	a	5.59	7.7	5.59	5.59	4.57	c	b	c	c	b	1.71	6.18	1.71	1.71	8.03	c	b	c	c	c	2.13	0.2	2.13	2.13	0.36	c	a	b	c	a	4.18	4.11	9.85	4.67	6.43	c	a	b	a	b	5.54	3.91	8.98	9.25	3.21	b	a	b	a	a
x86	6.21	2.92	9.77	6.31	1.04	a	b	a	a	c	6.23	7.05	2.53	2.81	9.17	b	b	a	c	c	2.54	1.47	5.35	9.37	9.51	b	c	a	b	a	3.48	3.43	0.6	2.5	3.16	c	a	b	c	a	5.35	3.59	8.17	1.84	3.09	c	a	c	b	c	6.47	8.6	6.29	8.4	6.35	a	a	c	b	c
x87	1.3	9.26	2.03	0.27	7.64	a	b	c	c	a	1.02	9.57	9.48	8.33	5.82	c	b	c	a	a	8.99	6.9	9.45	1.75	9.18	c	a	c	b	a	7.02	3.55	8.51	8	6.23	c	a	a	c	a	3.22	4.56	5.18	7.87	7.84	c	a	a	a	b	5.6	7.69	9.06	8.76	2.85	b	c	a	c	a
x88	0.14	6.53	2.43	4.96	4.38	c	b	a	a	c	1.34	2.94	3.1	6.64	1.09	a	c	a	a	a	6.58	2.56	2.05	9.85	6.14	b	c	a	b	b	1.3	0.52	0.74	7.41	0.36	a	b	c	b	a	3.19	4.35	1.95	4.69	0.21	b	b	c	a	c	3.74	5.4	1.18	5.61	8.45	b	c	a	a	c
x89	3.45	3.68	7.21	1.96	5.04	b	b	c	c	a	4.29	3.38	1.31	9.42	3.26	a	c	b	b	b	4.08	3.47	9.58	2.25	0.48	b	c	a	a	a	8.47	2.36	7.71	6.34	3.52	b	b	b	b	b	9.5	7.61	6.75	10	8.73	c	b	b	a	b	0.91	7.03	5.75	0.36	1.42	b	a	a	b	c
x90	3.68	6.29	7.87	2.12	5.47	a	c	c	b	a	0.75	4.83	0.58	4.29	7.42	b	a	b	c	c	6.66	7.44	6.65	4.15	2.16	b	c	a	c	c	9.15	4.67	2.23	4.8	7.52	c	c	a	b	a	8.73	3.15	7.32	7.87	4.9	a	a	a	a	c	6.03	9.05	5.81	4.88	2.1	b	b	c	b	a
x91	8.83	1.65	5.66	1.42	0.75	a	b	c	b	b	4.13	9.22	6.02	1.83	5.54	a	a	c	b	c	3.54	4	3.86	7.93	5.05	a	a	b	b	c	8.47	5.9	0.14	2.61	5.92	b	a	a	c	a	3.76	9.31	9.51	3.48	2.43	a	a	c	c	a	2.2	2.83	0.69	4.3	8.01	a	b	b	c	a
x92	5.76	5.44	5.76	5.76	3.46	c	b	c	c	b	5.59	9.89	5.59	5.59	0.95	c	b	b	c	a	1.71	8.65	1.71	1.71	3.42	c	c	b	c	a	2.13	3.37	2.13	2.13	1.1	c	a	b	c	b	5.72	9.63	5.62	3.97	1.41	a	a	a	b	a	4.19	8.07	4.75	1.4	0.67	c	a	a	c	b
x93	5.98	0.89	7.43	2.64	6.44	b	a	b	a	c	3.44	1.88	7.63	2.83	5.84	b	a	a	a	b	1.82	2.87	8.96	4.41	0.03	a	a	c	a	c	6.38	2.87	8.96	0.54	0.03	b	a	b	c	a	0.8	2.87	8.96	6.58	0.03	b	a	a	a	c	4.94	8.44	6.86	4.84	9.17	b	a	a	c	a
x94	2.38	3.02	3.26	2.17	6.51	b	c	b	b	b	0.07	2.65	5.64	7.68	2.16	a	a	b	c	b	2.01	4.48	2.2	3.8	8.5	c	a	c	b	b	3.97	4.6	2.5	8.75	2.76	a	a	b	b	b	5.32	5.11	5	4.36	3.63	a	a	a	c	c	1.77	8.5	1.77	9.27	6.61	a	a	c	b	a
x95	2.89	2.3	7.5	8.98	1.52	c	a	a	c	c	6.3	3.92	6.44	5.26	7.55	a	a	b	c	a	4.63	8.29	5.49	5.1	7.94	a	b	c	a	a	5.77	9.24	6.62	2.74	3.19	c	b	b	c	c	9.3	0.56	3.16	8.02	0.05	c	c	c	a	a	0.29	7.84	1.59	2.28	0.63	b	c	b	b	b
x96	4.55	8.99	6.52	6.14	7.85	a	b	a	a	b	1.92	2.61	0.24	1.25	6.37	c	b	c	a	b	8.41	4.78	8.07	3.53	7.6	b	a	c	b	b	9.41	5.8	3.69	9.19	0.45	b	a	c	c	a	3.36	2.55	3.56	0.78	7.55	b	c	a	c	b	7.16	6.18	6.04	6.74	4.74	b	c	a	a	c
x97	6.41	6.09	9	1.23	2.58	a	b	a	a	b	9.09	3.2	8.42	7.64	9.8	b	c	a	c	c	3.21	1.47	0.95	7.45	9.06	b	c	a	a	a	3.09	6.09	5.88	4.3	1.73	c	a	a	b	b	9.9	5.67	3.97	9.22	1.78	a	c	a	b	b	4.41	1.53	1.57	5.07	0.68	b	b	a	b	b
x98	8.82	3.61	4.4	3.67	4.39	b	b	c	c	a	0.56	3.55	4.29	7.81	0.99	a	c	c	b	c	1.1	2.87	8.96	7.57	0.03	a	a	c	b	a	4.61	2.87	8.96	1.7	0.03	b	a	c	c	a	6.51	2.87	8.96	1.79	0.03	a	a	b	a	c	6.93	2.41	5.83	3.81	7.58	b	a	b	a	a
x99	7.51	5.64	8.2	4.51	6.72	b	b	a	a	a	6.42	4.8	7.63	0.37	4.85	c	c	b	a	b	5.97	8.33	1.3	7.26	1.98	b	a	a	a	a	6.8	7.06	8.24	5.45	7.4	c	c	c	a	a	5.84	3.63	6.37	3.64	8.74	c	c	a	c	c	7.69	0.66	4.11	5.62	4.51	c	a	b	c	c
x100	5.85	1.77	1.38	4.84	2.33	b	b	c	a	c	5.59	8.86	6.12	0.65	1.22	a	b	a	a	b	9.85	2.87	8.96	3.82	0.03	b	a	a	b	c	0.91	2.87	8.96	9.63	0.03	b	b	b	a	c	6.97	2.87	8.96	3.9	0.03	b	c	b	a	b	9.32	9.6	1.26	9.53	4.28	a	a	c	c	a
x101	0.08	6	4.54	4.82	4.08	b	c	c	c	b	5.68	7.23	7.43	4.59	7.4	a	b	b	c	c	2.01	2.79	6.62	8.34	3.68	c	a	b	c	c	6.21	9.7	0.87	9.11	9.38	c	a	a	b	a	9.2	5.09	4.81	2.55	7.88	c	a	b	c	b	5.78	1.84	1.1	0.55	4.89	a	b	c	c	c
x102	4.37	9.7	7.17	6.99	8.96	c	c	c	c	b	9.08	9.15	6.79	0.58	1.37	b	c	b	a	a	3.94	1.66	6.1	8.9	1.83	a	b	a	a	a	0.43	2.4	7.13	4	2.69	a	b	b	b	a	5.66	7.23	3.32	9.8	3.27	c	b	a	a	b	2.39	3.85	6.46	3.72	7.71	a	b	b	b	b
x103	8.79	8.85	1.86	1.5	8.64	a	c	a	c	b	6.91	0.07	7.39	7.45	3.6	b	a	c	a	a	9.56	2.18	0.85	1.66	1.98	a	c	b	b	c	8.49	6.99	6.2	6.43	0.33	c	b	b	a	c	2.29	4.08	0.35	2.66	9.8	c	b	c	a	a	9.8	7.92	4.78	8.6	9.64	c	c	b	c	c
x104	0.29	4.87	8.03	9.73	3.57	c	c	a	b	a	5.33	1.05	2.57	0.62	1.44	a	b	b	c	b	5.87	1.5	8.9	3.92	7.31	c	c	a	c	c	9.68	9.89	5.3	5.05	6.56	a	a	b	b	b	5.93	9.33	2.01	5.84	8.53	b	c	c	a	c	6.85	1.48	3.48	6.68	2.72	a	b	c	a	c
x105	3.61	1.51	3.06	3.35	9.83	b	c	a	a	b	4.96	5.06	7.74	3.53	4.46	b	b	a	b	b	0.41	2.87	8.96	1.95	0.03	a	a	c	c	a	1.69	2.87	8.96	0.22	0.03	c	b	b	b	c	7.58	2.87	8.96	7.98	0.03	a	b	b	c	a	7.38	6.26	0.97	3.48	4.12	a	b	a	a	c
x106	1.98	8.16	7.93	5.87	4.44	a	a	a	c	c	9.16	2.86	6.12	9.05	3.24	b	c	c	a	a	8.8	1.54	4.75	0.14	8.62	b	a	c	a	c	9.07	3.01	2.81	1.4	5.11	b	c	b	b	c	2.92	6.67	8.63	3.74	9.3	a	a	b	a	c	8.37	3.7	8.56	5.43	0.79	b	c	a	a	b
x107	5.76	7.14	5.76	5.76	9.72	c	a	c	c	a	5.59	7.34	5.59	5.59	2.52	c	a	b	c	b	1.71	4.73	1.71	1.71	0.8	c	a	b	c	b	2.13	7.93	2.13	2.13	0.69	c	b	a	c	c	9.54	6.32	5.44	3.81	0.35	a	b	b	a	b	3.54	5.8	1.61	8.38	0.67	b	b	b	a	b
x108	7.07	4.94	0.35	6.17	5.11	b	b	b	c	b	7.08	1.53	9.49	0.36	7.61	c	a	a	a	a	8.6	2.55	6.61	9.03	7.86	b	a	a	b	a	6.64	0.65	7.75	5.07	6.25	c	a	c	b	c	7.52	7.64	4.56	7.9	3.72	c	a	c	b	a	1.53	7.12	8.49	2.63	1.68	b	c	a	b	c
x109	9.37	3.16	7.22	5.46	7.66	b	c	c	c	b	9.25	5.84	1.66	9.17	4.19	b	c	c	c	c	2.41	7.74	1.3	8.49	4.51	b	b	a	a	a	5.67	0.6	9.74	2.06	9.27	a	c	c	b	b	7.75	1.97	7.82	7.22	5.2	c	c	c	b	a	3.59	4.12	1.77	5.39	8.98	c	a	a	a	c
x110	5.76	4.54	5.76	5.76	2.11	c	b	a	c	a	5.59	2.38	5.59	5.59	6.65	c	c	a	c	b	1.71	7.06	1.71	1.71	6.26	c	b	b	c	c	2.13	5.83	2.13	2.13	4.09	c	c	c	c	b	6.43	4.49	6.33	8.17	4.08	c	a	b	a	c	5.76	7.42	9.4	9.75	9.6	a	b	a	b	a
x111	9.39	3.83	8.64	4.64	1.37	c	a	a	b	a	4.35	2.24	6.52	1.44	9.98	c	c	c	a	a	5.82	2.87	8.96	2.69	0.03	b	b	a	b	c	6.75	2.87	8.96	8.93	0.03	b	b	a	c	b	0.99	2.87	8.96	7.84	0.03	b	a	b	a	a	1.6	5.56	2.99	8.15	7.71	a	b	b	c	b
x112	5.76	0.35	5.76	5.76	2.24	c	a	b	c	a	5.59	9.89	5.59	5.59	1.6	c	b	b	c	c	1.71	6.52	1.71	1.71	6.15	c	a	b	c	c	2.13	9.48	2.13	2.13	3.61	c	b	a	c	c	1.81	2.36	6.29	4.41	4.17	c	b	a	b	a	4.58	0.15	0.51	6.12	0.87	b	b	a	a	c
x113	0.67	0.74	8.25	3	0.72	b	b	c	a	a	6.85	1	2.36	8.98	7.73	a	c	b	c	b	8.51	2.87	8.96	4.05	0.03	c	c	c	c	a	1.63	2.87	8.96	3.48	0.03	c	a	a	b	c	6.04	2.87	8.96	5.79	0.03	c	a	c	b	b	9.7	8.17	9.63	4.34	2.42	a	b	b	b	a
x114	8.67	1.64	5.64	5.69	0.37	b	c	c	a	c	2.86	9.6	5.94	9.27	0.31	c	b	c	b	a	5.53	7.8	1.81	5.62	6.28	c	b	c	a	a	5.81	9.01	0.1	8.33	4.14	b	b	a	c	c	9.34	9.77	2.19	2.87	4.6	a	c	c	b	a	2.15	1.6	1.55	1.8	3.09	c	c	b	a	b
x115	0.36	1.37	8.67	2.98	1.51	b	b	c	b	b	1.86	7.05	0.08	5.56	0.6	b	a	c	a	a	9.6	2.69	4.24	7.59	8.05	b	a	c	b	b	7.32	2.39	0.69	2.24	7.06	a	c	a	b	b	9.29	7.68	4.3	9.57	5.99	b	a	c	b	c	1.52	4.32	5.24	9.68	7.67	a	c	b	a	c
x116	8.77	1.01	7.19	2.41	3.38	b	c	b	a	b	5.26	0.8	5.49	2.54	7.17	c	c	a	c	a	5.12	6.56	1.26	5.12	5.15	b	c	b	b	a	9.51	0.76	8.98	5.02	7.32	a	a	a	c	b	3.8	3.86	5.93	0.63	8.94	c	a	b	c	b	6.53	2.17	3.47	0.55	7.81	c	a	c	a	c
x117	9.09	3.03	8.67	8.72	2.5	a	c	b	a	b	0	1.87	8.32	4.03	9.66	a	c	b	c	a	6.81	9.53	7.69	7.51	6.3	a	c	a	c	b	0.47	2.13	5.49	0.76	4.96	c	a	b	b	a	8.46	7.26	3.3	6.7	8.51	c	b	c	a	a	3.12	9.06	8.68	7.72	7.84	c	c	b	c	c
x118	2.72	0.23	9.72	3.76	6.43	b	c	c	a	a	8.07	6.38	7.71	2.56	8.84	b	a	a	b	a	8.23	5.75	0.86	7.33	3.06	a	a	c	b	b	4.53	0.83	4.24	2.13	6.82	a	b	a	b	a	4.22	3.18	6.49	2.78	2.09	b	c	b	a	c	6.94	5.17	6.72	9.61	2.89	c	c	b	a	b
x119	5.76	2.72	5.76	5.76	0.17	c	b	a	c	b	5.59	7.77	5.59	5.59	7.23	c	a	c	c	a	1.71	3.77	1.71	1.71	4.36	c	c	a	c	b	2.13	2.11	2.13	2.13	8.58	c	c	b	c	b	3.01	3.02	2.26	8.05	3.35	c	b	b	c	a	6.54	3.73	1.22	2.67	8.2	b	c	a	c	a
x120	7.17	9.92	3.94	0.98	2.42	a	a	b	a	a	8.05	1.39	3.22	0.18	1.88	a	b	a	a	c	5.14	9.54	3.03	2.23	8.49	c	b	a	b	c	4.77	6.56	4.91	5.27	0.24	a	c	a	a	c	5.28	4.17	4.21	3.33	0.8	a	b	a	b	b	0.59	1.38	9.81	7.23	9.49	c	a	a	a	a
x121	4.28	3.78	3.93	1.1	4.76	a	c	a	b	c	5.6	5.78	1.36	3.69	8.07	a	c	c	c	a	6.02	3.27	5.75	2.48	6.14	c	a	c	b	a	9.12	1.27	1.74	7.59	4.31	b	c	a	a	b	3.25	7.96	1.26	4.44	3.47	b	b	c	c	a	5.82	0.86	3.86	6.79	5.36	b	a	c	b	a
x122	9.04	8.63	3.56	7.49	5.68	a	c	c	b	c	6.41	2.68	8.15	5.16	4.74	c	a	a	b	a	0.82	5.67	0.11	2.26	9.35	c	b	a	c	a	0.14	1.51	7.56	4.64	7.85	c	a	b	c	b	3.04	1.71	5.05	7.36	6.65	c	a	b	b	b	6.78	8.1	7.04	3.55	2.12	b	c	c	a	b
x123	6.19	3.49	9.46	6.56	3.59	b	b	c	b	b	4.95	4.7	6.16	3.02	1.97	b	b	a	a	b	2.63	2.49	9.75	2.38	5.66	a	a	c	a	b	1.57	1.92	5.79	9.38	0.22	c	b	c	a	c	1.58	2.62	4.21	2.54	8.69	b	c	c	b	c	6.45	7.45	3.95	7.27	1.3	a	b	c	c	a
x124	7.1	3.56	1.59	4.1	1.31	a	c	a	a	b	8.38	3.5	0.58	5.19	2.01	a	b	a	b	a	5.39	0.21	8.56	6.99	3.01	c	c	a	c	c	2.15	8.84	1.82	1.53	3.72	c	a	a	b	c	4.72	5.02	6.45	8.5	0.81	c	a	a	c	b	2.16	9.35	5.6	1.38	2.86	a	a	a	a	a
x125	7.25	1.6	3.62	9.97	4.23	c	c	c	a	c	3.11	7.89	0.77	9.63	4.76	b	a	c	b	a	2.83	2.87	8.96	4.51	0.03	b	a	c	c	a	3.51	2.87	8.96	1.73	0.03	c	c	c	b	c	3.27	2.87	8.96	6.34	0.03	c	c	c	b	c	5.15	7.67	8.89	5.89	4.06	c	b	c	c	a
x126	8.92	3.13	1.75	0.79	8.4	a	c	c	b	c	7.84	8.25	1.18	6.78	9.98	c	b	c	b	c	1.8	8.06	5.87	7.18	3.21	c	c	b	c	c	7.21	1.32	4.9	5.34	0.52	a	c	c	c	c	0.69	4.62	8.98	5.64	3.52	b	b	c	b	c	7.86	8.51	7.94	1.41	1.88	b	a	c	b	a
x127	1.88	3.34	5.14	7.84	6.09	a	c	b	a	c	3.64	5.18	0.24	4.1	2.73	c	b	c	b	a	1.71	1.17	1.7	4.86	6.59	a	c	c	b	c	0.52	1.74	8.07	6.12	4.11	c	c	a	c	a	3.71	6.12	8.32	0.42	0.08	c	a	c	b	a	9.21	2.34	7.75	7.49	6.26	a	b	a	b	c
x128	4.19	3.44	0.68	5.61	4.22	a	b	a	a	c	7.31	5.14	3.53	4.25	3.82	b	c	b	b	c	1.05	3.83	4.86	0.22	6.9	c	a	a	a	a	1.56	9.84	8.29	6.28	8.79	c	a	a	c	c	3.36	3	7.46	9.47	8.34	c	a	a	a	c	7.28	1.24	0.63	1.13	2.06	b	c	c	a	b
x129	1.44	0.19	5.85	1.02	0.06	b	a	b	b	c	2.55	6.59	6.75	6.9	6.44	b	b	a	b	c	9.57	2.87	8.96	2.07	0.03	c	c	c	c	a	8.09	2.87	8.96	9.71	0.03	c	b	c	c	a	8.38	2.87	8.96	0.5	0.03	c	b	b	a	b	5.28	5.99	3.69	9.19	1.16	b	c	c	a	a
x130	9.68	1.94	9.24	7.67	7.62	b	b	c	a	a	6.08	8.54	1.96	4.36	5.31	b	c	a	c	c	5.1	6.42	7.3	6.74	9.56	b	b	b	c	c	8.47	2.13	1.12	2	2.74	c	b	b	c	a	3.13	3.21	7.51	2.59	1.73	c	b	c	c	a	3.2	6.56	9.81	3.39	7.65	c	b	c	a	c
x131	8.56	4.02	0.26	8.12	8.75	c	c	b	a	a	2.69	8.5	0.26	4.23	0.71	c	a	a	a	c	3.56	0.71	2.3	7.41	1.19	b	b	c	c	a	5.76	2.48	4.9	9.18	8.28	b	c	a	c	a	2.97	0.64	8.41	8.81	6.67	b	c	a	c	c	0.45	5.34	5.97	1.45	6	c	c	a	b	a
x132	9.92	8.19	1.51	9.99	9.59	b	c	c	a	a	9.9	7.4	6.67	6.02	0.12	a	a	b	a	a	3.83	2.87	8.96	7.19	0.03	c	b	c	b	a	1.05	2.87	8.96	5.13	0.03	c	a	c	b	b	1.06	2.87	8.96	2.45	0.03	c	a	b	c	c	2.3	5.32	9.77	8.29	9.12	b	b	a	b	c
x133	8.86	6.99	4.81	3.97	1.39	c	b	b	b	a	9.24	7.85	2.71	2.31	2.01	b	a	c	b	c	9.93	0.7	7.31	1.31	1.91	c	c	a	b	a	2.4	4.17	9.72	2.26	6.96	c	b	b	b	b	5	3.53	0.64	0.17	3.8	c	a	c	a	b	6.37	9.56	6.67	8.45	0.55	b	c	b	a	a
x134	1.25	5.14	8.86	6.85	8.66	c	a	a	c	a	8.04	7.86	1.39	0.95	1.57	c	b	c	c	c	3.66	2.87	8.96	8.75	0.03	b	a	c	c	c	5.28	2.87	8.96	7.05	0.03	c	a	a	b	a	1.76	2.87	8.96	2.41	0.03	c	a	a	b	c	1.7	5.97	1.52	2.39	9.33	a	b	a	c	a
x135	4.96	9.83	3.69	8.06	6.31	c	a	c	c	c	9.1	2.35	4.29	0.93	6.27	c	b	c	a	a	7.56	5	3.65	2.71	0.06	c	c	a	b	b	2.34	5.08	4.33	0.22	2	c	c	b	b	b	2.2	5.22	2.12	6.11	1.53	b	c	c	c	c	5.19	0.2	4.27	2.55	7.72	a	c	b	b	b
x136	3.96	0.64	7.35	7.51	1.02	c	c	b	a	b	0.09	3.18	5.41	9.48	2	b	c	c	c	b	6.25	1.92	6.43	8.73	9.31	b	c	c	b	c	9.61	6.25	2.32	0.4	4	a	b	c	b	c	4.28	8.71	3.1	0.48	7.2	a	b	a	b	b	8.8	4.37	8.62	9.14	9.39	a	b	b	a	a
x137	8.01	5.51	2.89	7.36	1.71	b	a	b	c	b	7.13	7.65	5.77	8.13	8.29	c	a	a	a	c	0.97	1.67	8.91	4.38	9.36	c	c	c	c	c	6.5	4.1	4.26	4.77	2.33	c	b	c	a	a	3.68	9.82	2.73	9.58	1.18	c	a	c	c	a	2.05	5.62	4.54	4.73	7.37	a	a	a	a	b
x138	5.37	0.87	4.45	5.27	2.59	b	c	b	b	a	9.18	4.75	4.98	1.19	7.22	c	b	b	b	b	2.97	5.74	9.68	2.02	0.93	a	a	c	c	c	6.94	4.11	2.74	2.58	3.13	c	b	b	a	a	0.48	7.3	4.76	5.56	6.09	a	c	c	b	b	6.33	5.73	0.72	0.81	4.14	b	b	b	a	b
x139	2.29	4.78	8.59	5.23	9.86	c	c	a	c	c	7.38	3.9	8.39	6.05	1.62	a	c	b	a	a	7.08	7.86	2.28	9.26	0.55	b	b	b	b	c	0.04	7.73	7.89	0.87	9.88	b	b	b	b	b	9.53	6.42	9.57	9.88	4.37	c	b	a	a	c	0.3	7.58	1.51	9.65	3.09	c	a	c	b	a
x140	0.35	2.75	5.86	0.3	0.07	b	b	a	b	c	8.45	6.44	2.31	8.72	3.69	b	b	a	a	c	5.22	6.45	5.06	1.19	5.99	c	b	a	b	a	3.03	7.91	9.84	4.96	3.78	a	c	c	c	b	5.08	9.06	2.79	0.45	6.67	c	b	a	c	a	3.92	3.9	9.13	8.83	5.86	b	a	a	a	b
x141	7.17	4.89	7.94	0.56	3.06	b	b	b	b	c	0.2	4.78	0.51	4.23	4.17	a	c	b	a	b	5.53	8.81	7.86	6.19	8.37	c	b	c	c	a	0.32	0.03	6.69	4.69	0.14	a	b	a	a	c	7.16	0.03	4.24	3.08	0.01	c	a	a	b	c	1.24	3.78	7.67	1.42	0.41	b	c	a	c	c
x142	1.82	4.95	6.68	1.87	9.4	a	c	c	b	a	7.87	2.31	1.18	0.26	1.78	a	a	a	b	b	7.21	0.45	2.54	4.58	9.36	a	c	b	a	a	1.2	4.48	5.25	1.4	0.72	a	a	c	c	c	4.08	3.23	0.74	9.74	2.01	a	b	a	c	a	4.89	5.14	2.99	1.55	0.78	a	a	c	a	c
x143	0.98	6.6	4.3	1.95	9.31	a	a	c	b	c	1.28	1.72	3.24	9.16	4.14	c	a	b	b	c	7.5	7.36	8.16	6.46	6.59	b	a	a	a	b	8.99	6.01	3.38	7.4	6.68	a	c	a	b	a	4.09	9.2	8.83	9.67	7.52	c	c	c	c	b	4.08	0.14	7.23	9.63	9.97	c	a	c	b	c
x144	5.76	8.36	5.76	5.76	8.06	c	a	c	c	a	5.59	3.44	5.59	5.59	2.57	c	c	a	c	b	1.71	3.24	1.71	1.71	5.26	c	c	b	c	a	2.13	8.3	2.13	2.13	8.36	c	b	b	c	a	0.6	3.47	4.68	7.59	3.32	b	a	c	c	c	8.76	6.34	6.36	6.78	7.32	a	b	c	c	a
x145	3.79	9.53	6.8	2.68	0.02	b	b	a	a	c	3.2	9.74	1.77	4.74	1.55	a	b	a	a	a	7.36	2.87	8.96	4.42	0.03	b	c	b	c	c	2.53	2.87	8.96	9.22	0.03	c	b	b	b	c	7.22	2.87	8.96	0.41	0.03	b	c	c	b	c	0.91	6.61	7	2.68	7.85	a	a	b	c	b
x146	2.95	5.72	0.2	0.94	0.19	c	a	b	b	b	6.21	9.12	0.93	5.82	8.02	b	a	a	c	c	8.25	5.77	8.57	4.87	5.49	b	c	b	a	b	3.35	8.38	7.21	3.9	8.24	a	c	b	c	b	3.38	8.16	6.7	8.73	5.72	a	a	c	b	a	1.34	2.97	1.31	1.89	5.75	a	a	b	c	b
x147	9.01	3.81	4.98	2.45	8.7	b	b	c	b	b	5.2	0.56	2.02	6.94	2.33	c	a	c	b	c	0.8	3.68	5.8	0.53	7.76	c	a	c	b	a	3.04	5.6	4.45	1.78	2.95	c	a	b	b	a	3.09	0.86	0.89	9.42	4.69	c	a	a	c	a	6.86	6.91	8.72	9.59	1.01	a	c	c	a	a
