X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x278	8.99	9.16	0.18	1.26	6.97	5.78	3.41	3.24	1.82	2.04	a	c	b	b	b	a	b	b	a	b	2.88	2.48	4.7	0.73	6.48	3.2	5.62	2.12	3.76	6.17	a	a	a	a	b	c	a	c	a	a	7.17	2.72	8.55	0.82	3.56	9.73	1.82	7.03	1.8	8.12	b	c	b	a	c	c	c	b	a	a	5.17	6.65	2.66	5.3	6.78	6.57	8.93	2.16	8	5.3	c	b	a	b	b	c	a	c	b	c
x279	3.03	9.59	9.72	0.05	5.01	2.48	0.18	3.69	2.02	9.23	c	c	b	a	a	c	b	b	b	a	2.49	6.15	2.19	6.15	4.08	3.57	6.09	0.89	4.68	6.15	a	a	a	b	c	c	c	a	a	a	2.79	7.82	8.37	7.82	4.85	1.69	0.77	0.28	9.36	7.82	a	b	a	c	b	c	b	a	b	a	8.99	7.26	2.03	4.23	0.78	2.77	5.6	5.86	5	5.92	b	a	b	a	a	a	c	b	c	b
x280	1.13	8.34	2.54	8.02	6.74	3.52	1.99	5.13	4.49	5.46	a	a	a	a	b	b	b	b	b	b	1.13	8.27	0.09	6.36	6.74	7.81	1.5	5.13	4.49	6.05	a	b	c	c	b	c	b	b	b	b	5.78	2.06	9.95	4.19	5.97	8.72	3.13	1.53	6.88	9.72	b	a	c	b	c	c	a	b	a	b	5.06	3.81	2.64	5.68	9.89	1.38	5.85	6.48	7.37	4.74	a	a	c	a	c	a	c	b	b	a
x281	4.08	9.56	0.52	5.65	4.39	6.79	2.9	9.74	1.52	4.19	c	b	a	c	b	a	b	b	a	b	3.52	6.15	8.67	6.15	0.04	8.67	8.67	0.06	9.77	6.15	c	b	a	a	c	c	b	a	c	a	4.95	7.82	0.23	7.82	5.09	0.23	0.23	8.98	5.73	7.82	c	a	a	c	b	c	b	a	a	a	8.35	5.29	8.67	6.62	6.37	8.13	8.48	6.83	9.39	0.31	a	a	c	a	c	c	c	b	a	c
x282	5	4.81	3.31	8.35	0.55	3.38	0.2	8.04	0.43	3.02	a	b	b	c	c	c	c	c	a	c	2.92	6.15	1.9	6.15	5.94	2.17	2.06	8.67	7.74	6.15	a	a	a	b	c	c	b	a	a	a	9.53	7.82	4.62	7.82	0.28	3.08	9.81	4.45	0.38	7.82	a	c	a	c	a	c	b	a	a	a	3.54	0.61	2.87	1.75	7.31	7.87	3.05	9.28	6.45	9.69	a	b	c	a	b	a	b	b	b	b
x283	2.48	1.37	1.99	7.31	9.79	6.29	4.12	6.49	8.42	7.05	c	c	b	a	a	a	b	b	c	a	5.55	6.15	8.7	6.15	4.83	3.1	1.41	4.81	0.84	6.15	b	b	a	a	c	c	c	a	b	a	6.39	7.82	1.05	7.82	9.95	4.76	3.86	0.2	3.9	7.82	a	c	a	b	a	c	a	a	a	a	7.29	9.18	3.97	5.52	6.64	6.59	3.9	6.16	8.19	2.52	a	c	a	c	b	a	c	c	b	b
x284	1.13	9.75	7.14	1.78	6.74	4.38	1.38	5.13	4.49	3.56	a	b	c	a	b	a	a	b	c	b	1.13	9.36	9.27	1.13	6.74	1.47	3.45	5.13	4.49	1.01	a	b	c	a	b	c	b	b	b	b	5.6	6.23	1.44	4.96	8.29	6.3	7.73	2.19	4.81	9.97	a	a	a	a	c	b	c	c	c	c	7.96	6.5	3.64	9.55	5.87	1.57	2.13	8.69	7.66	5.15	a	c	a	b	a	a	a	c	a	a
x285	1.13	0.98	1.97	8.35	6.74	4.71	7.86	5.13	4.49	1.42	a	b	c	c	b	a	a	b	c	a	1.13	7.1	8.67	4.97	6.74	8.67	8.67	5.13	4.49	2.46	a	b	a	a	b	b	c	b	a	b	6.84	4.83	0.23	3.2	7.58	0.23	0.23	5.95	1.74	7.07	b	a	c	b	c	a	b	c	b	c	6.55	6.17	8.53	4.65	1.91	7.32	8.84	3.69	1.31	9.61	c	a	b	b	a	b	a	b	b	b
x286	5.27	8.57	6.05	8.07	5.83	9.2	5.93	5.08	5.83	2.4	b	a	b	a	a	c	c	a	c	c	3.04	7.74	3.27	0.02	4.34	5.39	2.92	0.43	6.58	2.95	a	c	b	c	c	b	c	a	b	b	7.38	1.75	5.23	4.09	1.22	1.49	5.21	3.28	5.12	7.02	b	b	a	a	b	c	c	b	b	c	3.41	6.27	3.15	1.83	6.89	5.98	1.24	0.95	4.77	8.65	a	c	c	a	c	b	b	b	c	a
x287	6.31	2.83	8.42	4.31	8.4	0.72	6.49	1.07	6.9	2.61	b	a	a	b	c	b	a	a	a	c	0.66	3.66	7.56	5.38	7.32	7.89	5.77	5.96	2.57	1.21	c	a	c	b	c	c	a	b	c	c	3.14	1.71	8.65	8.69	9.54	0.44	9.94	3.32	1.1	4.98	c	b	b	a	a	b	a	b	c	b	5.59	3.05	3.76	8.48	9.75	1.03	3.19	9.68	2.81	6.98	c	c	a	a	a	c	b	c	a	a
x288	6.98	3.97	6.47	8.05	1.24	4.3	5.79	0.44	5.89	0.92	a	b	b	a	c	b	c	c	c	b	8.57	8.49	5.41	2.46	3.77	3.94	8.17	1.64	9.91	4.15	b	b	a	a	b	a	b	c	a	a	8.57	7.78	9.15	5.23	3.77	3.94	0.91	8.92	9.29	1.14	b	b	c	a	b	a	c	c	c	a	1.04	9.27	3.6	4.52	1.43	4.12	5.23	4.76	2.34	0.44	a	a	b	c	b	a	b	b	c	b
x289	0.98	3.55	0.88	4.36	8.04	3.24	4.2	2.13	6.2	9.61	c	c	b	b	a	c	c	b	a	a	3.03	6.15	2.23	6.15	1.2	1.06	6.32	8.06	6.38	6.15	a	b	a	c	b	c	c	a	c	a	7.8	7.82	4.64	7.82	7.27	8.48	7.89	4.84	3.48	7.82	c	c	a	a	c	c	a	a	a	a	9.2	0.41	6.22	7.27	6.29	8.51	5.71	6.49	4.41	5.5	c	a	c	a	c	a	b	a	c	c
x290	4.93	9.94	8.98	5.61	1.47	3.33	1.13	5.27	5.36	1.76	a	c	c	b	b	a	b	a	c	b	8.57	6.35	8.84	0.96	3.77	3.94	1.71	1.56	8.8	9.52	b	c	c	a	b	c	c	b	b	a	8.57	6.83	1.69	8.34	3.77	3.94	0.74	7.64	6.35	1.24	b	c	c	a	b	c	c	c	a	a	0.86	9.35	6.2	9.15	9.68	9.92	5	7.07	7.49	4.85	b	c	a	c	a	b	b	b	a	a
x291	1.13	0.69	9.62	1.28	6.74	2.18	9.2	5.13	4.49	2.77	a	c	a	a	b	a	b	b	b	b	1.13	2.55	6.91	2.18	6.74	5.42	1.73	5.13	4.49	5.02	a	c	c	b	b	c	a	b	b	c	8.56	4.53	0.58	0.05	7.46	3.24	3.49	8.67	3.69	3.81	b	c	a	a	b	a	b	a	c	a	0.69	0.59	3.69	9.22	1.16	5.24	2.77	3.17	7.78	1.4	b	c	b	b	a	c	a	c	c	c
x292	5.1	2.3	1.65	8.88	7.73	4.5	3.99	0.72	6.18	7.95	b	c	b	a	b	c	c	b	a	c	8.57	7.63	5.1	6.19	3.77	3.94	4.29	9.19	9.56	4.95	b	b	a	a	b	a	b	a	c	a	8.57	0.39	5.65	9.5	3.77	3.94	7.87	6.85	7.29	6.6	b	b	c	a	b	b	a	c	c	a	1.21	9.24	4.01	8.88	5.15	4.23	9.26	7.08	4.7	9.57	a	c	c	b	b	b	c	b	c	c
x293	5.91	2.03	9.27	9.17	3.51	5.13	2.67	0.11	3.36	7.07	c	b	c	c	c	a	b	a	a	b	6.72	6.15	4.01	6.15	9.68	2.15	8.94	3.58	9.19	6.15	b	c	a	a	b	c	b	a	a	a	8.1	7.82	9.2	7.82	1.01	0.22	8.05	6.01	4.06	7.82	c	a	a	c	c	c	b	a	c	a	8.2	8.52	6.75	4.69	5.03	4.75	1.8	0.11	2.45	8.56	c	c	a	c	a	a	b	b	c	c
x294	5.49	9.26	6.73	0.8	8.31	8.02	7.15	2.9	7.86	0.53	b	b	c	a	a	b	b	a	b	b	1.85	2.49	3.25	3.42	4.97	9.25	5.06	2.15	9.94	4.44	c	c	b	a	c	a	c	b	b	a	1.73	1.75	5.93	7.13	6.86	4.12	0.32	2.23	7.4	8.32	a	c	b	c	a	b	c	a	b	b	9.57	6.61	2.3	1.35	1.18	7.82	3.72	3.88	9.74	0.46	a	c	b	c	b	c	b	c	c	a
x295	1.13	0.97	9.36	2.62	6.74	8.48	5.84	5.13	4.49	1.94	a	a	b	c	b	b	a	b	a	a	1.13	3.74	8.74	7.63	6.74	8.62	0.3	5.13	4.49	4.02	a	c	a	c	b	b	c	b	c	a	5.58	6.45	5.78	8.55	5.26	0.12	8.64	0.02	6.86	2.89	b	b	b	c	a	c	c	a	b	c	9.92	8.67	3.89	7.85	4.74	5.61	4.62	1.8	9.84	8.56	b	b	c	a	c	c	a	a	c	c
x296	1.68	0.82	4.42	6.26	1.61	3.57	2.26	6.88	4.18	2.11	b	a	b	b	a	b	b	a	a	a	3.79	7.57	8.07	9.84	0.54	5.14	6.96	4.76	8.58	5.31	c	c	b	b	a	b	b	c	c	c	6.57	4.54	8.36	2.46	7.16	4.84	1.01	4.5	3.32	6.41	c	c	a	b	b	c	b	c	a	b	7.05	6.87	8.04	9.5	1.4	1.59	2.56	9.83	5.35	4.34	c	a	a	a	a	c	b	c	a	a
x297	3.83	4.38	8.08	0.79	4.58	2.71	2.66	4.57	8.03	5.12	c	a	c	b	a	c	a	a	a	a	5.34	2.6	4.01	3.74	9.49	9.36	2.3	1.46	4.23	3.17	b	a	b	c	b	a	c	b	b	c	7.02	0.9	5.55	3.99	7.51	1.08	1.22	2.98	8.52	2.92	c	b	b	c	c	a	b	b	c	b	2.68	2.14	2.57	2.09	8.29	4.38	4.4	8.72	6.66	7.64	a	a	c	c	b	a	b	b	a	c
x298	5.1	5.74	1.4	0.2	2.27	5.21	6.41	1.78	8.72	4.52	b	b	c	a	c	a	b	a	b	a	0.32	0.2	6.54	1.95	9.19	7.46	2.44	8.14	5.53	6.25	a	b	c	a	c	b	a	b	b	c	8.15	5.37	1.41	0.25	4.27	7.08	2.3	3.96	6.43	4.23	a	b	c	c	b	c	a	b	b	a	6.77	7.51	5.39	9.77	3.37	3.3	8.65	3.27	3.68	9.99	a	a	a	a	b	a	c	c	a	b
x299	5.03	4.71	2.76	2.19	8.7	8.91	7.64	4.77	8.54	0.75	c	c	b	c	a	c	c	c	c	b	0.33	0.87	8.67	3.34	7.81	8.67	8.67	7.08	0.27	1.93	a	a	c	b	a	a	c	c	c	c	0.52	6.96	0.23	4.38	9.94	0.23	0.23	1.9	7.54	5.83	c	c	c	a	c	a	b	c	a	b	2.62	3.11	4.71	4.37	6.52	3.56	4.92	8.39	6.47	5.15	a	a	a	c	a	a	c	c	a	c
x300	3.22	6.43	7.04	9.44	1.05	8.81	1.38	6.08	6.77	7.52	b	c	a	a	c	a	a	a	b	a	9.74	6.15	1.52	6.15	1.94	4.54	0.27	6.2	0.46	6.15	b	b	a	a	b	c	c	a	c	a	5.66	7.82	2.13	7.82	0.65	1.86	8.57	6.79	9.68	7.82	b	c	a	a	b	c	a	a	b	a	5.07	4.73	1.96	3.9	0.58	2.89	9.33	6.66	7.18	9.13	c	c	c	c	b	b	c	b	c	c
x301	7.44	6.22	7.8	6.64	9.59	5.39	5.41	1.55	5.89	3.05	c	c	c	c	c	c	b	c	b	b	8.57	1.36	0.66	8.26	3.77	3.94	8.82	0.98	9.42	7.31	b	a	c	a	b	a	b	b	b	a	8.57	0.72	1.3	2.01	3.77	3.94	4.73	4.86	3.97	2.49	b	c	b	a	b	c	b	b	a	a	4.7	5.08	4.12	8.74	0.43	1.21	7.5	6.58	1.41	4.44	b	c	b	c	b	c	b	c	a	c
x302	2.95	5.94	5.02	9.19	7.83	3.06	1.87	4.45	2.94	1.13	a	c	c	b	b	b	c	c	b	a	8.61	2.65	6.09	4.34	8.71	6.64	2.7	1.38	9.64	3.76	b	b	a	b	b	a	b	c	b	c	0.55	0.85	2.53	9.65	7.41	2.08	0.61	1.79	3.39	0.61	a	a	a	a	a	a	b	b	b	c	4.97	4.52	1.57	3.04	3.97	8.11	0.17	7.74	6.83	8.45	a	a	b	a	b	c	c	a	b	c
x303	5.85	6.29	5.62	8.28	4.14	3.76	2.9	6.68	2.09	8.17	a	a	c	b	b	a	c	b	c	a	6.98	1.49	2.74	8.37	3.7	8.38	5.64	1.4	7.49	8.17	c	a	c	c	a	b	a	a	b	c	1.12	7.24	5.63	1.93	1.41	7.52	3.5	7.43	9.87	2.98	c	a	b	b	c	c	b	c	c	a	7.32	1.94	7.24	3.28	2.34	0.55	9.89	9.6	7.41	2.2	b	b	c	a	b	a	a	c	a	b
x304	9.43	3.49	0.67	2.23	9.62	8.86	8.31	1.7	5.9	8.46	b	b	b	c	a	b	a	c	b	c	1.88	6.15	3.35	6.15	0.14	4.03	7.57	4.09	1.99	6.15	c	c	a	c	a	c	a	a	a	a	1.99	7.82	2.75	7.82	2.38	6.1	8.9	9.2	5.4	7.82	a	c	a	a	b	c	a	a	c	a	8.48	7.78	5.61	5.24	9.73	9.15	6.93	4.5	1.05	9.96	b	c	a	b	b	b	a	c	b	c
x305	6.76	5.25	9.19	8.51	8.6	8.38	4.9	8.39	3.2	6.54	a	b	a	b	a	a	b	b	c	a	1.55	6.15	4.67	6.15	9.03	3.24	4.39	3.05	9.17	6.15	a	b	a	b	a	c	b	a	c	a	3.98	7.82	7.07	7.82	7.34	2.42	6.31	7.12	9.89	7.82	b	b	a	a	a	c	c	a	a	a	5.64	2.64	7.15	2.48	4.28	7.88	3.63	0.68	8.91	4.23	a	c	a	a	a	c	c	a	a	b
x306	8.63	5.67	0.44	1.62	7.07	7.36	1.27	7.3	2.4	6.22	b	b	c	a	a	c	a	b	a	a	8.57	2.17	9.9	4.88	3.77	3.94	3.18	3.67	8.79	0.95	b	b	a	a	b	b	c	a	b	a	8.57	1.51	2.98	0.7	3.77	3.94	9.39	1.7	8.76	2.94	b	a	b	a	b	a	a	a	b	a	0.54	1.36	8.71	2.01	1.23	3.82	5.76	4.96	8.33	2.38	c	b	a	a	b	a	a	a	c	c
x307	6.59	1.7	4.04	0.64	2.85	2.66	0.28	8.09	7.52	0.52	c	c	b	a	c	a	a	c	c	b	4.06	0.84	1.65	9.11	1.08	1.47	4.33	2.54	6.38	1.8	a	b	c	c	b	b	b	a	a	b	7.91	6.94	6.54	4.59	3.86	6.47	3.57	7.19	6.03	3.96	b	b	b	b	a	b	c	c	c	a	0.35	7.66	9.75	8.6	5.74	2.25	8.13	1.75	5.38	0.09	b	a	a	c	b	a	a	b	a	b
x308	9	2.58	5.22	3.99	3.65	4.45	1.01	4.8	9.32	3.65	b	c	c	b	b	c	a	b	a	c	7.21	4.5	1.7	2.94	1.76	4.76	4.09	5.4	0.16	6.78	b	b	c	b	c	a	b	c	a	c	5.38	3.13	9.73	8.92	8.22	0.8	7.67	3.68	9.54	0.16	a	c	a	b	c	c	b	a	c	c	0.21	6.75	9.22	9.05	5.1	2.46	8.16	3.34	6.29	6.24	c	b	b	b	a	c	c	a	b	c
x309	2.77	3.05	0.34	8.66	3.64	8.08	8.27	7.57	2.1	9.16	c	a	c	b	b	a	b	a	c	c	9.07	6.15	4.2	6.15	7.63	2.1	6.38	9.31	0.58	6.15	c	a	a	c	b	c	b	a	c	a	0.62	7.82	8.47	7.82	2.97	8.31	8.25	3.02	3.27	7.82	c	a	a	c	b	c	b	a	a	a	2.85	9.48	3.54	2.4	9.76	1.4	8.78	6.11	7.66	9.72	c	c	c	a	c	a	a	b	c	c
x310	0.84	0.3	8.43	0.07	3.28	9.8	6.13	6.91	7.28	0.35	a	a	a	a	a	b	b	a	a	c	8.57	2.03	4.47	6.32	3.77	3.94	9.67	4.78	3.45	6.4	b	b	a	a	b	c	c	a	a	a	8.57	8.64	5.87	1.13	3.77	3.94	1	1.24	7.26	6.04	b	c	b	a	b	b	c	b	b	a	3.73	0.87	3.27	3.46	1.89	7.25	0.69	5.69	2.18	4.22	c	a	c	a	a	a	c	b	b	c
x311	5.91	9.82	2.66	0.9	7.48	4.58	8.83	1.59	6.25	2.56	b	c	b	a	a	c	b	a	b	c	8.57	4.04	2.4	8.71	3.77	3.94	0.58	9.3	3.74	7.07	b	a	b	a	b	c	b	a	b	a	8.57	1.67	7.62	7.01	3.77	3.94	8.64	4.3	1.04	6.34	b	a	a	a	b	b	a	b	a	a	4.4	7.23	6.35	9.02	2.69	8.94	3.67	0.17	6.39	6.05	c	c	a	a	a	a	b	c	a	c
x312	1.04	3.04	9	9.06	1.17	3.93	6.12	4.09	2.97	4.25	b	a	b	b	a	b	b	c	a	a	8.28	8.71	9.95	4.04	1.88	3.11	0.94	3.6	6.76	9.95	b	b	b	b	a	b	b	c	c	a	7.32	1.45	1.07	6.78	0.07	5.59	6.62	5.57	3.3	9.12	a	c	c	c	a	a	c	c	a	c	6.51	5.13	1.42	7.4	8.97	2.05	5.08	9.68	3.11	9.07	c	a	b	c	c	b	a	b	a	b
x313	3.37	1.03	2.02	8.22	5.7	5.47	3.64	6.14	3.09	8.54	b	b	a	a	a	b	c	b	b	b	3.43	6.15	7.82	6.15	0.33	0.46	7.52	4.65	5.14	6.15	a	c	a	c	b	c	c	a	a	a	7.7	7.82	6.13	7.82	4.46	0.67	2.77	3.48	5	7.82	b	b	a	a	c	c	b	a	a	a	4.82	7.11	0.87	8.97	0.19	3.1	4.22	6.93	0.53	6.89	a	a	a	a	a	a	c	b	c	b
x314	9.5	3.86	9.4	1.76	6.84	8.74	7.24	9.88	8.1	8.7	b	c	c	a	c	b	b	b	b	b	6.27	0.34	8.84	4.81	2.36	9.32	1.69	8.32	8.23	9.94	a	a	b	a	c	c	a	a	a	b	8.13	0.89	7.6	5.71	6.38	3.99	0.29	2.92	3.35	6.58	a	c	b	c	a	c	b	a	c	b	8.38	0.49	9.17	2.24	7.31	3.97	3.06	8.8	4.94	2.74	a	c	c	c	c	a	b	b	c	c
x315	1.06	0.73	5.3	1.57	6.46	7.57	0.53	1.56	0.73	0.44	c	b	b	a	a	a	c	a	a	c	1.53	6.15	8.67	6.15	7.95	8.67	8.67	4.44	1.38	6.15	c	c	a	c	c	c	c	a	c	a	2.68	7.82	0.23	7.82	4.57	0.23	0.23	2.93	3.96	7.82	a	b	a	b	a	c	c	a	c	a	0.75	8.36	0.77	1.53	1.59	2.28	6.89	6.78	2.25	0.51	b	b	b	b	a	b	a	b	b	b
x316	7.54	8.74	5.91	6.59	5.75	5.02	6.91	6.8	4.63	2.13	b	b	a	c	b	c	a	a	c	c	4.56	5.64	5.31	5.71	6.92	7.76	9.92	3.27	8.2	3.53	a	b	c	a	a	b	a	b	a	b	8.61	3.32	0.07	4.04	0.2	0.71	7.23	3.07	0.1	7.85	b	c	a	b	a	b	c	b	c	a	7.37	5.43	2.06	7.5	4.38	6.01	1.57	0.52	4.84	1.59	c	b	a	c	b	a	b	b	a	a
x317	1.9	9.64	0.71	7.81	6.45	8.25	4.79	6.12	4.76	8.86	a	b	b	b	a	b	b	c	a	c	3.66	8.48	5.99	9.38	4.74	5.09	7.23	6.95	3.64	5.61	b	a	b	b	a	b	b	a	c	c	4.36	1.57	8.02	6.06	5.69	1.04	8.51	8.37	2.75	0.45	b	a	a	b	c	a	c	c	c	a	2.24	6.26	9.91	8.87	2.44	4.02	1.87	8.77	4.23	0.57	b	a	c	b	a	a	c	c	a	c
x318	1.13	4.23	8.72	7.89	6.74	3.01	6.53	5.13	4.49	4.77	a	c	c	c	b	c	a	b	a	b	1.13	2.45	7.66	8.92	6.74	6.91	4.55	5.13	4.49	6.28	a	c	b	c	b	a	c	b	a	c	7.82	3.71	9.67	1.17	3.07	8.65	4.51	7.13	8.31	9.07	c	a	a	a	b	a	c	b	a	a	1.15	8.06	2.57	3.7	1.03	5.54	9.82	4.36	1	9.6	b	b	a	c	b	c	a	a	a	b
x319	2.19	4.08	9.87	1.77	8.07	5.09	3.7	2.47	5.85	5.52	b	c	a	b	a	c	a	a	b	c	6.43	0.97	3.69	0.67	9.29	4.56	4.92	9.85	2.45	5.42	b	b	a	b	b	a	c	c	c	b	9.75	5.61	6.69	1.07	5.84	6.01	7.52	8.53	4.86	6.24	b	b	b	c	c	b	c	a	b	a	9.06	7.74	4.48	2.69	8.84	8.53	5.24	7.03	7.6	2.56	a	c	c	b	c	c	b	b	a	c
x320	5.31	6.34	5.82	5.01	7.47	2.79	7.41	2.93	8.17	8.71	b	b	a	a	b	a	c	c	b	a	8.03	6.15	0.39	6.15	6.59	4.84	4.8	7.43	6.19	6.15	a	a	a	a	c	c	a	a	a	a	3.47	7.82	7.56	7.82	4.75	0.21	0.3	0.01	1.9	7.82	a	a	a	a	c	c	a	a	b	a	0.23	9.54	1.78	8.77	8.34	9.39	2.63	6.83	0.23	4.8	c	b	c	c	b	b	a	a	c	a
x321	9.62	9.11	8.92	6.54	8.34	5.32	4.09	9.08	6.37	9.17	c	b	c	b	b	a	b	c	b	a	0.67	6.15	5.43	6.15	7.99	6.26	3.99	9.86	5.6	6.15	a	c	a	a	a	c	a	a	b	a	9.39	7.82	1.18	7.82	9.5	2.01	5.89	4.98	9.58	7.82	a	b	a	a	b	c	c	a	c	a	9.4	6.55	1.39	4.73	7.08	6.55	7.82	7.82	1.22	9.97	b	a	b	c	a	a	c	a	a	b
x322	1.13	9.31	2.48	1.99	6.74	6.42	8.24	5.13	4.49	7.79	a	a	c	c	b	c	a	b	c	b	1.13	5.04	5.22	8.08	6.74	8.08	4.8	5.13	4.49	1.77	a	b	c	a	b	a	a	b	b	b	2.06	6.97	2.79	2.77	2.99	4.97	4.93	6.59	5.76	3.8	b	b	a	b	c	b	c	a	c	c	6.05	4.05	6.24	4.42	7.8	7.03	0.63	0.59	9.81	1.71	c	a	c	a	b	c	a	a	a	a
x323	6.49	3.03	5.24	0.9	3.24	0.2	0.36	0.05	5.66	5.08	c	c	b	b	a	b	b	a	a	b	4.73	2.49	6.03	3.33	7.21	4.5	4.17	1.88	6.34	4.51	c	b	b	b	a	b	b	b	c	a	2.35	1.98	9.95	1.97	4.12	5.88	8.18	5.44	4.33	8.73	c	b	b	c	b	b	a	b	b	a	0.42	9.25	0.61	9.12	1.2	7.42	1.06	5.17	1.15	7.85	c	c	a	c	b	b	b	b	c	a
x324	1.13	6.89	5.69	3.38	6.74	1.01	2.3	5.13	4.49	8.29	a	c	b	b	b	a	b	b	c	a	1.13	5.15	5.28	0.9	6.74	1.55	5.26	5.13	4.49	9.37	a	a	a	c	b	b	b	b	c	c	3.42	6.77	7.74	8.28	3.13	2.21	7.97	3.75	2.04	4.99	a	c	a	a	a	c	c	b	b	c	0.37	9.73	6.44	7.46	4.36	7.09	1.47	9.12	2.9	6.71	b	b	b	c	b	a	b	b	b	b
x325	7.6	5.44	3.42	8.05	8.08	9.1	0.18	9.49	8.37	1.74	c	b	c	c	b	a	c	c	a	a	0.4	6.15	9.27	6.15	0.18	2.67	6	8.57	9.67	6.15	c	c	a	b	c	c	c	a	b	a	7.11	7.82	9.2	7.82	4.12	8.32	0.78	3.28	6.5	7.82	c	a	a	c	c	c	b	a	c	a	0.88	3.39	5.77	3.71	6.14	6.28	0.64	2.38	4.82	7.96	b	a	b	b	a	b	b	a	a	a
x326	6.82	6.53	6.05	6.44	0.56	6.13	5.86	8.71	9.51	9.48	b	b	c	a	a	c	c	b	c	c	8.57	6.32	7.01	0.83	3.77	3.94	4.07	8.71	5.54	8.83	b	a	a	a	b	a	c	b	a	a	8.57	2.49	5.64	4.31	3.77	3.94	6	6.39	3.5	7.8	b	c	b	a	b	b	b	a	a	a	2.85	7.69	9.22	9.86	8.27	2.36	9.89	4.48	4.95	7.92	c	a	a	a	b	b	c	b	b	b
x327	6.86	9.54	6.98	1.68	9.77	7.63	2.24	8.59	4.31	9.19	a	c	a	c	b	a	c	c	b	a	2.23	6.15	2.27	6.15	3.7	8.37	5.22	3.41	8.18	6.15	c	b	a	a	b	c	b	a	a	a	0.11	7.82	2.24	7.82	1.34	2.8	9.34	9.69	0.06	7.82	c	b	a	a	a	c	c	a	a	a	8.6	6.37	4.1	2.36	9.84	2.15	8.17	6.71	1.51	7.28	b	a	b	b	c	a	c	c	a	c
x328	3.96	0.27	3.86	7.05	6.04	9.16	5.85	1.36	8.66	9.15	c	a	b	b	a	b	b	a	c	a	1.11	4.15	6.41	2.24	2.84	0.79	9.04	3.8	0	7.65	c	b	b	b	a	b	b	a	c	a	5.05	2.07	6.35	8.7	2.84	4.7	6.07	2.96	4.85	4.43	c	c	c	c	b	c	a	b	c	c	3.71	1.33	5.25	9.81	9.28	7.26	0.99	1.78	7.3	1.35	a	c	a	b	c	c	b	b	b	a
x329	6.31	6.51	0.38	5.34	5.84	6.43	9.15	9.71	1.31	3.98	a	b	a	b	a	b	a	a	a	b	6.55	3.26	5.44	1.16	6.17	1.94	0.84	2.05	7.37	5.02	a	c	b	c	c	c	a	a	a	c	8.08	4.22	0.66	7.69	7.96	3.58	2.86	1.21	1.5	4.99	c	b	a	b	b	b	a	c	c	a	9.61	4.1	8.76	2.77	1.98	6.44	6.36	2.44	7.2	9.43	c	a	a	a	b	c	c	a	a	b
x330	6.47	1.19	7.48	5.66	1.48	5.45	2.1	7.29	6.07	5.83	c	b	c	b	a	b	b	a	c	b	1.65	6.15	0.16	6.15	8.01	1.06	3.21	0.54	2.63	6.15	c	b	a	b	b	c	c	a	a	a	6.02	7.82	1.73	7.82	5.65	8.58	6.76	5.74	6.54	7.82	b	a	a	b	b	c	a	a	b	a	2.87	3.95	1.47	3.92	2.81	2.72	6.59	1.74	6.98	8.39	a	b	b	b	b	c	c	c	b	c
x331	2.5	8.54	3.71	1.41	0.03	5.64	2.91	2.55	5.59	4.47	b	c	a	c	c	c	b	c	a	a	4.49	6.15	8.67	6.15	6.29	8.67	8.67	9.8	1.79	6.15	c	b	a	b	c	c	b	a	a	a	9.9	7.82	0.23	7.82	4.64	0.23	0.23	9.34	6.38	7.82	b	b	a	b	a	c	a	a	b	a	4.55	5.55	7.81	3.43	4.07	1.3	3.11	9.82	1.99	0.56	b	c	a	a	b	a	c	a	a	a
x332	8.83	8.31	3.86	9.77	0.79	2.75	2.02	3.23	4.87	2.41	b	b	c	b	c	b	c	c	c	b	2.04	6.15	0.53	6.15	8.87	5.64	1.46	5.93	6.29	6.15	a	c	a	a	c	c	a	a	c	a	5.85	7.82	9.47	7.82	6.12	3.39	7.78	2.55	8.78	7.82	b	c	a	a	b	c	c	a	c	a	0.35	1.69	3.19	2.21	0.06	2.6	0	8.92	7.23	4.82	c	c	b	c	c	c	c	c	a	a
x333	3.75	9.28	1.87	7.96	3.43	2.31	4.37	0.24	2.89	2.87	b	b	c	c	c	b	b	b	a	b	3.07	1.34	8.67	6.14	3.16	8.67	8.67	3.03	0.17	9.4	b	c	c	c	a	b	a	c	b	c	6.54	4.68	0.23	6.93	2.74	0.23	0.23	5.79	6.13	9.43	b	a	b	a	b	b	a	a	a	a	2.04	4.42	4.5	5.62	7.87	4	4.17	0.33	9.88	0.93	a	c	a	c	c	b	a	a	a	c
