Total of planted triclusters: 6
Number of planted numeric triclusters: 1
Number of planted symbolic triclusters: 4
Number of planted mixed triclusters: 1
Tricluster coverage: 16.623333333333335%
Missing values on dataset: 0.0%
Noise values on dataset: 0.0%
Errors on dataset: 0.0%


*** Numeric triclusters *** 

Tricluster #4
 (264, 3, 4), X=[6,21,29,35,41,43,46,53,54,58,59,78,93,94,97,106,112,114,129,139,141,142,145,154,158,159,167,176,177,178,179,183,193,194,199,200,202,208,215,216,218,227,228,230,232,233,242,246,252,255,256,275,286,294,295,297,301,311,318,320,324,333,336,340,343,344,360,365,377,382,386,390,406,407,411,422,431,434,437,444,446,447,450,453,454,458,469,474,476,479,480,484,486,490,494,500,513,514,532,545,546,550,553,561,570,576,585,593,602,604,607,609,612,619,621,624,627,629,647,649,655,663,666,670,694,704,715,717,722,725,732,735,736,739,743,744,747,759,772,775,776,777,779,781,785,792,797,799,804,819,820,823,831,836,838,841,859,869,874,875,877,882,889,892,896,902,912,916,920,921,930,943,944,955,959,971,973,976,986,990,994,999,1001,1008,1022,1029,1031,1052,1054,1068,1069,1074,1085,1107,1111,1112,1117,1125,1132,1135,1144,1153,1155,1158,1160,1175,1183,1184,1200,1201,1202,1206,1209,1210,1212,1215,1221,1222,1226,1227,1236,1243,1244,1245,1251,1254,1257,1258,1259,1267,1280,1286,1297,1299,1302,1305,1337,1341,1347,1351,1359,1381,1386,1394,1395,1398,1403,1407,1408,1409,1427,1429,1434,1443,1445,1446,1447,1448,1454,1464,1467,1473,1483,1492], Y=[0,3,4], Z=[1,2,3,4], RowPattern=Constant, ColumnPattern=Constant, ContextPattern=Multiplicative, Seed=2.69,  RowFactors=[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1], ColumnFactors=[1,1,1], ContextFactors=[0.35,2.68,1.67,0.8] %Missings=0, %Noise=0, %Errors=0, PlaidCoherency=No Overlapping

Context: 1
X	y0	y3	y4	
x823	4.5	4.5	4.5	
x831	4.5	4.5	4.5	
x836	4.5	4.5	4.5	
x838	4.5	4.5	4.5	
x841	4.5	4.5	4.5	
x859	4.5	4.5	4.5	
x869	4.5	4.5	4.5	
x874	4.5	4.5	4.5	
x875	4.5	4.5	4.5	
x877	4.5	4.5	4.5	
x882	4.5	4.5	4.5	
x889	4.5	4.5	4.5	
x892	4.5	4.5	4.5	
x896	4.5	4.5	4.5	
x902	4.5	4.5	4.5	
x912	4.5	4.5	4.5	
x916	4.5	4.5	4.5	
x920	4.5	4.5	4.5	
x921	4.5	4.5	4.5	
x930	4.5	4.5	4.5	
x943	4.5	4.5	4.5	
x944	4.5	4.5	4.5	
x955	4.5	4.5	4.5	
x959	4.5	4.5	4.5	
x971	4.5	4.5	4.5	
x973	4.5	4.5	4.5	
x976	4.5	4.5	4.5	
x986	4.5	4.5	4.5	
x990	4.5	4.5	4.5	
x994	4.5	4.5	4.5	
x999	4.5	4.5	4.5	
x1001	4.5	4.5	4.5	
x1008	4.5	4.5	4.5	
x1022	4.5	4.5	4.5	
x1029	4.5	4.5	4.5	
x1031	4.5	4.5	4.5	
x1052	4.5	4.5	4.5	
x1054	4.5	4.5	4.5	
x1068	4.5	4.5	4.5	
x1069	4.5	4.5	4.5	
x1074	4.5	4.5	4.5	
x1085	4.5	4.5	4.5	
x1107	4.5	4.5	4.5	
x1111	4.5	4.5	4.5	
x1112	4.5	4.5	4.5	
x1117	4.5	4.5	4.5	
x1125	4.5	4.5	4.5	
x1132	4.5	4.5	4.5	
x1135	4.5	4.5	4.5	
x1144	4.5	4.5	4.5	
x1153	4.5	4.5	4.5	
x1155	4.5	4.5	4.5	
x1158	4.5	4.5	4.5	
x1160	4.5	4.5	4.5	
x1175	4.5	4.5	4.5	
x1183	4.5	4.5	4.5	
x1184	4.5	4.5	4.5	
x1200	4.5	4.5	4.5	
x1201	4.5	4.5	4.5	
x1202	4.5	4.5	4.5	
x1206	4.5	4.5	4.5	
x1209	4.5	4.5	4.5	
x1210	4.5	4.5	4.5	
x1212	4.5	4.5	4.5	
x1215	4.5	4.5	4.5	
x1221	4.5	4.5	4.5	
x1222	4.5	4.5	4.5	
x1226	4.5	4.5	4.5	
x1227	4.5	4.5	4.5	
x1236	4.5	4.5	4.5	
x1243	4.5	4.5	4.5	
x1244	4.5	4.5	4.5	
x1245	4.5	4.5	4.5	
x1251	4.5	4.5	4.5	
x1254	4.5	4.5	4.5	
x1257	4.5	4.5	4.5	
x1258	4.5	4.5	4.5	
x1259	4.5	4.5	4.5	
x1267	4.5	4.5	4.5	
x1280	4.5	4.5	4.5	
x1286	4.5	4.5	4.5	
x1297	4.5	4.5	4.5	
x1299	4.5	4.5	4.5	
x1302	4.5	4.5	4.5	
x1305	4.5	4.5	4.5	
x1337	4.5	4.5	4.5	
x1341	4.5	4.5	4.5	
x1347	4.5	4.5	4.5	
x1351	4.5	4.5	4.5	
x1359	4.5	4.5	4.5	
x1381	4.5	4.5	4.5	
x1386	4.5	4.5	4.5	
x1394	4.5	4.5	4.5	
x1395	4.5	4.5	4.5	
x1398	4.5	4.5	4.5	
x1403	4.5	4.5	4.5	
x1407	4.5	4.5	4.5	
x1408	4.5	4.5	4.5	
x1409	4.5	4.5	4.5	
x1427	4.5	4.5	4.5	
x1429	4.5	4.5	4.5	
x1434	4.5	4.5	4.5	
x1443	4.5	4.5	4.5	
x1445	4.5	4.5	4.5	
x1446	4.5	4.5	4.5	
x1447	4.5	4.5	4.5	
x1448	4.5	4.5	4.5	
x1454	4.5	4.5	4.5	
x1464	4.5	4.5	4.5	
x1467	4.5	4.5	4.5	
x1473	4.5	4.5	4.5	
x1483	4.5	4.5	4.5	
x1492	4.5	4.5	4.5	

Context: 4
X	y0	y3	y4	
x6	2.15	2.15	2.15	
x21	2.15	2.15	2.15	
x29	2.15	2.15	2.15	
x35	2.15	2.15	2.15	
x41	2.15	2.15	2.15	
x43	2.15	2.15	2.15	
x46	2.15	2.15	2.15	
x53	2.15	2.15	2.15	
x54	2.15	2.15	2.15	
x58	2.15	2.15	2.15	
x59	2.15	2.15	2.15	
x78	2.15	2.15	2.15	
x93	2.15	2.15	2.15	
x94	2.15	2.15	2.15	
x97	2.15	2.15	2.15	
x106	2.15	2.15	2.15	
x112	2.15	2.15	2.15	
x114	2.15	2.15	2.15	
x129	2.15	2.15	2.15	
x139	2.15	2.15	2.15	
x141	2.15	2.15	2.15	
x142	2.15	2.15	2.15	
x145	2.15	2.15	2.15	
x154	2.15	2.15	2.15	
x158	2.15	2.15	2.15	
x159	2.15	2.15	2.15	
x167	2.15	2.15	2.15	
x176	2.15	2.15	2.15	
x177	2.15	2.15	2.15	
x178	2.15	2.15	2.15	
x179	2.15	2.15	2.15	
x183	2.15	2.15	2.15	
x193	2.15	2.15	2.15	
x194	2.15	2.15	2.15	
x199	2.15	2.15	2.15	
x200	2.15	2.15	2.15	
x202	2.15	2.15	2.15	
x208	2.15	2.15	2.15	
x215	2.15	2.15	2.15	
x216	2.15	2.15	2.15	
x218	2.15	2.15	2.15	
x227	2.15	2.15	2.15	
x228	2.15	2.15	2.15	
x230	2.15	2.15	2.15	
x232	2.15	2.15	2.15	
x233	2.15	2.15	2.15	
x242	2.15	2.15	2.15	
x246	2.15	2.15	2.15	
x252	2.15	2.15	2.15	
x255	2.15	2.15	2.15	
x256	2.15	2.15	2.15	
x275	2.15	2.15	2.15	
x286	2.15	2.15	2.15	
x294	2.15	2.15	2.15	
x295	2.15	2.15	2.15	
x297	2.15	2.15	2.15	
x301	2.15	2.15	2.15	
x311	2.15	2.15	2.15	
x318	2.15	2.15	2.15	
x320	2.15	2.15	2.15	
x324	2.15	2.15	2.15	
x333	2.15	2.15	2.15	
x336	2.15	2.15	2.15	
x340	2.15	2.15	2.15	
x343	2.15	2.15	2.15	
x344	2.15	2.15	2.15	
x360	2.15	2.15	2.15	
x365	2.15	2.15	2.15	
x377	2.15	2.15	2.15	
x382	2.15	2.15	2.15	
x386	2.15	2.15	2.15	
x390	2.15	2.15	2.15	
x406	2.15	2.15	2.15	
x407	2.15	2.15	2.15	
x411	2.15	2.15	2.15	
x422	2.15	2.15	2.15	
x431	2.15	2.15	2.15	
x434	2.15	2.15	2.15	
x437	2.15	2.15	2.15	
x444	2.15	2.15	2.15	
x446	2.15	2.15	2.15	
x447	2.15	2.15	2.15	
x450	2.15	2.15	2.15	
x453	2.15	2.15	2.15	
x454	2.15	2.15	2.15	
x458	2.15	2.15	2.15	
x469	2.15	2.15	2.15	
x474	2.15	2.15	2.15	
x476	2.15	2.15	2.15	
x479	2.15	2.15	2.15	
x480	2.15	2.15	2.15	
x484	2.15	2.15	2.15	
x486	2.15	2.15	2.15	
x490	2.15	2.15	2.15	
x494	2.15	2.15	2.15	
x500	2.15	2.15	2.15	
x513	2.15	2.15	2.15	
x514	2.15	2.15	2.15	
x532	2.15	2.15	2.15	
x545	2.15	2.15	2.15	
x546	2.15	2.15	2.15	
x550	2.15	2.15	2.15	
x553	2.15	2.15	2.15	
x561	2.15	2.15	2.15	
x570	2.15	2.15	2.15	
x576	2.15	2.15	2.15	
x585	2.15	2.15	2.15	
x593	2.15	2.15	2.15	
x602	2.15	2.15	2.15	
x604	2.15	2.15	2.15	
x607	2.15	2.15	2.15	
x609	2.15	2.15	2.15	
x612	2.15	2.15	2.15	
x619	2.15	2.15	2.15	
x621	2.15	2.15	2.15	
x624	2.15	2.15	2.15	
x627	2.15	2.15	2.15	
x629	2.15	2.15	2.15	
x647	2.15	2.15	2.15	
x649	2.15	2.15	2.15	
x655	2.15	2.15	2.15	
x663	2.15	2.15	2.15	
x666	2.15	2.15	2.15	
x670	2.15	2.15	2.15	
x694	2.15	2.15	2.15	
x704	2.15	2.15	2.15	
x715	2.15	2.15	2.15	
x717	2.15	2.15	2.15	
x722	2.15	2.15	2.15	
x725	2.15	2.15	2.15	
x732	2.15	2.15	2.15	
x735	2.15	2.15	2.15	
x736	2.15	2.15	2.15	
x739	2.15	2.15	2.15	
x743	2.15	2.15	2.15	
x744	2.15	2.15	2.15	
x747	2.15	2.15	2.15	
x759	2.15	2.15	2.15	
x772	2.15	2.15	2.15	
x775	2.15	2.15	2.15	
x776	2.15	2.15	2.15	
x777	2.15	2.15	2.15	
x779	2.15	2.15	2.15	
x781	2.15	2.15	2.15	
x785	2.15	2.15	2.15	
x792	2.15	2.15	2.15	
x797	2.15	2.15	2.15	
x799	2.15	2.15	2.15	
x804	2.15	2.15	2.15	
x819	2.15	2.15	2.15	
x820	2.15	2.15	2.15	
x823	2.15	2.15	2.15	
x831	2.15	2.15	2.15	
x836	2.15	2.15	2.15	
x838	2.15	2.15	2.15	
x841	2.15	2.15	2.15	
x859	2.15	2.15	2.15	
x869	2.15	2.15	2.15	
x874	2.15	2.15	2.15	
x875	2.15	2.15	2.15	
x877	2.15	2.15	2.15	
x882	2.15	2.15	2.15	
x889	2.15	2.15	2.15	
x892	2.15	2.15	2.15	
x896	2.15	2.15	2.15	
x902	2.15	2.15	2.15	
x912	2.15	2.15	2.15	
x916	2.15	2.15	2.15	
x920	2.15	2.15	2.15	
x921	2.15	2.15	2.15	
x930	2.15	2.15	2.15	
x943	2.15	2.15	2.15	
x944	2.15	2.15	2.15	
x955	2.15	2.15	2.15	
x959	2.15	2.15	2.15	
x971	2.15	2.15	2.15	
x973	2.15	2.15	2.15	
x976	2.15	2.15	2.15	
x986	2.15	2.15	2.15	
x990	2.15	2.15	2.15	
x994	2.15	2.15	2.15	
x999	2.15	2.15	2.15	
x1001	2.15	2.15	2.15	
x1008	2.15	2.15	2.15	
x1022	2.15	2.15	2.15	
x1029	2.15	2.15	2.15	
x1031	2.15	2.15	2.15	
x1052	2.15	2.15	2.15	
x1054	2.15	2.15	2.15	
x1068	2.15	2.15	2.15	
x1069	2.15	2.15	2.15	
x1074	2.15	2.15	2.15	
x1085	2.15	2.15	2.15	
x1107	2.15	2.15	2.15	
x1111	2.15	2.15	2.15	
x1112	2.15	2.15	2.15	
x1117	2.15	2.15	2.15	
x1125	2.15	2.15	2.15	
x1132	2.15	2.15	2.15	
x1135	2.15	2.15	2.15	
x1144	2.15	2.15	2.15	
x1153	2.15	2.15	2.15	
x1155	2.15	2.15	2.15	
x1158	2.15	2.15	2.15	
x1160	2.15	2.15	2.15	
x1175	2.15	2.15	2.15	
x1183	2.15	2.15	2.15	
x1184	2.15	2.15	2.15	
x1200	2.15	2.15	2.15	
x1201	2.15	2.15	2.15	
x1202	2.15	2.15	2.15	
x1206	2.15	2.15	2.15	
x1209	2.15	2.15	2.15	
x1210	2.15	2.15	2.15	
x1212	2.15	2.15	2.15	
x1215	2.15	2.15	2.15	
x1221	2.15	2.15	2.15	
x1222	2.15	2.15	2.15	
x1226	2.15	2.15	2.15	
x1227	2.15	2.15	2.15	
x1236	2.15	2.15	2.15	
x1243	2.15	2.15	2.15	
x1244	2.15	2.15	2.15	
x1245	2.15	2.15	2.15	
x1251	2.15	2.15	2.15	
x1254	2.15	2.15	2.15	
x1257	2.15	2.15	2.15	
x1258	2.15	2.15	2.15	
x1259	2.15	2.15	2.15	
x1267	2.15	2.15	2.15	
x1280	2.15	2.15	2.15	
x1286	2.15	2.15	2.15	
x1297	2.15	2.15	2.15	
x1299	2.15	2.15	2.15	
x1302	2.15	2.15	2.15	
x1305	2.15	2.15	2.15	
x1337	2.15	2.15	2.15	
x1341	2.15	2.15	2.15	
x1347	2.15	2.15	2.15	
x1351	2.15	2.15	2.15	
x1359	2.15	2.15	2.15	
x1381	2.15	2.15	2.15	
x1386	2.15	2.15	2.15	
x1394	2.15	2.15	2.15	
x1395	2.15	2.15	2.15	
x1398	2.15	2.15	2.15	
x1403	2.15	2.15	2.15	
x1407	2.15	2.15	2.15	
x1408	2.15	2.15	2.15	
x1409	2.15	2.15	2.15	
x1427	2.15	2.15	2.15	
x1429	2.15	2.15	2.15	
x1434	2.15	2.15	2.15	
x1443	2.15	2.15	2.15	
x1445	2.15	2.15	2.15	
x1446	2.15	2.15	2.15	
x1447	2.15	2.15	2.15	
x1448	2.15	2.15	2.15	
x1454	2.15	2.15	2.15	
x1464	2.15	2.15	2.15	
x1467	2.15	2.15	2.15	
x1473	2.15	2.15	2.15	
x1483	2.15	2.15	2.15	
x1492	2.15	2.15	2.15	


*** Symbolic triclusters *** 

Tricluster #0
(194, 2, 2), X=[10,31,33,35,43,49,56,65,76,87,92,105,111,118,122,127,133,141,142,146,161,167,171,178,192,197,199,210,213,224,229,234,239,244,265,282,285,290,292,296,297,298,300,304,308,311,313,332,342,351,354,366,383,392,396,398,399,400,417,436,465,472,482,485,491,502,514,516,519,530,538,539,555,566,579,586,593,600,617,626,632,649,655,656,661,664,667,686,688,689,703,705,707,708,710,716,721,724,732,733,737,740,759,767,771,784,798,800,802,810,821,827,835,837,844,845,855,856,876,880,883,884,891,921,929,936,941,947,952,955,962,966,973,975,976,982,984,991,1021,1025,1031,1045,1069,1076,1089,1090,1098,1130,1143,1156,1158,1165,1181,1212,1217,1226,1240,1242,1246,1248,1250,1252,1260,1266,1277,1292,1293,1296,1306,1309,1317,1319,1332,1340,1345,1352,1354,1366,1371,1376,1394,1408,1409,1411,1412,1415,1422,1426,1436,1468,1478,1481,1483,1497], Y=[8,9], Z=[0,1], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 0
X	y8	y9	
x10	c	c	
x31	c	c	
x33	c	c	
x35	c	c	
x43	c	c	
x49	c	c	
x56	c	c	
x65	c	c	
x76	c	c	
x87	c	c	
x92	c	c	
x105	c	c	
x111	c	c	
x118	c	c	
x122	c	c	
x127	c	c	
x133	c	c	
x141	c	c	
x142	c	c	
x146	c	c	
x161	c	c	
x167	c	c	
x171	c	c	
x178	c	c	
x192	c	c	
x197	c	c	
x199	c	c	
x210	c	c	
x213	c	c	
x224	c	c	
x229	c	c	
x234	c	c	
x239	c	c	
x244	c	c	
x265	c	c	
x282	c	c	
x285	c	c	
x290	c	c	
x292	c	c	
x296	c	c	
x297	c	c	
x298	c	c	
x300	c	c	
x304	c	c	
x308	c	c	
x311	c	c	
x313	c	c	
x332	c	c	
x342	c	c	
x351	c	c	
x354	c	c	
x366	c	c	
x383	c	c	
x392	c	c	
x396	c	c	
x398	c	c	
x399	c	c	
x400	c	c	
x417	c	c	
x436	c	c	
x465	c	c	
x472	c	c	
x482	c	c	
x485	c	c	
x491	c	c	
x502	c	c	
x514	c	c	
x516	c	c	
x519	c	c	
x530	c	c	
x538	c	c	
x539	c	c	
x555	c	c	
x566	c	c	
x579	c	c	
x586	c	c	
x593	c	c	
x600	c	c	
x617	c	c	
x626	c	c	
x632	c	c	
x649	c	c	
x655	c	c	
x656	c	c	
x661	c	c	
x664	c	c	
x667	c	c	
x686	c	c	
x688	c	c	
x689	c	c	
x703	c	c	
x705	c	c	
x707	c	c	
x708	c	c	
x710	c	c	
x716	c	c	
x721	c	c	
x724	c	c	
x732	c	c	
x733	c	c	
x737	c	c	
x740	c	c	
x759	c	c	
x767	c	c	
x771	c	c	
x784	c	c	
x798	c	c	
x800	c	c	
x802	c	c	
x810	c	c	
x821	c	c	
x827	c	c	
x835	c	c	
x837	c	c	
x844	c	c	
x845	c	c	
x855	c	c	
x856	c	c	
x876	c	c	
x880	c	c	
x883	c	c	
x884	c	c	
x891	c	c	
x921	c	c	
x929	c	c	
x936	c	c	
x941	c	c	
x947	c	c	
x952	c	c	
x955	c	c	
x962	c	c	
x966	c	c	
x973	c	c	
x975	c	c	
x976	c	c	
x982	c	c	
x984	c	c	
x991	c	c	
x1021	c	c	
x1025	c	c	
x1031	c	c	
x1045	c	c	
x1069	c	c	
x1076	c	c	
x1089	c	c	
x1090	c	c	
x1098	c	c	
x1130	c	c	
x1143	c	c	
x1156	c	c	
x1158	c	c	
x1165	c	c	
x1181	c	c	
x1212	c	c	
x1217	c	c	
x1226	c	c	
x1240	c	c	
x1242	c	c	
x1246	c	c	
x1248	c	c	
x1250	c	c	
x1252	c	c	
x1260	c	c	
x1266	c	c	
x1277	c	c	
x1292	c	c	
x1293	c	c	
x1296	c	c	
x1306	c	c	
x1309	c	c	
x1317	c	c	
x1319	c	c	
x1332	c	c	
x1340	c	c	
x1345	c	c	
x1352	c	c	
x1354	c	c	
x1366	c	c	
x1371	c	c	
x1376	c	c	
x1394	c	c	
x1408	c	c	
x1409	c	c	
x1411	c	c	
x1412	c	c	
x1415	c	c	
x1422	c	c	
x1426	c	c	
x1436	c	c	
x1468	c	c	
x1478	c	c	
x1481	c	c	
x1483	c	c	
x1497	c	c	

Context: 1
X	y8	y9	
x10	c	c	
x31	c	c	
x33	c	c	
x35	c	c	
x43	c	c	
x49	c	c	
x56	c	c	
x65	c	c	
x76	c	c	
x87	c	c	
x92	c	c	
x105	c	c	
x111	c	c	
x118	c	c	
x122	c	c	
x127	c	c	
x133	c	c	
x141	c	c	
x142	c	c	
x146	c	c	
x161	c	c	
x167	c	c	
x171	c	c	
x178	c	c	
x192	c	c	
x197	c	c	
x199	c	c	
x210	c	c	
x213	c	c	
x224	c	c	
x229	c	c	
x234	c	c	
x239	c	c	
x244	c	c	
x265	c	c	
x282	c	c	
x285	c	c	
x290	c	c	
x292	c	c	
x296	c	c	
x297	c	c	
x298	c	c	
x300	c	c	
x304	c	c	
x308	c	c	
x311	c	c	
x313	c	c	
x332	c	c	
x342	c	c	
x351	c	c	
x354	c	c	
x366	c	c	
x383	c	c	
x392	c	c	
x396	c	c	
x398	c	c	
x399	c	c	
x400	c	c	
x417	c	c	
x436	c	c	
x465	c	c	
x472	c	c	
x482	c	c	
x485	c	c	
x491	c	c	
x502	c	c	
x514	c	c	
x516	c	c	
x519	c	c	
x530	c	c	
x538	c	c	
x539	c	c	
x555	c	c	
x566	c	c	
x579	c	c	
x586	c	c	
x593	c	c	
x600	c	c	
x617	c	c	
x626	c	c	
x632	c	c	
x649	c	c	
x655	c	c	
x656	c	c	
x661	c	c	
x664	c	c	
x667	c	c	
x686	c	c	
x688	c	c	
x689	c	c	
x703	c	c	
x705	c	c	
x707	c	c	
x708	c	c	
x710	c	c	
x716	c	c	
x721	c	c	
x724	c	c	
x732	c	c	
x733	c	c	
x737	c	c	
x740	c	c	
x759	c	c	
x767	c	c	
x771	c	c	
x784	c	c	
x798	c	c	
x800	c	c	
x802	c	c	
x810	c	c	
x821	c	c	
x827	c	c	
x835	c	c	
x837	c	c	
x844	c	c	
x845	c	c	
x855	c	c	
x856	c	c	
x876	c	c	
x880	c	c	
x883	c	c	
x884	c	c	
x891	c	c	
x921	c	c	
x929	c	c	
x936	c	c	
x941	c	c	
x947	c	c	
x952	c	c	
x955	c	c	
x962	c	c	
x966	c	c	
x973	c	c	
x975	c	c	
x976	c	c	
x982	c	c	
x984	c	c	
x991	c	c	
x1021	c	c	
x1025	c	c	
x1031	c	c	
x1045	c	c	
x1069	c	c	
x1076	c	c	
x1089	c	c	
x1090	c	c	
x1098	c	c	
x1130	c	c	
x1143	c	c	
x1156	c	c	
x1158	c	c	
x1165	c	c	
x1181	c	c	
x1212	c	c	
x1217	c	c	
x1226	c	c	
x1240	c	c	
x1242	c	c	
x1246	c	c	
x1248	c	c	
x1250	c	c	
x1252	c	c	
x1260	c	c	
x1266	c	c	
x1277	c	c	
x1292	c	c	
x1293	c	c	
x1296	c	c	
x1306	c	c	
x1309	c	c	
x1317	c	c	
x1319	c	c	
x1332	c	c	
x1340	c	c	
x1345	c	c	
x1352	c	c	
x1354	c	c	
x1366	c	c	
x1371	c	c	
x1376	c	c	
x1394	c	c	
x1408	c	c	
x1409	c	c	
x1411	c	c	
x1412	c	c	
x1415	c	c	
x1422	c	c	
x1426	c	c	
x1436	c	c	
x1468	c	c	
x1478	c	c	
x1481	c	c	
x1483	c	c	
x1497	c	c	

Tricluster #1
(266, 3, 2), X=[2,3,5,8,26,32,43,44,59,65,67,71,74,76,83,87,88,97,100,101,107,118,128,138,152,172,176,181,185,188,190,195,199,201,202,204,207,209,220,230,233,241,243,244,246,247,249,262,267,271,279,288,293,303,315,317,320,325,335,336,341,355,373,376,378,383,384,385,386,393,400,403,445,452,461,465,466,467,469,470,485,492,493,503,504,507,512,522,523,530,533,549,553,555,570,571,575,578,579,587,591,596,603,605,625,628,640,641,642,644,645,649,651,658,660,662,668,682,686,688,695,698,700,710,716,725,727,728,735,737,743,758,770,772,773,777,793,794,800,802,807,820,823,827,833,837,847,850,876,878,888,892,908,928,929,933,935,944,954,955,968,975,976,979,980,981,988,994,995,996,997,1002,1004,1006,1009,1018,1030,1033,1034,1035,1043,1051,1052,1054,1055,1056,1060,1062,1064,1065,1068,1071,1077,1078,1081,1085,1089,1101,1106,1107,1108,1120,1122,1125,1136,1144,1145,1146,1147,1150,1157,1163,1167,1169,1173,1177,1179,1180,1185,1188,1215,1216,1221,1223,1242,1262,1264,1267,1273,1280,1282,1299,1302,1307,1310,1313,1314,1318,1319,1324,1327,1353,1358,1368,1370,1371,1380,1393,1398,1403,1405,1427,1431,1435,1442,1447,1448,1453,1458,1459,1462,1474,1484,1490,1492,1497], Y=[5,6,8], Z=[3,4], RowPattern=Constant, ColumnPattern=None, ContextPattern=Constant, %Missings=0, %Noise=0, %Errors=0 PlaidCoherency=None

Context: 3
X	y5	y6	y8	
x2	c	a	b	
x3	c	a	b	
x5	c	a	b	
x8	c	a	b	
x26	c	a	b	
x32	c	a	b	
x43	c	a	b	
x44	c	a	b	
x59	c	a	b	
x65	c	a	b	
x67	c	a	b	
x71	c	a	b	
x74	c	a	b	
x76	c	a	b	
x83	c	a	b	
x87	c	a	b	
x88	c	a	b	
x97	c	a	b	
x100	c	a	b	
x101	c	a	b	
x107	c	a	b	
x118	c	a	b	
x128	c	a	b	
x138	c	a	b	
x152	c	a	b	
x172	c	a	b	
x176	c	a	b	
x181	c	a	b	
x185	c	a	b	
x188	c	a	b	
x190	c	a	b	
x195	c	a	b	
x199	c	a	b	
x201	c	a	b	
x202	c	a	b	
x204	c	a	b	
x207	c	a	b	
x209	c	a	b	
x220	c	a	b	
x230	c	a	b	
x233	c	a	b	
x241	c	a	b	
x243	c	a	b	
x244	c	a	b	
x246	c	a	b	
x247	c	a	b	
x249	c	a	b	
x262	c	a	b	
x267	c	a	b	
x271	c	a	b	
x279	c	a	b	
x288	c	a	b	
x293	c	a	b	
x303	c	a	b	
x315	c	a	b	
x317	c	a	b	
x320	c	a	b	
x325	c	a	b	
x335	c	a	b	
x336	c	a	b	
x341	c	a	b	
x355	c	a	b	
x373	c	a	b	
x376	c	a	b	
x378	c	a	b	
x383	c	a	b	
x384	c	a	b	
x385	c	a	b	
x386	c	a	b	
x393	c	a	b	
x400	c	a	b	
x403	c	a	b	
x445	c	a	b	
x452	c	a	b	
x461	c	a	b	
x465	c	a	b	
x466	c	a	b	
x467	c	a	b	
x469	c	a	b	
x470	c	a	b	
x485	c	a	b	
x492	c	a	b	
x493	c	a	b	
x503	c	a	b	
x504	c	a	b	
x507	c	a	b	
x512	c	a	b	
x522	c	a	b	
x523	c	a	b	
x530	c	a	b	
x533	c	a	b	
x549	c	a	b	
x553	c	a	b	
x555	c	a	b	
x570	c	a	b	
x571	c	a	b	
x575	c	a	b	
x578	c	a	b	
x579	c	a	b	
x587	c	a	b	
x591	c	a	b	
x596	c	a	b	
x603	c	a	b	
x605	c	a	b	
x625	c	a	b	
x628	c	a	b	
x640	c	a	b	
x641	c	a	b	
x642	c	a	b	
x644	c	a	b	
x645	c	a	b	
x649	c	a	b	
x651	c	a	b	
x658	c	a	b	
x660	c	a	b	
x662	c	a	b	
x668	c	a	b	
x682	c	a	b	
x686	c	a	b	
x688	c	a	b	
x695	c	a	b	
x698	c	a	b	
x700	c	a	b	
x710	c	a	b	
x716	c	a	b	
x725	c	a	b	
x727	c	a	b	
x728	c	a	b	
x735	c	a	b	
x737	c	a	b	
x743	c	a	b	
x758	c	a	b	
x770	c	a	b	
x772	c	a	b	
x773	c	a	b	
x777	c	a	b	
x793	c	a	b	
x794	c	a	b	
x800	c	a	b	
x802	c	a	b	
x807	c	a	b	
x820	c	a	b	
x823	c	a	b	
x827	c	a	b	
x833	c	a	b	
x837	c	a	b	
x847	c	a	b	
x850	c	a	b	
x876	c	a	b	
x878	c	a	b	
x888	c	a	b	
x892	c	a	b	
x908	c	a	b	
x928	c	a	b	
x929	c	a	b	
x933	c	a	b	
x935	c	a	b	
x944	c	a	b	
x954	c	a	b	
x955	c	a	b	
x968	c	a	b	
x975	c	a	b	
x976	c	a	b	
x979	c	a	b	
x980	c	a	b	
x981	c	a	b	
x988	c	a	b	
x994	c	a	b	
x995	c	a	b	
x996	c	a	b	
x997	c	a	b	
x1002	c	a	b	
x1004	c	a	b	
x1006	c	a	b	
x1009	c	a	b	
