X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x54	5.48	8.11	1.79	9.32	5.14	9.64	0.25	1.4	1.34	4.36	b	a	b	c	c	c	b	b	b	b	1.57	0.05	0.08	5.76	3.34	0.3	5.3	8.52	6.13	0.48	a	b	a	c	c	a	c	b	a	b	0.93	3.05	8.12	3.38	4.67	5.45	2.63	7.58	4.14	3.37	b	c	c	c	c	a	b	c	c	c	8.96	1.47	7.27	8.24	2.83	4.07	6.98	9.34	6.71	5.88	c	a	c	c	a	b	a	b	b	c
x55	0.54	7.1	5.68	5.78	5.56	5.75	6.03	6.12	7.31	5.35	a	b	c	a	b	c	b	b	b	b	6.18	5.01	2.32	9.47	6.79	9.53	1.76	5.58	0.52	2.64	a	a	c	a	b	c	b	c	b	b	8.89	1.9	4.04	1.52	0.8	6.69	3.16	7.36	2.47	8.33	a	a	b	b	c	c	c	c	a	a	3.15	9.54	4.84	9.14	0.82	3.95	1.22	5.34	7.52	9.69	c	c	b	b	c	c	a	b	c	a
x56	4.21	2.38	0.84	8.91	4.36	2.96	5.99	3.2	5.34	3.7	a	a	c	c	b	a	b	a	b	b	5.11	0.43	9.13	0.64	1.83	4.84	0.01	0.6	7.76	8.96	b	a	a	a	c	a	c	b	c	a	6.47	5.71	0.85	4.55	6.02	3.56	3.18	1.25	3.46	3.11	a	b	a	a	c	c	a	c	a	a	7.44	7.02	4.87	6.93	5.96	8.98	4.91	2.01	6.67	0.45	c	a	c	c	a	c	b	c	c	a
x57	0.22	6.75	4.78	5.75	6.94	9.33	4.3	9.83	4.39	4.73	a	c	a	a	b	a	b	a	a	b	0.17	9.58	1	0.8	5.32	2.28	5.04	0.53	0.05	4.68	a	b	a	a	b	c	b	a	c	c	0.4	3.13	3	0.36	7.59	3.19	5.65	7.06	5.35	0.22	b	b	b	a	b	b	b	c	a	a	3.35	9.24	0.75	3.15	7.74	8.59	1.19	9.79	4.88	0.38	c	a	c	c	a	c	a	a	c	c
x58	7.81	5.97	9.82	2.46	1.07	1.91	1.9	7.65	0.29	3.4	a	a	a	c	b	c	a	c	c	b	4.31	6.97	1.96	9.69	7.18	5.8	0.78	5.57	4.89	8.95	b	c	c	b	b	b	c	c	b	a	2.07	8.37	4.88	4.69	4.15	4.68	7.21	4.87	0.82	2.41	a	b	b	a	b	a	b	b	c	c	0.14	4.7	4.67	5.2	5.92	3.89	1.16	8.73	7.26	1.38	b	a	a	b	a	b	a	a	b	b
x59	3.23	7.8	2.37	3.14	4.7	4.47	1.03	4.81	4.28	4.26	c	a	a	c	a	c	a	b	b	a	4.78	7.84	5.88	3.7	2.01	6.41	9.42	8.66	6.47	4.13	b	b	b	a	a	c	a	a	a	a	0.41	3.5	9.96	9.51	6.34	9.26	5.7	2.7	8.88	0.3	a	b	b	c	b	b	b	a	b	c	3.18	9.18	4.79	6.63	1.86	2.18	7.84	4.23	6.1	4.3	a	b	b	a	a	a	c	a	b	a
x60	4.44	6.56	9.48	3.61	0.03	1.47	9.72	9.7	6.68	7.61	a	c	b	b	b	b	a	a	c	a	4.36	5.26	2.25	2.4	7.9	9.73	2.71	8.65	3.61	5.37	c	c	b	b	a	c	b	a	a	b	5.62	8.14	6.74	1.61	1.29	3.76	6.46	4.51	1.76	1.71	c	a	a	a	b	b	b	b	c	a	8.35	7.98	9.97	3.31	9.76	4.83	3.17	2.45	2.16	8.94	c	c	b	a	b	b	c	a	a	c
x61	2.61	4.73	2.64	1.96	9.54	9.34	6.04	9.25	3.52	7.26	b	b	a	c	a	b	c	b	b	a	6.4	4.33	7.5	6.26	9.9	6.59	6.12	2.26	4.08	7.57	a	b	a	a	c	b	c	a	a	a	9.61	9.24	1.46	5.15	0.33	4.98	9.02	1.58	1.15	4.02	a	a	a	b	c	b	c	c	a	a	7.36	7.83	0.28	6.75	2.27	2.44	6.82	6.99	7.41	7.59	b	a	b	b	b	c	a	b	a	c
x62	4.86	5.52	9.96	7.46	5.18	9.47	2.87	7.53	2.21	8.74	b	a	b	b	c	a	c	a	b	a	4.14	5.52	2.51	1.58	2.77	2.8	2.87	5.36	1.73	8.74	c	c	a	c	b	b	a	a	a	c	8.69	7.99	7.54	5.48	2.43	9.79	3.96	3.55	6.44	4.52	a	b	b	c	b	b	c	b	a	a	5.33	5.22	4.08	3.33	4.13	8.16	5.92	8.58	0.83	5.37	a	c	b	b	c	b	b	c	c	c
x63	2.23	7.21	4.73	5.56	1.95	8.54	2.19	2.59	6.02	9.6	b	c	a	a	b	a	a	c	a	b	5.62	3.41	6.59	5.31	9.14	2.98	5.09	2.51	1.64	5.75	a	a	c	b	b	a	c	a	c	c	8.51	3.01	0.73	9.39	6.11	8.78	5.43	2.92	5.65	3.61	b	a	c	a	c	b	c	a	c	b	8.73	0.25	4.09	6.01	7.25	6.96	3.53	1.57	9.57	9.69	c	b	b	a	c	a	a	c	c	a
x64	1.63	5.64	5.12	4.06	7.21	0.86	3.36	7.34	1.65	9.19	c	c	c	a	b	c	c	a	c	c	9.83	8.4	7.51	8.08	9.63	2.19	9.53	1.81	5.76	4.66	b	c	b	a	a	a	a	b	c	a	6.26	4.78	3.65	2.53	2.99	2.92	2.22	2.21	0.55	4.54	c	c	b	c	c	c	b	a	b	c	7.95	1.36	6.17	3.72	2.41	0.56	1.06	0.19	4.61	0.56	c	b	c	c	b	b	c	a	c	c
x65	3.07	2.97	5.12	7.42	4.52	3.78	0.49	6.42	8.6	7.71	b	a	c	b	a	a	c	c	c	b	5.3	6.12	3.15	3.31	8.62	2.49	4.74	2.64	2.54	2.2	b	a	c	a	b	c	a	a	a	a	7.7	1.36	6.58	5.01	8.92	1.25	4.19	1.34	2.3	0.67	a	b	a	c	a	a	a	c	c	c	9.77	5.61	7.22	1.52	3.8	3.81	7.28	9.18	9.19	4.61	a	b	b	b	b	a	c	a	c	b
x66	5.1	3.63	4.18	9.65	5.48	5.85	3.2	7.67	1.61	5.04	a	a	b	a	b	b	b	a	b	c	5.78	2.22	9.64	0.03	1.98	10	2.78	9.06	4.79	8.04	a	a	a	a	b	a	b	c	b	b	7.06	2.49	0.13	9.13	4.94	3.71	5.02	0.92	9.41	1.44	a	a	c	a	b	c	b	b	c	b	3.51	3.68	3.32	3.6	8.12	4.54	7.4	1.98	4.69	9.08	b	c	a	a	b	a	c	b	a	b
x67	0.39	0.43	8.41	5.1	4.11	6.83	3.85	6.95	7.66	1.81	a	a	c	c	c	b	a	a	b	c	4.94	9.86	7.47	0.1	0.76	4.38	8.96	8.68	0.19	0.11	c	b	b	b	c	c	c	c	b	c	2.78	9.09	9.61	2.67	4.94	5.58	1.02	2.97	7.38	6.31	a	c	a	a	b	c	a	a	a	c	1.04	3.64	5.62	6.21	5.68	4.55	9.09	4.73	8.42	5.78	b	b	b	a	b	c	c	a	a	b
x68	5.57	5.52	6.4	7.01	7.79	8.34	2.87	9.68	3.25	8.74	a	c	a	a	b	b	b	a	b	c	2.39	5.52	6.86	1.47	0.11	3.29	2.87	9.53	6.91	8.74	a	b	a	a	b	a	b	a	a	c	6.05	3.26	9.29	7.39	6.01	4.81	9.09	0.06	8.97	0.03	b	a	a	c	c	b	a	c	b	c	0.7	3.46	7.42	5.33	8.71	3.58	5.99	2.03	1.39	8.13	b	c	a	c	b	b	a	c	b	b
x69	3.61	0.91	0.64	0.06	2.55	6.35	2.89	0.19	7.64	6.75	b	b	a	c	b	c	b	c	b	c	3.61	4.24	0.55	6.3	8.94	6.35	0.54	9.04	7.64	4.38	a	a	a	a	b	b	b	a	a	a	0.42	5.48	1.11	4.21	1.96	9.49	9.01	1.41	5.37	6.88	c	a	a	b	c	b	c	a	a	a	2.21	9.15	2.39	4.71	3.01	6.15	4.21	0.68	2.43	0.66	a	a	a	c	b	a	c	a	b	c
x70	3.04	2.37	5.46	6.03	3.89	7.58	5.65	9.97	0.26	4.23	b	a	c	b	c	c	a	c	a	b	4.63	7.48	5.65	7.9	9.45	3.14	9.95	7.76	7.54	5.22	a	b	c	c	c	c	b	a	b	b	0.3	4.15	9.52	9.23	3.79	7.29	4.43	0.44	6.79	3.44	b	c	c	a	c	c	a	c	a	b	7.13	0.21	1.16	8.46	9.94	1.68	0.06	0.64	3.39	2.3	a	b	c	c	b	a	c	a	b	b
x71	6	4.99	8.02	1.07	8.95	3.44	8.61	4.68	9.37	9.82	b	c	b	c	c	b	a	b	c	b	2.76	7.58	7.95	7.2	6.12	8.28	4.06	7.02	6.37	2.02	c	b	a	b	b	b	c	a	b	c	8.03	1.54	5.69	2.2	4.03	7.66	2.78	0.37	6.41	6.75	c	a	c	b	c	b	a	a	c	b	0.25	2.49	4.61	4.87	0.26	8.58	8.61	8.4	1.3	4.75	c	b	c	c	a	a	b	c	a	b
x72	5.18	4.01	9.95	6.76	1.26	2.18	9.2	0.85	0.33	8.03	a	a	c	b	a	c	c	a	b	a	1.92	6.3	3.9	7.9	9.88	4.9	6.16	5.47	2.68	6.67	b	c	b	a	a	a	c	b	c	b	2.81	1.56	1.88	3.57	2.37	7.5	9.77	3.63	4.59	1.39	a	a	a	c	b	c	a	a	b	b	6.45	3.47	8.52	1.49	4.86	7.76	8.09	6.74	3.66	6.3	a	c	b	c	a	b	a	b	a	a
x73	3.61	4.75	3.53	1.44	6.83	6.35	9	8.86	7.64	8.89	b	a	c	c	b	b	b	b	b	a	3.61	3.5	1.11	4.28	9.83	6.35	9.94	5.67	7.64	0.35	c	b	a	c	b	c	b	b	a	c	0.21	8.34	2.56	8.66	7.84	9.28	5.86	9.2	9.52	1.96	b	c	b	a	a	c	b	c	b	c	4.08	7.37	2.64	4.01	2	2.59	6.96	7.71	1.24	0.36	b	a	c	c	c	b	c	c	c	b
x74	5.02	7.47	5.86	7.35	8.6	9.44	8.88	2.51	0.58	4.79	c	a	a	b	c	b	a	a	c	a	3.02	8.53	2.17	2.01	3.13	5.57	4.69	9.26	1.72	2.28	c	b	a	c	c	a	c	a	c	b	2.6	6.24	5.88	1.98	1.12	0.04	8.6	3.56	6.25	7.97	b	c	c	b	c	a	a	a	b	c	7.53	1.04	9.78	4.44	2.7	7.86	2.44	8.65	4.31	6.48	b	a	a	a	b	b	c	c	a	c
x75	8	0.55	0.27	0.72	6.73	5.3	3.94	2.57	9.77	7.41	a	a	c	b	b	b	c	a	b	a	2.3	0.46	3.44	5.41	2.38	4.07	2.29	7.89	8.01	2.69	c	b	b	c	b	c	a	b	b	c	0.35	6.66	2.07	4.65	0.6	1.68	1.9	2.25	2.17	7.88	c	c	b	b	c	a	a	b	c	b	3.64	9.14	6.38	4.18	7	9.79	8.94	1.64	7.5	2.48	b	c	b	a	c	c	a	a	c	c
x76	9.46	9.04	1.58	5.11	0.97	9.81	3.47	5.24	4.14	9.97	a	a	a	a	b	c	b	c	b	a	7.93	4.37	8.1	8.54	5.73	7.23	8.59	9.92	2.84	6.4	a	a	b	a	b	c	b	b	b	b	1.52	4.68	1.48	7.25	6.58	8.12	6.5	4	0.89	0.93	a	b	b	a	c	b	b	a	b	c	4.57	2.68	3.56	9.2	1.43	0.92	2.19	3.04	9.41	4.14	c	b	a	a	b	c	c	c	c	b
x77	6.4	5.56	8.92	7.99	4.26	0.73	6.96	3.61	6.77	1.57	c	c	b	a	a	a	c	c	c	b	5.88	8.9	0.32	9.54	8.85	4.5	4.7	7.96	3.24	7.79	b	a	a	b	a	c	b	a	b	a	0.8	6.77	4.01	2.33	9.65	8.12	5.94	1.63	4.92	7.71	c	a	a	b	c	b	c	b	a	b	4.71	5.5	2.21	1.98	1.22	5.03	5.39	2.05	7.48	9.02	a	c	b	a	c	a	b	b	a	c
x78	2.84	8.94	3.88	8.37	1.71	5.82	9.29	8.17	0.8	9.23	a	b	b	a	b	b	b	a	b	a	1.1	0.43	7.88	3	3.97	9.12	2.6	7.02	5.24	8.15	a	c	a	a	b	a	b	c	c	c	8.42	6.37	6.19	3.4	9.18	3.17	5.31	7.39	5.7	3.57	b	c	b	b	b	a	b	c	c	b	4.05	7.97	1.27	2.72	2.12	3.86	0.24	5.66	4.45	0.88	a	a	c	c	b	c	a	c	a	a
x79	0.43	7.73	7.42	0.68	8.22	7.57	0.23	7.22	2.19	6.23	c	a	b	a	b	b	b	c	b	c	7.48	9.52	6.06	2.7	0.44	9.33	8.44	6.73	0.02	4.59	c	a	a	b	c	b	a	b	b	a	9.56	6.85	8.2	5.31	2.79	0.67	2.27	6.6	8.22	7.81	c	c	b	c	b	b	c	c	b	b	8.82	6.95	7.93	0.96	5.38	1.52	4.39	7.34	7.51	4.44	b	a	a	c	a	c	b	a	b	c
x80	4.35	1.61	2.03	0.65	6.48	4.03	7.9	6.02	7.5	1.35	a	b	a	a	c	c	b	b	c	c	0.24	9.53	4.69	4.12	1.75	7.62	5.49	9.83	4.99	6.03	c	b	a	b	b	c	c	c	b	c	5.16	6.97	1.2	1.46	9.57	4.2	4.18	8.55	6.37	9.4	a	a	a	a	a	b	c	c	a	c	8.16	8.67	3.98	9.75	8.49	6.14	0.37	3.51	8.97	3.47	a	c	b	c	b	c	b	b	a	a
x81	4.19	7.82	3.97	6.25	1.46	3.37	4.61	4.07	4.06	1.4	a	b	b	a	c	b	a	a	a	b	7.14	1.04	9.85	2.94	2.03	2.43	5.66	2.61	6.28	6.67	b	c	b	b	a	a	b	c	b	b	7.63	9.83	2.64	5.2	4.16	0.93	4.06	6.03	5.65	9.76	a	b	c	b	a	c	b	a	a	b	5.1	0.44	8.07	5.4	7.38	0.16	4.69	5.2	8.54	0.48	a	a	c	a	b	c	b	c	c	c
x82	3.61	7.78	9.35	6.87	7.03	6.35	9.92	1.68	7.64	0.66	c	b	a	a	b	c	b	c	c	a	3.61	9.24	9.11	0.88	6.99	6.35	0.26	1.44	7.64	9.47	a	c	c	a	b	b	b	c	c	c	6.8	5.99	7.32	9.16	3.7	3.71	2.82	1.42	3.74	9.47	c	a	a	c	b	a	a	c	c	a	0.27	1.29	9.17	4.5	7.39	2.26	7.02	5.24	9.6	5.52	b	a	c	a	a	a	a	a	b	a
x83	6.84	3.6	9.62	7.64	4.02	4.73	5.13	6.88	9.39	5.58	a	b	b	a	b	a	c	b	c	c	2.01	1.62	3.96	7.19	2.79	4.55	7.45	2.24	4.72	9.92	b	b	a	b	c	b	b	a	c	a	9.76	4.53	2.59	5.51	7.42	5.56	3.46	5.48	1.18	1.78	c	a	a	a	c	b	c	b	a	a	7.92	5.87	6.97	9.65	4.59	5.87	4.91	5.16	6.8	6.12	a	b	b	c	c	a	b	c	a	c
x84	3.29	2.84	6.21	4.53	1.63	7.35	5.27	8.84	6.03	5.1	a	a	b	a	c	b	c	b	c	c	9.31	9.44	3.11	6.37	1.88	6.89	4.19	6.62	2.9	0.92	b	c	c	b	b	b	b	c	a	c	4.12	8.47	3.22	6.62	8.82	6.87	9.38	6.26	1.19	1.28	a	a	c	b	c	b	c	b	c	b	9.41	9	8.71	4.01	1.41	1.51	0.52	4.92	8.78	8.54	b	c	c	a	a	b	c	a	a	c
x85	3.61	5.34	7.86	5.14	3.64	6.35	9.53	3.66	7.64	6.09	a	c	b	b	b	b	b	b	a	a	3.61	5.35	7.37	2.84	9.31	6.35	3.32	6.36	7.64	7.16	b	c	b	c	b	a	b	a	a	a	0.89	8.08	8.8	4.74	0.99	7.95	4.59	1.8	2.72	6.05	b	a	a	b	a	b	b	a	c	c	9.28	3.69	8.26	0.55	5.82	2.29	8.68	7.79	4.16	7.22	a	a	b	a	b	c	a	a	a	c
x86	7.57	7.77	9.14	3.67	7.39	7.66	6.59	0.05	9.41	2.29	b	a	c	b	b	a	c	a	a	b	2.63	5.37	4.76	5.92	1.72	2.42	7.94	4.06	3.08	0.88	a	a	b	a	a	c	a	c	b	b	9.69	6.57	8.18	1.47	8.66	5.17	6.19	3.64	6.67	6.06	b	b	a	b	a	c	c	c	a	b	7.79	6.59	7.33	9.06	9.63	9.58	6.2	5.52	2.79	8.05	a	b	a	c	a	a	a	a	c	a
x87	2.42	9.08	6.06	6.78	6.06	4.12	4.78	6.73	2.66	3.15	c	a	c	a	c	a	b	c	c	a	7.36	7.46	8.91	6.44	4.53	2.5	6.41	0.41	0.03	9.8	b	c	c	b	b	b	a	b	b	a	7.88	4.73	1.29	6.69	3.16	7.58	6.23	3.56	3.39	8.65	a	a	b	c	c	c	b	c	b	c	8.19	0.06	6.89	7.94	9.98	6.38	9.92	3.1	7.93	2.01	a	a	b	a	b	c	a	a	a	b
x88	8.88	8.94	2.19	2.73	1.39	6.75	2.03	7.28	9.41	2.53	c	c	b	b	a	c	c	b	a	b	4.6	8.98	1.61	6.65	9.29	8.25	7	1.49	1.83	8.64	a	c	a	b	a	b	b	c	c	c	1.08	7.03	0.78	7.76	3.84	0.97	8.23	8.83	4.59	1.97	a	a	a	a	b	c	b	b	a	a	3.64	0.77	9.75	8.99	3.14	6.15	7.7	7.44	3.87	1.16	c	b	b	a	a	c	c	a	c	c
x89	3.07	5.52	7.09	0.38	4.32	7.7	2.87	7.21	4.14	8.74	b	b	b	b	a	c	a	a	a	b	8.77	5.52	2.94	2.77	0.87	0.5	2.87	3.62	7.22	8.74	a	b	a	a	b	c	b	c	b	c	0.15	6.79	2.62	9.58	7.77	6.26	2.27	2.8	2.68	3.7	b	c	c	b	b	b	b	c	a	b	5.68	7.9	6.82	9.71	4.79	2.49	5.86	0.19	8.43	2.93	a	a	a	a	c	b	c	a	a	c
x90	2.41	6.82	0.05	1.23	7.09	5.72	7.77	5.36	1.9	2.27	c	c	a	b	b	c	a	b	c	a	1.47	2.97	3.19	4.58	1.06	4.37	5.57	6.82	5.86	1.58	b	b	c	b	c	a	a	c	c	b	1.27	9.52	6.56	9.63	5.79	1.43	8.4	3.23	0.54	7.27	c	a	b	b	c	c	c	b	a	b	2.08	3.26	5.54	7.16	9.13	7.55	2.9	4.15	3.4	6.14	a	c	c	c	b	b	c	a	a	a
x91	7.68	5.52	1.88	9.77	8.64	2.47	2.87	1.27	9.46	8.74	c	c	c	a	c	b	a	b	c	b	9.69	5.52	6.66	6.21	1.95	1.25	2.87	4.56	7.53	8.74	c	a	a	c	b	c	b	b	b	b	0.83	5.07	8.09	5.26	1.97	3.12	3.81	3.28	7.42	3.87	c	b	c	a	c	a	c	b	c	b	3.97	8.82	6.39	4.48	0.07	3.99	7.27	3.32	3.91	0.19	a	a	b	b	b	a	c	b	c	b
x92	6.69	9.93	8.73	5.35	3.59	1.1	2.09	7.31	8.71	3.46	a	a	b	c	b	c	b	b	b	a	6.24	4.27	8.66	0.91	3.41	0.6	6.54	5.32	2.38	0.43	c	b	b	a	a	b	a	c	b	a	1.83	0.38	0.42	9.45	2.08	4.16	9.31	1.39	6.25	8.65	b	b	c	b	b	c	c	c	c	c	6.42	0.57	0.22	7.76	0.2	0.52	8.72	4.39	4.06	1.65	a	b	a	c	a	c	b	b	a	a
x93	2.31	3.57	8.66	4.71	7.47	4.15	4.81	6.12	2.73	8.77	c	a	c	b	c	a	a	b	a	b	3.32	9.84	3.72	4.45	2.94	8.27	5.97	0.94	3.72	8.88	a	a	b	b	a	a	b	c	a	a	3.85	9.3	3.38	8.47	6.13	6.65	3.18	2.24	2.97	2.73	a	a	a	c	c	c	a	b	a	c	8	6.25	8.89	7.97	4.79	0.7	1.53	9.24	1.4	2.16	a	a	b	a	a	b	c	b	c	b
x94	9.54	2.17	6.39	7.92	4.48	6.6	5.27	2.24	4.96	8.08	c	a	c	b	a	c	b	a	a	b	0.36	1.92	7.93	4.86	8.36	3.72	4.42	5.54	6.34	0.73	c	b	b	b	b	b	a	b	a	b	9.01	8.46	4.94	5.86	5.9	0.76	7.29	8.19	6.45	1.92	c	c	a	c	b	a	b	a	b	c	2.79	6.93	9.43	8.48	5.69	0.52	4.34	9.91	8.34	0.22	c	c	a	a	b	c	b	a	c	c
x95	9.36	7.45	6.49	0.52	1.74	0.51	0.65	9.49	8.45	9.9	b	c	a	b	b	b	b	a	a	b	2.72	1.17	2.66	9.32	3.05	7.94	7.78	9.25	7.95	2.47	a	a	a	b	c	c	c	b	b	c	6.98	4.11	0.73	8.4	2.29	7.65	4.36	2.39	1.42	5.37	b	c	c	c	c	a	b	b	b	c	8.68	5.76	4.12	8.59	5.09	5.12	5.91	2.81	6.49	1.44	b	b	c	b	a	a	a	c	b	b
x96	0.52	8.43	1.72	1.22	3.04	8.25	7.69	3.19	5.38	1.4	a	c	a	a	b	b	b	a	b	a	4.71	6.84	3.03	4.68	9.63	0.7	8.78	2.11	7.8	0.56	a	c	c	c	b	c	c	a	c	c	3.36	9.08	7.6	1.39	9	0.2	1.16	3.9	4.47	1.46	b	c	b	a	a	a	b	a	a	c	7.57	9.91	7.44	1.7	4.81	6.01	6.37	0.77	3.74	1.42	c	b	a	c	a	a	b	c	b	b
x97	7.29	6.93	3.72	7.25	0.35	9.82	4.75	0.16	0.52	8.69	a	b	c	a	b	c	b	c	b	c	6.54	7.68	3.23	8.67	9.47	6.41	1.43	8.79	5.51	6.35	a	b	c	a	b	c	b	a	c	b	0.3	0.24	3.6	2.44	5.65	2.6	8.67	6.73	3.64	7.71	b	c	a	a	c	b	b	c	b	b	4.73	2.81	2.96	6.13	1.41	7.32	3.81	6.9	0.61	2.51	a	c	a	a	b	b	a	c	b	a
x98	9.8	2.43	7.19	0.11	3.85	0.3	2.05	1.05	9.67	2.38	a	b	b	a	c	b	a	a	b	b	9.98	7.5	7.64	5.71	5.37	1.05	8.53	5.91	8.57	8.15	a	c	b	b	b	c	c	c	c	a	9.86	5.76	2.18	4.21	9.47	5.02	0.06	2.15	3.53	1.2	c	c	a	b	b	a	a	a	b	a	8.74	5	1.22	7.56	3.83	7.99	8.74	5.55	9.77	0.91	a	a	b	b	b	c	c	c	b	b
x99	1.21	5.49	2.73	9.22	1.91	7.93	3.56	6.62	9.17	5.49	a	c	a	a	b	a	a	c	a	c	9.44	5.02	8.83	1.43	0.43	8.78	0.29	5.22	7.53	9.51	c	c	b	b	b	a	c	b	c	a	2.55	0.56	4.54	1.04	1.2	4.74	6.71	5.3	7.62	3.72	b	c	a	c	b	c	b	a	a	a	2.06	2.86	8.83	9.68	6.35	4.45	2.59	3.22	6.86	9.45	b	c	c	b	a	c	b	c	c	c
x100	3.94	7.21	0.17	0.4	3.53	7.41	0	1.37	7.71	2.97	b	b	c	b	a	b	a	a	b	b	1.97	6.16	8.54	1.33	2.97	0.41	1.1	5.62	1.95	8.59	c	b	a	c	b	b	a	b	b	a	6.69	1.9	1.44	7.55	1.34	1.75	1.89	8.86	4.05	0.06	b	b	b	b	a	b	b	c	b	b	4.81	5.8	4.83	8.17	3.92	5.32	4.34	5.52	6.37	7.54	a	a	b	a	c	a	c	a	a	a
x101	1.97	7.86	1.01	5.96	4.67	4.23	2.66	9.28	1.51	7.62	c	a	c	b	c	a	b	b	a	a	7.2	5.59	4.68	3.09	1.5	0.1	8.95	8.35	3.4	2.24	b	a	c	c	c	a	c	c	b	c	4.47	5.74	0.3	3.61	5.98	2.16	1.85	2.55	6.62	3.08	b	c	b	c	b	b	c	a	b	c	2.04	6.71	0.37	4.95	7.47	0.3	4.22	4.56	1.76	1.74	b	b	a	c	c	c	a	c	c	a
x102	3.61	5.14	7.92	4.39	4.79	6.35	9.59	2.48	7.64	7.94	c	b	c	a	b	c	b	c	a	a	3.61	5.51	8.37	2.49	1.58	6.35	3.51	6.4	7.64	9.15	c	b	b	b	b	a	b	a	b	a	2.48	4.43	2.98	2.04	5.48	2.01	7.26	7.71	7.92	0.26	a	c	a	b	a	c	b	a	a	a	4.79	0.75	7.83	7.86	6.66	1.49	0.43	7.34	1.75	9.41	a	a	a	c	b	b	c	b	c	b
x103	0.51	5.52	8.67	0.25	8	1.29	2.87	7.67	1.41	8.74	c	b	a	a	a	b	b	c	b	b	9.52	5.52	6.29	8.23	7.69	7.12	2.87	8.1	7.56	8.74	a	a	c	c	c	b	c	a	a	b	7.91	8.54	4.76	7.81	5.05	0.75	6.23	1.3	4.37	7.23	b	c	a	b	c	b	a	c	c	b	5.25	5.41	6.44	7.61	1.7	9.61	0.91	2.68	1.94	7.85	b	c	a	a	c	c	a	b	b	c
x104	8.3	4.35	0.62	5.55	5.6	7.36	0.09	5.26	1.53	7.26	c	a	c	c	a	b	b	c	c	a	4.88	4.19	7.05	2.48	9.85	6.89	3.05	2.29	4.85	9.63	b	c	b	a	b	b	c	c	b	c	4.44	8.92	6.06	7.57	4.83	5.23	4.07	1.92	9.54	8.44	a	c	c	a	b	b	a	b	b	c	4.01	0.39	8.04	8.94	2.59	0.11	5.92	2.37	9.14	5.45	c	c	a	a	c	c	b	b	c	b
x105	8.31	7.7	5.88	9.91	3.94	7.86	0.93	5.46	1.31	3.95	c	c	a	a	c	c	b	c	c	c	3.48	1.86	1.71	4.4	0.54	5.81	3.64	4.53	6.94	4.82	b	a	b	c	c	c	a	b	b	c	2.89	2.26	7.97	9.68	4.72	3.69	2.68	3.9	5.03	7.79	a	c	a	c	a	a	c	b	a	a	0.18	6.66	8.32	0.79	7.01	7.39	8.48	3.09	4.36	8.53	c	c	c	b	c	b	a	c	a	a
x106	5.71	0.89	7.74	4.83	1.62	5	7.73	0.06	5.19	4.26	c	c	a	a	a	c	b	c	b	a	0.23	4.55	1.6	4.04	1.97	8.07	2.48	0.52	8.58	3.22	c	b	b	b	b	c	a	c	b	c	6.23	8.29	6.9	3.6	8.59	6.47	4.23	0.03	1.23	1.18	b	a	c	a	b	b	c	b	c	a	9.38	0.44	3.3	1.29	9.32	4.03	8.12	6.78	1.77	8.88	c	a	b	b	a	b	c	b	b	c
x107	3.61	5.52	7.88	3.91	0.77	6.35	2.87	7.62	7.64	8.74	c	b	c	c	b	a	b	c	a	a	3.61	5.52	2.13	9.58	5.48	6.35	2.87	6.98	7.64	8.74	c	b	b	b	b	a	b	a	b	c	8.35	4.77	7.08	4.96	7.13	0.32	5.37	4.35	9.44	4.96	b	a	a	c	c	a	a	c	a	c	9.52	6.98	9.85	2.24	7.87	5.49	2.55	9.79	8.67	4.73	b	a	c	c	c	b	b	c	c	c
x108	6.76	7.1	7.01	9.48	9.93	0.93	6.14	2.74	3.53	0.93	c	b	b	c	c	c	c	b	b	c	3.45	6.11	5.39	3.67	3.95	6.62	4.61	6.7	6.31	6.75	b	a	a	a	b	b	a	a	c	c	2.78	7.23	6.45	1.17	7.48	6.13	2.55	4.73	6.78	0.79	c	a	a	c	b	b	c	b	b	a	8.16	1.02	8.82	8.35	8.91	6.16	4.02	6.9	2.68	7.72	c	c	b	a	b	c	c	a	a	a
x109	6.27	1.46	2.9	9.99	8.95	8.43	9.92	8.51	2.04	1.2	c	b	a	b	c	c	b	c	b	a	4.26	9.18	1.21	2.99	5.85	1.39	2.03	5.27	1.02	1.84	b	b	a	b	a	c	b	c	a	c	7.59	8.27	8.12	9.42	9.82	2.14	1.93	6.01	2.33	6.24	a	a	b	b	c	c	a	a	b	b	1.69	5.63	4.72	1.77	6.67	9.09	1.22	0.05	1.62	0.54	b	a	a	b	a	b	a	b	b	b
