X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x54	8.31	8.61	9.78	7.7	1.47	6.46	5.58	6.11	2.66	8.29	b	b	c	b	c	b	a	c	a	c	7.16	0.36	9.7	6.29	6.86	8.57	5.3	5.06	6.82	5.56	a	a	a	b	b	b	a	b	c	b	6.32	1.64	7.35	6.95	5.67	3.39	1.77	7.34	9.82	5.45	b	b	c	b	c	c	b	a	a	a	1.09	5.78	2.67	0.57	7.09	8.51	9.36	6.73	4.15	2.19	b	a	c	c	a	b	a	a	b	b
x55	4.54	1.59	0.68	2.7	4.17	3.89	1.43	0.66	7.13	1.2	c	c	b	b	a	a	b	c	c	a	3.16	8.83	0.34	1.78	2.11	3.34	9.91	4.73	0.5	7.9	a	a	c	a	a	a	c	c	c	a	7.44	2.21	3.61	6.84	3.27	6.36	7.05	8.19	7.77	0.93	c	c	b	b	c	c	a	c	c	a	9.41	4.43	4.44	6.28	2.23	9.05	9.94	0.31	8.77	7	b	b	c	b	c	a	a	b	c	b
x56	6.47	8.96	9.95	7.07	3.02	3.44	0.53	2.06	1.08	5.11	b	c	a	c	c	b	c	b	c	b	7.35	0.22	1.51	5.89	5.3	4.29	5.93	0.77	9.11	6.69	b	b	c	b	c	b	b	b	a	c	0.75	4.24	2.71	8.96	4.76	3.76	8.53	0.03	0.11	8.86	a	a	a	b	a	c	a	c	a	a	6.22	9.31	0.49	0.17	3.76	9.07	8.46	9.33	5.97	8.28	a	b	c	a	c	b	a	c	b	c
x57	1.63	5.94	3.04	1.73	5.25	1.75	5.93	4.17	0.79	2.51	c	c	c	c	b	a	c	c	b	b	8	7.46	8.71	0.82	4.24	3.67	3.41	0.98	6.61	6.89	c	b	a	c	a	c	b	c	a	c	2.47	7.46	8.71	6.28	4.24	4.53	3.41	0.58	6.61	6.89	b	b	c	a	a	c	b	c	b	c	2.21	0.48	7.75	9.8	0.94	3.76	6.88	2.34	5.12	5.51	b	b	b	a	b	c	c	b	a	a
x58	9.85	7.18	6.48	1.91	3.35	0.44	6.15	2.17	2.86	8.06	b	c	b	a	a	a	b	a	c	a	9.69	1.91	9.46	8.14	4.26	5.08	0.23	8.01	4.41	3.33	b	b	a	c	a	c	a	c	c	b	3.63	4.33	8.65	0.06	5.43	3.75	3.93	2.96	7.59	8.27	b	c	b	b	b	b	a	c	b	c	6.86	1.35	6.71	9.29	4.18	2.06	1.26	5.41	2.47	1.43	b	c	b	a	c	b	b	a	a	a
x59	5.23	6.28	6.51	0.71	7	0.71	6.78	0.71	8.73	9.32	c	c	a	a	a	a	a	b	b	b	4.61	7.46	8.71	5.98	2.94	5.98	3.41	5.98	6.61	6.89	a	a	b	a	a	c	b	c	c	c	0.65	7.46	8.71	4.8	1.69	8.18	3.41	3.02	6.61	6.89	c	a	c	c	a	c	b	c	c	c	3.52	7.19	7.61	9.47	4.58	9.99	2.03	2.2	4.89	3.77	c	a	c	c	c	a	c	b	b	c
x60	4.82	1.69	2.27	0.71	7.93	0.71	7.46	0.71	6.13	3.03	c	c	c	c	a	c	a	b	b	a	3.09	4.66	6	5.98	9.38	5.98	6.17	5.98	3.23	6.75	c	a	a	a	c	b	c	b	b	c	8.21	9.57	7.24	3.89	1.52	3.34	8.1	3.89	9.18	9.3	c	c	a	b	c	b	c	b	b	a	3.69	0.14	9.28	8.81	4.14	2.02	4.56	0.7	2	4.01	b	c	c	b	b	a	b	a	b	a
x61	8.9	0.92	6.97	0.71	7.58	0.71	3.93	0.71	0.46	7.52	a	b	b	b	c	a	a	b	c	c	2.76	7.46	8.71	5.98	9.84	5.98	3.41	5.98	6.61	6.89	b	b	a	b	a	c	b	c	c	b	7.7	7.46	8.71	4.64	1.96	4.47	3.41	5.51	6.61	6.89	a	c	b	b	a	c	b	c	c	a	8.27	4.5	5.23	0.68	7.47	6.97	8.97	1.3	3.45	4.4	c	b	c	a	c	a	a	a	b	c
x62	9.02	1.04	8.31	1.11	4.22	4.66	1.84	4.14	7.82	3.51	c	a	c	b	a	b	c	c	a	a	5.83	7.46	8.71	2.89	2.77	4.02	3.41	5.08	6.61	6.89	c	c	c	a	a	c	b	c	c	c	0.29	7.46	8.71	3.13	7.06	9.54	3.41	5.82	6.61	6.89	a	c	c	a	a	c	b	c	a	b	2.53	7.05	5.92	6.84	9.61	3.73	5.85	9.87	9.43	8.57	a	c	c	a	b	c	c	b	b	c
x63	9.27	1.96	8.5	0.86	8.2	3.63	4.1	5.37	6.64	8.06	c	a	a	c	b	a	a	a	a	a	4.26	4.24	4.3	9	8.3	4.6	2.6	8.32	2.08	4.92	c	b	a	b	a	c	b	a	b	b	6.13	8.8	7.42	4.21	1.15	1.3	1.33	1.29	2.91	1.52	c	c	b	c	a	c	b	b	c	a	6.38	1.18	1.66	2.05	3.25	6.3	1.79	6.1	4.17	3.63	c	a	b	c	c	b	a	a	b	b
x64	1.49	7.76	9.46	0.71	4.04	0.71	5.52	0.71	8.77	9.21	a	c	a	a	c	a	c	b	b	b	5.37	4.09	9.53	5.98	3.94	5.98	5.85	5.98	5.57	0.34	a	a	c	a	b	b	a	b	b	b	3.45	5.64	7.05	7.9	3.29	9.75	9.23	7.04	5.34	2.62	b	b	c	c	b	c	a	a	c	a	6.64	4.32	3.61	2.09	4.3	8.2	3.74	1.93	1.24	9.34	a	a	b	b	a	b	a	c	b	c
x65	9.21	9.7	6.21	9.31	3.44	5.61	3.18	4.66	2.96	0.57	c	b	a	c	a	a	c	a	a	a	3.34	9.01	2.69	8.91	1.95	4.21	8.92	1.05	3.2	8.38	a	a	a	b	c	b	a	b	b	c	3.99	4.92	7.18	1.69	1.61	1.56	5.47	3.85	2.76	5.7	a	b	a	a	c	b	a	b	b	c	3.62	2.96	4	8.26	6.31	7.27	7.85	2.22	2.54	6.77	b	b	a	a	c	b	c	c	c	c
x66	2.14	1.45	0.33	7.15	7.68	0.84	5.26	1.19	6.11	3.2	b	a	c	c	b	c	b	a	a	b	3.59	4.65	4.15	3.96	4.52	0.38	2.68	8.7	1.73	5.45	c	c	b	b	b	a	c	b	b	a	7.48	9.01	6.08	5.02	1.59	5.84	4.35	0.51	3.92	0.31	c	c	a	c	c	c	a	a	c	c	9.74	7.54	6.58	9.27	4.03	1.23	5.65	0.69	4.4	2.51	b	a	a	c	b	c	c	b	a	a
x67	5.4	8.37	2.13	6.99	0.44	2.84	2.09	2.42	4.44	9.53	b	c	c	c	c	a	a	b	c	b	8.09	5.36	3.99	1.09	4.39	9.14	3.99	2.67	0.07	5.56	b	c	a	b	c	b	c	b	b	c	0.29	5.95	5.65	6.81	3.14	4.27	9.38	9.49	2.19	1.06	a	b	a	b	c	b	b	b	b	a	5.16	0.46	6.11	7.65	0.4	3.43	5.6	0.27	4.81	0.72	a	b	a	c	c	c	b	a	b	c
x68	6.8	1.93	2.48	1.8	4.22	4.01	2.32	2.42	0.6	8.52	b	c	b	b	a	b	b	c	b	a	4.08	8.04	3.68	4.14	6.86	4.84	6.45	0.43	1.37	1.08	a	a	c	b	b	b	b	a	c	b	9.27	2.11	4.22	9.2	4.29	0.5	7.75	4.09	2.09	2.31	b	b	c	a	c	a	c	c	b	c	3.02	4.64	8.57	2.75	5.21	4.73	3.52	9.92	1.09	2.85	a	c	b	c	a	b	a	c	c	a
x69	3.44	0.22	10	2.84	5.64	3.56	2.43	8.27	7.41	9.34	a	c	c	a	b	b	b	c	b	c	6.24	7.46	8.71	9.34	1.94	0.31	3.41	7.97	6.61	6.89	a	b	b	b	a	c	b	c	b	a	6.84	7.46	8.71	9.25	9.74	9.38	3.41	6.96	6.61	6.89	c	a	c	c	a	c	b	c	b	a	9.43	4.49	2.95	8.56	5.32	7.24	4.83	0.34	2.63	0.09	a	a	a	b	b	a	c	b	a	c
x70	8.59	6.99	9.96	2.72	8.32	1.22	3.78	4.51	7.7	0.19	a	c	a	b	c	a	c	c	b	a	8.31	0.01	6.88	8.41	9.75	0.53	0.77	8.65	5.81	4.63	b	b	a	a	a	c	b	a	a	b	8.95	1.28	9.35	9.56	2.66	4.78	9.6	3.65	2.6	0.85	c	a	b	a	a	c	c	c	c	a	7.35	3.14	3.73	2.67	8.06	0.32	8.1	3.68	7.03	5.94	b	a	b	c	c	a	a	b	c	c
x71	7.67	4.81	4.86	2.92	1.01	3.79	9.62	5.64	4.31	0.54	a	b	a	c	c	b	c	b	a	b	1.68	1.34	9.24	2.59	8.53	8.3	3.28	1.36	9.09	0.18	c	a	c	a	c	c	c	b	c	b	8.98	0.21	0.05	5.91	0.36	0.94	2.32	0.66	1.97	4.97	b	a	b	c	c	c	c	b	c	b	5.36	4.02	0.86	1.97	8.14	8.13	7.08	3.65	0.96	2.72	a	a	a	b	a	a	b	a	b	a
x72	0.84	6.96	5.62	9.52	2.24	1.33	6.96	9.08	7.6	9.31	b	c	a	c	b	c	b	b	a	b	9.65	2.38	8.53	4.51	3.95	8.61	1.7	4.13	0.58	4.19	c	b	a	b	c	b	a	b	b	b	8.29	8.77	8.12	4.38	6.82	9.56	6.53	4.38	6.8	8.71	a	a	a	b	c	b	a	b	b	a	1.13	6.5	6.01	0.15	4.78	5.12	8.87	9.93	2.21	6.75	c	a	c	b	a	a	c	a	c	b
x73	5.85	4.77	9.71	2.33	5.4	4.71	7.78	9.79	5.56	0.06	b	a	c	b	c	c	a	c	a	c	5.39	8.88	4.12	8.67	9.18	7.41	8.96	6.64	6.15	1.39	a	a	b	a	c	b	b	c	a	a	5.72	4.71	6.46	2.79	9.74	3.6	1.31	2.93	3.97	9.29	b	b	b	b	a	a	c	b	b	c	1.85	5	2.07	3.65	4.07	6.39	3.63	1.47	0.39	8.15	c	a	a	a	b	b	c	a	b	c
x74	2.98	3.69	6.33	2.42	6.51	3.88	9.16	6.58	6.11	4.87	a	c	b	b	b	b	b	c	a	a	7.39	8.51	9.58	7.96	9.33	2.2	6.78	1.36	8.43	0.77	c	b	c	b	c	b	c	c	c	a	4.69	0.05	2.08	1.18	2.79	9.13	6.87	0.06	5.56	9.34	a	b	a	b	a	a	b	b	c	a	0.99	1.15	5.89	7.57	7.41	3.17	9.89	6.23	0.69	5.96	c	c	c	b	a	a	a	b	b	a
x75	5.94	4.97	6.5	0.71	3.57	0.71	8.14	0.71	2.67	0.25	b	c	b	a	b	a	b	a	b	b	4.2	2.48	0.73	5.98	0.73	5.98	4.45	5.98	1.26	3.23	c	c	a	b	c	c	a	c	c	a	1.95	3.85	5.22	9.13	4.48	2.58	9.48	4.7	2.71	4.13	c	c	b	b	b	a	b	b	a	c	2.43	0.35	4.37	3.27	9.13	1.27	1.86	5.65	8.57	9.47	a	b	a	b	a	b	a	a	b	c
x76	0.13	3.7	7.54	3.34	1.32	5.02	8.61	9.57	9.09	9.98	a	b	b	b	b	c	c	c	b	a	8.5	5.67	1.44	9.84	7.13	0.69	1.81	2.91	9.34	9.98	a	a	a	a	c	a	c	b	b	c	3.05	0.18	3.72	7.75	3.14	7.18	0.6	9.16	7.95	3.93	a	a	a	b	b	c	a	b	b	a	8.68	6	1.89	1	6.53	2.3	8.09	1.32	6	3.95	c	b	b	b	c	c	a	b	a	a
x77	8.33	2.35	0.36	3.23	6.61	1.53	3.3	8.75	3.06	6.2	c	a	c	a	a	a	b	b	a	a	7.35	7.17	6.62	5.81	8.11	7.91	4.38	3.07	1.4	5.7	c	b	a	a	b	b	a	a	b	c	2.24	4.94	9.6	6.34	3.58	3.71	6.11	7.48	1.97	3.76	b	b	a	a	b	a	c	b	a	b	4.31	8.14	4.93	4.37	7.19	6.1	1.32	6.25	6.68	4.05	a	c	b	a	a	b	c	b	a	c
x78	9.1	8.75	5.12	5.31	1.92	2.24	3.15	3.82	6.92	8.97	b	c	b	c	c	b	a	a	c	b	8.44	8.32	4.99	9.29	3.32	8.79	2.13	9.47	4.96	4.4	b	c	b	a	c	c	c	b	b	c	3.89	2.81	9.44	6.35	2.46	9.93	5.46	3.96	8.75	5.47	b	b	b	c	c	a	a	c	c	c	0.8	6.63	6.27	1.33	0.51	6.14	9.86	2.45	3.7	9.17	a	b	b	c	b	a	a	a	a	b
x79	4.07	8.36	6.4	9.46	5.17	6.15	5.77	2.14	9.76	7.32	a	b	c	b	a	b	a	a	b	a	6.02	4.83	1.01	2.67	8.71	6.57	6.91	0.11	6.11	4.63	c	c	a	a	c	b	b	b	b	a	6.49	1.76	2.52	0.24	9.68	7.93	8.57	8.87	8.52	7.54	a	a	a	a	c	b	b	b	b	c	2.62	7.05	1.14	4.6	6.02	9.81	7.45	9.83	1.39	9.87	a	b	a	b	b	b	c	c	b	b
x80	2.93	6.98	5.83	9.43	0.28	1.96	2.55	6.28	1.93	9.63	c	a	b	c	a	b	b	c	c	b	2.45	7.56	1.43	6.44	9.37	5.44	8.83	2.02	9.32	7.26	c	c	a	a	c	b	c	b	b	c	3.5	4.87	6.9	2.3	2.47	0.09	5.05	6.22	7.64	0.57	a	b	a	b	c	b	a	b	b	b	8.35	6.27	0.64	6.4	1.1	7.95	3.81	0.5	8.71	7.13	b	c	a	a	a	a	c	a	a	a
x81	3.87	3.17	7.58	6.37	8.49	2.67	2.85	1.39	9.63	6.07	b	b	c	c	a	b	b	b	a	a	4.82	0.63	1.29	5.42	3.56	3.62	2.42	7.52	3.21	0.08	c	c	c	c	a	b	c	c	a	a	3.73	5.51	9.94	3.16	0.25	9.28	8	6.48	6.2	1.81	b	a	b	b	b	a	b	b	c	a	4.54	0.91	2.18	9.05	7.31	9.47	1.32	1.13	9.1	4.5	b	b	b	c	b	c	c	b	b	c
x82	4.37	0.91	4.84	3.41	5.55	0.56	6.09	9.27	9.77	2.53	c	c	a	a	c	b	a	b	c	c	8.23	6.26	7.84	1.75	9.35	0.66	6.31	8.21	1.8	5.86	c	b	b	b	a	c	a	a	b	a	8.57	1.19	3.46	2.47	7.21	7.46	5.31	5.76	4.33	5.01	c	b	b	c	a	a	b	a	b	a	8.17	6.04	7.27	1.01	0.52	3.5	8.15	3.84	7.19	9.52	b	c	c	a	c	c	a	b	b	c
x83	7.72	2.84	6.64	2.22	4.02	0.42	6.5	5.33	0.44	8.21	c	c	c	a	b	b	c	c	c	b	3.95	5.36	3.58	2.89	4.26	6.23	9.32	7.17	6.8	3.27	b	a	a	c	c	b	b	b	b	b	0.89	9.49	8.96	1.2	4.45	3.19	5.44	9.26	8.31	5.96	b	a	a	b	c	b	c	b	b	a	1.25	0.83	0.2	2.48	5.62	8.98	2.94	7.13	8.79	5.12	a	a	b	b	a	b	a	a	b	a
x84	4.86	8.6	6.84	4	1.29	9.72	0.62	4.21	2.87	1.31	c	c	b	b	a	c	a	b	b	a	0.12	8.51	2.04	6.88	2.65	6.24	3.8	2.47	2.97	1.78	c	b	b	b	c	a	a	a	c	a	0.71	0.47	0.58	5.7	4.52	5.32	5.55	9.81	6.8	2.91	c	b	a	b	c	b	c	b	c	b	0.19	1.66	1.25	0.3	8.67	9.46	3.65	2.73	8.69	2.01	b	b	c	a	a	b	b	b	b	a
x85	8.13	9.44	0.08	0.91	0.81	0.36	0.79	4.48	0.22	2.74	c	b	c	b	c	c	b	b	b	b	5.97	6.26	2.72	7.5	1.3	8.67	8.43	3.38	8.32	4.05	b	b	b	b	b	c	a	b	c	a	2.96	5.71	4.52	6.18	4.84	5.73	3.4	4.53	2.19	8.74	a	c	b	a	b	b	b	b	a	b	9.64	2.79	9	4.07	2.09	9.16	6.56	1.78	2.61	9.62	b	b	c	b	c	c	b	b	a	c
x86	2.32	3.93	4.33	6.98	4.23	6.9	2.19	7.37	2.09	5.04	b	b	a	a	c	b	a	a	b	c	6.31	2	9.57	2.4	1.05	3.04	5.73	5.54	4.76	3.28	a	c	a	a	b	b	a	b	c	c	6.77	1.01	3.22	0.97	2.31	2.01	1.43	8.32	7.77	4.61	a	c	b	a	b	c	b	b	c	b	7.8	5.91	5	0.15	3.88	4.67	2.42	6.06	1.44	8.16	c	a	a	b	b	a	c	c	b	c
x87	3.88	8.44	6.13	3.72	0.81	0.22	5.59	7.35	5.76	2.7	c	a	a	c	a	b	c	a	b	a	3.7	7.34	8.54	9.92	3.01	0.16	3.22	7.49	8.44	6.6	c	c	a	c	c	b	b	b	b	a	3.36	9.55	1.62	8.01	8.23	2.53	2.88	2.48	0.26	6.12	b	a	a	a	c	b	c	b	b	b	0.65	7.5	0.41	0.42	3.13	9.02	8.82	2.33	8.68	8.57	a	b	a	b	c	c	a	b	b	b
x88	5.84	3.27	5.29	1.3	5.34	1.66	5.25	0.13	6.88	4.68	c	c	c	a	c	b	a	b	b	b	7.8	1.08	4.17	7.53	2.86	3.54	2.51	5.76	2.18	1.83	a	c	b	b	c	a	c	c	a	b	1.76	8.7	1.64	6.93	4.22	6.5	7.03	3.83	6.61	2.45	c	b	a	c	a	c	b	b	c	b	4.85	1.17	9.25	8.83	2.35	9.62	0.04	2.23	1.18	6.26	c	c	c	c	a	c	a	a	c	a
x89	3.35	7.57	2.38	4.07	4.5	0.24	6.13	5.53	2.44	0.51	a	a	a	a	b	b	a	c	a	a	5.85	8.44	7.13	6.12	3.62	8.38	5	9.76	8.87	4.88	a	a	c	a	b	b	b	c	a	c	9.84	1.41	4.16	0.86	2.09	9.05	8.63	9.74	1.94	6.18	c	c	c	b	a	c	a	b	b	c	6.63	0.86	6.24	2.32	3.01	0.71	2.51	0.81	4.07	2.8	b	b	b	b	b	b	a	b	c	c
x90	7.71	1.51	9.29	3.11	5.27	6.61	5.23	8	0.12	0.48	a	b	b	a	c	b	c	c	b	c	2.9	5	1.66	6.38	4.52	0.75	2.82	8.9	7.74	1.97	b	a	b	b	a	a	a	c	b	a	0.54	9.89	9.04	8.86	0.71	9.59	3.91	2.59	2.42	8.99	b	c	c	c	c	c	b	a	b	c	4.2	9.47	5.95	1.65	0.68	8.39	0.19	1.31	5.69	6.53	c	b	a	c	a	c	a	b	b	c
x91	3.03	8.49	3.27	5.79	6.75	3.96	7.29	1.36	2.06	2.18	b	a	a	c	a	b	c	c	a	b	5.74	7.29	0.13	7.74	0.11	1.95	9.43	0.06	0.96	0.95	a	b	b	b	c	a	c	a	c	b	2.91	6.52	3.13	1.56	4.6	1.11	0.89	2.51	1.28	3.59	b	b	b	c	b	a	c	a	a	b	3.56	9.08	0.66	8.11	3.58	4.13	1	1.47	5.2	3.41	c	c	c	c	a	b	a	b	c	a
x92	3.43	3.84	0.52	0.71	2.29	0.71	5.32	0.71	2.03	5.53	c	b	c	b	c	c	b	c	a	c	4.91	4.27	7.15	5.98	4.82	5.98	5.86	5.98	9.21	7.33	a	c	a	c	b	b	a	b	b	b	0.47	9.55	8.4	8.26	5.78	9.84	2.77	9.46	5.79	6.3	b	b	a	c	c	b	c	b	b	c	9.29	1.34	1.04	4.94	9.37	0.61	6.16	6.64	6.23	4.02	c	b	a	b	c	b	c	c	a	a
x93	0.33	3.54	5.93	3.52	4.41	2.76	1.12	5.8	7.6	5.25	c	b	c	b	b	b	c	c	b	a	6.07	3.91	6.53	0.26	0.01	1.9	4.18	4.97	8.96	6.88	c	a	a	a	b	c	b	a	c	b	3.22	1.67	1.07	7.81	6.07	5.32	4.31	2.76	5.47	1.31	b	a	a	c	c	b	b	a	b	b	6.38	3.55	2.47	3.33	0.82	9.79	5.84	8.92	8.98	8.4	b	a	b	c	a	c	a	a	b	c
x94	4.96	5.31	1.37	6.08	9.23	5.39	7.3	0.54	0.99	1.93	a	a	c	a	b	b	a	a	a	a	6.66	4.92	1.79	0.63	4.19	6.21	8.4	9.5	8.04	5.24	c	b	a	a	c	c	a	c	b	a	0.9	6.88	4.85	1.9	1	3.17	5.29	7.33	3.77	4.85	c	a	b	a	a	a	b	c	c	b	1.36	8.73	1.19	6.98	6.72	6.37	4.54	3.35	1.86	6.12	a	b	a	c	b	c	b	a	c	b
x95	10	2.72	2.7	7.38	9.43	3.87	2.76	0.33	8.17	8.53	b	b	b	b	a	c	b	c	a	a	6.35	7.46	8.71	1.66	2.7	9.66	3.41	8.2	6.61	6.89	b	c	b	c	a	c	b	c	a	c	8.35	7.46	8.71	1.16	3.28	1.79	3.41	9.18	6.61	6.89	b	b	a	b	a	c	b	c	c	a	0.21	6.93	6.07	8.39	0.45	6.4	4.61	8.72	2.35	2.72	c	c	b	a	b	b	c	a	c	c
x96	2.17	9.06	2.65	9.41	6.55	7.71	3.29	4.31	7.27	1.95	b	c	a	c	c	b	b	a	a	b	7.89	6.91	6.07	2.5	8.14	0.97	1.6	1.82	8.85	7.81	c	b	b	c	a	b	c	b	c	c	9.22	4.25	6.03	4.81	3.59	9.04	6.29	6.84	6.1	7.72	c	c	b	b	a	c	a	c	b	b	5.76	2.95	7.92	5.09	8.39	3.12	3.27	6.86	4.77	5.97	c	b	a	a	a	a	b	b	a	b
x97	7.34	1.06	5.62	3.78	3.7	5.88	0.33	4.95	7.05	0.64	a	a	a	a	a	c	c	b	c	c	5.35	8.95	2.85	2.95	5.92	7.13	1.25	8.61	0.11	4.78	b	c	a	c	c	a	c	c	c	b	0.65	6.67	2.61	3.35	7.16	6.02	0.08	9.54	2.77	1.36	c	a	b	a	b	a	b	c	b	c	3.97	2.87	0.64	9.28	7.96	5.82	5.9	7.46	5.53	6.58	c	b	a	a	b	a	a	a	c	c
x98	0.17	9.83	0.32	2.37	7.27	7.08	9.7	9.39	7.23	9.78	b	c	a	a	a	a	c	a	b	c	0.81	9.52	5	7.74	3	4.35	4.06	4.47	8.39	0.37	a	b	a	b	c	b	a	b	b	a	9.96	6.11	3.44	0.47	0.21	4.95	4.76	8.56	4.43	1.2	a	a	a	c	c	b	c	b	b	b	2.86	1.66	0.55	4.69	2.17	6.32	9.99	4.56	4.31	0.35	c	a	b	b	a	a	a	c	b	b
x99	7.64	4.77	6.57	0.71	2.76	0.71	6.02	0.71	9.18	8.05	b	c	a	b	c	b	c	a	c	b	6.75	7.46	8.71	5.98	5.54	5.98	3.41	5.98	6.61	6.89	c	c	c	a	a	c	b	c	c	a	1.42	7.46	8.71	7.99	3.67	4.81	3.41	7.03	6.61	6.89	c	c	c	b	a	c	b	c	b	c	1.18	2.78	9.54	3.7	3.57	1.5	7.22	1.37	1.57	3.77	a	c	a	a	c	c	b	b	b	a
x100	2.26	7.6	2.84	4.05	6.23	0.88	0.96	3.03	4.36	7.7	a	a	b	a	b	c	b	a	b	b	4.48	6.57	8.22	5.74	1.82	1.94	1.3	8.64	1.96	2.99	c	c	c	a	a	c	a	c	a	b	8.48	9.55	8.72	1.8	2.22	2.63	2.59	5.57	6.45	4.44	a	a	c	a	b	c	b	b	b	c	3.57	3.68	8.77	1.06	9.66	3.29	4.61	5.87	9.99	3.72	b	a	a	c	c	c	b	b	b	a
x101	1.04	7.18	1.25	5.44	1.9	5.12	3.23	3.2	0.13	0.84	c	a	b	c	b	b	a	c	a	a	3.98	2.81	7.35	4.68	8.34	3.97	7.46	2.48	7.73	7.2	c	a	b	a	b	a	b	c	c	c	3.82	0.61	3.25	7.07	5.75	9.26	9.58	5.48	5.45	0.74	a	c	c	c	c	b	b	a	b	c	9.88	5.8	6.93	8.64	5.01	9.95	2.02	7.55	5.6	8.2	b	b	b	a	a	a	a	b	b	b
x102	2.02	8.61	8.31	8.63	0.96	2.24	0.41	7.88	6.95	9.55	c	a	c	b	a	c	b	b	c	b	9.15	4	5.53	8.01	6.29	0.64	7.23	5.57	2.46	2.54	a	a	a	b	a	b	a	c	b	a	9.22	7.04	1.83	6.3	3.43	5.96	9.7	4.18	5.41	9.02	a	b	c	a	c	c	c	a	a	b	8.02	0.49	1.62	6.91	7.07	9.12	5.03	0.48	9.75	1.35	a	a	c	c	a	c	a	b	b	c
x103	5.56	6.46	7.38	4.24	5.49	7.51	2.13	8.17	4.81	2.95	b	c	a	c	c	c	a	b	b	b	8.61	6.33	7.75	8.35	9.46	2.17	5.97	5.96	8.61	8.7	c	c	b	b	c	c	b	a	b	b	4.7	4.57	4.61	4.22	6.72	2.87	7.62	1.66	6.81	9.51	b	c	a	b	a	c	c	a	b	b	1.17	0.03	2.7	4.53	2.89	5.15	7.79	5.59	8.94	7.28	c	a	a	b	b	a	a	c	b	b
x104	8.22	4.02	4.55	3.49	1.87	3.97	6.28	5.9	4.18	8.65	b	b	c	c	a	c	c	b	a	b	6.1	7.5	7.14	9.97	2	4.87	5.15	4.42	6.87	6.35	a	c	c	a	c	b	c	a	c	b	5.53	9.09	1.34	0.28	9.92	6.9	3.18	6.73	3.48	1.86	c	c	c	a	b	a	a	c	c	b	0.98	9.47	2.73	6.52	1.79	6.35	2.11	9.66	2.53	5.94	c	a	b	a	b	b	a	c	a	a
x105	2.63	2.91	8.06	7.56	6.77	1.56	5.75	6.13	0.33	1.7	a	c	b	b	c	a	c	a	b	a	8.18	9.48	4.98	5.07	9.62	7.6	3.54	0.33	4.1	7.21	a	b	a	b	a	b	b	a	a	c	6.73	0.95	8.31	9.96	4.4	4.59	2.87	2.89	9.07	7.56	a	b	a	c	b	c	b	c	a	c	6.42	4.49	0.33	8.69	5.51	9.95	8.53	8.04	2.62	3.59	b	c	a	c	b	b	b	c	a	c
x106	1.79	9.5	8.95	9.38	4.44	0.62	9.05	9.95	5.33	4.81	a	c	c	b	a	b	b	a	c	c	9.53	6.91	9.34	8.38	5.91	8.89	5.51	4.66	8.4	5.45	a	a	b	a	c	a	a	c	c	b	7.9	0.2	1.86	7.11	0.2	6.01	5.69	9.74	1.02	4.46	a	c	a	b	b	c	a	c	a	c	0.69	0.94	6.2	9.27	2.76	5.83	7.79	0.11	3.67	8.13	b	a	c	b	a	a	c	a	b	b
x107	9.7	3.95	1.58	7.81	1.05	4.12	2.94	0.37	5.89	8.28	b	b	a	a	a	a	b	c	c	c	6.32	7.46	8.71	9.64	6.81	6.97	3.41	9.3	6.61	6.89	a	b	a	a	a	c	b	c	c	b	2.97	7.46	8.71	2.53	8.25	9.74	3.41	0.61	6.61	6.89	c	b	b	b	a	c	b	c	a	a	9.96	8.44	5.78	5.3	5.78	4.77	3.85	8.89	9.27	8.13	c	a	a	c	c	a	c	a	c	b
x108	6.81	0.35	3.74	5.42	7.18	4.19	9.14	8.32	8.14	1.94	a	b	c	c	c	c	c	b	c	c	5.32	4.5	9.84	3.6	9.13	8.33	3.04	3.74	3.41	5.87	c	a	b	a	b	a	a	c	a	c	9.08	5.48	0.29	7.82	2.38	0.71	8.26	6.27	2.09	5.55	c	a	a	c	a	b	c	c	b	c	8.47	8.25	9.2	6.95	5.16	9.81	1.84	0.15	5.9	9.99	b	a	c	c	a	b	c	b	a	b
x109	7.06	9.48	2.77	8.48	7.22	6.33	7.95	0.3	6.89	8.76	b	c	a	c	c	b	b	b	a	b	8.52	7.74	2.23	1.01	9.76	8.35	4.12	1.16	4.03	8.15	a	c	a	b	a	c	a	c	b	b	7.54	6.11	7.17	1.17	5.97	0.01	6.5	2.17	4.19	6.04	b	a	b	a	b	b	b	a	a	c	5.24	5.74	9.05	7.64	7.31	8.26	2.35	5.95	0.11	3.1	b	c	a	c	c	c	c	b	a	c
