X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x73	1.46	5.09	8.87	7.53	0.58	b	a	c	a	b	7.93	3.33	5.35	4.93	1.67	c	c	a	a	c	5.44	5.78	4.95	5.23	4.95	a	a	b	a	b	6.84	6.51	8.73	7.55	8.73	b	b	c	c	c	1.23	1.83	4.49	0.3	1.13	b	a	b	c	c	5.05	7.57	6.5	6	7.69	b	c	b	b	c
x74	1.15	7.5	1.53	7.73	9.62	b	a	a	b	a	5.5	9.87	5.61	8.01	2.23	b	b	b	c	b	5.44	5.74	1.47	1.8	0.07	b	a	b	a	a	3.57	5.68	1.08	8.92	5.01	a	a	b	b	b	5.38	9.66	8.42	7.8	8.51	c	c	b	b	c	4.51	7.04	2.56	8.68	3.82	a	b	a	a	b
x75	4.39	2.33	4.98	9.08	3.44	a	a	b	c	c	6.18	1.32	1.88	6.73	4.79	a	c	a	b	b	1.37	8.34	4.15	4.5	1.88	c	c	a	b	a	5.32	6.81	4.64	5.41	2.84	a	b	c	b	c	6.22	9.34	2.26	8.63	3.62	c	a	c	c	c	6.25	4.95	0.15	7.37	7.17	c	b	a	c	b
x76	2.29	8.54	7.7	2.29	1.67	b	a	c	c	b	6.48	2.62	5.03	6.48	9.57	b	a	c	c	c	7.77	3.87	8.27	7.77	8.89	b	a	a	c	c	2.02	2.89	8.09	8.47	4.89	a	a	c	c	b	1.27	0.43	6.26	4.26	2.08	a	c	a	b	b	9.33	9.89	3.56	7.11	5.41	b	c	a	a	c
x77	0.11	4.22	9.66	1.65	7.89	a	b	c	b	c	1.82	2.41	1.39	3.13	6.03	c	a	a	b	b	4.08	9.9	1.2	7.94	3.75	c	a	b	c	a	5.77	8	0.72	2.69	9.41	b	a	c	b	c	4.54	7.14	3.61	9.95	0.5	a	c	c	a	c	4.29	1.13	4.72	6.42	4.53	c	b	c	a	c
x78	8.27	8.2	5.13	2.84	4.79	c	a	a	a	c	7.27	1.83	1.94	3.2	9.51	a	a	c	c	b	8.55	9.79	0.31	4.98	1.56	a	a	b	b	b	2.84	4.72	2.17	5.39	3.35	b	c	b	b	b	9.62	3.89	6.55	3.27	4.78	c	b	a	c	b	5.03	7.39	7.93	4.24	1.72	c	b	c	c	b
x79	9.6	3.37	0.71	2.61	5.8	a	a	b	b	b	1.75	2.06	9.71	1.88	8.93	c	c	a	c	c	2.22	0.04	6.26	3.81	4.28	c	b	a	b	a	3.08	7.1	3.58	4.59	4.73	b	b	c	a	a	8.24	1.2	0.06	4.86	2.56	c	b	a	b	c	7.85	8.82	4.93	4.49	8.62	b	a	c	a	b
x80	8.24	4.91	5.81	5.69	0.05	a	a	c	a	b	2.74	0.68	0.4	7.99	2.61	b	c	c	b	c	9.2	4.28	4.59	2.58	9.07	a	b	a	a	b	9.99	4.7	7.7	5.92	9.39	c	c	c	b	b	5.72	9.25	2.39	0.43	5.25	b	a	a	b	a	8.59	0.17	4.9	8.72	4.09	c	a	c	a	a
x81	3.43	3.3	8.33	10	3.61	b	a	b	c	c	3.01	9.77	3.48	1.2	5.94	a	c	a	c	c	3.03	2.68	5.55	9.11	3.24	a	c	b	b	b	10	1.06	6.29	0.48	8.7	a	c	b	b	b	2.74	3.15	2.95	1.44	8.31	a	c	c	b	b	0.02	8.25	1.96	1.32	7.4	b	a	c	b	b
x82	6.87	6.65	0.88	2.44	7.35	b	c	b	b	c	6.06	5.99	9.68	7.72	8.38	a	a	c	c	c	7.91	4.18	1.6	1.52	5.88	c	c	b	b	b	7.82	1.43	0.13	4.92	4	a	c	b	b	b	2.11	6.69	8.34	6.71	4.31	c	b	c	b	b	4.83	4.92	4.97	3.57	2.31	b	c	c	c	a
x83	2.29	7.98	8.82	2.29	4.79	b	a	c	c	a	6.48	0.17	0.78	6.48	8.85	b	a	a	c	b	7.77	7.32	1.8	7.77	4.98	b	a	a	c	a	0.22	9.93	7.64	1.44	0.67	a	b	b	c	a	3.9	6.75	3.08	0.49	6.75	a	c	c	c	a	2.49	4.01	6.05	4.96	9.55	b	b	c	b	c
x84	1.18	0.51	6.85	1.41	0.9	c	b	c	c	a	9.58	9.24	8.44	2.47	6.09	b	b	c	a	b	5.14	9.56	2.43	6.34	5.88	b	b	a	a	c	3.66	3.76	6.91	4.59	5.82	c	c	a	b	a	5.39	8.42	3.99	1.19	4.35	c	b	b	a	a	7.52	2.05	3.82	2.75	2.09	c	a	c	c	c
x85	0.34	5.8	4.73	4.23	3.4	b	b	a	b	c	1.46	6.94	8.78	1.11	4.63	a	c	c	a	a	7.28	6.86	2.02	3.16	7.13	c	c	c	c	a	9.38	3.5	2.59	4.86	8.69	a	c	c	a	b	7.53	4.68	5.56	7.49	5.33	c	a	b	c	b	9.46	1.76	6.63	9.4	4.17	a	b	b	b	b
x86	2.42	2.01	4.9	7.6	5.17	a	c	b	b	c	9.02	1.47	8.69	9.5	3.18	a	a	a	a	a	2.52	3.62	5.25	6.15	5.07	c	a	c	c	a	9.93	2.8	7.68	1.27	9.88	c	a	a	c	a	3.11	5.35	2.3	3.02	2.8	a	b	c	c	b	2.79	5.77	1.36	9.38	4.24	b	c	c	a	a
x87	5.58	8.45	7.27	8.29	2.2	c	a	c	b	c	8.32	8.87	4.7	3.24	8.76	b	c	b	b	b	5.2	4.79	4.56	3.26	2.67	c	a	b	b	a	2.98	1.55	2.94	5.36	7.05	c	a	c	b	b	8.66	4.66	1.49	6.48	0.72	a	a	c	a	b	4.2	0.85	2.83	1.66	2.83	c	c	b	b	a
x88	2.09	0.57	9.58	9.63	5.02	b	a	c	a	c	9.01	1.73	0.54	4.93	2.14	c	b	c	c	c	0.19	8.3	4.95	5.05	4.95	a	c	c	c	c	0.02	0.49	8.73	0.26	8.73	c	a	b	a	a	6.55	3.15	3.56	7.96	6.98	a	b	c	a	b	7.96	7.75	0.68	1.09	8.32	b	c	a	c	b
x89	2.29	8.21	7.09	2.29	5.72	b	a	a	c	c	6.48	6.12	6.53	6.48	5.25	b	a	b	c	c	7.77	6.86	5	7.77	9.4	b	a	b	c	a	9.93	8.81	5.84	7.55	1.03	b	b	c	c	c	5.75	0.65	6.11	5.49	1.56	b	c	c	a	b	7.08	9.58	1.26	7.81	5.1	c	a	c	c	c
x90	3.01	3.64	9.31	9.79	3.22	b	a	b	c	c	5.13	5.44	6.22	3.05	7	c	a	a	c	b	4.8	0.08	6.35	0.35	9.55	a	b	a	a	a	7.59	1.21	1.01	8.48	5.65	c	a	a	a	c	4.57	0.29	6.86	7.09	1.55	b	c	b	a	a	1.8	6.28	3.91	2.46	0.99	c	c	c	a	b
x91	7.75	3.98	8.7	7.92	6	c	a	a	b	c	0.68	4.15	3.72	6.7	2.16	a	c	c	a	a	6.95	8.19	3.05	2.79	7.42	c	a	b	b	b	5.74	7.33	8.48	7.83	8.23	c	b	a	a	b	6.92	4.75	0.58	7.88	2.06	b	a	c	a	b	8.94	1.52	7.22	0.66	7.13	a	c	c	a	c
x92	4.72	4.7	3.96	0.67	1.82	a	c	b	a	b	0.52	5.57	8.15	2.78	3.27	b	c	b	a	b	3.77	3.84	0.82	8.66	0.31	b	b	c	a	c	5.51	0.62	8	7.2	10	b	b	c	c	a	4.3	1.56	2.35	3.3	8.49	b	c	a	c	c	0.23	4.27	5.29	5.39	9.79	c	c	b	b	b
x93	2.29	6.81	8.29	2.29	2.46	b	a	a	c	c	6.48	7.47	6.65	6.48	7.42	b	a	a	c	c	7.77	9.15	4.95	7.77	4.95	b	a	b	c	c	4.05	2.11	8.73	6.63	8.73	b	a	a	a	b	8.44	9.25	2.07	1.73	9.39	a	b	a	a	c	1.22	9.41	4.9	1.34	2.47	c	c	b	c	c
x94	8.92	4.71	8.49	0.45	5.6	c	b	b	a	c	8.23	2.8	3.24	4.58	4.61	a	a	a	c	c	5.31	0.71	8.52	4.52	4.7	a	a	b	c	a	9.04	6.53	4.33	5.96	3.18	a	a	c	c	a	9.37	1.41	9.53	6.13	1.95	a	c	a	c	b	1.26	2.33	7.9	2.52	1.3	b	b	a	a	b
x95	6.41	2	3.66	2.92	2.2	b	b	c	a	c	7.38	1.89	8.64	9.56	8.22	a	c	b	b	a	5.84	5.23	4.95	7.18	4.95	b	c	b	b	b	3.3	6.13	8.73	7.36	8.73	a	b	b	b	b	1.56	9.68	3.03	7.05	8.39	c	c	a	c	a	0.43	6.71	9.38	8.9	9.15	b	c	c	c	b
x96	9.41	5.67	6.3	3.06	8.13	b	a	a	a	c	5.24	9.2	7.37	0.17	2.12	a	b	a	a	a	8.7	6	3.23	6.58	2.98	c	b	c	a	c	0.03	8.79	3.78	6.02	8.07	a	c	c	c	a	3.79	3.13	7.71	7.48	1.85	b	c	a	c	c	9.34	4.55	3.51	5	0.93	b	b	b	a	b
x97	6.87	0.16	8.56	2.34	2.31	c	b	b	c	b	6.69	2.13	9.26	5.9	9.13	a	c	a	b	a	8.04	3.12	4.13	2.56	4.76	a	b	a	a	c	3.52	8.98	1.55	4.54	7.9	b	a	c	a	c	5.85	9.65	1.66	6.04	6.6	b	a	c	b	b	5.69	4.52	4.3	9.11	3.39	b	a	c	b	c
x98	7.6	5.02	1.19	0.97	4.88	b	b	a	a	b	6.47	8.09	8.09	8.53	9.95	a	b	b	a	b	5.06	2.69	2.28	2.87	5.14	a	c	b	b	b	0.71	4.1	3.8	1.24	9.6	c	b	b	b	b	8.36	0.52	5.79	3.18	4.97	a	a	c	a	a	1.45	4.37	0.95	8.07	1.29	b	b	c	c	b
x99	9.21	3.37	8.77	9.8	0.94	b	a	a	a	b	5.32	4.15	1.82	8.64	0.27	a	c	a	c	c	2.28	4.55	4.95	1.41	4.95	a	c	a	c	b	3.21	7.89	8.73	7.49	8.73	a	c	a	b	b	4.96	6.83	5.21	3.24	2.81	c	c	a	a	a	2.09	2.87	1.02	7.9	7.59	b	a	b	c	a
x100	7.67	4.38	3.43	3.61	8.15	b	c	a	b	c	8.03	4.79	2.3	9.28	4.18	c	a	b	c	b	9.2	5.72	8.51	2.54	4.25	a	b	b	b	b	8.63	3.12	7.74	3.77	8.3	a	b	b	b	b	7.45	6.57	3.77	9.4	5.68	a	c	c	a	a	6.46	8.6	6.68	2.52	9.53	b	a	a	a	a
x101	2.29	4.13	4.6	2.29	6.2	b	a	c	c	b	6.48	2.62	10	6.48	7.3	b	a	a	c	c	7.77	1.53	8.74	7.77	1.22	b	a	c	c	a	5.86	2.32	9.66	9.92	8.13	a	c	a	c	a	1.06	7.31	6.27	6.52	4.76	c	b	a	b	b	5.97	8.23	0.83	8.78	0.09	c	a	a	c	c
x102	5.53	4.73	6.75	6.1	7.29	c	c	b	c	a	1.51	9.52	9.75	7.53	0.31	a	b	c	c	a	1.52	8.84	8.62	8.53	2.81	b	a	b	b	b	5.41	9.13	2.65	7.35	1.48	b	b	b	b	b	8.05	6	7.31	9.37	1.64	a	c	b	c	a	7.13	4.62	8.55	4.03	9.18	c	c	b	b	c
x103	7.2	7.34	9.33	3	7.66	c	b	a	c	b	4.96	9.69	8.56	0.64	8.42	a	a	a	a	b	6.68	9.91	0.97	1.57	0.65	a	c	a	a	a	8.06	4.4	7.34	4.28	7.39	c	c	a	c	c	2.92	4.19	5.45	0.62	8.55	c	b	a	c	c	2.74	2.39	3.65	7.6	1.43	b	b	a	b	a
x104	1.77	7.43	3.99	3.4	0.33	a	b	b	b	b	3.9	5.29	2.65	2.49	1.02	a	b	c	b	b	0.64	9.68	9.14	5.69	2.43	b	c	b	c	c	6.38	1.62	7.95	9.76	0.12	b	a	c	b	a	6.9	1.13	4.31	6.49	6.06	b	b	a	c	c	2.25	0.91	7.97	8.32	3.32	c	b	b	a	b
x105	6.96	6.6	9.12	6.45	7.44	c	c	c	b	a	5.67	2.43	9.4	7.23	2.5	b	b	a	c	a	8.48	8.06	5	2.25	9.2	b	a	b	b	a	3.85	8.12	0.14	7.31	9.6	c	b	c	c	a	1.77	3.23	1.23	2.28	6.65	a	a	a	b	c	0.1	8.11	2.12	9.3	4.89	c	c	b	a	b
x106	9.63	2.46	5.7	8.43	1.45	c	b	b	a	c	2.29	1.81	3.74	7.89	9.91	c	c	b	b	a	7	0.1	9.64	5.96	3.61	b	a	b	b	b	4.73	0.27	9.91	3.88	2.23	b	c	b	b	b	8.8	3.56	6.46	5.45	1.56	c	b	b	b	a	4.49	5.02	9.83	2.08	9.91	b	b	a	b	c
x107	3.81	1.73	0.8	8.71	1.32	c	c	c	b	a	5.96	4.62	7.2	6.08	4.96	c	b	c	c	b	0.57	5.48	8.37	4.49	8.11	c	c	b	b	b	1.13	7.63	5.03	7.85	3.23	b	b	b	b	b	8.37	2.19	3.07	2.9	4.3	c	b	b	c	c	8.67	5.83	8.49	3.21	1.43	b	a	a	c	b
x108	4.31	4.66	7.04	4.37	1.64	a	b	c	a	a	2.16	7.14	3.12	6.32	7.93	b	c	c	b	c	9.89	3.64	7.68	6.72	2.92	a	a	c	c	c	8.62	6.85	6.38	7.63	9.04	b	a	c	b	b	7.34	2.31	2	4.96	8.79	b	a	a	c	c	4.2	3.27	9.88	1.59	1.46	a	a	b	a	c
x109	2.79	1.36	7.77	5.24	3.37	a	c	c	c	a	4.21	0.16	4.31	6.74	0.48	c	a	c	b	c	1.27	5.47	9.27	0.94	1.08	a	a	c	b	a	4.3	7.26	7.42	5.42	9.53	b	c	c	a	b	4.26	1.87	5.45	8.21	7.74	a	c	c	b	a	6.6	6.72	4.45	6.05	8.94	b	a	a	b	a
x110	2.29	4.64	8.88	2.29	1.84	b	a	c	c	a	6.48	2.64	1.04	6.48	0.78	b	a	a	c	a	7.77	4.67	2.31	7.77	5.79	b	a	a	c	b	2.26	1.3	3.92	3.65	5.68	a	a	a	c	c	5.2	1.4	7.96	2.91	3.1	a	b	b	a	c	1.02	9.98	6.9	0.59	0.56	a	c	b	b	c
x111	7.98	3.71	7.63	6.13	2.63	a	c	a	b	b	1.9	7.88	0.85	1.55	3.87	a	c	b	b	c	3.62	5.9	4.95	5.03	4.95	b	c	b	b	c	8.46	4.37	8.73	5.87	8.73	a	c	a	c	a	2.49	2.32	7.56	2.82	4.07	a	a	b	b	a	2.45	0.74	4.06	2.43	5.94	b	b	a	b	c
x112	3.79	0.16	2.03	5.62	4	a	a	a	c	a	4.72	7.46	4.71	7.73	4.49	b	a	c	b	b	7.41	9.06	1.14	2.44	8.87	a	a	a	c	b	1.46	0.62	5.93	0.84	0.01	a	b	a	a	c	4.12	2.06	8.57	6.04	4.77	b	b	c	c	c	0.59	0.07	7	0.29	2.72	b	a	b	c	a
x113	9.65	2.28	3.77	8.85	4.99	c	a	a	c	c	5.65	4.59	3.64	1.44	9.62	a	a	a	c	a	0.87	7.78	2.93	7.95	2.06	b	c	a	a	b	2.07	5.81	0.62	9.15	6.75	a	c	a	a	a	3.3	7.81	3.65	6.52	6.26	c	c	a	c	c	6.34	4.11	6.63	1.34	8.59	c	a	b	c	b
x114	0.73	7.93	6.99	1.72	7.11	c	c	c	a	b	5.74	3.83	1.96	2.83	7.52	c	b	a	c	c	2.89	3.25	9.15	9.59	4.08	a	b	a	c	b	8.16	6.75	9.03	8.55	9.19	c	c	c	a	a	1.27	6.9	4.04	2.65	7.71	b	b	a	a	c	2.77	5.43	6.16	6.98	5.94	c	a	b	b	c
x115	6.9	2.25	0	5.33	5.13	c	a	c	c	b	8.98	2.76	7.76	4.97	8.79	c	c	a	a	c	2.94	0.15	0.02	4.68	5.09	c	a	a	b	c	5.12	2.04	9.91	6.56	3.09	b	b	c	c	a	0.88	5.76	0.07	4.16	0.61	a	b	b	a	b	0.06	3.37	8.95	1.79	2.28	b	c	c	a	b
x116	2.29	5.59	6.45	2.29	2.29	b	a	a	c	a	6.48	2.49	7.71	6.48	2.68	b	a	a	c	a	7.77	6.27	0.74	7.77	8.02	b	a	b	c	c	0.19	6.79	0.12	9.86	9.67	a	a	a	b	c	9.51	8.89	5.15	2.61	2.46	a	c	b	c	a	2.82	9.08	3.03	2.05	3.36	c	a	a	a	c
x117	4.78	1.98	5.58	4.7	6.09	b	a	b	a	b	4.67	3.98	0.23	2.38	2.46	c	a	b	c	c	5.77	1.05	3.7	5.84	9.3	c	c	c	a	c	3.7	8.97	3.95	0.71	1.16	c	b	c	c	a	9.94	5.58	4.24	4.5	4.33	b	b	a	b	b	9.02	8.88	7.82	2.07	0.96	a	a	c	b	a
x118	7.53	4.18	9	4.48	1.42	b	c	c	c	b	9.79	3.26	6	3.89	7.33	a	a	a	a	b	3.97	2.39	7.97	0.46	4.34	c	b	b	a	c	4.94	0.35	3.93	0.76	2.86	a	c	a	a	b	7.47	2.6	5.51	5.19	5.46	b	b	b	c	b	3.88	3.72	9.2	1.32	0.59	c	a	c	c	b
x119	4.8	5.4	2.57	0.91	9.28	c	c	a	a	a	5.09	7.8	0.47	7.22	7.32	c	a	a	a	b	4.18	3.18	4.95	0.85	4.95	c	b	a	b	b	1.35	2.88	8.73	8.02	8.73	b	b	b	b	b	1.7	9.19	8.98	3.6	2.13	b	c	c	b	c	3.13	5.39	3.46	9.12	2.55	b	b	b	a	c
x120	2.05	9.82	9.02	1.77	8.15	c	b	c	b	b	8.23	1.16	1.52	3.86	2.36	a	c	c	a	a	8.74	9.86	9.62	8.43	5.25	c	b	c	c	b	1.47	8.43	2.74	1.51	2.24	a	b	b	c	a	9.65	0.31	1.14	2.15	3.64	b	c	b	a	a	0.24	4.5	3.04	3.42	6.69	a	c	b	b	b
x121	4.3	9.46	8.04	2.99	2.23	b	b	b	a	b	7.12	7.27	4.2	0.82	0.27	c	b	c	c	a	4.56	4.92	8.08	5.5	7.75	a	b	c	c	a	9.72	9.41	2.48	6.44	6.58	a	c	c	c	c	0.5	4.74	5.16	5.79	1.66	b	b	a	a	b	5.5	0.76	4.07	1.14	9.71	b	a	b	b	c
x122	3.7	2.82	5.85	8.01	4.45	a	a	a	c	a	9.69	9.89	3.31	2.58	6.21	b	a	c	a	b	0.04	3.52	4.95	0.33	4.95	a	b	a	a	c	0.17	4.49	8.73	7.32	8.73	a	a	a	a	b	9.44	3.6	4.38	6.68	7.23	a	c	c	a	b	5.34	4.33	3.47	6.62	6.39	b	c	b	a	a
x123	3.21	1.39	5.82	0.21	0.72	a	c	b	c	b	0.33	1.72	8.54	2.94	6.65	b	a	b	a	c	1.22	5.67	8.18	8.46	5.94	b	b	c	b	c	6.97	7.93	9.23	6.64	3.75	a	b	a	c	a	5.83	2.89	4.52	6.68	9.2	a	c	c	b	a	9.41	4.34	8.93	2.42	1.15	b	a	b	c	a
x124	3.94	4.95	2.08	1.01	0.53	c	c	a	c	a	2.7	2.22	8.46	5.75	5.23	c	a	c	b	c	7.37	7.74	1.65	5.69	6.96	a	a	b	b	b	0.25	3.66	4.15	2.76	7.56	c	b	b	b	b	8.45	9.17	6.77	3.32	1	a	a	c	c	b	5.7	1.88	7.35	0.74	4.58	b	c	a	c	a
x125	2.29	2.59	5.86	2.29	0.07	b	a	a	c	c	6.48	3.69	9.61	6.48	3.69	b	a	a	c	c	7.77	6.81	3.69	7.77	7.09	b	a	a	c	a	9.15	8.47	3.47	7.97	6.83	b	b	a	a	b	5.9	3.86	4.64	6.82	4.03	c	b	c	a	c	1.71	0.94	6.38	3.82	8.56	a	a	b	c	c
x126	8.45	4.11	1.93	5.72	6.06	a	b	b	c	a	4.81	7.77	4.97	8.16	0.24	c	b	b	c	b	4.51	0.5	6.18	3.96	5.39	c	a	c	c	a	7.46	3.65	5.46	8.87	4.19	b	b	a	a	a	2.66	3.11	6.53	3.11	2.81	c	b	c	b	b	0.19	3.98	8.37	3.49	4.35	b	c	c	a	b
x127	5.77	8.3	1.68	9.02	9.83	b	b	c	b	c	4.66	7.96	6.22	6.31	6.57	c	c	b	a	c	1.71	2.22	2.87	3.04	8.36	a	b	b	a	b	3.24	3.87	8.88	7	3.25	b	b	b	c	c	4.63	9.4	8.44	5.65	0.82	a	c	c	c	a	4.32	9.13	3.53	8.47	9.68	a	b	b	a	b
x128	9.36	5.73	0.24	2.05	1.16	a	b	b	c	a	4.53	1.65	5.61	1.39	5.8	a	b	c	a	c	3.6	7.28	3.73	7.5	6.43	c	b	b	b	b	5.16	1.37	2.36	1.17	9.7	c	a	b	b	b	1.3	4.15	6.96	9.49	7.91	b	c	a	b	a	7.64	0.87	4.47	2.18	1.03	c	a	c	c	a
x129	1.45	0.51	0.11	2.63	4.44	c	a	a	c	c	5.63	0.7	5.87	0.3	6.87	b	b	c	a	c	6.14	2.97	1.62	4.22	8.01	b	b	c	a	c	7.49	5.79	6.05	2.35	4.52	c	a	c	b	b	0.12	1.89	4.2	6.31	5.54	c	a	b	c	a	7.54	7.71	6.16	2.34	7.9	a	a	c	a	c
x130	8.45	3.93	1.73	8.73	7.03	b	a	b	b	b	8.62	3.66	0.26	7.91	9.78	c	b	b	c	b	9.45	5.81	3.76	3.71	9.05	b	b	b	a	b	5.65	3.24	5.02	0.86	7.64	c	a	c	c	a	5.68	3.71	7.24	7.88	3.39	a	a	c	b	a	5.94	0.11	3.76	3.73	6.44	a	c	a	c	b
x131	0.59	2.1	2.94	2.69	8.06	c	c	b	c	b	5.88	7.46	0.99	8.95	5.87	a	a	c	c	a	8.81	8.01	4.95	2.44	4.95	c	a	b	b	b	1.33	2.16	8.73	0.1	8.73	c	a	b	b	b	0.78	8.57	4.76	8.99	6.29	c	a	a	c	c	0.72	1.6	7.68	7.14	9.61	b	a	c	b	a
x132	7.14	4.5	9.55	2.92	6.37	b	c	a	b	a	4.46	4	7.66	8.77	2.82	b	c	b	b	c	4.49	4.78	6.56	1.88	4.62	a	c	b	c	c	0.93	1.13	0.76	2.93	7.72	c	b	b	c	b	4.25	3.05	7.38	3.96	6.37	a	b	a	b	a	4.78	0.13	1.56	4.92	2.71	c	b	b	b	b
x133	6.51	8.91	6.83	3.01	1.94	b	a	a	c	a	6.87	9.07	3.87	4.67	0.56	b	a	b	b	b	8.12	9.45	8.51	9.95	0.72	b	c	b	a	c	0.54	5.54	2.96	9.33	3.63	c	c	a	a	b	4	7.09	1.44	5.58	1.6	c	a	b	c	c	1.94	4.21	0.4	8.75	2.87	c	a	b	b	b
x134	7.4	9.29	4.62	7.04	8.63	b	b	b	c	a	2.76	3.85	5.04	8.54	2.41	a	a	a	b	a	5.02	2.14	8.82	4.51	5.87	c	b	b	b	a	5.59	2.19	5.59	1	0.59	c	a	b	b	a	1.6	3.88	6.06	0.38	7.78	a	b	a	c	c	0.66	6.92	8.44	1.23	9.39	c	c	b	a	a
x135	5.86	4.95	3.56	8.85	9.56	c	b	c	c	a	6.62	4.45	5.57	5.49	9.45	a	b	a	a	c	2.16	8.48	2.53	8.17	1.51	b	b	b	b	b	7.31	1.65	9.91	0.18	7.15	a	a	b	c	a	9	9.58	7.27	3.32	0.83	c	c	c	a	c	8.5	4.36	0.16	9	6.61	a	b	b	c	a
x136	2.29	3.99	5.37	2.29	0.71	b	a	b	c	c	6.48	5.79	6.3	6.48	8.24	b	a	b	c	b	7.77	2.84	4.37	7.77	9.15	b	a	a	c	b	3.67	7.12	2.53	7.89	7.48	c	a	b	b	a	8.42	9.89	6.36	1.91	8.52	a	b	c	c	c	6.81	9.71	8.75	2.67	3.56	a	a	a	b	a
x137	9.14	6.75	6.41	2.81	4.52	a	a	b	a	c	1.43	9.13	8.21	2.89	4.1	c	c	b	b	a	0.56	8.27	9.47	8.14	3.15	a	a	c	a	c	0.93	0.5	9.71	5.26	5	c	c	b	b	a	2.11	3.97	0.34	6.96	0.02	c	a	b	a	b	5.25	3.37	5.24	8.6	7.04	c	a	a	b	b
x138	3.82	7.16	0.59	0.17	1.72	c	c	a	a	c	5.34	7.78	9.65	4.78	0.71	c	a	c	a	a	0.22	8.55	7.99	8.8	5.78	b	c	b	b	b	6.79	4.46	4.03	4.22	4.97	c	b	b	b	b	6.29	1.38	3.73	4.75	5.74	a	b	a	a	a	5.51	6.14	9.29	4.76	7.85	b	b	a	c	b
x139	3.15	2.06	7.1	5.71	9.95	b	a	c	b	b	7.95	7.53	6.93	9.09	5.16	c	a	a	c	b	8.2	0.04	7.81	2.18	4.54	c	c	b	b	b	8.63	5.83	7.77	1.72	8.4	a	b	b	b	b	0.68	3.09	1.7	1.67	7.88	c	a	a	b	a	1.02	6.14	3.01	3.2	8.98	c	b	b	a	b
x140	4.77	7.24	6.78	9.34	2.88	a	c	b	c	c	0.44	6.04	1.45	9.27	4.44	a	c	c	a	c	2.78	4.4	6.95	9.03	0.03	c	b	b	b	b	7.03	7.19	9.97	3.82	5.77	b	b	b	b	b	2.88	5.94	5.83	3.59	8.63	b	c	a	c	c	4.42	1.84	3.15	1.14	4.54	b	c	b	c	a
x141	0.28	7.17	0.66	7.2	8.28	b	b	c	a	c	7.69	4.82	2.39	1.43	5.85	b	a	c	b	b	2.28	1.66	9.24	4.44	6	a	b	b	b	b	1.53	7.31	1.7	4.25	9.55	b	c	b	a	b	5.27	2.33	5.76	6.37	9.88	c	b	c	b	c	1.74	8.7	5.46	8.68	9.58	b	c	c	a	b
x142	2.6	8.79	3.11	1.01	0.47	c	b	c	b	c	5.4	3.01	5.06	2.99	7.04	b	c	a	c	c	1.62	3.83	8.19	7.21	7.35	a	c	b	b	b	1.28	8.16	9.62	1.03	9.07	c	b	b	b	b	2.25	9.38	3.47	1.93	7.25	c	a	c	b	a	2.45	7.84	3.68	0.24	5.89	a	a	a	c	c
x143	3.4	4.12	5.91	5.09	9.65	b	c	c	b	c	6.89	2.01	2.04	4.18	7.09	b	b	c	a	b	5.02	3.67	2.14	1.14	4.12	c	a	a	a	b	1.09	3.1	3.81	2.34	2.57	a	b	b	b	b	0.16	1.29	6.2	4.72	3.34	a	c	c	c	b	9.8	6.46	8.83	7.61	1.36	b	c	a	a	a
x144	0.83	8.68	2.91	4.36	4.92	a	b	a	c	a	9.76	2.83	4.55	1.99	4.42	b	c	c	c	c	6.71	0.15	7.19	9.34	6.8	b	b	b	b	b	2.52	4.24	9.36	8.27	4.84	c	c	b	b	b	7.03	4.05	7.73	3.73	8.63	a	a	b	c	c	0.98	9.12	5.59	9.23	1.85	a	b	a	c	a
x145	5.6	9.4	8.96	0.48	6.76	c	c	c	b	b	5.81	2.69	1.11	5.2	8.95	c	b	b	a	c	4.56	2.14	3.48	8.29	2.21	c	b	c	c	c	4.14	3.83	8.02	2.87	8.7	a	b	a	b	c	8.16	6.22	3.91	1.55	3.82	c	a	b	a	b	8.75	4.79	1.34	5.81	9.45	c	b	b	b	a
x146	4.85	9.28	8.21	9.31	6.34	b	b	a	c	b	0.81	2.78	5.33	0.52	4.96	c	a	a	c	a	1.15	6.05	2.67	8.11	4.51	c	c	b	b	b	3.79	6.07	6.43	0.62	8.98	b	a	a	b	b	2.88	1.29	1.42	8.54	6.88	c	a	b	c	a	5.72	5.25	4.3	9.19	0.87	b	a	c	b	b
x147	4.29	8.51	1.34	1.84	5.56	c	b	a	b	b	4.35	2.68	7.02	9.27	1.1	c	b	a	b	c	2.41	6.21	4.63	7.5	2.64	b	a	a	c	b	8.52	0.62	5.06	0.75	6.19	c	b	c	b	a	9.27	4.72	1.38	9.24	1.28	b	c	c	b	a	3.34	0.32	2.69	4.72	7.23	a	a	a	a	a
