X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y0z4	y1z4	y2z4	y3z4	y4z4	y5z4	y6z4	y7z4	y8z4	y9z4	y0z5	y1z5	y2z5	y3z5	y4z5	y5z5	y6z5	y7z5	y8z5	y9z5
x284	7.21	7.21	6.43	0.69	3.37	c	a	b	a	b	2.12	2.12	1.2	1.94	7.15	a	b	c	a	b	1.35	1.35	2.76	4.54	2.39	c	a	a	c	b	6.84	6.84	5.15	0.02	4.48	c	b	b	b	b	3.63	7.63	3.48	7.22	7.9	c	a	a	a	b	8.56	8.09	1.92	7.7	0.57	b	c	b	b	c
x285	7.21	7.21	0.63	2.96	5.3	a	b	a	a	b	2.12	2.12	0.72	3.32	7.91	c	c	c	c	b	1.35	1.35	0.72	3.32	7.91	a	b	a	b	a	6.84	6.84	0.72	3.32	7.91	a	a	b	b	c	1.75	9.75	0.72	3.32	7.91	a	a	c	b	a	8.15	1.73	2.51	9.33	4.41	b	b	c	c	b
x286	1.53	3.01	2.24	5.98	1.79	c	c	a	a	b	9.77	3.62	7.14	8.46	1.63	c	b	b	c	b	5.31	5.71	9.16	4.55	4.74	c	a	b	c	a	7.38	4.46	9.44	9.69	2.59	b	b	a	a	b	1.09	2.45	2.33	2.85	1.98	a	c	b	b	b	2.01	1.23	0.08	3.77	8.52	c	c	b	c	c
x287	0.98	8.34	3.27	9.04	9.46	b	a	a	c	b	2.68	0.45	3.04	7.05	0.93	b	c	a	b	b	3.5	8.93	4.02	9.1	5.46	c	c	a	a	b	8.66	7.5	4.88	8.45	0.15	c	c	a	b	c	3.02	9.41	1.26	3.5	1.68	a	a	b	a	a	0.28	6.68	1.82	6.45	6.24	b	c	b	c	b
x288	8.24	6.26	3.86	8.94	5.15	b	c	b	b	a	3.79	5.87	6.29	5.04	4.79	c	c	c	a	c	7	8.73	4.18	7	2.34	b	a	a	c	c	4.51	7.39	9.93	4.51	4.18	b	b	a	c	c	7.7	7.21	3.23	9.52	7.94	c	c	b	a	a	9.65	5.26	7.41	6.25	8.24	a	a	c	b	a
x289	7.21	7.21	9.37	7.76	9.97	b	b	c	a	a	2.12	2.12	6.22	3.82	9.4	b	c	a	a	c	1.35	1.35	0.34	4.97	1.02	b	c	c	a	b	6.84	6.84	1.66	2.45	6.05	a	c	a	c	a	6.23	8.02	0.36	8.75	8.27	a	b	a	a	a	2.44	9.4	5.69	6.01	6.32	c	b	c	b	a
x290	7.64	0.01	1.1	6.06	8.47	c	a	a	c	c	8.15	7.09	0.25	1.27	7.27	b	a	a	a	c	7	2.5	4.54	7	9.2	b	b	c	c	c	4.51	0.68	2.67	4.51	8.29	b	c	a	c	c	2.88	2.95	0.39	9.29	6.85	b	b	a	b	b	8.04	2.84	9.23	3.63	7.63	c	c	a	a	a
x291	4.4	1.91	9.82	1.66	3.01	c	a	a	b	c	5.05	1.18	0.72	3.32	7.91	a	b	a	c	b	7.53	5.23	0.72	3.32	7.91	a	b	b	b	c	2.03	8.99	0.72	3.32	7.91	b	c	c	a	b	9.25	8.9	0.72	3.32	7.91	c	c	a	c	c	3.99	9.63	0.83	8.99	3.44	a	c	a	c	a
x292	7.1	1.25	1.65	4.9	0.99	a	a	c	a	b	6.66	0.34	0.37	8.94	3.74	c	c	a	a	c	2.01	9.24	3.72	9.75	5.75	c	c	a	b	a	1.65	8.11	9.79	8.64	6.99	c	c	a	b	b	2.61	5.96	3.73	8.02	3.21	b	b	c	c	a	1.92	0.55	9.46	4.44	1.18	b	a	c	a	a
x293	8.81	3.39	2.24	6.97	1.32	b	b	b	c	b	5.96	0.36	8.6	3.65	6.43	b	a	b	c	c	6.23	6.13	2.61	7.78	6.95	a	c	c	c	b	7.16	1.76	6.52	2.09	5.42	a	c	b	b	c	1.57	6.55	1.02	2.39	0.68	c	a	b	c	c	6.87	9.76	2.87	8.58	9.46	b	b	a	a	b
x294	3.15	9.85	6.39	7.6	9.98	c	b	b	b	a	1.4	6.93	9.77	1.15	7.66	c	b	c	b	b	2.92	0.5	7.86	2.51	0.94	b	a	a	b	a	9.89	1.04	6.48	4.38	6.47	a	a	a	a	c	3.82	2	7.28	2.93	9.48	c	b	a	b	c	3.67	9.64	9.27	3.04	3.33	c	a	a	c	c
x295	5.53	2.01	0.7	3.1	9.96	b	c	b	b	a	5.48	4.35	2.85	8.31	2.61	c	c	a	a	b	3.98	4.35	0.89	8.31	2.61	c	c	a	c	a	1.27	4.35	8.34	8.31	2.61	a	c	a	b	b	1.11	4.35	7.39	8.31	2.61	a	c	a	c	c	6.36	9.26	2.32	2.72	2.46	c	c	b	c	b
x296	7.21	7.21	3.83	6.24	1.61	a	c	a	b	b	2.12	2.12	0.72	3.32	7.91	b	b	a	b	c	1.35	1.35	0.72	3.32	7.91	b	b	a	a	a	6.84	6.84	0.72	3.32	7.91	a	c	c	c	c	2.49	4.33	0.72	3.32	7.91	c	b	b	b	a	4.52	3.43	6.5	1.27	7.69	b	c	b	b	c
x297	1.9	8.08	0.79	0.22	0.87	b	b	a	c	b	8.17	4.85	3.84	9.28	5.49	b	c	a	c	c	7	6.21	8.19	7	2.9	b	a	a	c	c	4.51	5.45	4.89	4.51	3.43	b	c	c	c	c	2.16	0.17	3.89	1.82	2	c	c	a	b	c	0.48	6.72	9.16	7.39	9.65	c	c	a	b	c
x298	7.21	7.21	7.72	8.09	0.26	a	c	a	a	c	2.12	2.12	0.33	3.63	1.52	c	a	b	a	c	1.35	1.35	3.28	6.03	4.01	c	a	b	c	a	6.84	6.84	8.58	4.05	0.78	a	a	a	a	b	6.15	2.67	5.08	3.28	9.97	c	c	c	b	c	2.71	3.67	3.44	6.17	3.03	c	c	a	b	b
x299	7.21	7.21	8.1	3.83	9.34	a	b	b	b	c	2.12	2.12	0.72	3.32	7.91	a	c	b	a	a	1.35	1.35	0.72	3.32	7.91	a	b	b	c	a	6.84	6.84	0.72	3.32	7.91	c	c	b	a	b	8.57	3.14	0.72	3.32	7.91	b	c	c	c	c	2.38	2.06	4.33	3.08	4.63	b	c	b	c	b
x300	1.13	6.97	2.48	5.1	9.48	b	b	a	b	c	4.96	2.78	9.71	6.95	2.93	a	b	b	a	b	7.81	7.23	7.46	5.29	4.35	a	c	c	a	c	5.03	2.37	7.03	5.22	1.23	b	b	c	a	c	6.3	4.43	0.37	6.72	1.11	a	c	a	a	a	7.39	7.15	3.71	0.7	1.4	a	c	b	b	b
x301	9.18	1.52	9.23	9.41	9.86	c	c	c	c	a	8.21	9.04	5.78	4.38	4.99	a	c	c	c	a	7	6.92	6.35	7	6.54	b	a	a	c	c	4.51	1.68	3.01	4.51	0.3	b	a	a	c	c	1.24	9.72	2.34	5.98	3.27	c	a	a	a	b	6.74	9.78	7.98	8.4	8.53	a	c	c	c	b
x302	6.28	9.48	2.88	8.5	8.82	b	c	c	a	c	9.77	6.05	2.63	5.14	1.5	b	c	c	a	c	4.84	7.48	1.06	9.55	5.9	b	a	b	b	b	5.97	3.42	9.44	5.49	9.44	a	a	c	b	b	0.23	6.33	5.55	8.11	4.43	a	c	c	a	b	3.05	2.07	5.54	6.77	7.45	b	c	b	b	b
x303	2.84	3.49	6.28	3.46	2.17	b	a	c	b	c	0.09	3.62	0.72	3.32	7.91	c	a	b	b	b	2.99	3.94	0.72	3.32	7.91	c	c	a	b	c	5.6	4.03	0.72	3.32	7.91	c	c	a	c	b	2.95	4.46	0.72	3.32	7.91	c	b	c	a	c	2.68	5.83	0.91	5.72	1.93	a	a	b	c	b
x304	7.21	7.21	0.98	7.63	2.89	c	a	b	a	b	2.12	2.12	2.41	4.68	7.74	c	a	b	a	b	1.35	1.35	5.9	2.73	3.89	a	b	c	a	a	6.84	6.84	4.47	2.9	8.86	c	c	b	a	a	7.93	0.6	6.14	8.97	0.92	b	a	b	a	c	8.85	0.41	5.18	0.08	2.71	a	c	b	b	a
x305	1.53	7.31	0.28	5	1.24	b	c	b	c	b	6.82	7.15	7.42	3.04	5.2	c	a	b	c	b	1.56	8.82	1.28	6.65	9.16	b	c	c	a	b	9.38	9.38	1.69	8.07	9.4	c	a	b	a	c	0.05	5.76	3.62	6.24	2.38	b	a	c	a	c	3.67	9.67	6.38	0.31	7.22	a	c	c	b	c
x306	8.95	2.78	0.14	7.79	0.94	a	c	a	c	b	5.51	5.86	0.1	4.58	0.28	a	c	b	b	b	7	0.68	4.8	7	4.02	b	a	b	c	c	4.51	0.74	8.23	4.51	8.93	b	c	b	c	c	2.4	3.54	7.24	6.36	6.25	b	a	b	b	b	4.65	6.75	3.55	0.35	2.56	b	c	b	b	b
x307	4.12	8.01	8.04	7.91	8.72	b	b	b	c	b	8.79	8.12	0.72	3.32	7.91	a	b	b	c	c	6.8	9.86	0.72	3.32	7.91	c	b	c	c	c	6.97	9.79	0.72	3.32	7.91	b	c	b	c	c	3.09	6.02	0.72	3.32	7.91	b	a	a	a	a	2.95	3.58	5.36	2.34	7.94	b	a	c	c	b
x308	7.85	5.63	9.63	4.86	3.77	c	c	b	c	c	0.88	4.7	8.08	3.64	9.16	a	c	b	c	c	7	1.63	2.23	7	6.71	b	b	a	c	c	4.51	9.19	6.26	4.51	8.64	b	a	b	c	c	2.14	3.03	5.03	1.39	9.65	b	b	c	b	b	2.28	1.07	6	9.3	3.89	b	c	c	c	c
x309	7.21	7.21	6.39	1.95	7.82	c	c	b	c	c	2.12	2.12	1.27	5.11	2.48	a	a	b	c	c	1.35	1.35	1.18	2.13	6.38	c	c	a	b	c	6.84	6.84	8.71	5.68	2.53	c	c	a	b	b	1.46	7.49	2.63	0.59	8.63	c	a	c	c	c	8.67	8.09	4.3	3.16	3.87	a	c	a	c	b
x310	4.62	4.85	2.38	7.47	5.21	c	c	a	a	b	9.95	5.79	6.35	2.85	9.4	a	a	c	a	c	7	1.69	5.04	7	6.96	b	a	a	c	c	4.51	0.93	5.32	4.51	9.38	b	a	b	c	c	1.42	4.4	3.24	0.93	1.41	a	a	c	b	c	0.9	4.39	0.87	1.99	6.29	a	b	c	c	c
x311	5.64	8.15	2.76	4.38	1.04	c	c	a	a	c	5.39	4.71	8.47	8.77	6.6	c	a	c	b	c	8.68	3.35	3.55	4.19	6.67	c	c	a	b	b	8.89	0.3	6.91	3.8	5.17	c	c	a	b	c	4.23	7.06	9.22	8.55	4.07	c	a	a	c	a	6.99	7.43	8.5	9.09	0.88	a	a	b	c	b
x312	1.25	6.19	7.32	7.69	4.55	c	b	b	a	a	4.89	6.66	6.35	5.41	8.51	b	b	c	b	c	0.66	4.88	8.52	0.49	8.26	b	a	b	c	c	4.87	3.27	4.31	7.19	3.87	b	a	b	b	c	6.25	2.31	2.15	8.62	5.92	b	b	a	c	c	1.81	4.72	9.91	2.57	3.18	b	b	b	c	c
x313	3.33	0.1	6.66	2.51	0.11	a	a	a	a	c	0.35	4.35	4.06	8.31	2.61	c	c	a	b	a	9.05	4.35	3.91	8.31	2.61	a	c	a	a	c	9	4.35	6.49	8.31	2.61	b	c	a	b	a	3.01	4.35	8.05	8.31	2.61	a	c	a	a	c	9.6	3.35	7.29	9.69	2.54	a	a	a	a	b
x314	7.21	7.21	4.69	6.04	7.17	c	c	a	a	b	2.12	2.12	3.07	2.12	7	c	b	c	a	c	1.35	1.35	8.23	9.05	0.71	b	c	a	a	c	6.84	6.84	7.85	5.8	8.32	b	a	b	a	c	0.18	5.19	1.83	7.34	4.55	c	a	c	a	c	8.43	4.99	2.03	2.69	1.98	c	a	c	b	a
x315	3.1	6.02	6.65	0.07	2.22	c	a	c	c	c	4.99	4.35	1.93	8.31	2.61	b	c	a	c	c	2.14	4.35	9.81	8.31	2.61	c	c	a	c	a	4.54	4.35	9.69	8.31	2.61	b	c	a	c	b	8.63	4.35	5.12	8.31	2.61	b	c	a	b	b	0.19	6.13	6.69	6.39	1.54	b	b	a	c	a
x316	9.89	8.35	5.45	4.8	2.44	a	b	b	c	a	7.44	4.42	0.72	3.32	7.91	b	c	b	c	c	0.98	8.65	0.72	3.32	7.91	c	c	a	b	a	5.72	3.54	0.72	3.32	7.91	c	c	a	b	a	0.39	2.4	0.72	3.32	7.91	c	c	c	b	c	8.57	0.24	2.06	5.17	0.32	a	a	a	c	a
x317	4.12	6.16	1.14	3.61	0.22	b	b	b	c	c	9.83	0.28	2.76	6.72	8.43	c	a	b	a	a	3.55	4.73	1.24	1.66	3.51	c	a	c	b	c	6.08	9.3	8.65	5.05	8.1	a	b	b	a	b	7.52	4.38	6.2	4.44	3.43	b	c	b	c	a	4.31	9.43	4.49	0.23	6.42	b	a	b	c	c
x318	4.88	8.61	5.95	4.94	3.45	b	b	c	a	b	4.29	0.46	5.63	2.21	0.67	a	c	a	b	a	6.65	8.5	5.64	4.98	7.64	a	a	a	a	b	3.35	7.96	3.52	6.14	2.04	c	a	b	b	a	8.14	8.14	3.3	8.44	0.15	a	c	c	c	b	8.26	7.95	4.58	7.97	2.21	c	c	a	c	a
x319	7.21	7.21	5.79	4.04	7.67	a	a	b	c	b	2.12	2.12	3.8	0.89	9.23	b	b	b	c	b	1.35	1.35	8.51	7.31	8.03	c	c	b	b	c	6.84	6.84	9.63	6.33	6.56	c	c	a	b	b	9.71	3.11	3.24	6.01	6.52	a	a	c	b	a	8.69	6.11	7.58	7.63	6.66	b	c	b	b	a
x320	7.67	9.17	8.89	8.81	2.33	b	b	b	b	c	0.2	9.65	8.08	3.95	4.92	a	b	b	c	b	7	9.48	2.82	7	3.88	b	c	a	c	c	4.51	0.42	3.95	4.51	7.04	b	a	a	c	c	1.56	3.56	5.08	6.26	5.79	c	b	a	b	a	9.34	9	8.62	5.52	2.69	b	b	b	c	c
x321	4.66	9.67	1.26	4.71	2.86	b	b	a	c	c	7.43	9.96	9.77	7.75	7.39	c	b	b	a	b	8.58	6.18	2.39	0.83	7.59	a	c	b	c	b	0.71	5.96	0.77	6.12	1.56	c	b	a	c	c	1	0.41	1.08	3.3	9.96	b	a	c	c	c	9.46	1.02	7.31	6.35	0.08	c	b	c	b	b
x322	8.2	3.86	4.08	1.81	9.74	c	c	a	a	b	8.62	1.87	1.35	6.08	5.35	c	b	c	a	a	7	7.87	6.68	7	1.95	b	a	c	c	c	4.51	9.55	3.45	4.51	8.76	b	a	c	c	c	7.26	3.3	6.51	6.75	5.12	c	b	c	a	a	4.93	1.74	4.17	5.37	7.96	a	b	a	c	a
x323	2.41	7.34	7.19	0.3	5.78	c	c	a	b	c	0.66	1.37	0.72	3.32	7.91	b	c	c	b	c	0.76	2.71	0.72	3.32	7.91	c	a	b	a	c	3.18	7.16	0.72	3.32	7.91	b	c	c	b	c	0.34	7.58	0.72	3.32	7.91	a	c	b	a	b	6.87	6.05	6.16	6.33	2.17	c	b	b	c	c
x324	7.21	7.21	7.78	6.67	9.03	c	a	a	b	c	2.12	2.12	1.94	5.16	3	a	c	b	a	c	1.35	1.35	8.57	1.13	5.65	c	a	a	a	b	6.84	6.84	5.26	4.11	8	b	a	b	a	b	3.17	2.89	8.87	7.66	5.48	a	b	b	c	b	2.87	4.13	3.71	4.39	9.36	a	a	a	b	a
x325	7.83	6.39	4.81	7.93	6.31	b	b	b	b	a	9.92	4.2	0.72	3.32	7.91	b	c	b	c	a	10	9.57	0.72	3.32	7.91	c	c	a	c	c	6.09	4.03	0.72	3.32	7.91	c	c	a	a	a	2.14	7.05	0.72	3.32	7.91	c	a	a	a	b	5.05	1.83	6.49	2.27	3.46	c	b	b	c	a
x326	7.21	7.21	1.71	2.52	7.39	c	c	a	c	c	2.12	2.12	1.11	4.12	7.83	b	a	a	b	c	1.35	1.35	3.13	4	2.65	b	b	c	c	a	6.84	6.84	8.49	4.44	2.34	c	c	a	c	c	3.87	5.6	8.34	2.58	0.8	b	a	a	a	a	3.06	0.03	5.08	0.46	5.91	c	b	a	a	a
x327	7.21	7.21	2.68	5.95	2.68	b	a	c	c	c	2.12	2.12	6.72	5.31	3.26	c	c	a	b	a	1.35	1.35	2.7	3.87	6.34	a	b	a	c	c	6.84	6.84	3.45	2.75	4.46	c	b	b	b	b	3.14	2.06	4.53	4.08	7.7	a	c	b	a	c	5.26	5.55	4.45	1.31	1.14	c	a	c	b	b
x328	5.35	7.68	1.87	7.95	0.63	c	b	a	a	b	6.97	4.06	1.8	3.32	7.57	a	c	b	a	c	2.65	2.93	3.61	7.04	2.52	c	c	a	a	a	8.33	1.89	2.46	8.95	6.38	c	c	a	a	b	6.16	2.44	7.45	8.86	5.02	c	c	b	b	c	9.37	5.35	4.92	9.45	4.44	c	c	c	c	c
x329	5.6	5.33	2.29	7.3	0.76	a	a	a	a	a	0.63	8.86	0.66	2.59	3.51	b	c	a	a	b	7	4.52	6.12	7	6.98	b	b	a	c	c	4.51	6.93	0.97	4.51	3.78	b	b	a	c	c	0.03	6.88	3.14	4.98	2.32	c	a	a	b	a	7.84	9.25	1.16	5.87	4.75	a	b	a	b	c
x330	3.23	0.17	6.68	2.03	0.13	a	c	b	c	c	3.22	7.2	0.72	3.32	7.91	c	b	b	c	a	9.81	1.08	0.72	3.32	7.91	b	c	b	b	c	6.75	7.54	0.72	3.32	7.91	c	a	b	a	b	2.45	4.59	0.72	3.32	7.91	c	c	b	c	a	4.37	1.23	4.07	1.96	5.01	c	a	c	b	c
x331	7.21	7.21	2.72	1.44	6.2	b	c	b	c	a	2.12	2.12	1.52	6.49	8.49	b	b	b	c	a	1.35	1.35	7.28	0.24	5.61	c	b	c	c	b	6.84	6.84	1.88	2.83	8.39	b	b	c	a	a	1.87	4.41	8.26	8.02	9.83	c	b	a	a	c	6.37	4.18	4.27	2.25	3.6	c	c	a	b	a
x332	8.5	2.11	8.85	1.1	6.7	b	a	b	c	c	8.26	9.08	8.05	7.15	7.89	c	c	b	c	c	2.35	2.52	4.96	1.86	6.28	a	a	c	a	b	3.52	1.46	4.27	9.29	9.4	b	a	c	a	c	1.07	4.24	4.91	0.81	2.94	a	c	c	a	b	3.18	3.03	7.97	4.81	8.29	a	b	a	b	b
x333	1.72	3.12	9.54	1.64	4.66	a	b	b	c	a	9.84	9.97	6.26	6.07	4.97	b	c	c	b	b	6.23	5.1	2.12	4.25	1.66	a	b	b	b	c	3.86	3.37	3.22	6.49	5.55	a	a	b	a	a	5	1.59	1.72	9.06	2.14	b	b	b	c	b	0.5	3.22	9.2	0.71	4.5	c	a	c	b	a
x334	1.14	5.06	9.09	3.8	7.06	c	a	b	c	c	1.77	4.43	2.45	3.13	5.41	c	a	b	c	b	9.59	2.08	0.49	5.97	8.8	c	b	c	c	c	4.17	8.84	2.97	6.16	0.49	a	a	b	a	a	4.32	5.26	1.92	2.76	5.48	c	a	c	c	c	8.15	2.32	0.61	4.91	9.72	c	c	c	b	a
x335	7.21	7.21	0.02	2.07	8.14	c	b	b	b	b	2.12	2.12	0.72	3.32	7.91	c	b	a	c	b	1.35	1.35	0.72	3.32	7.91	a	a	a	a	c	6.84	6.84	0.72	3.32	7.91	a	a	a	b	b	6.68	2.58	0.72	3.32	7.91	a	c	c	b	b	0.98	9.64	8.01	0.72	0	b	a	c	c	b
x336	1.93	9.1	8.67	8.5	6.24	b	c	c	b	b	4.12	2.49	4.66	1.74	9.44	a	b	c	c	c	1.63	8.86	3.62	6.87	8.52	a	a	a	c	c	8.55	8.51	6.67	9.21	3.71	a	b	a	a	b	5.39	5.86	6.54	9.64	9.39	c	a	c	a	b	7.24	4.54	6.68	0.06	6.31	c	c	a	a	a
x337	9.01	4.21	5.26	6.29	1.07	a	c	b	b	a	5.2	8.35	4.6	2.12	4.35	b	b	c	b	b	8.09	9.85	2.66	9.69	5.43	c	c	a	a	a	3.89	0.47	5.91	4.12	6.04	c	c	a	c	c	9.73	4.22	4.65	7.2	8.31	c	c	a	a	b	7.65	6.98	0.22	0.4	7.9	c	b	b	b	c
x338	4.34	3.6	3.36	6.1	9.76	a	b	a	a	a	0.04	0.26	0.72	3.32	7.91	c	c	a	a	c	7.39	9.54	0.72	3.32	7.91	a	b	c	a	b	0.78	5.83	0.72	3.32	7.91	a	a	b	c	c	9.95	8.48	0.72	3.32	7.91	c	c	a	b	a	3.15	6.13	1.8	1.31	7.04	b	b	b	a	b
x339	7.21	7.21	5.76	1.82	4.32	b	c	a	c	a	2.12	2.12	0.72	3.32	7.91	b	c	c	b	a	1.35	1.35	0.72	3.32	7.91	c	c	b	c	b	6.84	6.84	0.72	3.32	7.91	a	b	a	a	b	5.64	1.58	0.72	3.32	7.91	a	b	a	b	b	5.49	7.53	7.27	6.18	3.46	b	a	c	a	a
x340	8.61	9.65	9.41	4.42	7.91	b	b	a	c	c	0.57	4.35	5.13	8.31	2.61	b	c	a	c	b	2.81	4.35	3.04	8.31	2.61	b	c	a	b	c	7.81	4.35	7.53	8.31	2.61	c	c	a	a	a	3	4.35	4.5	8.31	2.61	a	c	a	c	b	1.39	6.72	5.38	3.15	6.5	a	c	b	b	c
x341	9.44	3.36	2.13	3.73	0.27	a	b	b	c	b	9.98	9	4.12	8.05	6.27	c	a	b	c	b	4.82	8.6	6.66	6.11	1.37	a	b	c	a	c	8.33	8.42	3.21	1.77	8.71	b	a	b	c	a	4.64	9.92	1.89	8.95	9.66	c	b	a	a	a	3.77	5.07	5.94	8.45	3.95	b	c	c	c	c
x342	0.07	6.16	1.36	1.14	9.21	b	c	b	b	a	9.93	4.35	3.26	8.31	2.61	b	c	a	c	c	9.88	4.35	1.75	8.31	2.61	b	c	a	b	c	1.27	4.35	3.31	8.31	2.61	b	c	a	c	b	2.74	4.35	7.03	8.31	2.61	c	c	a	b	b	6.56	8.68	8.98	8.97	1.66	a	b	c	c	a
x343	7.21	7.21	4.84	2.73	6.2	c	b	c	c	c	2.12	2.12	8.65	9.5	2.09	b	c	b	c	b	1.35	1.35	8.36	1.47	5.34	c	a	b	a	b	6.84	6.84	9.56	5.13	8.94	a	c	b	a	c	9.56	1.77	0.68	0.88	9.83	b	c	c	c	a	1.74	3.35	9.63	0.9	9.49	c	a	c	b	b
x344	6.84	9.96	3.52	8.42	9.47	c	a	a	c	c	5.87	4.35	8.5	8.31	2.61	c	c	a	c	a	0.53	4.35	2.98	8.31	2.61	b	c	a	a	b	8	4.35	4.87	8.31	2.61	b	c	a	b	a	0.4	4.35	5.96	8.31	2.61	c	c	a	c	c	9.78	7.21	4.73	8.11	5.07	a	a	c	b	b
x345	1.88	7.92	3.7	6.12	8.89	b	b	b	c	b	5.7	0.15	2.96	8.58	3	a	a	b	b	a	7	0.6	5.14	7	2.66	b	a	c	c	c	4.51	1.39	4.22	4.51	1.25	b	a	b	c	c	3.89	1.65	7.08	6.19	8.9	b	c	c	a	b	4.68	5.75	7.56	0.46	4.99	b	b	c	c	a
x346	0.58	4.08	2.6	2.24	5.9	b	a	c	a	c	5.28	4.09	9.52	4.66	6.58	c	b	b	b	b	9.31	6.79	3.36	6.1	6.54	c	b	a	c	b	5.28	4.57	4.27	7.44	2.15	b	b	b	a	a	8.69	2.23	8.24	3.89	6.89	c	b	b	c	c	3.76	2.24	7.05	1.74	3.24	b	a	b	b	c
x347	9.59	2.22	8.95	8.83	5.38	c	c	a	a	c	7.74	8.42	6.82	7.44	9.54	b	b	c	c	b	8.61	5.29	4.54	4.64	6.88	b	b	b	c	a	8.36	6.48	8.23	9.81	3.51	c	b	a	b	a	8.1	4.63	8.02	5.61	1.7	b	a	b	c	b	1.81	8.06	8.95	2.23	3.31	a	b	b	b	b
x348	3.5	3.85	4.2	3.19	7.24	b	b	b	c	a	0.62	1.21	0.72	3.32	7.91	c	b	b	c	a	2.51	8.57	0.72	3.32	7.91	c	c	a	b	a	7.74	2.88	0.72	3.32	7.91	a	c	a	a	a	7.5	1.07	0.72	3.32	7.91	b	b	c	a	c	7.6	1.32	4.55	9.36	6.88	b	c	b	b	b
x349	7.61	6.13	1.23	4.58	6.88	a	c	a	c	c	4.39	3.72	5.38	2.2	3.45	b	c	a	a	a	4.02	1.24	5.05	3.3	3.46	a	b	a	c	c	1.34	2.93	2.14	8.26	4.38	b	c	b	a	a	2.85	9.51	8.35	0.05	9.48	c	b	c	b	b	2.42	6.05	9.6	2.91	0.28	a	b	b	b	c
x350	7.21	7.21	1.3	7.26	9.01	a	c	c	a	a	2.12	2.12	6.11	0.87	1.48	a	a	a	c	b	1.35	1.35	5.3	9.36	2.51	a	c	a	c	b	6.84	6.84	1.4	7.33	8.14	a	a	a	b	a	9.98	6.05	9.12	9.83	8.07	c	b	a	a	b	9.3	3.85	1.25	7.57	7.44	a	b	a	c	c
x351	5.64	4.96	7.26	8.97	0.96	a	a	b	b	c	4.97	8.35	0.72	3.32	7.91	a	c	b	c	b	6.14	6.81	0.72	3.32	7.91	b	c	c	b	b	2.4	3.27	0.72	3.32	7.91	a	a	c	a	c	6.96	8.02	0.72	3.32	7.91	b	b	b	a	a	1.39	9.52	4	9.11	9.09	b	a	c	a	a
x352	3.91	7.33	6.46	2.76	6.75	c	b	b	b	c	6.37	4.35	2.28	8.31	2.61	a	c	a	b	a	2.32	4.35	1.87	8.31	2.61	b	c	a	c	c	1.95	4.35	3.45	8.31	2.61	c	c	a	a	b	1.73	4.35	8.3	8.31	2.61	c	c	a	b	c	0.61	1.49	3.13	3.91	9.8	c	a	c	a	b
x353	9.31	3.04	2.88	0.35	0.68	a	c	b	b	a	1.1	5.19	7.25	0.39	9.32	c	c	c	b	c	9.37	3.99	7.16	4.64	3.95	c	c	a	b	b	9.25	9.91	3.88	4.07	6.17	c	c	a	a	c	8.82	0.41	6.02	3.55	4.44	b	c	a	c	a	5.74	0.24	6.4	2.76	6.99	b	c	c	b	b
x354	7.21	7.21	7.21	2.7	9.47	a	c	b	c	c	2.12	2.12	3.36	1.67	2.06	a	c	b	c	b	1.35	1.35	7.05	6.2	5.77	b	b	a	b	a	6.84	6.84	3.76	6.12	4.2	b	b	b	b	b	9.78	4.13	5.78	7.96	8.07	c	c	b	b	c	5.19	1.82	8.28	8.52	3.05	c	a	c	b	a
x355	4.4	2.68	3.23	9.33	0.7	a	a	b	a	b	7.46	4.35	1.21	8.31	2.61	b	c	a	a	c	9.64	4.35	5.19	8.31	2.61	b	c	a	c	a	7.61	4.35	6.3	8.31	2.61	c	c	a	a	c	3.45	4.35	6.59	8.31	2.61	a	c	a	c	b	3.38	4.97	8.48	2.5	1	a	c	b	c	a
x356	4.44	0.63	8.73	3.17	1.01	b	b	c	b	a	3.32	4.35	6.12	8.31	2.61	c	c	a	a	b	5.58	4.35	3.7	8.31	2.61	b	c	a	c	c	8.74	4.35	4.15	8.31	2.61	a	c	a	b	b	6.57	4.35	4.69	8.31	2.61	a	c	a	c	b	3.65	1.45	8.42	4.7	4.39	a	c	a	c	b
x357	9.55	1.47	3.92	1.47	8.11	c	c	b	c	b	3.96	8.13	7.25	8.08	5.22	a	a	b	c	b	8.34	3.11	5.71	3.2	2.7	a	c	b	a	b	9.15	9.84	6.13	3.42	1.37	c	c	a	a	a	1.56	7.06	7.73	8.6	7.55	c	a	c	b	a	6.91	2.97	8.5	9.67	3.79	a	a	b	a	a
x358	1.97	0.5	7.23	6.06	9.6	c	c	b	a	c	7.2	2.2	0.72	3.32	7.91	a	a	b	b	a	9.23	7.1	0.72	3.32	7.91	c	b	c	b	a	6.52	9.72	0.72	3.32	7.91	a	b	a	a	a	3.31	0.92	0.72	3.32	7.91	b	a	a	c	b	0.06	8.64	4.06	2.15	4.14	b	c	a	c	c
