X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x279	1.14	2.49	6.78	1.09	1.57	9.86	2.97	0.49	9.85	8.31	b	a	a	c	a	a	b	b	b	b	2.88	8.58	3.24	9.61	3.42	8.64	1.82	2.7	8.07	3.59	b	a	a	c	b	a	c	a	a	b	4.48	1.51	8.15	0.79	5.8	3.3	7.12	6.82	7.87	5.19	b	c	a	c	a	a	c	b	c	b	3.38	6.31	7.99	7.36	3.29	9.12	9.17	3.04	9.78	1.52	b	b	b	c	c	b	c	c	a	b
x280	5.77	8.51	5.77	2.08	2.94	7.8	1.59	4.46	0.12	2.91	c	a	b	c	a	c	c	b	b	c	5.77	8.51	5.77	7.27	4.38	0.32	1.59	1.98	4.75	7.54	b	b	b	c	a	c	c	a	b	a	1.95	7.81	5.1	8.14	4.11	7.06	8.28	6.42	0.79	4.21	b	c	b	a	a	b	c	c	b	b	2.05	2.1	2.07	5.18	3.78	9.09	6.07	3.62	7.69	8.74	c	c	c	a	b	b	c	b	a	a
x281	9.04	3.84	9.71	4.81	2.8	6.07	5.15	3.9	2.68	4.08	b	b	a	a	c	c	c	c	c	b	4.4	4.02	3.83	1.08	4.02	4.02	2.03	4.02	2.08	8.12	b	c	c	b	c	c	b	c	c	b	5.77	0.59	2.26	2.62	0.59	0.59	8.27	0.59	4.49	3.72	b	a	a	a	b	a	b	b	a	a	4.76	9.17	5.01	0.67	8.42	1.6	0.13	8.01	8.9	2.12	b	c	a	c	a	a	a	b	b	a
x282	3.69	5.39	7.55	0.93	2.78	8.97	9.78	6.85	2.94	2.45	a	c	b	c	c	b	b	c	a	a	2.68	4.02	6.81	9.66	4.02	4.02	7.53	4.02	9.6	9.64	a	a	a	c	c	a	c	a	c	b	0.65	0.59	3.98	5.93	0.59	0.59	1.81	0.59	4.11	2.44	c	c	b	a	c	a	b	c	a	c	6.51	6.51	1.22	8.09	8.66	6.8	5.84	8.64	0.56	3.87	c	c	c	b	c	a	b	b	b	a
x283	9.07	0.8	0.54	8	3.88	0.89	9.46	2.44	2.59	5.82	a	b	a	a	a	a	a	c	a	c	3.18	4.02	7.01	3.86	4.02	4.02	2.02	4.02	7.8	3.85	a	b	a	c	b	b	a	a	c	a	9.33	0.59	6.18	3.18	0.59	0.59	6.14	0.59	0.62	2.84	a	c	c	b	c	a	b	b	b	c	4.06	1.56	2.45	1.68	7.35	7.48	1.55	3.94	2.87	7.97	b	b	a	b	b	a	b	c	c	b
x284	5.36	3.03	6.28	1.96	9.96	3.89	8.6	6.92	6	4.99	c	a	c	b	a	c	c	c	b	c	6.23	4.02	6.35	7.21	4.02	4.02	0.37	4.02	9.49	2.72	b	c	c	b	b	c	a	b	c	a	5.61	0.59	4.18	2.55	0.59	0.59	0.28	0.59	5.82	8.72	c	b	a	a	c	b	b	c	b	b	6.59	2.01	9.65	5.23	4.08	9.19	0.32	1.55	5.65	9.02	c	a	b	a	b	c	c	c	a	b
x285	5.77	8.51	5.77	4.62	1.31	3	1.59	6.8	5.75	6.37	a	a	b	a	b	c	b	a	b	c	5.77	8.51	5.77	3.05	5.93	2.54	1.59	0.53	8.21	2.12	a	b	c	a	b	b	b	a	b	c	5.18	7.69	0.64	0.03	9.69	1.49	1.44	9.24	6.82	3.13	a	b	a	b	a	c	b	a	a	b	7.05	1.21	2.8	2.26	1.42	0.37	1.26	0.26	8.41	6.39	b	b	b	c	b	c	c	b	c	b
x286	5.51	4.2	6.67	5.34	7.58	5.04	0.23	0.44	6.2	6.55	c	c	b	c	a	c	c	c	a	c	6.88	1.35	8.36	1.08	0.57	4.26	3.14	7.33	5.87	0.2	b	a	b	b	a	a	c	a	b	a	5.58	8.57	1.65	5.63	4.31	3.36	1.14	5.77	7.65	6.78	b	c	b	b	a	b	c	b	b	a	6.28	1.43	1.97	9.06	0.66	7.81	9.64	3.26	9.2	5.47	b	a	c	a	a	c	a	a	a	a
x287	8.72	3.8	0.14	3.37	2.39	6.78	2.43	7.44	3.74	4.87	a	a	c	a	c	a	c	a	b	a	8.45	6.88	1.27	4.64	9.92	8.31	5.18	1.11	0.96	8.34	b	a	b	a	c	a	a	a	c	a	3.99	8.3	0.44	6.48	9.14	1.3	7.67	1.26	8.9	3.27	a	a	a	b	b	c	b	c	a	b	1.49	0.52	7.98	6.2	8.22	2.93	4.24	2.8	3.39	0.27	b	c	b	b	c	b	a	c	a	a
x288	5.13	2.93	6.38	7	2.61	4.34	2.95	5.4	1.4	0.29	b	a	a	a	a	a	b	a	b	a	9.73	4.02	3.83	9.61	4.02	4.02	0.5	4.02	8.85	3.83	b	a	c	c	b	c	a	c	c	b	0.98	0.59	4.38	2.14	0.59	0.59	0.93	0.59	6.92	9.46	a	a	c	c	c	c	a	b	a	c	0.12	0.85	2.71	4.87	8	7.76	4.23	6.16	5.97	8.96	b	a	c	c	b	b	c	a	b	c
x289	5.23	3.9	9.09	1.38	6.2	1.94	4.43	0.89	8.76	4.85	c	c	a	b	c	c	a	c	a	b	8.19	9.23	1.61	6.83	6.01	6.06	0.48	8.31	0.25	0.93	b	b	b	b	a	a	c	c	b	a	6.73	2.21	5.85	0.41	2.06	5.98	4.44	5.58	7.82	2.69	b	b	b	b	a	c	c	b	b	b	0.25	9.03	9.98	4.73	0.76	3.97	6.44	3.15	5.16	2.52	c	b	c	b	b	a	a	b	a	a
x290	7.56	1.76	2.97	6.84	2.87	7.88	7.91	3.12	8.94	3.54	b	c	b	c	b	b	a	c	b	b	0.58	3.22	0.58	8.53	0.58	4.98	0.72	0.58	0.56	4.79	a	a	b	b	c	b	a	b	b	a	8.31	2.8	8.31	8.78	8.31	8.78	4.25	8.31	1.07	1.75	a	a	b	b	c	b	b	b	c	c	0.72	2.36	4.69	6.8	2.64	6.64	6.09	3.74	7.67	6.61	b	c	a	c	c	a	b	a	a	b
x291	2.17	7.27	7.62	8.21	0.75	7.86	8.26	8.32	7.21	0.2	b	b	a	c	c	a	b	b	a	a	7.23	6.66	5.7	8.89	0.19	3.32	3.21	3.41	6.99	3.44	a	a	c	c	c	b	c	a	c	a	8.67	2.47	0.89	1.42	3.03	9.41	1.18	6.58	5.65	6.07	b	b	c	c	c	c	a	a	a	c	7.01	0.88	3.46	6.74	8	7.69	5.45	0.73	4.72	5.3	c	c	a	b	a	a	c	b	b	b
x292	5.77	8.51	5.77	5.88	1.61	7.34	1.59	2.88	1.5	9.11	b	a	a	c	b	c	a	a	c	a	5.77	8.51	5.77	5.44	7.89	3.89	1.59	5.11	2.51	4.51	b	c	b	c	a	a	c	a	b	a	6.52	7.58	7.31	1.89	3.57	9.29	3.03	4.13	7	6.62	b	b	b	a	a	c	c	c	b	c	6.21	1.56	3.54	1.63	9.61	9.71	8.05	4.12	7.72	2.33	a	c	c	b	b	c	b	c	b	a
x293	5.77	8.51	5.77	7.36	8.31	1.82	1.59	6.45	1.54	9.66	b	a	a	b	b	b	b	c	c	c	5.77	8.51	5.77	4.73	7.09	8.3	1.59	1.37	6.51	0.33	b	a	b	c	c	a	a	c	c	c	8.87	9.82	7.18	9.2	7.25	5.23	0.14	4.39	7.57	7.35	a	c	c	b	b	b	c	a	c	b	9.35	7.73	9.16	4.97	8.86	4.31	1.47	5.09	7.89	8.46	c	b	b	c	c	a	c	a	b	b
x294	7.91	8.24	3.74	1.23	9.23	4.8	8.11	8.86	6.62	3.21	c	a	a	a	a	c	a	a	c	a	9.25	4.49	6.17	8.31	3.39	0.95	4.54	5.05	9.31	4.26	c	a	b	b	a	a	a	c	a	b	4.55	8.44	2.93	6.8	0.82	3.5	1.78	1.85	3.05	8.45	b	a	c	c	b	a	c	a	a	c	1.29	0.29	3.84	7.45	9.46	1.16	3.94	6.49	0.03	8.87	b	c	b	b	c	c	b	b	c	b
x295	5.77	8.51	5.77	5.34	5.25	3.34	1.59	5.41	0.29	4.36	b	c	a	c	c	a	a	c	c	a	5.77	8.51	5.77	0.99	8.39	4.17	1.59	9	6.66	1.29	a	c	a	a	a	b	a	b	c	c	4.92	7.07	2.39	0.49	6.18	6.61	4.5	3.28	4.24	9.81	a	a	c	c	c	b	b	a	c	a	9.59	8.21	3.14	0.94	8.98	4.78	3.44	5.25	1.59	1.46	a	c	b	a	b	b	c	b	c	a
x296	1.84	6.66	6.67	9.18	7.72	8.84	6.58	2.24	8.57	1.55	a	c	a	c	b	c	a	c	c	a	0.58	5.49	0.58	8.89	0.58	2.64	3.09	0.58	4.8	4.1	b	b	a	b	c	b	c	b	c	a	8.31	9.36	8.31	8.12	8.31	6.39	8.25	8.31	6.86	7.4	a	a	b	b	c	b	c	b	a	b	3.5	2.78	3.39	4.98	7.01	8.91	7.55	0.47	4.13	9.93	a	a	a	b	a	a	a	b	b	c
x297	6.59	2.36	7.88	7.94	1.66	3.67	1.4	9.65	4.41	7.47	a	b	b	b	a	b	a	b	b	a	2.69	4.02	6.49	6.52	4.02	4.02	4.97	4.02	8.19	7.62	c	b	a	b	a	c	b	a	c	b	3.15	0.59	2.02	3.85	0.59	0.59	7.67	0.59	4.25	9.04	c	c	c	b	c	c	a	c	c	c	4.01	2.6	6.44	4.1	8.09	8.83	8.44	7.73	5.83	3.23	c	b	c	b	c	b	b	c	b	b
x298	8.53	8.32	4.76	8.57	2.06	3.96	5.57	8.57	7.1	5.95	c	b	b	c	a	c	c	b	b	b	8.83	2.32	7.74	5.21	7.72	0.41	3.17	9.39	6.67	8.82	c	a	a	b	c	b	a	b	a	a	4.93	3.73	9.27	7.48	8.64	7.37	7.55	5.71	2.73	5.81	a	a	b	b	a	a	c	a	a	c	7.18	1.55	2.32	6.49	5.36	8.24	8.11	7.24	4.61	0.33	b	b	a	a	c	b	c	c	c	c
x299	3.42	8.77	1.27	1.12	0.52	6.93	0.58	2.31	3.48	7.53	a	c	a	a	a	c	a	c	a	a	1.48	7.11	0.89	4	6.53	1.36	0.78	0.99	2.19	3.91	c	c	a	a	c	c	c	c	c	c	4.35	6.08	0.56	9.21	7.79	0.55	3.77	9.08	4.42	6.13	b	a	a	c	c	b	c	a	a	b	6.85	6.68	5.59	1.25	5.85	5.29	3.48	0.96	8.22	6.86	c	a	a	c	b	b	b	c	b	a
x300	9.67	0.36	7.79	8.36	8.27	7.88	9.38	8.77	5.68	4.76	c	b	a	c	b	c	b	b	b	b	4.25	2.16	3.7	8.57	2.79	2.83	9.76	3.11	4.89	3.72	a	a	b	b	b	a	b	a	b	c	6.43	8.3	3.8	9.79	5.66	4.63	9.95	4.74	8.92	9.29	a	a	c	a	a	b	a	a	c	a	5.44	8.56	0.47	4.41	8.23	1.53	5.18	6.21	0.21	2.06	a	b	a	c	b	b	c	c	a	c
x301	9.23	7.55	2.53	3.6	7.5	1.26	7.5	5.28	8.76	1.98	c	c	c	a	a	b	a	c	c	c	8.84	1.55	7.11	8.86	8.79	8.98	7.43	4.83	0.1	0.31	a	a	c	c	a	a	a	c	c	c	8.52	3.41	2.84	7.64	0.97	3.48	0.71	7.91	8.75	9.76	a	c	a	a	b	b	c	a	a	c	1.8	3.31	9.66	8.04	2.47	5.39	4.11	3.93	0.57	0.55	a	c	b	c	b	c	b	b	c	c
x302	5.77	8.51	5.77	3.09	5.05	5.86	1.59	5.29	4.96	2.25	a	a	b	a	b	b	c	c	a	b	5.77	8.51	5.77	3.52	8.14	4.42	1.59	7.6	3.9	0.75	b	a	b	b	a	a	c	b	b	c	6.48	1.66	6.9	5.42	1.75	9.87	5.46	6.7	0.44	7.91	a	a	c	b	c	c	c	c	c	b	5.68	8.38	4.2	5.64	0.87	4.77	7.58	5.82	4.11	0.17	a	b	b	c	a	b	c	c	c	c
x303	9.57	4.61	5.82	1.19	9.98	6.96	3.12	4.75	5.31	2.81	c	a	b	a	b	b	a	b	b	a	0.43	9.93	9.07	5.8	3.69	5.93	4.95	9.73	0.47	2.77	c	b	b	c	a	b	b	b	a	b	4.15	9.99	5.88	3.89	6.66	3.63	7.17	8.61	4.18	6.15	a	b	a	a	a	c	a	a	a	a	9.85	7.16	0.64	6.26	1.31	0.7	8.45	7.67	2.17	0.83	c	a	c	c	a	b	a	b	b	b
x304	5.77	2.35	9.29	2.9	7.95	3.68	8.37	0.31	4.22	5.93	a	a	b	b	b	b	b	c	b	a	1.62	4.05	6.68	6.03	9.43	9.67	2.42	9.4	4.86	3.84	a	c	b	b	a	c	c	c	c	a	4.86	8.59	8.64	3.25	0.19	6.19	9.49	8.52	5.54	4.62	a	a	c	b	a	c	c	b	a	c	0.82	0.27	1.41	0.44	2.75	7.41	6.86	0.87	9.49	0.2	c	a	b	b	a	a	a	c	b	c
x305	6.12	0.86	4.26	9.13	2	0.6	7.24	5.61	2.45	7.66	a	b	c	b	b	b	c	c	b	b	8.39	4.02	1.32	2.08	4.02	4.02	0.61	4.02	8.84	8.9	a	c	a	a	a	c	b	c	b	b	1.25	0.59	1.57	5.3	0.59	0.59	3.17	0.59	0.44	7.01	b	c	c	b	c	c	c	a	b	c	9.36	7.03	1.16	0.3	9.7	3.13	7.77	6.2	8.22	2.05	b	b	a	b	b	c	b	a	a	b
x306	0.77	7.05	1.91	9.93	9.93	9.98	8.07	8.12	9.93	9.93	a	a	c	c	c	a	c	a	c	a	1.07	2.05	5.99	0.23	0.23	9.84	6.8	7.53	0.23	0.23	c	a	c	b	a	c	b	c	b	b	5.98	4	1.69	7.39	0.14	6.71	5.85	4.88	8.22	7.73	c	b	c	b	b	b	a	a	c	c	7.34	0.62	2.37	3.2	7.07	6.79	0.58	5.73	6.03	6.94	a	c	c	a	b	b	a	a	a	c
x307	5.77	8.51	5.77	9.9	9.1	4.89	1.59	3.53	3.49	7.71	b	c	c	c	c	b	a	a	b	a	5.77	8.51	5.77	3.68	6.38	1.02	1.59	3.22	5.35	9.81	a	b	a	a	b	c	a	a	b	c	2.05	2.89	8.29	0.64	3.28	0.92	5.76	5.99	7.25	5.88	b	a	b	a	a	b	b	a	c	c	5.83	0.61	8.67	2.35	1.56	3.73	8.38	3.04	4.56	6.8	c	c	c	b	a	a	b	c	a	b
x308	5.87	9.78	3.57	9.93	9.93	8.9	6.32	8.7	9.93	9.93	c	c	a	a	a	b	b	a	b	a	0.29	1.28	7.21	0.23	0.23	3.28	3.67	3.33	0.23	0.23	b	b	c	c	a	a	c	c	b	b	1.94	1.41	6.87	4.66	7.56	1.22	9.63	6.34	1.1	7.49	b	b	c	c	c	a	c	a	b	a	2.74	2.63	7.58	1.32	8.76	0.33	6.95	9.7	0.8	0.62	c	a	a	b	b	a	c	c	b	b
x309	2.47	6.85	7.65	5.01	6.48	5.24	7.21	7.28	7.11	0.65	b	c	c	c	c	b	a	b	a	a	8.64	3.74	1.34	6.42	2.93	9.97	5.61	3.63	2.41	2.7	b	b	b	b	a	b	c	a	b	c	1.59	0.73	5.01	8.14	9.76	2.45	3.71	7.91	0.66	2.56	b	b	b	c	a	b	c	b	b	c	1.64	1.6	6.73	8.47	6.56	0.31	0.24	6.97	5.95	7.06	b	a	a	c	c	c	c	a	a	a
x310	7.27	8.52	1.33	3.9	1.83	0.01	4.86	5.87	7.89	0.54	b	b	a	c	c	b	a	c	c	c	0.77	1.39	6.81	3.85	4.6	6.78	6.4	6.9	2.66	1.64	a	c	a	c	a	b	b	b	c	b	6.62	2.07	5.69	5.74	1.56	9.41	7.88	7.9	9.93	4.3	a	a	a	a	c	b	b	c	b	b	0.56	5.64	8.69	7.71	9.55	2.52	9	3.42	7.01	5.91	a	b	a	b	b	b	c	a	b	b
x311	2.1	6.15	5.25	5.53	5.27	4.14	8.8	5.26	4.62	8.93	c	a	b	b	b	a	c	c	c	c	0.22	7.25	5.98	6.37	0.15	2.15	6.06	4.92	3.07	8.05	c	c	b	a	a	c	a	c	b	a	7.88	7.15	0.52	6.38	0.2	8.8	5.62	8.96	1.66	7.45	b	c	a	c	a	c	b	a	b	b	5.01	5.52	8.62	0.97	6.06	8.5	6.63	1.19	2.34	9.89	b	b	c	a	b	c	a	b	c	c
x312	5.77	8.51	5.77	3.71	6.08	2.31	1.59	8.85	1.59	3.1	c	c	a	b	a	a	a	a	c	c	5.77	8.51	5.77	8.69	3.67	2.31	1.59	9.55	6.82	6.59	b	b	b	a	c	c	b	c	b	c	7.66	6.25	9.61	7.19	9.65	8.43	2.62	5.92	7.38	0.39	a	b	a	b	b	b	c	c	b	b	8.23	2.47	4.72	5.93	9.4	1.37	3.47	6.96	1.87	2.18	c	c	c	b	a	b	a	b	a	a
x313	9.85	7.96	7.84	6.04	0.25	7.77	4.14	0.57	3.72	6.37	a	a	a	c	b	c	a	b	c	c	8.64	4.02	1.4	0.25	4.02	4.02	0.38	4.02	2.62	7.23	b	b	b	c	a	a	c	c	b	c	3.94	0.59	8.74	1.97	0.59	0.59	3.55	0.59	4.5	6.08	b	b	b	c	a	a	c	b	b	a	0.18	4.33	1.71	6.69	6.43	7.54	7.89	9.15	0.38	8.85	b	b	b	c	c	a	b	c	a	c
x314	5.77	8.51	5.77	2.85	2.12	4.46	1.59	6.31	0.33	6.55	c	b	c	c	c	a	b	b	a	b	5.77	8.51	5.77	3.66	8.88	9.21	1.59	7.88	1.24	8.82	b	a	b	c	a	c	c	c	b	c	7.64	5.93	1.11	3.98	2.3	8.78	8.52	8.1	7.3	7.05	b	c	b	b	a	a	c	b	b	a	7.27	6.01	5.65	7.53	8.96	9.51	9.29	8.39	6.2	1.67	b	b	b	c	c	b	c	c	a	b
x315	5.77	8.51	5.77	9.93	9.93	7.42	1.59	0.69	9.93	9.93	b	b	c	c	a	a	c	a	b	b	5.77	8.51	5.77	0.23	0.23	5.99	1.59	2.7	0.23	0.23	b	b	b	c	b	a	c	c	a	c	1.64	3.82	9.38	6.45	8.34	3.97	2.75	3.31	0.37	7.31	b	c	c	c	c	a	c	a	c	a	1.8	3.15	7.54	9.13	8.42	0.74	8.9	1.23	9.81	7.8	c	a	c	a	b	c	a	b	a	a
x316	2.27	6.72	8.55	8.61	1.27	8.93	9.69	6.36	5.95	7.12	c	b	c	a	a	c	c	a	b	a	0.58	5.15	0.58	7.07	0.58	1.42	1.16	0.58	4.03	6.34	c	a	a	b	c	a	c	b	b	c	8.31	3.47	8.31	0.71	8.31	1.05	8.5	8.31	2.12	9.02	b	a	a	b	c	a	a	b	b	c	1.04	5.73	8.18	9.32	3.87	6.34	8.34	4.85	5.95	8.26	a	a	c	a	b	c	c	a	c	a
x317	6.14	8.88	2.57	4.45	9.43	8.24	6.66	9.82	2.42	4.87	b	b	a	c	c	a	a	b	c	a	0.58	1.42	0.58	1.4	0.58	3.24	1.77	0.58	1.37	8.88	b	b	b	b	c	b	a	b	c	a	8.31	9.07	8.31	5.53	8.31	9.81	8.3	8.31	9.63	6.54	a	b	b	b	c	c	a	b	b	c	3.9	9.92	3.24	3.25	7.3	6.85	0.78	3.65	2.26	8.59	c	c	c	c	c	c	c	a	a	b
x318	1.95	6.59	8.46	9.93	9.93	3.59	4.45	3.21	9.93	9.93	b	c	c	c	b	c	c	b	b	a	7.51	6.94	6.31	0.23	0.23	6.97	5.67	4.57	0.23	0.23	c	a	a	a	a	c	c	b	b	b	5.96	9.93	3.78	0.79	4.49	5.79	7.97	3.46	6.13	1.7	a	a	c	b	a	c	c	c	a	c	0.93	9.57	7.28	5.87	1.12	2.13	8.9	3.81	3.29	3.06	c	a	c	a	a	b	b	b	b	a
x319	7.58	5.43	0.72	3.87	0.99	8.75	6.03	8.04	0.82	9.79	b	b	a	b	c	c	c	a	c	c	7.4	0.81	0.19	1.63	1.98	9.64	6.29	7.68	4.12	3.13	b	a	c	b	c	b	a	a	b	c	3.6	6.08	4.42	6.22	2.37	1.44	6.3	8.88	9.03	0.22	b	b	c	b	c	b	a	b	c	b	7.23	5.37	4.58	6.79	0.26	8.83	4.22	9.35	8.36	6.41	a	b	c	a	a	b	a	c	b	b
x320	7.46	1.57	6.13	5.22	7.97	1.24	8.56	6.97	1.72	3.58	a	b	c	c	a	a	c	c	b	c	0.58	0.22	0.58	8.15	0.58	1.93	1.18	0.58	6.27	6.13	b	b	c	b	c	a	b	b	a	a	8.31	7.62	8.31	3.07	8.31	8.92	5.43	8.31	0.53	0.26	b	c	c	b	c	c	b	b	c	b	1.9	6.11	8.6	8.26	4.55	3.49	8.59	6.42	5.48	5.63	c	c	c	b	b	a	c	c	c	c
x321	3.84	7.76	4.25	2.39	9.19	3.61	8.83	9.16	5.31	4.56	c	c	c	c	a	c	a	a	b	c	0.58	6.87	0.58	2.18	0.58	9.91	4	0.58	9.41	8.83	a	a	a	b	c	b	b	b	c	c	8.31	8.25	8.31	2.36	8.31	6.03	5.03	8.31	1.11	1.97	a	b	c	b	c	b	a	b	b	c	2.02	1.11	9.22	5.95	0.51	0.25	1.58	4.48	2.31	0.75	b	a	a	b	c	c	c	c	a	b
x322	7.1	9.49	7.85	0.63	9.88	1.6	5.33	2.58	7.84	2.76	a	c	c	c	a	a	a	c	a	b	3.61	4.64	0.18	7.71	7.2	5.37	4.73	5.81	0.45	4.11	b	c	b	c	a	a	c	b	b	b	1.67	6.72	5.51	1.53	8.11	1.25	3.49	3.32	3.35	5.54	b	c	b	c	a	b	c	b	b	a	5.13	9.8	2.5	3.15	0.77	9.01	1.03	0.7	7.76	4.33	a	a	c	c	b	b	c	b	b	c
x323	5.77	8.51	5.77	3.85	8.03	6.62	1.59	1.06	1.26	7.59	a	a	b	b	c	c	a	b	b	a	5.77	8.51	5.77	7.04	1.28	6.68	1.59	1.83	3.69	1.25	a	b	b	c	a	c	b	b	c	b	4.26	5.18	0.09	6.65	5.35	1.09	6.32	1.25	6.49	3.42	a	b	a	c	c	a	c	b	a	b	2.49	2.57	0.41	5.76	5.79	9.39	4.82	2.79	7.62	9.94	a	c	c	a	a	a	c	a	c	b
x324	5.31	4.78	5.47	0.67	5.3	7.68	2.33	4.77	9.03	0.08	c	a	a	c	b	a	a	b	c	a	0.04	4.02	0.11	3.36	4.02	4.02	5.32	4.02	3.5	2.99	c	c	b	b	b	b	c	b	c	c	2.36	0.59	7.5	7.64	0.59	0.59	2.54	0.59	4.13	3.33	c	a	c	c	b	a	a	a	c	c	3.35	7.91	3.55	7.65	3.17	1.17	3.7	2.64	0.01	3.06	b	b	c	c	b	c	b	b	c	a
x325	2.53	4.35	0.46	9.93	9.93	0.38	4.12	6.3	9.93	9.93	c	b	b	b	a	c	b	c	b	a	6.02	9.95	0.79	0.23	0.23	5.98	7.7	0.92	0.23	0.23	c	a	a	b	a	b	a	c	b	a	3.43	4.86	9.23	9.32	6.05	5.79	6.45	9.06	7.15	9.88	a	c	c	a	a	a	c	c	b	a	6.94	5.02	1.23	4.78	6.34	3.4	2.05	9.4	9.54	9.54	b	b	b	c	c	c	a	a	c	c
x326	5.77	8.51	5.77	7.95	6.84	9.91	1.59	0.04	9.79	1.15	a	b	c	a	c	c	a	c	a	b	5.77	8.51	5.77	5.05	8.4	5.28	1.59	6.83	8.29	0.27	b	c	b	b	a	c	c	b	b	a	0.59	0.35	0.1	0.47	6.5	8.06	1.8	5.06	9.64	4.61	b	b	b	c	a	a	c	c	b	c	8.19	6.47	4.29	7.61	8.57	6.95	1.36	3.21	3.65	1.84	c	a	c	c	c	b	b	b	a	a
x327	9.78	6.17	3.24	6.89	4.06	0.15	7.05	7.63	1.45	3.69	c	a	c	b	c	a	a	a	a	a	0.58	3.36	0.58	7.55	0.58	6.21	0.88	0.58	9.46	1.58	c	b	a	b	c	a	a	b	a	b	8.31	9.71	8.31	6.84	8.31	5.96	1.59	8.31	1.47	0.41	a	a	a	b	c	c	c	b	a	c	2.08	3.04	5.39	5.46	1.34	8.7	7.11	6.41	9.62	7.6	c	c	a	c	b	a	c	b	a	b
x328	4.79	1.14	4.43	9.93	9.93	3.56	6.02	3.8	9.93	9.93	a	a	a	b	b	b	a	b	b	a	4.63	7.03	3	0.23	0.23	1.88	1.65	6.98	0.23	0.23	a	c	b	c	c	c	b	a	c	b	0.48	7.81	5.7	8.86	9.02	2.03	4.54	0.56	2.74	1.1	b	a	a	c	b	a	a	b	b	a	2.34	0.49	5.37	4.68	8.34	6.59	5.08	3.53	5.73	1.96	b	b	b	c	b	b	a	a	c	c
x329	8.66	7.88	2.01	1.23	2.63	1.39	4.37	8.79	6.89	8.89	a	c	b	b	c	c	a	c	a	a	0.58	5.59	0.58	8.83	0.58	0.4	2.33	0.58	0.95	2.37	c	b	a	b	c	a	b	b	b	b	8.31	9.44	8.31	3.29	8.31	4.53	2.24	8.31	2.69	1.62	b	a	a	b	c	c	c	b	b	b	6.87	5.82	7.58	3.4	3.97	0.83	0.23	6.27	5.58	5.85	a	b	b	a	b	a	c	a	b	a
x330	5.77	8.51	5.77	5.69	7.15	5.58	1.59	2.36	6.36	5.29	c	a	c	c	a	a	c	c	a	b	5.77	8.51	5.77	1.21	9.62	5.63	1.59	9.61	2.43	7.58	b	b	b	b	a	c	c	c	c	c	2.34	9.75	8.68	4.02	0.95	7.87	3.36	4.52	2.47	1.74	c	b	c	b	b	c	a	b	b	b	4.22	3.56	1.09	2.96	7.25	0.14	5.42	4.65	9.8	5.5	a	b	a	c	b	a	b	c	a	a
x331	5.77	8.51	5.77	5.25	6.17	4.08	1.59	9.27	4.78	9.58	b	b	c	c	c	b	a	b	b	a	5.77	8.51	5.77	0.54	2.17	0.8	1.59	8.53	2.45	9.61	b	c	c	c	a	b	c	c	c	b	7.76	1.05	9.65	3.42	3.67	1.43	1.12	7.46	4.08	4.43	a	a	b	b	b	b	b	b	b	c	2.77	1.39	3.47	3.97	5.87	2.96	3.49	6.68	7.75	2.43	b	a	c	a	c	b	a	a	c	c
x332	8.39	4.05	6.88	9.55	5.72	8.59	3.57	5.78	0.77	5.74	c	a	a	c	c	c	c	c	c	a	1.61	9.24	7	7.45	3.3	1.41	5.04	1.25	9.62	0.64	c	a	b	a	c	b	b	b	b	a	2.9	7.5	7.45	2.38	0.44	1.72	9.77	1.4	5.7	4.22	b	b	a	b	b	c	b	b	b	c	7.36	6.02	6.31	1.63	6.41	6.54	1.41	8	2.38	9.83	c	c	a	b	b	a	c	a	a	b
x333	5.77	8.51	5.77	8.97	1.31	0.09	1.59	0.78	6.97	5.22	b	a	a	c	b	a	a	c	c	c	5.77	8.51	5.77	8.59	4.04	8.46	1.59	8.39	2.02	6.05	b	c	c	c	a	a	c	a	b	c	0.22	2.85	1.79	6.08	1.42	2.58	7.18	5.67	4.53	9.74	c	c	c	a	c	c	a	c	c	b	1.16	3.23	3.69	8.35	5.86	6.03	9.92	8.45	3.83	9.65	b	a	b	c	c	c	a	b	a	a
x334	2.97	5.75	5.76	1.4	8.16	7.17	3.92	8.07	3.95	7.75	a	c	a	c	b	c	c	b	c	a	2	7.48	1.39	9.05	0.72	9.23	0.7	7.34	4.86	7.54	c	c	b	c	c	b	a	a	a	a	3.33	3.95	9.21	3.45	4.18	8.23	2.26	4.01	9.81	6.98	a	b	a	b	a	b	a	a	a	c	6.13	5.68	7.51	5.99	1.29	8.34	3.15	5.77	8.45	6.13	a	b	c	c	c	a	c	c	c	a
