X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x110	9.84	0.56	0.05	5.55	5.71	b	c	b	c	a	4.65	3.97	8.81	7.84	2.54	c	a	c	a	b	1.11	8.9	9.44	9.38	1.58	c	a	b	a	c	3.67	6.67	9.71	8.83	7.18	b	c	a	b	c
x111	9.37	5.54	9.16	7.1	6.03	b	b	b	a	c	1.4	3.83	4.97	0.4	8.63	b	b	c	a	c	8.14	5.88	3.59	6.89	8.94	a	c	c	a	a	3.3	3.24	4.38	3.15	1.2	b	c	c	b	c
x112	2.79	7.35	9.05	8.52	6.59	b	c	c	b	c	2.76	3.87	7.67	6.5	9.52	c	a	b	a	a	1.16	8.02	8.08	8.08	0.52	c	a	c	a	c	7.91	3.45	4.8	6.86	5.01	c	c	a	c	c
x113	6.34	1.65	1.12	1.12	4.11	b	b	a	b	b	8.62	8.62	9.8	9.8	0.42	b	b	a	b	b	3.81	3.81	4.39	9.22	5.07	a	c	a	c	a	8.36	4.7	9.88	0.97	5.13	c	c	b	b	b
x114	2.35	9.07	0.05	9.69	8.41	c	b	c	b	b	7.27	0.84	8.61	3.07	2.36	c	a	a	a	b	4.81	8.93	1.09	0.35	4.72	c	a	a	a	a	0.07	3.28	2.86	0.5	4.66	a	c	a	b	a
x115	2.93	9.63	6.86	1.67	1.5	b	b	b	b	b	1.45	4.72	9.8	6.27	7.39	b	c	c	a	a	0.81	0.88	6.72	1.62	6.02	c	a	b	a	b	5.07	6.62	7.21	1.12	4.01	a	b	a	c	a
x116	8.31	8.58	6.84	0.86	3.06	a	a	c	b	a	8.62	8.62	4.73	7.01	1.44	c	a	b	a	b	3.81	3.81	4.33	6.79	0.38	c	a	a	a	c	6.31	3.5	1.03	7.78	1.09	b	b	a	a	a
x117	0.86	5.04	4.22	0.53	1.36	c	b	b	a	b	6.03	2.47	1.53	7.47	5.89	c	a	a	a	a	3.43	9.23	9.49	7.45	4.59	c	a	c	a	b	7.45	4.62	1.6	4.11	4.26	b	a	a	a	c
x118	1.82	3.34	8.05	0.96	3.96	c	c	b	b	a	4.01	0.12	7.67	6.63	0.39	c	c	a	b	a	0.01	7.37	9.62	5.94	8.28	c	c	b	a	a	6.21	3.87	5.3	3.52	0.01	c	b	b	a	b
x119	0.77	3.31	7.68	6.8	7.95	b	b	c	b	c	5.26	1.08	3.17	0.37	9.76	c	c	a	b	a	2.71	7.91	1.89	2.63	6.64	c	c	c	a	a	9.12	6.58	2.04	7.11	0.89	b	c	b	a	b
x120	7.92	1.32	1.7	3.7	1.98	a	c	a	b	a	9.81	2.3	9.29	4.54	7.68	b	c	a	b	c	5.48	6.36	4.39	1.2	1.75	b	b	a	c	a	4.18	0.06	8.12	0.63	8.73	c	c	a	a	b
x121	0.38	4.66	1.27	5.73	5.89	b	a	a	b	c	2.5	2.13	7.62	2.02	5.91	a	a	a	c	b	7.86	8.43	5.22	7.01	8.83	a	b	b	a	b	0.26	6.9	4.51	7.21	7.94	a	a	a	c	b
x122	8.36	5.2	8.09	2.65	5.28	c	a	a	c	c	5.5	2.22	0.8	2.22	7.94	c	c	a	b	a	0.37	8.42	7.36	8.7	9.41	c	c	a	b	a	9.02	1.29	7.73	0.01	7.21	a	c	a	b	a
x123	3.79	7.29	5.78	1.77	5.36	c	b	c	c	c	5.93	5.45	2.03	1.46	8.07	b	a	b	b	a	4.53	7.71	9.99	7.16	8.88	c	b	a	b	a	7.45	5.34	6.48	1.66	2.1	b	a	b	b	c
x124	4.11	1.14	9.96	9.93	3.66	b	c	c	b	b	5.83	6.38	2.87	6.25	7.98	c	c	b	a	b	4.19	8.68	9.39	4.65	9.9	b	a	a	a	b	7.18	4.26	4.4	4.79	1.06	c	a	c	b	c
x125	2.78	9.02	4.22	7.42	9.52	c	c	b	a	b	8.62	8.62	7.59	2.87	4.45	c	c	a	a	a	3.81	3.81	2.98	4.63	8.87	c	c	a	c	a	5.84	2.68	2.76	3.28	4.89	a	b	c	c	c
x126	2.65	4.21	8.45	3.45	4.77	b	a	b	a	c	3.63	7	9.71	4.81	9.5	a	b	a	c	a	8	4.32	0.12	2.44	2.98	b	b	a	b	b	2.94	8.41	4.37	2.67	8.97	b	c	b	a	a
x127	9.83	2.51	7.24	9.21	6.83	a	c	c	b	a	3.7	9.57	4.44	5	4.94	c	b	c	b	a	3.64	6.88	2.42	6.33	5.98	b	c	b	c	c	3.05	6	6.96	8.86	8.85	c	a	c	c	c
x128	9.82	5.31	3.03	7.21	2.76	c	a	a	a	b	3.36	3.75	3.82	4.55	0.41	c	a	a	a	b	0.95	2.5	5.14	6.96	3.83	c	a	a	a	b	5.91	6.45	7.85	4.77	8.84	b	a	a	b	b
x129	0.29	9.51	5.53	0.49	5.08	b	b	a	b	b	3.68	6.99	4.1	7.44	6.93	c	a	b	a	b	4.47	9.9	0.66	6.84	2	c	a	b	a	a	7.72	8.58	7.57	1.16	5.94	b	b	c	c	a
x130	9.65	9.75	1.12	1.12	8.99	c	a	a	b	b	7.71	1.47	9.8	9.8	4.93	a	b	a	b	b	2.23	3.81	1.12	7.27	2.97	b	c	c	c	b	9.29	6.11	2.16	1.88	1.46	c	c	b	b	c
x131	8.42	2.6	2.99	0.25	7.67	c	a	c	c	a	8.62	8.62	4.34	7.13	8.64	c	a	b	a	a	3.81	3.81	10	2.75	8.74	b	a	a	a	c	6.62	3.64	9.93	9.77	2.34	b	b	a	c	b
x132	7.64	3.43	7.92	3.26	5.06	b	a	b	a	a	5.43	6.87	3.95	6.56	9.09	a	b	c	c	a	6.51	8.31	1.21	8.11	3.15	c	b	b	a	a	1.36	7.28	1.5	2.91	9.17	b	c	c	b	b
x133	8.76	4.15	7.36	2.46	5.68	c	c	a	a	c	4.17	7.7	9.81	7.75	9	c	c	b	b	a	5.79	6.28	6.58	4.58	5.61	c	c	b	c	a	8.39	7.31	8.35	1.79	1.19	b	a	b	a	b
x134	8.62	1.71	6.05	5.09	8.93	a	b	a	b	a	3.9	7.43	3.88	5.08	9.7	b	a	b	c	a	5.52	0.54	7.9	9.27	4.74	b	a	a	c	a	9.14	4.75	6.74	4.77	4.75	c	c	c	a	a
x135	6.46	3.9	3.86	8.42	8.82	c	a	b	b	b	8.72	8.64	9.6	9.06	6.57	c	a	b	b	a	1.94	1.3	2.63	0.74	9.91	c	a	b	c	b	0.3	3.17	3.63	8.36	0.93	c	c	b	b	b
x136	6.99	3.93	3.19	2.74	8.78	a	b	b	a	b	0.62	0.79	4.49	2.35	6.07	a	b	c	c	c	8.87	1.63	9.18	9.04	7.5	b	c	a	c	c	2.97	8.52	3.54	7.27	2.36	a	c	a	c	a
x137	9.56	2.1	9.49	5.14	0.67	b	c	b	b	a	7.47	2.4	2.03	1.7	0.27	a	a	c	a	a	0.94	9.18	1.85	5.6	6.05	b	c	c	b	c	9.03	6.87	5.58	3.55	1.05	c	c	c	c	a
x138	5.64	0.73	7.97	0.95	3.96	a	b	c	a	b	6.71	2.13	2.99	6.39	7.98	a	c	c	c	a	2.72	5.59	8.72	8.35	7.51	c	c	b	b	a	5.56	0.46	9.12	7.78	0.31	c	b	c	c	c
x139	1.2	8.48	3.77	2.8	8.86	c	b	b	c	c	8.17	2.99	0.9	1.24	6.76	c	b	c	c	a	2.48	8.1	4.48	0.58	6.2	b	b	a	b	a	0.83	4.77	5.42	2.4	9.1	b	b	a	a	c
x140	1.46	7.82	4.4	3.94	1.61	b	a	b	c	c	2.73	8.82	5.52	8.09	8.91	c	a	b	a	b	2.86	8.37	1.53	5.5	4.77	c	a	a	a	b	3.63	6.76	7.74	4.36	3.07	b	a	a	b	b
x141	2.28	0.36	8.73	6.61	4.6	a	a	c	c	a	8.62	8.62	2.74	3.96	3.78	c	c	c	c	b	3.81	3.81	1.13	5.3	2.64	c	b	a	b	c	0.82	9.07	9.26	0.78	6.71	b	c	c	b	b
x142	9.39	3	3.32	1.35	3.49	b	a	a	c	c	0.33	2.61	1.17	2.55	4.64	b	a	b	a	b	5.63	4.51	4.58	0.08	4.85	b	c	b	c	b	5.15	4.06	8.56	2.48	5.56	b	c	c	c	b
x143	2.7	1	2.73	1.99	9.8	b	c	b	a	a	4.06	8.31	5.91	5.62	7.21	c	a	a	a	b	6.15	6.75	2.88	5.62	6.14	c	a	c	a	a	2.21	0.05	3.4	0.4	8.97	b	b	a	a	b
x144	0.74	2.94	3.82	4.88	8.86	b	c	c	c	c	2.9	7.87	9.9	8.25	0.56	a	a	a	b	b	3.22	0.27	1.11	4.05	9.4	b	c	b	c	a	1.65	9.72	2.79	9.12	4.84	b	a	c	c	c
x145	9.95	3.22	8.54	1.03	1.3	b	c	b	a	c	6.89	1.2	7.38	6.21	6.7	c	a	a	a	a	0.53	2.93	1.32	6.71	3.2	c	a	a	a	b	6.14	0.39	0.53	6.41	7.45	c	c	b	a	a
x146	1.56	0.4	2.85	7.6	3.56	a	a	b	b	a	9.2	5.53	7.9	7.5	1.71	b	b	c	b	a	3.54	9.12	9.38	0.95	6.54	c	a	b	a	c	8.03	4.6	2.09	6.5	6.29	a	b	c	c	a
x147	2.82	7.69	1.12	1.12	3.49	c	c	a	b	b	9.35	6.5	9.8	9.8	8.35	a	b	a	b	b	9.24	1.96	6.27	6.17	9.3	a	a	b	a	b	1.54	3.96	3.96	4.25	6.64	b	b	c	c	c
x148	2.49	0.11	4.97	7.48	3.08	b	c	b	a	c	7.61	3.49	6.51	6.07	5	a	c	b	c	b	8.25	1.67	3.1	6.19	8.49	c	c	a	b	c	9.96	6.32	4.94	2.62	2.27	b	b	c	b	a
x149	1.73	0.33	2.86	5.9	1.11	b	b	a	b	c	9.45	4.39	0.23	9.17	5.89	c	a	b	a	b	8.65	0.29	8.39	3.6	4.57	c	a	b	a	c	8.17	5.16	6.12	1.63	2.77	a	c	a	c	a
x150	7.26	6.4	1.64	9.76	7.55	a	b	a	c	c	0.91	5.76	3.65	8.5	0.36	c	c	a	c	a	0.49	8.4	0.67	6.36	7.13	c	c	c	b	a	6.98	6.84	8.24	9.33	8.32	b	c	b	c	a
x151	8.14	6.84	6.58	9.94	9.58	b	a	b	b	b	3.94	8.56	3.11	5.43	8.57	c	a	a	a	c	4.65	7.17	4.98	0.19	8.86	c	a	c	a	c	6.18	0.7	8.24	4.4	5.05	c	c	a	a	a
x152	3.36	0.59	1.32	5.53	5.95	a	c	c	c	c	8.44	9.51	0.4	0.65	0.42	c	a	c	a	b	4.7	6.52	7.69	8.99	1.77	c	a	b	a	a	5.01	4.06	9.3	4.31	6.3	a	a	c	a	a
x153	9.17	7.07	8.08	4.22	2.53	b	b	c	b	c	5.41	1.77	6.12	1.73	4.4	c	a	c	a	c	4.45	5.5	4.82	1.56	2.96	c	a	a	a	b	5.77	4.75	8.54	4.46	4.84	c	a	b	b	b
x154	0.64	6.85	4.41	5.63	8.11	b	b	b	c	b	6.99	0.95	9.79	5.52	2.5	c	b	b	b	b	2.9	9.25	7.67	9.55	4.61	c	a	b	c	a	5.45	8.49	0.69	3.45	6.78	a	a	a	b	a
x155	1.41	0.22	1.12	1.12	2.27	c	c	a	b	b	9.93	6.88	9.8	9.8	6.46	c	c	a	b	b	6.31	9.79	1.86	4.21	9.4	b	c	c	c	b	3.66	9.95	6.68	2.81	2.48	c	b	b	a	a
x156	7.63	3.97	1.05	4.75	5.62	c	b	c	a	c	8.62	8.62	9.07	9.37	8.02	c	a	a	c	a	3.81	3.81	7.36	6.9	7	c	a	c	c	a	3.64	1.88	5.15	4.56	5.57	a	a	a	a	c
x157	5.61	2.88	4.96	4.78	1.55	b	c	a	b	a	2.87	8.92	4.86	6.54	5.84	c	a	b	c	a	8.25	2.74	0.16	1.93	8.59	a	b	c	c	c	2.47	7.1	3.05	6.82	7.72	b	c	b	b	a
x158	1.96	9.42	9.59	7.22	7.05	a	a	c	c	a	8.62	8.62	2.42	7.02	7.53	b	c	b	a	b	3.81	3.81	2.33	4.62	5.24	a	a	a	c	a	4.83	3.78	8.59	2.77	4.38	b	b	a	c	b
x159	7.74	0.78	4.48	1.88	6.37	b	c	a	a	c	8.62	8.62	8.19	0.61	9.95	a	b	b	b	c	3.81	3.81	8.32	2.48	4.31	b	a	a	c	a	4.22	5.53	0.62	8.86	2.15	b	c	c	a	a
x160	1.1	1.79	7.55	2.2	9.03	a	b	a	a	a	5.3	2.32	1.25	6.78	2.15	b	a	a	b	c	7.62	6.29	8.65	8.41	0.29	c	b	b	b	b	7.09	6.37	2.95	5.44	3.83	a	c	c	c	a
x161	3.14	5.56	1.12	1.12	2.87	b	a	a	b	b	6.08	6.14	9.8	9.8	8.9	b	c	a	b	b	4.42	6.93	6.17	2.48	2.68	c	b	c	a	a	2.96	9.93	9	4.24	8.04	a	c	b	a	a
x162	2.79	7.72	9.79	6.89	9.65	b	b	b	a	b	8.62	8.62	7.8	3.43	1.2	c	a	b	a	b	3.81	3.81	2.67	4.65	3.39	c	a	a	a	b	0.44	1.57	3.6	4.88	5.11	a	b	a	c	b
x163	1.62	8.26	8.01	7.69	8.95	b	b	c	a	a	7.79	8.53	1.43	7.17	0.01	a	a	a	b	b	1.77	4.02	3.78	5.67	6.85	b	c	a	a	a	8	5.32	7	2.38	6.42	a	c	c	c	a
x164	6.93	6.71	3.87	3.96	2.46	a	b	a	c	b	3.3	9.14	8.21	6.72	3.72	b	b	b	b	c	1.51	8.65	7.54	3.88	0.61	c	b	b	c	c	9.49	1.1	4.28	0.92	2.57	c	b	a	b	b
x165	8.61	3.52	9.09	8.33	4.25	b	a	c	a	b	9.05	3.03	1.26	4.31	8.4	c	c	a	c	a	9.07	2.57	0.94	9.53	4.33	c	c	b	b	a	3.19	0.87	1.73	3.41	8.13	c	c	b	a	b
x166	6.3	9.36	7.63	3.52	6.18	a	c	b	a	c	1.51	5.12	6.01	2.21	0.28	a	a	b	a	c	6.21	8.84	6.98	8.5	8.89	c	a	a	b	a	1.53	4.25	8.27	7.43	3.48	b	c	c	c	b
x167	2.19	3.85	4.34	8.93	8.39	c	b	c	b	c	3.93	6.33	7.58	5.1	1.34	c	b	a	a	b	5.02	9.59	4.18	0.6	7.99	b	c	b	a	a	1.24	7.63	1.45	9.09	0.68	a	c	a	a	b
x168	4.44	7.17	8.64	2.39	4.1	a	b	c	a	c	7.83	8.19	4.52	8.16	1.76	b	c	a	b	b	3.89	5.12	8.4	5.41	5.12	b	b	b	c	a	5.02	4.96	9.76	8.98	5.72	b	c	b	b	c
x169	5.58	0.72	1.12	1.12	2.72	b	c	a	b	b	4.89	1.34	9.8	9.8	0.3	c	c	a	b	b	4.38	5.64	2.62	0.56	5.75	a	b	a	b	a	2.02	8.83	7.61	6.57	2.49	a	a	b	c	a
x170	5.21	7.13	4.27	8.32	4.06	b	c	c	c	b	1.54	7.33	5.98	7.53	8.58	c	c	b	b	a	5.38	0.51	0.99	2.07	0.39	a	a	a	b	c	4.56	9.9	1.12	9.04	3.15	b	a	b	a	c
x171	9.33	9.72	0.92	9.78	0.81	c	b	c	b	a	1.46	9.69	2.67	1.37	6.73	c	a	c	a	a	9.27	7.92	5.39	4.87	4.65	c	a	b	a	b	4.06	4.84	8.24	5.94	6.2	c	c	b	b	b
x172	8.81	8.4	0.26	9.6	2.77	a	a	b	a	b	2.3	9.3	4.99	3.15	4.26	b	c	c	c	a	5.43	1.23	4.95	2.28	0.87	a	c	c	b	c	5.95	7	3.84	7.83	3.96	c	c	a	b	c
x173	3.22	2.1	1.12	1.12	8.45	a	c	a	b	b	4.55	9.92	9.8	9.8	3.24	a	a	a	b	b	3.29	3.57	3.42	7.04	1.54	b	c	c	c	c	1.76	2.08	4.09	5.38	8.2	c	c	c	c	c
x174	2.84	8.78	1.12	1.12	4.87	b	a	a	b	b	3.19	7.09	9.8	9.8	7.21	b	a	a	b	b	4.5	1.09	0.81	7.92	8.13	b	c	c	a	a	8.16	7.89	0.22	8.41	8.26	c	a	b	b	b
x175	6.16	9.16	9.39	6.14	3.77	b	a	b	a	c	2.62	7.65	0.16	8.29	8.2	b	c	a	a	c	1.09	8.43	2.36	6.43	4.81	a	c	c	c	b	1.54	7.68	6.45	6.38	0.7	a	c	a	a	b
x176	1.24	9.22	8.05	4.26	6.28	c	c	a	b	a	8.62	8.62	2.86	1.8	3.72	a	c	c	c	c	3.81	3.81	3.7	8.86	7.45	a	b	c	b	a	4.73	0.89	7.35	6.22	1.28	c	c	c	b	b
x177	8.37	5.09	5.4	5.26	6.32	c	a	b	b	a	0.51	1.42	2.19	0.42	9.17	c	c	b	a	a	9.68	4.9	5.57	1.07	9.6	c	c	a	c	a	4.85	9.16	3.28	5.7	9.82	a	c	c	a	a
x178	3.26	8.44	8.95	4.05	9.92	b	b	a	b	c	1.72	2.7	9.23	3.22	4.02	c	b	b	c	a	2.16	7.4	1.97	4.45	5.7	c	c	c	b	b	4.16	2.52	7.17	0.54	3.43	a	b	a	b	a
x179	5.97	1.57	2.03	9.39	7.71	b	a	c	c	b	4.33	0.79	7.72	4.07	7.3	c	b	b	a	b	6.24	6.96	6.84	9.61	3.72	b	b	c	a	c	6.06	9.45	2.54	6.94	6.94	c	a	a	c	a
x180	2.59	9.08	8.2	7.36	1.56	c	c	b	b	a	6.64	5.55	9.38	6.64	9.01	c	b	a	a	a	5.98	3.95	5.5	9.06	6.12	a	b	c	a	b	0.72	1.33	0.63	3.53	9.28	a	a	c	c	a
x181	5.4	2.71	5.88	5.04	9.79	b	b	c	a	c	8.62	8.62	9.81	4.83	6.75	c	c	a	c	a	3.81	3.81	6.12	9.51	5.69	c	c	b	c	a	4.46	5.6	1.49	3.58	2.88	c	b	a	b	c
x182	9.18	5.57	8.19	2.76	1.03	c	a	c	c	c	6.93	6.39	6.06	9.56	8.71	b	a	c	c	a	8.25	6.75	4.99	2.67	3.41	b	b	a	b	b	6.8	6.31	5.65	7.24	6.17	a	a	b	c	a
x183	1.34	3.77	0.89	0.8	7.51	c	c	b	c	c	4.97	3.18	4.9	1.58	4.05	c	b	a	c	b	5.78	8.31	4.21	9.56	1.91	c	c	c	b	b	2.29	7.45	6.41	1.12	0.14	b	b	a	c	c
x184	7.67	3.28	1.47	0.99	8.15	c	a	a	b	b	3.02	6.86	1.59	6.57	7.58	b	c	a	a	b	6.92	3.59	8.55	7.49	5.35	a	a	c	c	b	2.96	0.6	4.53	2.92	2.24	c	c	c	b	a
x185	9.6	3.52	6.83	6.67	1.23	b	a	b	c	c	7.16	6.43	1.09	2.23	0.8	c	b	a	b	c	7.93	3.87	3.2	7.3	0.19	b	b	a	a	a	3.57	6.84	9.22	8	8.48	a	a	b	a	a
x186	6.72	1.08	4.39	2.92	4.57	c	c	c	c	c	9.09	5.23	3.49	9.35	8.69	c	a	a	a	c	2.52	4.28	9.78	6.69	3.04	c	a	b	a	a	6.02	0.76	9.31	1.23	0.92	c	c	c	a	a
x187	0.34	3.58	4.35	6.89	6.58	c	b	c	b	c	6.53	4.61	3.79	6.09	0.99	c	c	b	b	a	0.99	9	4.46	0.63	6.59	c	c	a	a	a	4.24	8.07	9.91	5.36	2.29	a	a	b	c	b
x188	7.85	0.74	1.86	7.55	9.88	b	a	b	c	b	6.32	9.46	0.53	9.12	1.8	a	b	b	a	b	9.81	0.23	6.99	3.35	8.9	a	b	a	c	b	0.4	2.2	0.36	0.35	9.38	a	b	b	c	c
x189	0.58	5.66	7.48	0.73	0.43	c	a	c	b	c	3.06	8.04	7.97	1.24	4.13	c	a	a	b	b	8.67	9.25	1.91	9.22	6.19	a	c	c	b	c	3.56	2.06	2.62	6.33	1.48	c	a	b	a	a
x190	8.82	9.65	6.41	2.44	0.05	c	c	b	c	c	1.41	9.72	3.17	2.62	5.69	b	a	b	b	c	9.05	4.52	0.49	8.95	3.77	a	b	c	b	c	0.23	3.16	2.07	1.93	5.17	b	a	a	c	c
x191	6.76	6.18	5.14	0.99	8.61	c	c	a	c	b	1.69	2.96	5.11	9.89	3.86	c	b	c	a	b	2.28	1.84	8.83	0.8	8.7	c	b	b	c	a	5.35	1.35	3.09	1.85	3.36	c	c	c	c	a
x192	4.02	2.72	9.9	5.81	7.86	c	b	c	c	a	7.73	7.52	0.59	6.05	4.26	a	c	c	c	c	1.07	5.94	5.86	3.95	2.36	b	a	a	a	a	5.55	4.53	6.96	0.5	2.09	c	c	c	b	c
x193	2.26	4.31	1.12	1.12	5.48	b	c	a	b	b	8.62	8.62	9.8	9.8	8.18	c	b	a	b	b	3.81	3.81	5.51	1.33	9.28	a	a	b	c	b	5.96	9.62	6.93	5.66	6.44	b	c	c	b	b
x194	4.38	0.03	1.69	9.95	8.18	c	b	a	a	a	2.57	1.73	5.18	7.79	7.09	c	b	a	c	c	1.68	1.37	1.58	8.21	2.21	c	b	a	c	c	1.88	5.25	5.94	4.88	8.91	c	a	b	c	c
x195	5.25	4.18	0.41	5.19	6.16	a	c	b	a	c	8.62	8.62	2.79	6.31	1.32	c	c	b	b	a	3.81	3.81	2.6	0.15	2.19	c	c	b	a	a	6.95	9.49	3.96	3.36	9.21	c	b	b	c	a
x196	7.34	8.62	6.39	4.17	3.31	c	a	b	b	a	8.41	5.05	5.28	9.44	9.63	c	c	a	c	a	8.59	0.23	2.57	6.75	8.3	c	c	a	b	a	6.9	1.26	0.02	6.94	1.7	c	b	b	a	c
x197	3.89	3.75	3.99	5.45	0.24	a	c	b	b	c	0.72	0.16	4.2	9.87	2.28	c	b	b	a	b	4.48	3.57	0.48	5.6	0.14	b	c	c	b	b	8.96	8.33	5.06	1.62	2.33	c	b	c	c	c
x198	5.72	5.66	0.25	0.56	1.65	c	b	b	a	a	1.54	3.4	3.71	6.66	9.03	c	c	a	a	b	8.17	4.99	3.21	7.51	4.84	a	b	a	b	b	8.61	6.59	6.3	6	9.27	c	a	b	a	b
x199	7.92	1.46	2.58	3.33	9.13	c	a	c	b	b	8.62	8.62	7.64	4.6	7.43	c	a	b	b	c	3.81	3.81	3.56	1.92	1.07	c	a	a	a	a	1.99	8.29	4.45	7.74	7.9	a	c	a	a	a
x200	2.64	6.75	2.87	2.99	2.62	c	c	b	c	b	6.24	2.61	3.55	6.46	1.85	c	a	c	a	b	4.44	7.13	4.46	9.05	2.62	c	a	a	a	c	0.47	3.41	8.96	9.72	7.67	c	b	a	c	b
x201	7.17	8.08	1.62	9.14	5.38	c	c	a	c	a	7.94	5.29	0.74	0.16	8.83	a	b	c	b	a	0.06	6.99	0.9	0.14	6.47	b	a	a	b	b	5.26	7.22	8.63	2.32	4.48	b	a	b	c	a
x202	1.82	8.25	2.44	8.38	5.25	a	c	c	b	b	5.34	3.37	1.93	8.99	4.09	c	a	c	a	b	0.28	5.99	2.24	9.7	4.42	c	a	b	b	c	6.47	7.19	6.33	1.48	4	c	b	a	c	b
x203	0.22	2.56	1.7	2.47	1.21	c	a	b	c	c	9.66	5.37	5.96	1.95	6.49	c	c	b	b	a	7.62	0.35	5.8	0.1	7.42	c	c	a	a	a	5.64	8.18	4.66	6.04	2.23	c	b	a	a	b
x204	6.52	1.27	5.71	4.56	6.77	c	a	a	c	c	1.86	5.03	1.82	6.86	3.91	a	b	b	a	b	7.05	7.99	3.99	7.53	6.46	a	b	a	b	a	4.87	5.3	5.11	8.38	5.98	b	a	c	c	b
x205	7.42	2.74	3.1	6.7	3.18	c	c	c	b	c	1.36	0.18	6.04	1.63	9.63	c	c	a	c	a	4.47	3.12	0.56	2.73	0.19	c	c	a	b	a	6.49	3.16	0.9	5.99	1.46	b	a	a	b	c
x206	1.2	1.38	1.76	1.03	3.61	b	a	a	c	c	9	0.3	1.04	8.46	9.74	c	a	c	a	c	6.11	4.88	7	1.32	8.75	c	a	b	a	b	6.84	7.22	8.94	4.67	3.12	b	c	a	b	a
x207	9.37	0.36	6.15	0.34	6.24	b	c	c	b	a	0.55	7.42	2.37	3.96	7.86	c	a	c	a	c	5.22	1.18	5.85	6.7	7.78	c	a	a	a	b	5.64	7.28	9.4	2.98	0.06	a	c	a	c	a
x208	7.93	5.7	1.48	2.72	3.37	b	a	a	c	b	2.96	5.08	2.66	7.88	6.92	b	c	a	b	b	0.73	2.72	4.64	8.58	5.7	b	c	c	c	a	0.56	8.75	7.42	3.74	1.16	c	c	a	b	c
x209	8.95	5.8	1.12	1.12	1.69	c	c	a	b	b	8.39	4.39	9.8	9.8	6.86	b	a	a	b	b	8.49	9.59	9.57	9.24	4.87	b	a	c	c	b	0.82	3.58	0.62	0.59	7.51	a	a	c	c	a
x210	6.34	7.31	8.64	0.83	4.27	b	c	a	a	b	6.55	9.78	3.54	2.59	8.6	c	a	a	a	b	7.66	8.28	9.91	4.33	3.59	c	a	b	a	b	9.13	5.9	8.47	7.35	4.3	b	a	b	a	c
x211	5.74	1.08	1.53	4.4	3.23	c	b	a	b	c	8.62	8.62	5.97	3.49	8.67	a	a	c	a	b	3.81	3.81	1.05	4.2	5.97	a	b	c	a	c	4.25	7.28	9.39	5.79	9.45	c	a	c	c	b
x212	1.28	2.64	8.81	3.35	6.09	a	a	a	a	c	6.92	8.63	5.85	8.37	4.8	c	c	a	a	a	2.36	9.94	8.16	5.36	5.13	c	c	b	c	a	4.46	5.21	6.37	0.61	5.24	a	b	a	b	a
x213	8.74	7.97	6.27	7.83	0.31	a	c	c	a	c	7.79	0.55	8.5	4.8	3.36	a	b	b	c	c	2.29	3.88	0.06	0.06	3.61	a	c	b	b	c	3.85	8.07	7.39	8.1	0.05	b	a	b	c	c
x214	5.42	9.24	4.13	8.57	3.91	b	c	b	b	b	8.62	8.62	9.74	9.8	5.35	c	c	b	c	a	3.81	3.81	9	9.74	8.17	c	c	b	b	a	6.6	2.64	8.25	0.54	7.09	b	a	a	c	a
x215	2.26	1.99	1.98	7.84	6.47	b	b	b	a	b	0.51	3.09	9	0.89	4.55	a	c	b	c	b	7.36	6.38	2.33	2.81	4.83	c	a	b	a	a	5.03	5.35	2.82	0.75	8.24	c	c	b	a	c
x216	1.44	9.46	0.03	9.94	3.51	a	c	c	b	c	1.84	1.75	2.69	5.58	4.19	a	a	c	b	b	1.62	9.27	2.37	0.34	1.83	a	b	a	b	b	6.43	5.34	5	0.5	5.42	a	c	a	b	b
x217	8.54	3.34	6.81	2.97	3.92	a	a	b	b	b	3.75	1.02	6.3	1.91	8.74	c	c	a	a	a	7.61	6.74	0.88	4.82	7.76	c	c	c	c	a	4.17	6.85	0.32	3.88	7.92	b	a	b	a	b
x218	8.13	2.86	6.14	3.55	8.54	b	a	a	c	b	9.8	2.28	2.49	0.92	6.8	c	b	b	c	c	3.49	7.04	3.37	8.21	7.93	a	a	c	a	b	7.82	3.49	1.96	1.95	9.7	a	c	c	b	c
x219	1.41	8.5	6.38	6.18	3.75	b	c	c	c	b	0.58	8.07	2.2	5.99	7.3	b	a	c	b	b	9.36	0.86	7.36	9.21	4.85	c	c	a	a	b	6.87	9.26	3.43	6.35	6.25	c	b	c	a	a
x220	7.05	1.75	5.23	9.97	3.86	c	a	b	a	b	8.62	8.62	2.66	6.02	9.16	b	a	c	b	a	3.81	3.81	1.74	8.03	1.08	c	b	a	c	c	4.58	8.11	1.27	1.68	2.27	c	b	b	c	b
x221	4.65	4.14	1.12	1.12	4.79	a	a	a	b	b	4.38	5.18	9.8	9.8	0.35	a	a	a	b	b	8.75	8.97	9.39	8.26	1.13	b	b	a	b	b	8.61	3.88	9.38	2.98	4.56	c	c	c	a	a
