X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y10z0	y11z0	y12z0	y13z0	y14z0	y15z0	y16z0	y17z0	y18z0	y19z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y10z1	y11z1	y12z1	y13z1	y14z1	y15z1	y16z1	y17z1	y18z1	y19z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y10z2	y11z2	y12z2	y13z2	y14z2	y15z2	y16z2	y17z2	y18z2	y19z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3	y10z3	y11z3	y12z3	y13z3	y14z3	y15z3	y16z3	y17z3	y18z3	y19z3
x246	9.01	7.09	0.4	7.56	9.98	5.09	1.29	2.98	2.05	3.13	c	b	a	a	a	c	a	a	c	a	3.35	1.78	9.08	7.9	2.82	6.23	0.24	3.15	2.89	7.39	a	c	c	b	b	a	c	b	b	c	3.09	9.4	7.95	5.08	6.42	9.38	1.32	4.03	4.59	6.18	c	a	a	b	a	b	c	b	c	b	8.18	5.78	4.22	0.31	2.98	4.81	4.37	4.23	0.12	3.49	c	b	a	c	a	b	b	a	c	a
x247	6.99	7.91	8.76	6.25	2.92	8.64	9.47	0.22	5.63	2.06	c	b	b	b	b	b	c	b	b	b	3.14	8.4	7.41	4.57	2.44	0.42	1.94	3.75	3.38	2	a	b	b	a	b	b	c	c	b	b	2.93	0.38	8.16	4.08	3.77	2.85	0.46	1.14	9.16	3.47	a	c	c	c	a	c	a	b	c	c	4.98	7.33	5.48	8.29	1.43	2.31	4.78	1.64	4.24	4.16	c	b	c	c	b	c	a	b	b	c
x248	0.6	5.79	1.14	3.4	1.66	3.84	2.03	1.67	1.28	8.93	a	b	a	c	b	a	c	a	b	a	9.9	0.84	8.62	3.58	6.79	6.74	4.11	1.79	9.84	7.44	b	c	a	a	b	c	a	b	c	b	5.23	0.12	0.78	8.94	7.02	4.56	4.07	5.95	0.53	0.42	b	b	a	b	a	c	b	a	a	a	7.69	9.75	5.96	1.68	7.25	9.16	8.09	5.12	6.37	7.23	a	c	a	a	c	b	b	b	b	c
x249	0.81	6.19	8.91	0.37	0.24	1.36	2.86	8.94	9.33	5.23	b	b	c	c	a	a	b	a	a	c	7.2	1.35	2.03	5	2.07	6.35	9.68	8.49	3.26	4.27	a	c	a	b	b	a	b	a	b	c	6.4	2.79	0.53	6.67	3.27	3.08	7.61	0.48	3.74	7.78	a	a	a	b	b	b	a	c	a	b	2.67	0.94	0.84	5.54	0.28	4.52	1.73	5.89	2.11	6.1	c	b	c	c	c	a	a	a	b	b
x250	0.82	0.39	3.9	7.81	6.35	5.99	3.91	5.94	0.75	9.19	a	a	a	c	b	a	a	b	b	a	7.03	9.91	3.59	3.51	5.73	7.03	7.97	7.03	1.32	7.03	b	a	a	a	c	c	a	b	b	a	1.57	6.77	9.35	3.43	2.01	1.57	1.74	1.57	2.86	1.57	b	a	b	a	c	c	a	b	b	c	6.59	4.4	8.54	9.65	6.73	3.13	5.65	8.76	8.73	1.21	a	c	b	c	b	a	b	a	c	c
x251	8.54	2	3.98	7.77	3.05	10	4.69	0.74	1.48	6.11	c	a	c	b	a	a	c	a	c	a	6.35	8.89	3.6	1.64	8.07	1.04	2.82	8.09	7.73	4.36	b	a	b	a	b	c	a	b	a	a	0.25	9.13	1.83	2.21	2.65	6.7	3.8	2.94	8.77	5.17	b	a	a	a	c	c	b	a	b	a	8.95	6.7	2.75	6.24	5.08	8.7	5.41	1.91	9.45	0.12	b	a	a	b	c	b	b	b	b	b
x252	9.82	5.4	3.8	4.68	1.14	1.73	2.38	5.77	9.3	4.29	b	c	c	c	b	a	c	c	a	b	0.6	6.31	1.84	9.19	9.13	7.21	7.42	7.97	9.26	0.94	b	b	b	c	c	c	a	c	c	a	7.72	4.07	6.16	6.69	2.42	2.56	0.58	3.92	4.56	5.45	c	a	a	c	c	c	b	a	b	b	7.97	4.11	5.04	0.64	0.4	0.22	1.36	4.14	3.8	9.71	b	c	b	c	b	a	b	b	b	b
x253	3.52	9.76	2.71	0.69	2.21	4.9	0.61	2.85	3.94	7.64	b	a	b	c	b	c	b	c	b	b	4.04	9.76	1.99	6.2	1.73	7.36	5.17	5.84	3.94	3.33	b	a	b	a	b	b	b	a	c	b	7.16	1.48	8.92	9.92	6.07	6.29	5.81	0.61	7.63	0.63	b	a	a	c	c	b	c	a	b	b	6.37	4.59	9.57	2.31	5.44	2.62	4.77	5.21	5.53	5.81	b	a	b	b	c	b	b	c	c	c
x254	8.76	6.58	0.86	8.95	2.4	8.3	0.15	0.27	4.73	2.39	c	b	c	a	a	a	c	a	a	a	9.69	7.11	0.08	7.88	8.4	5.83	4.96	5.87	4.55	9.94	a	a	c	a	b	b	c	c	b	b	7.27	8.51	2.27	5.31	5.39	0.86	1.05	3.92	0.96	7.04	a	a	c	a	c	b	a	b	a	a	4.69	8.25	7.82	3.91	3.6	5.06	7.89	4.32	0.06	7.21	a	c	c	a	c	a	a	b	c	a
x255	8.24	0.37	0.75	2.54	0.14	2.65	6.86	7.93	3.52	3.47	b	a	b	c	b	b	c	b	a	b	2.86	8.66	2.74	9.11	3.56	6.17	1.12	0.06	2.7	0.96	a	c	b	c	b	b	c	b	b	b	7.61	2.92	8.94	9.37	2.43	2.45	0.08	1.89	0.45	9.51	c	a	c	a	c	a	c	b	a	c	7.51	1.97	7.97	5.42	9.09	5.56	7.23	8.44	1.8	4.88	b	b	b	a	a	a	b	b	a	b
x256	4.11	0.75	4.07	8.11	6.33	8.07	8.37	4.31	6.55	1.34	c	c	b	b	a	a	a	a	b	b	5.66	0.67	9.46	5.95	5.3	4.07	7.46	4.17	2.19	2.75	b	a	c	a	a	c	c	c	a	b	2.99	1.68	1.15	9.2	8.94	6.19	6.32	4.42	6.24	3.97	b	a	b	a	b	c	b	a	b	c	4.08	1.5	9.95	3.52	2.42	6.89	1.01	6.77	9.2	8.83	b	c	c	a	b	a	c	b	c	a
x257	7.51	0.16	3.42	2.18	1.6	7.53	5.99	7.51	9.75	6.93	a	c	c	b	b	c	b	a	c	c	7.5	1.6	1.52	8.58	4.29	9.58	4.65	9.48	6.91	2.46	a	c	c	c	b	a	c	c	b	b	4.66	1.14	4.45	3.35	7.72	1.17	3.93	1.96	9.19	2.5	a	c	a	a	a	a	b	b	b	a	3.88	0.6	3.65	4.38	4.43	4.59	5.79	6.66	2.74	0.98	a	c	a	b	c	a	b	a	a	b
x258	1.57	9.76	2.54	9.65	2.52	4.76	4.06	9.47	3.94	0.3	b	a	a	b	b	b	b	b	a	b	8.35	9.76	7.31	8.15	2.55	1.74	8.74	1.85	3.94	3.27	b	c	a	b	b	c	a	a	c	b	9.55	3.93	6.01	1.86	4.3	5.04	1.02	0.67	5.75	6.07	c	a	b	c	c	b	a	b	c	c	0.34	2.25	9.6	5.75	6.59	6.55	6.89	1.56	8.52	2.39	b	c	b	a	a	a	b	a	a	c
x259	6.89	5.28	4.64	6.96	5.83	7.52	8.85	3.47	4.03	9.41	a	c	c	a	a	b	c	c	c	a	0.84	7.95	5.09	1.63	8.26	7.33	2.76	3.19	6.94	2.92	a	b	a	c	a	c	b	c	b	a	5.93	5.6	2.12	5.22	0.62	4.52	3.54	2.88	6.24	0.29	a	c	c	b	c	c	a	a	b	c	3.42	0.2	7.84	6.59	4.52	2.71	9.11	2.18	0.03	7.06	c	c	b	a	c	c	c	a	a	a
x260	3.53	2.57	0.24	4.1	1.82	0.56	6.55	8.02	0.84	9.38	a	b	b	b	b	b	a	a	a	c	7.03	0.47	3.72	3.21	9.3	7.03	3.83	7.03	3.84	7.03	b	a	b	c	a	b	b	a	a	b	1.57	7.69	1.16	9.33	7.75	1.57	3.15	1.57	7.45	1.57	b	c	a	b	b	c	c	a	c	c	5.99	2.44	3.39	2.69	4.55	9.73	2.21	0.08	6.77	7.59	a	c	a	a	c	c	a	c	b	a
x261	2.71	6.41	9.39	9.38	3.52	9.67	0.91	1.92	2.23	1.71	b	c	b	b	b	a	a	b	b	c	7.53	7.29	3.18	3.28	5.43	2.69	4.02	5.14	6.89	8.35	b	b	c	b	c	b	c	c	b	a	9.46	2.89	7.2	2.59	6.58	5.14	9.22	6.97	9.43	0.66	a	c	c	c	a	b	c	a	a	c	8.68	8.8	6.46	3.31	2.45	5.51	4.73	1.02	6.1	3.12	b	c	a	a	c	c	b	c	a	a
x262	6.46	9.76	6.19	1.03	0.31	1.2	4.39	1.65	3.94	9.55	b	b	b	a	b	b	c	b	a	b	3.4	9.76	1.25	7.54	9.16	9.26	4.22	2.78	3.94	3.33	b	a	c	a	b	a	b	a	a	b	7.04	4.81	8.76	9.41	7.22	3.77	9.92	8.64	0.13	3.72	a	c	c	c	b	b	c	c	a	b	0.88	1.48	5.82	7.82	8.25	5.18	5.88	6.13	6.8	7.48	c	a	b	c	b	b	c	b	b	c
x263	9.76	3.71	5.15	1.07	9.25	3.94	8.37	6.88	4.83	1.74	c	a	b	b	b	b	c	b	b	b	1.93	1.26	9.24	7.1	3.19	5.78	9.34	5.61	2.95	5.79	c	a	b	c	b	b	c	b	c	b	8.85	7.11	3.58	7.14	5.02	5.53	7.89	2.36	3.34	3.3	c	b	a	c	a	b	b	c	c	a	0.88	9.55	2.89	0.31	7.91	7.94	3.18	2.39	9.12	5.39	b	b	b	b	a	a	a	b	c	c
x264	8.08	8.08	3.78	3.05	7.35	9.35	8.52	9.12	2.79	7.14	a	a	b	c	b	b	c	c	b	b	8.95	3.07	1.74	6.08	9.59	8.98	9.22	5.93	3.52	3.97	b	b	b	b	b	b	c	a	a	b	5.55	9.89	8.97	1.8	7.72	0.94	0.68	7.43	1.04	0.15	a	b	a	a	b	c	a	b	c	b	3.29	1.2	8.8	7.56	3.39	8.98	2.1	4.68	7.99	9.68	a	c	a	a	b	c	b	b	b	c
x265	1	7.75	5.66	4.98	7.88	3.99	2.33	2.01	4.87	8.24	b	c	b	c	c	b	b	c	c	b	8.73	9.28	4.66	3.2	4.91	3.75	8.19	1.86	0.92	5.2	b	a	c	a	b	c	a	a	b	b	3.25	4.67	7.35	3.19	5.62	7.26	4.52	3.11	1.68	0.61	b	a	a	a	a	c	a	a	c	c	8.16	1.52	5.81	2.76	4.64	1.46	3.54	5.41	2.57	8.98	c	a	c	a	b	a	c	c	b	b
x266	3.63	0.92	9.68	4.51	8.63	4.46	1.54	8.68	3.29	1.69	c	a	a	a	b	c	c	b	a	a	7.04	7.53	2.19	6.26	4.16	2.61	8.04	3.91	7.16	4.86	b	a	b	b	a	c	b	c	a	c	5.02	4.03	2.16	6.99	4.11	3.31	9.94	7.69	9.73	9.64	b	a	a	b	b	c	a	b	c	a	9.84	6.37	5.27	2.9	7.68	1.09	8.23	8.71	6.14	1.89	b	b	a	b	a	b	b	c	a	b
x267	7.86	1.15	9.91	2.21	7.82	4.95	3.54	8.32	4.7	6.46	a	a	b	c	a	b	c	c	c	b	3.95	5.33	6.08	2.75	7.91	7	9.19	8.89	6.25	1.5	b	a	c	b	b	c	c	c	c	a	5.49	8.61	4.22	6.22	8.29	7.76	4.28	2.53	8.27	2.8	b	a	b	b	b	c	b	c	a	b	4.93	4.7	3.14	8.09	0.58	8.16	8.5	5.91	1.95	0.21	b	c	b	b	b	c	c	a	b	c
x268	5.99	1.62	1.11	5.51	3.86	3.21	0.6	6.13	1.13	2.06	a	a	a	c	a	c	c	a	c	a	1.94	8.84	4.52	2.77	2.81	6.03	3.79	5.02	1.17	7.95	b	a	b	a	a	c	b	c	c	a	1.09	2.86	1.54	2.93	8.09	0.08	3.05	6.68	2.23	7.38	b	a	a	c	c	c	a	b	c	b	7.72	6.25	1.46	9.8	5.94	4.51	5.76	0.59	6.65	1.73	b	b	b	c	a	a	b	c	a	a
x269	5.97	9.76	3.27	8.91	4.72	1.28	2.91	7.04	3.94	9.69	b	b	c	b	b	a	b	c	a	b	3.25	9.76	7.44	4.4	7.43	5.67	1.57	6.99	3.94	3.9	b	b	a	a	b	b	a	c	c	b	6.43	3.88	0.89	3.88	7.8	9.02	4.91	5.65	1.25	5.67	b	c	a	a	c	b	c	a	b	c	9.49	9.64	5.62	1.9	7.58	7.83	5.77	8.62	2.18	4.48	c	c	c	c	a	b	b	c	b	c
x270	9.31	9.76	3.66	7.35	6.3	7.1	1.64	5.89	3.94	7.53	b	b	a	b	b	a	c	b	c	b	1.01	9.76	8.9	8.56	4.81	0.36	4.95	7.62	3.94	0.84	b	c	a	c	b	b	c	b	b	b	2.4	8.33	7.97	7.4	9.12	3.93	5.73	3.45	0.27	8.36	c	b	b	b	b	a	c	b	a	b	2.33	0.34	8.02	2.27	8.34	5.77	1.96	5	7.92	8.23	b	a	a	a	c	b	a	b	c	b
x271	1.48	9.07	7.18	6.73	0.93	2.9	4.04	4.23	7.31	1.2	a	c	a	a	a	b	c	c	b	c	5.59	3.87	2.7	8.95	7.98	3.82	6.9	7.23	1.91	1.56	b	b	a	c	c	c	b	a	b	a	2.73	7.19	2.94	6.04	1.55	4.56	5.77	8.39	3.96	7.5	a	b	a	a	c	b	b	c	a	b	5.53	2.37	2.94	6.49	0.33	0.77	7.48	6.99	0.53	3.99	a	b	c	a	b	c	b	c	b	a
x272	7.44	5.56	7.81	9.94	0.85	3.32	7.7	6.74	4.49	7.11	a	c	c	b	c	b	a	a	c	b	8.64	6.03	9.29	6.22	6.96	8.86	3.73	4.43	9.06	9.46	b	a	b	a	c	a	c	a	c	b	4.04	2.12	5.91	3.53	4.22	6.87	7.5	6.84	5.15	7.5	a	b	b	c	b	a	a	b	b	b	6.99	1.25	8.38	0.59	9.52	3.83	4.77	0.25	6.54	7.57	b	c	a	a	a	c	c	a	a	b
x273	5.35	2.33	8.15	4.85	3.93	6.62	2.4	6.72	9.18	8.54	c	a	b	b	a	c	b	b	a	c	3.59	4.47	5.03	8.53	8.12	2.8	1.07	1.71	4.18	1.81	b	c	b	a	b	c	a	a	b	b	8.92	1.22	4.88	2.95	3.27	0.73	3.9	4.56	8.19	4.81	b	b	a	a	b	c	a	a	b	b	0.08	5.37	6.18	4.53	4.51	8.81	9.65	2.18	6.02	0.56	b	b	c	a	c	b	a	b	b	b
x274	9.25	7.62	2.51	8.81	8.55	6.94	2.8	4.36	6.37	0.56	c	a	b	c	a	a	c	a	c	c	7.03	6.88	3.74	9	7.85	7.03	9.81	7.03	10	7.03	b	a	b	c	b	c	c	a	a	c	1.57	5.84	1.73	7.57	1.49	1.57	4.39	1.57	9.94	1.57	b	a	a	a	b	c	a	b	c	c	0.17	7.15	6.23	6.9	9.36	3.29	8.42	5.88	0.18	3.72	a	a	a	a	c	c	c	c	c	b
x275	7.4	1.66	1.11	9.13	6.54	0.23	5.11	0.97	3.78	6.19	b	a	b	c	b	a	b	c	a	a	0.79	9.92	2.19	6.14	7.26	8.75	6.45	8.24	9.77	0.99	c	b	a	b	c	b	c	c	c	a	6.57	0.8	3.13	8.92	4.62	8.94	9.33	8.51	3.82	9.19	c	c	c	c	b	a	a	c	c	b	1.66	5.58	8.01	3.66	6.23	7.54	1.41	1.65	8.87	3.77	c	a	c	c	c	c	b	c	a	a
x276	9.33	3.85	5.37	0.55	3.47	1.02	7.14	0.83	2.66	1.79	a	b	a	a	a	b	b	b	a	b	5.55	0.54	4.14	5.97	0.17	7.28	8.39	6.39	8.39	6.48	b	a	a	b	b	a	b	a	a	c	9.6	9.31	6.02	0.55	5.3	1.02	1.31	2.63	0.43	7.31	c	b	b	a	a	c	a	c	b	a	0.18	7.74	2.58	6.95	4.44	1.63	3.21	8.31	8.58	4.91	b	c	c	b	b	c	b	a	c	c
x277	2.92	9.76	4.93	8.73	6.15	8.82	2.9	6.59	3.94	6.04	b	b	a	a	b	a	b	a	c	b	3.49	9.76	9.98	7.28	7.17	3.67	7.79	7.29	3.94	3.41	b	b	c	c	b	a	a	a	a	b	6.06	8.88	8.32	8.75	9.74	3.28	0.2	2.49	8.92	3.94	b	c	c	a	a	b	b	c	a	c	8.75	4.74	3.72	1.68	3.85	7.52	0.33	5.35	7.3	8.31	b	a	b	b	a	a	a	b	b	a
x278	8.25	2.93	0.91	8.11	1.06	5.92	7.51	2.99	4.39	7.38	a	b	b	a	b	b	c	a	a	b	8.51	4.25	7.58	3.98	3.61	7.27	1.39	5.3	6.18	7.91	c	b	b	b	b	b	c	a	c	b	8.78	6.06	1.52	2.48	2.3	2.36	9.53	8.65	8.87	5.78	b	a	c	c	a	c	a	b	a	c	0.96	1.79	3.19	0.26	1.16	1.51	9.92	9.38	1.76	1.58	b	c	c	c	b	c	b	a	c	b
x279	0.73	5.85	0.21	4.59	2.26	7.78	8.61	8.48	5.07	3.15	a	c	a	c	a	a	b	a	b	b	6.42	9.51	2.86	8.78	6.32	4.26	4.57	7.24	1.92	4.63	b	b	c	a	c	b	c	a	b	b	0.94	7.76	3.98	7.18	2.04	0.27	3.72	6.94	6.76	8.23	b	c	b	a	b	b	a	a	b	b	4.69	5.1	0.62	5.03	7.51	7.58	1.01	3.64	2.92	1.52	c	a	b	b	c	c	c	a	a	a
x280	4.3	7.56	0.26	4.19	7.63	3.71	9.37	4.08	3.85	9.59	a	b	b	b	a	b	a	a	c	c	7.03	9.56	6.32	0.08	9.4	7.03	5.01	7.03	5.25	7.03	b	c	b	a	c	c	c	b	c	a	1.57	2.45	6.85	7.35	8.73	1.57	5.75	1.57	3.3	1.57	c	a	b	c	a	a	b	c	c	b	1.9	7.54	4.54	6.54	9.91	2.76	2.1	4.85	7.17	3.52	c	b	c	c	a	b	c	b	a	b
x281	4.86	9.76	1.36	1.91	9.24	3.85	9.2	4.91	3.94	1.15	b	c	b	a	b	b	b	b	c	b	6.84	9.76	0.12	8.25	5.8	7.41	7.92	3.58	3.94	9.86	b	a	b	b	b	b	a	b	c	b	1.49	2.12	8.48	6.4	1.78	7.39	1.23	3.97	3.89	6.08	c	b	a	c	b	a	a	a	b	b	7.31	5.16	0.4	0.93	7.84	2.77	6.89	9.55	6.13	0.5	c	b	b	a	b	a	a	c	c	b
x282	9.09	9.76	5.1	9.43	6.64	2.47	1.72	9.53	3.94	9.08	b	c	c	c	b	c	c	b	c	b	8.18	9.76	1.17	7.92	9.8	0.28	0.17	1.97	3.94	1.02	b	b	a	a	b	b	b	b	c	b	0.56	6.62	6.83	7.12	8.6	9.39	1.48	6.21	6.89	6.96	b	a	b	b	c	c	a	b	c	c	5.88	5.67	0.33	8.18	0.83	4.68	7.98	5.45	7.2	0.01	b	c	a	c	a	b	c	b	c	a
x283	4.73	9.76	5.9	6.58	6.38	1.18	7.3	9.9	3.94	7.15	b	a	c	c	b	a	a	b	b	b	1.02	9.76	3.25	2.65	3.59	3.09	6.89	2.51	3.94	8.36	b	b	b	b	b	b	a	c	c	b	8.92	6.42	0.53	8.58	5.72	1.28	5.44	1.66	7.98	5.41	a	b	b	a	b	b	a	a	c	b	3.67	4.09	7.32	7.38	4.47	0.37	9.61	7.93	0.23	8.44	a	b	c	a	a	b	a	a	b	c
x284	2.87	0.4	2.08	9.81	9.87	1.13	5.82	3.97	8.18	0.12	c	a	b	b	b	b	c	c	c	b	5.81	9.05	4.94	0.65	5.73	1.15	5.11	2.62	9.84	9.03	a	a	b	a	b	b	c	a	a	b	7.12	4.97	0.13	0.28	3.72	8.83	4.52	3.36	1.08	8.45	b	b	b	c	a	b	a	c	a	b	3.21	0.9	7.26	0.93	9.6	7.28	5.18	2.99	6.27	6.77	c	c	b	a	a	c	c	c	a	c
x285	6.97	1.72	7.34	6.67	3.79	5.71	2.29	6.81	2.43	4.9	a	c	a	c	a	a	b	a	c	b	0.9	9.73	8.42	9.66	5.24	0.11	7.59	9.68	4.48	2.15	b	b	b	b	c	b	c	a	a	c	0.25	8.73	8.64	7.71	3.33	9.67	0.59	8.73	5.36	3.56	a	b	a	c	c	b	c	b	a	c	0.65	0.24	4.32	8.77	4.98	9.8	5.35	6.28	9.33	5.66	c	a	a	c	a	b	b	c	a	a
x286	5.69	9.76	9.67	2.9	8.43	10	3.44	3.97	3.94	8.11	b	c	a	c	b	c	a	c	a	b	4.69	9.76	2.91	0.51	7.01	5.89	6.29	9.51	3.94	3.24	b	a	c	b	b	c	c	c	c	b	8.91	1.8	5.39	0.44	9.96	1.54	6.64	2.67	1	5.49	c	b	a	c	a	a	c	b	a	b	3.91	6.33	7.22	2.81	9.13	2.14	4.72	8.27	10	0.46	b	c	a	c	a	b	c	b	c	c
x287	0.55	7.34	1.96	7.13	7.27	2.05	0.82	2.01	9.15	8.7	c	b	a	a	c	b	b	c	c	a	5.1	5.05	5.34	3.57	0.35	1.51	0.53	1.97	5.35	9.79	b	b	a	a	c	a	c	a	a	a	9.49	7.43	8.02	5.24	1.22	0.32	5.98	9.76	5.43	2.45	a	a	a	a	b	b	b	c	a	a	7.18	4.45	8.83	7.13	2.37	1.16	2.13	0.3	4.52	4.08	c	a	b	a	a	a	b	c	c	c
x288	1.81	9.7	6.56	3.44	7.82	4.13	2.58	8.92	3.23	4.91	b	b	c	b	a	a	c	b	a	b	8.24	8.09	9.42	3.31	5.54	7.91	7.75	2.25	2.69	6.13	b	b	b	a	a	c	a	c	b	a	9.85	5.83	8.55	1.63	5.71	8.26	9.47	6.94	1.97	4.52	a	c	b	a	a	c	b	b	b	c	8.46	0.81	6.59	5.5	3.07	8.76	5.36	2.86	2.23	3.94	a	c	b	b	c	a	b	a	a	a
x289	5.89	9.76	4.12	6.06	5.81	9.23	7.17	3.41	3.94	1.27	b	b	b	b	b	c	a	b	c	b	5.08	9.76	0.1	1.94	3.83	4.06	9.89	9.69	3.94	1.27	b	b	b	b	b	c	a	a	c	b	4.22	8.08	6.35	2.05	4.57	1.46	9.6	2.85	0.16	4.09	a	b	b	b	b	a	a	b	b	c	4.3	7.54	9.93	7.02	2.22	7.24	5.68	7.98	2.56	2.88	a	a	b	a	b	a	b	a	b	a
x290	1.68	2.57	4.2	7.35	4.76	8.28	7.3	4.18	2.82	2.74	b	a	c	c	c	a	b	b	c	c	5.11	0.86	1.74	9.43	1.17	2.78	8.9	2.65	5.26	8.46	b	c	c	a	a	b	c	a	a	a	7.01	1.76	2.1	8.48	6.5	1.66	3.01	9.91	5.52	2.61	c	c	a	b	c	c	c	b	c	b	0.82	1.38	3.21	1.64	1.02	0.77	8.21	3.05	4.64	8.06	b	b	a	c	a	a	a	a	b	c
x291	7.51	8.98	7.08	0.38	0.35	2.34	6.76	1.22	6.86	2	b	b	c	c	c	a	c	a	a	b	8.4	0.87	3.98	7.85	9.49	9.29	4.95	3.52	1.19	4.23	b	a	a	c	a	c	b	b	b	a	7.51	6.61	2.4	7.19	8.59	7.39	2.9	6.41	6.03	5.19	b	a	a	c	c	c	c	b	a	b	3.94	9.43	3.57	1.12	0.05	2.41	5.93	5.8	7.64	7.83	a	b	b	b	b	c	a	a	c	b
x292	3.81	6.2	8.23	1.59	5.06	5.47	8.63	3.63	2.3	7.71	b	c	a	c	a	b	c	a	b	a	7.03	8.8	7.39	0.68	7.26	7.03	4.58	7.03	6.41	7.03	c	c	c	a	c	b	a	b	a	c	1.57	0.44	0.55	6.9	9.04	1.57	1.4	1.57	9.7	1.57	a	a	b	c	b	b	a	c	b	c	4.23	9.11	1.56	7.53	5.62	9.9	3.23	6.42	2.52	5.39	b	b	a	b	c	b	a	a	c	a
x293	7.83	1.63	8.78	8.4	9.33	9.55	5.87	8.53	3.9	1.17	c	a	b	a	a	b	a	b	a	b	5.95	3.94	7.82	9.3	8.11	5.18	2.54	5.09	8.18	7.8	b	a	c	a	a	c	a	b	b	b	7.64	7.65	7.53	2.46	6.66	6.2	1.35	3.97	3.03	6.71	b	a	a	a	b	c	b	b	c	c	9.71	5.06	5.43	8.65	4.58	4.5	6.26	0.3	6.97	8.96	c	c	c	a	a	c	c	c	a	a
x294	4.62	5.67	4.31	2.96	8.12	5.04	1.35	3.08	8.27	5.39	b	a	c	a	a	c	a	c	a	b	4.45	7.95	9.86	8.69	2.14	5.97	2.15	3.93	8.01	3.53	c	c	c	c	c	c	c	a	c	a	6.35	9.67	2.81	6.79	7.33	6.65	1.56	4.61	1.51	9.11	c	b	a	a	b	a	b	c	c	a	6.56	8.62	6.81	2.72	4.01	4.63	1	0.3	2.66	8.4	b	c	a	a	c	a	b	c	a	b
x295	9.24	1.82	9.36	8.56	2.64	0.21	9.01	3.64	0.44	4.99	c	c	b	b	b	b	c	c	a	b	7.03	9.73	8.02	4.97	4.49	7.03	1.24	7.03	8.49	7.03	b	a	b	c	b	b	c	c	a	b	1.57	0.44	0.46	2.82	9.27	1.57	4.07	1.57	2.93	1.57	c	c	b	c	a	b	c	a	c	a	2.6	3.02	8.22	0.42	0.02	3.66	1.85	0.35	3.65	5.02	b	b	b	b	b	a	a	c	a	b
x296	8.72	5.87	5.96	9.71	7.75	6.61	7.43	9.05	8.27	0.05	a	a	a	b	a	a	c	a	c	c	9.91	8.44	6.51	0.91	1.36	1.59	6.45	4.94	4.84	3.24	c	c	b	b	b	b	a	b	c	b	9.7	3.69	1.38	7.35	6.24	0.35	8.87	8.81	9.1	1.58	b	b	b	b	c	b	b	c	b	a	1.62	4.58	9.88	2.8	9.86	0.94	2.33	1.66	9.41	9.04	b	a	c	c	b	b	b	a	b	a
x297	1.96	6.83	6.73	5.26	7.18	1.43	1.04	7.85	4.01	9.03	b	a	a	a	c	a	b	c	a	c	1.28	5.43	8.78	1.23	4.21	4.52	4.64	6.91	1.24	5.37	b	a	b	c	c	c	b	b	b	b	1.29	8.07	5.27	5.99	9.59	4.38	1.17	9.19	9.88	0.95	b	a	a	c	b	c	a	a	a	a	4.31	0.53	4.22	3.88	6.47	2.01	9.16	4.05	2.5	6.57	c	a	a	b	a	a	b	b	a	b
x298	4.64	1.17	9.47	3.08	2.44	5.28	7.4	2.96	6.47	9.8	b	c	c	c	c	a	a	a	c	b	7.03	6.57	7.09	2.34	3.38	7.03	9.7	7.03	7.57	7.03	b	a	a	a	c	c	a	a	a	b	1.57	9.33	1.08	7.37	3.22	1.57	9.15	1.57	3.54	1.57	b	a	c	a	b	c	a	a	b	c	5.5	0.83	0.61	6.09	8.31	6.3	2.59	8.04	2.28	4.13	c	b	b	c	a	a	c	a	b	b
x299	3.1	6.63	6.36	0.32	2.97	8.76	4.88	5.57	5.32	8.94	c	c	b	a	b	b	c	c	a	b	5.06	6.35	1.12	9.74	5.37	2.38	5.5	5.3	0.13	3.99	c	c	b	b	b	b	c	b	b	b	2.62	8.05	4.37	0.31	4.05	8.77	4.67	4.21	6.37	6.64	b	a	b	c	c	a	a	a	c	a	5.72	8.62	8.28	0.14	4.64	3.86	6.28	8.18	9.58	4.41	a	b	c	b	a	c	b	c	b	b
x300	0.22	8.27	6.71	7.61	0.94	3.74	9.3	1.89	3.23	6.35	c	a	c	b	b	c	a	c	c	c	0.42	5.61	8.81	0.56	1.34	5.48	5.07	5.16	5.66	2.9	b	c	a	b	c	a	b	a	b	a	8.14	5.21	3.53	4.06	3.46	3.04	5.62	5.66	5.39	6.61	a	c	b	c	c	c	a	a	c	a	5.29	8.15	0.87	2.98	7.33	5.33	5.03	8.58	1.13	2.49	b	a	a	a	b	a	c	a	b	c
x301	9.25	9.3	9.58	3.24	5.19	9.11	6.03	9.36	6.09	0.73	b	a	b	c	b	b	c	c	a	b	7.73	2.63	6.46	6.84	5.38	4.26	2.75	9.15	5.06	7.45	a	a	b	c	b	b	c	c	b	b	3.39	4.01	8.85	7.3	0.48	6.31	4.07	2.5	6.43	0.5	a	a	a	b	b	a	b	a	c	c	7.22	9.63	5.98	9.1	4.47	8.57	1.6	3.83	9.5	3.79	c	a	a	b	c	c	c	c	a	a
