X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x353	2.64	5.23	9	3.53	9.78	b	a	c	a	a	4.55	2.61	2.61	2.01	3.76	c	b	c	b	b	0.56	2.61	2.61	3.51	2.56	c	b	b	b	b	8.38	2.37	0.37	9.05	1.38	b	c	b	b	c
x354	9.06	3.47	8.35	8.6	7.97	a	a	b	c	a	0.13	2.03	9.8	6.72	8.81	b	a	b	c	b	7.07	6.81	5.47	4.28	3.92	a	c	c	c	a	1.92	5.71	1.84	9.9	5.16	b	c	c	b	c
x355	8.8	7.43	1.46	3.41	3.54	c	b	c	b	a	2.2	0.17	6.85	6.98	7.3	c	b	c	c	a	2.2	7.12	6.85	2.12	1.1	b	a	c	a	a	2.52	4.2	8.48	8.83	8.43	b	a	b	b	a
x356	5.64	0.05	1.86	0.45	9.44	a	c	b	b	b	4.86	6.99	6.73	3.66	0.78	c	b	b	c	a	5.4	9.4	0.44	4.48	9.42	a	c	c	a	a	0.26	4.68	7.23	4.16	4.07	b	c	c	a	b
x357	8.57	6.6	3.36	0.74	7.26	c	c	a	c	c	2.2	9.23	6.85	1.03	9.87	a	b	b	a	b	2.2	3.16	6.85	6.78	4.11	c	a	c	c	c	1.44	4.73	4.43	0.18	5.09	a	a	b	c	a
x358	1.13	0.29	7.35	8.06	3.79	a	b	b	c	b	4.06	1.59	7.54	8.4	0.52	c	b	c	b	b	4.15	1.59	4.39	8.4	0.52	c	a	b	b	b	8.57	0.2	1.51	2.14	2.55	c	c	b	b	c
x359	6.37	6.45	4.63	7.5	8.21	c	a	c	b	c	9.88	1.59	4.66	8.4	0.52	c	b	a	b	b	0.55	1.59	4.92	8.4	0.52	c	c	c	b	b	3.14	3.03	6.91	8.57	6.29	c	b	b	b	a
x360	7.25	2.47	1.2	2.32	1.63	a	c	b	a	c	2.2	7.59	6.85	0.24	6.86	c	c	c	c	b	2.2	7.59	6.85	0.24	2.02	a	a	b	a	a	6.57	7.2	1.81	5.39	4.59	c	c	c	a	a
x361	0.29	6.1	0.21	4.76	3.46	b	c	c	c	c	2.2	1.6	6.85	5.61	9.06	b	c	b	b	b	2.2	9.2	6.85	1.85	5.39	c	b	c	b	b	2.47	8	4.55	4.33	9.04	a	c	b	b	c
x362	1.04	6.2	9.42	9.65	4.38	a	c	a	c	b	2.2	1.99	7.31	9.24	2.59	b	b	c	c	b	0.98	1.4	0.16	3.99	3.69	b	b	a	c	c	6.23	5.42	6.16	8.61	6.25	b	a	b	c	a
x363	1.72	4.2	8.66	5.29	4.93	b	c	c	a	a	3.34	4.4	8.92	8.63	6.83	b	c	b	c	b	1.2	5.9	8.62	1.73	1.38	b	a	a	c	c	7.69	8.45	7.3	5.83	0.98	b	b	a	b	c
x364	7.85	6.8	0.83	8.79	3.72	a	c	c	a	c	4.68	2.86	3.17	2.63	2.69	b	b	a	c	c	8.31	5.96	0.15	8.12	1.83	b	a	c	c	c	5.58	1.07	5.51	9.14	3.4	a	a	b	b	c
x365	4.14	4	2.51	9.36	4.96	a	a	a	c	c	6.72	1.49	0.28	6.54	9.81	a	b	a	c	b	4.8	7.51	6.66	4.84	4.4	b	a	b	a	c	4.03	6.45	4.83	1.93	2	a	b	c	c	a
x366	0.07	9.2	1.23	4.28	1.01	c	c	c	b	b	1.38	2.61	2.61	3.97	2.19	c	c	b	b	b	3.03	2.61	2.61	8.45	4.52	c	b	b	c	b	4.08	1.88	6.84	7.26	2.23	a	b	b	c	b
x367	2.08	4.54	8.33	3.12	1.27	c	b	b	c	c	8.47	1.59	7.18	8.4	0.52	c	c	b	b	b	1.73	1.59	5.16	8.4	0.52	c	b	c	b	b	7.99	6.62	4.57	4.54	1.75	b	b	b	a	b
x368	5.34	1.2	8.8	8.86	2.68	a	a	c	c	b	8.46	1.41	3.91	8.19	8.32	c	a	b	c	c	0.38	5.26	2.2	5.25	8.82	b	b	a	c	b	6.91	4.92	8.71	2.54	0.83	a	c	a	b	a
x369	4.36	1.77	1.97	7.62	9.74	b	b	b	c	a	0.85	7.59	7.93	0.24	5.77	c	c	a	a	a	9	7.59	5.11	0.24	1.96	c	c	a	c	c	9.86	1.86	9.9	6.74	5.77	c	a	a	b	c
x370	8.58	4	3.09	7.68	8.44	c	c	a	c	a	3.67	2.61	2.61	8.16	7.84	c	a	c	c	b	5.39	2.61	2.61	5.23	2.97	c	a	b	c	b	0.64	5.27	0.87	2.02	1.75	b	a	b	b	b
x371	2.64	4.63	1.49	5.08	8.48	b	b	b	c	a	0.48	7.77	5.38	7.91	9.55	b	a	b	c	b	3.45	7.76	8.4	5.95	9.33	b	c	b	c	a	0.34	9.2	7.14	4.57	7.77	c	a	c	c	b
x372	3.18	7.03	8.01	6.82	5.15	c	a	c	c	c	9.8	1.14	3.53	4.64	4.28	a	a	a	a	a	6.51	2.33	2.98	3.8	0.24	c	c	b	a	c	6.36	2.44	7.43	8.8	5.88	a	b	a	b	c
x373	5.89	4.71	9.43	8.11	7.58	b	a	c	a	a	4.58	7.59	8.98	0.24	8.93	b	b	a	c	a	0.43	7.59	5.73	0.24	8.31	b	b	a	c	c	4.12	4.37	0.03	1	3.2	a	c	a	a	c
x374	4.74	9.41	9.14	4.48	8.63	c	a	b	c	a	3.5	7.59	3.03	0.24	4.01	b	a	a	c	a	1	7.59	9.55	0.24	9.32	b	b	b	b	c	4.72	3.7	3.11	1.34	2.69	b	b	b	c	b
x375	9.63	4.25	2.35	7.32	8.83	c	c	a	a	b	9.53	4.69	7.47	5.15	6.18	b	c	a	c	a	7.29	7.19	8.02	7.84	4.54	b	a	b	c	b	9.74	3.9	4.05	1.35	8.79	b	a	c	a	b
x376	4.87	2.3	9.35	1.22	2.47	b	a	c	b	b	3.92	3.14	1.02	2.81	0.26	b	b	a	c	a	9.74	8.85	1.07	1.16	7.41	b	c	a	c	b	0.45	8.55	3.6	0.57	6.16	c	a	a	a	c
x377	2.46	5.96	6.52	2.1	7.05	a	a	a	b	a	7.09	7.59	4.53	0.24	9.43	c	a	a	a	b	0.6	7.59	3.95	0.24	6.14	a	b	c	a	c	2.77	5.47	5.13	5.13	6.47	b	b	c	a	c
x378	7.79	4.66	4.86	9.23	7.72	b	a	a	c	a	0.72	0.7	4.86	9.23	7.72	b	a	c	c	a	9.93	9.88	6.52	0.66	6.85	a	c	c	a	b	6.97	3.2	0.12	6.6	9.69	c	b	c	a	c
x379	3.31	1.67	3.17	4.29	6.55	c	b	c	c	c	6.54	1.59	8.57	8.4	0.52	c	a	c	b	b	4.98	1.59	7.61	8.4	0.52	c	c	b	b	b	9.32	5.63	8.7	0.58	8.47	c	c	c	a	a
x380	9.83	6.78	4.86	9.23	7.72	b	a	b	c	a	3.76	0.72	4.86	9.23	7.72	b	a	a	c	a	2.46	4.13	4.99	3.62	9.33	b	b	a	a	c	1.95	4.17	9.64	9.9	3.43	a	c	c	c	a
x381	7.01	9.09	6.15	5.25	0.03	c	b	c	b	a	2.2	7.64	6.85	5.85	6.11	c	b	b	b	b	2.2	2.09	6.85	5.15	8.48	a	b	c	a	a	8.66	5.79	6.4	1.45	4.46	a	c	a	c	c
x382	4.4	2.67	3.43	4.19	0.99	c	a	b	a	b	8.14	7.59	4.48	0.24	1.79	b	c	c	a	b	0.91	7.59	0.12	0.24	0.6	a	b	a	a	a	1.65	8.46	4.86	0.22	0.97	c	b	c	a	a
x383	7.87	6.49	2.2	2.42	4.83	c	c	a	b	a	2.2	7.59	6.85	0.24	4.78	a	b	a	c	b	2.2	7.59	6.85	0.24	7.44	c	a	c	a	c	4.33	0.12	1.55	1.41	8.81	b	c	c	b	b
x384	1.99	4.62	4.86	9.23	7.72	b	a	a	a	a	9.59	9.36	4.86	9.23	7.72	b	a	a	c	a	6.25	6.06	8.14	0.65	7.52	c	b	c	a	b	6.02	4.39	7.06	8.51	2.75	c	a	a	a	a
x385	2.7	1.46	4.86	9.23	7.72	b	a	b	b	a	3.25	7.18	4.86	9.23	7.72	b	a	c	b	a	9.04	8.26	9.24	4.59	2.69	c	c	a	a	a	3.61	6.39	5.11	5.45	5.84	b	c	b	c	b
x386	4.48	6.76	3.37	5.6	6.34	c	a	b	a	c	2.05	4.72	1.58	8.14	1.07	b	b	b	c	c	2.14	7.58	0.42	1.08	5.01	b	b	a	c	c	5.24	1.54	3.98	5.76	3.16	c	a	a	b	c
x387	2.29	0.89	3.39	4.19	0.86	a	b	a	a	b	5.02	3.52	4.55	3.37	7.95	b	c	b	c	a	4.58	8.43	0.33	5.53	9.03	b	a	a	c	b	3.54	9.49	8.05	0.02	2.57	c	b	b	b	a
x388	9.52	2.33	6.55	9.02	5.13	b	b	a	c	c	8.34	6.65	8.48	3.98	4.43	c	a	c	b	c	1.49	2.01	8.4	1.9	4.13	c	c	c	a	c	9.92	3.44	3.67	8.41	7.24	c	c	b	c	b
x389	3.07	7.82	4.86	9.23	7.72	b	a	a	a	a	5.89	5.82	4.86	9.23	7.72	b	a	a	c	a	0.68	0.38	8.11	5.84	3.6	c	a	a	b	a	8.53	2.99	0.91	0.22	6.5	a	c	a	a	b
x390	5.79	5.96	8.96	2.15	1.18	b	b	b	a	b	3.55	6.65	7.18	1.96	8.96	a	a	b	c	a	3.94	5.07	8.75	9.05	3.66	a	a	c	a	a	8.79	7.67	4.07	6.07	7.47	c	c	b	c	c
x391	2.76	2.96	4.86	9.23	7.72	b	a	a	b	a	1.81	7.56	4.86	9.23	7.72	b	a	a	a	a	4.4	7.17	6.01	3.9	3.72	a	c	c	b	a	7.92	3.17	4.62	6.21	5.1	c	c	c	b	c
x392	6.41	4.39	1.25	8.15	2.07	a	c	b	b	b	7.92	6.98	1.76	7.16	2.25	b	b	c	c	a	8.58	5.92	2.47	6.94	0.55	b	a	a	c	c	5.56	7.21	4.16	5.17	6.76	c	a	c	c	b
x393	2.32	6.26	3.17	9.17	2.83	a	c	b	a	b	6.15	1.48	1.76	0.39	9.93	b	b	a	c	b	7.93	7.75	2.05	6.54	9.08	b	c	b	c	b	5.71	7.01	8	1.63	0.88	b	a	a	a	a
x394	1.48	7.55	5.15	3.16	7.17	a	b	b	c	a	6.87	7.59	1.51	0.24	6.93	c	b	a	b	c	8.94	7.59	0.07	0.24	9.04	b	b	c	b	a	7.44	4.58	2.35	5.47	4.82	a	a	a	c	b
x395	1.81	0.97	7.8	0.03	7.02	c	a	a	a	c	8.72	1.59	1.73	8.4	0.52	c	a	a	b	b	4.16	1.59	2.56	8.4	0.52	c	a	a	b	b	6.28	8.02	5.63	2.69	2.58	c	b	b	b	a
x396	4.27	1.53	2.63	6.21	9.98	c	c	a	a	a	2.2	1.29	6.85	0.14	4.86	c	b	c	c	a	2.2	3.3	6.85	9.46	3.98	c	a	a	b	a	6.82	7.13	4.14	3.61	2.22	a	b	a	a	b
x397	1.91	7.39	7.74	9.63	9.18	b	c	a	c	a	0.73	1.59	1.49	8.4	0.52	c	a	b	b	b	0.51	1.59	8.32	8.4	0.52	c	b	c	b	b	6.05	2.3	6.45	7.53	3.59	c	a	a	a	a
x398	6.86	3.54	0.68	1.62	9.36	b	a	a	b	a	2.2	4.71	6.85	9.69	1.66	a	c	a	c	a	2.2	3.84	6.85	4.41	8.59	b	b	b	b	a	2.32	5.82	0.2	5.68	4.93	b	a	c	b	c
x399	5.78	1.32	5.31	1.79	2.32	c	a	b	c	a	7.41	4.85	5.18	8.8	5.75	b	a	a	c	c	0.7	0.28	1.37	0.06	5.63	b	b	c	c	a	0.83	6.21	8.65	0.46	8.24	b	b	c	c	a
x400	9.91	7.75	4.86	9.23	7.72	b	a	b	c	a	2.33	9.78	4.86	9.23	7.72	b	a	c	a	a	5.83	2.65	7.42	4.23	7.39	b	c	a	a	c	2.66	3.27	8.81	0.48	2.83	a	b	c	a	c
x401	7.16	7.61	7.09	8.13	4.77	b	a	c	a	b	2.2	2.15	6.85	1.69	5.14	b	c	c	a	c	2.2	9.62	6.85	1.86	0.14	c	a	c	a	b	8.09	8.1	8.87	4.93	1.28	a	c	a	a	c
x402	4.72	0.57	9.14	4.72	0.7	a	c	c	b	b	2.2	7.59	6.85	0.24	8.72	c	b	c	c	b	2.2	7.59	6.85	0.24	3.92	b	a	c	b	a	6.4	4.39	6.6	6.87	5.48	b	b	b	c	b
x403	5.52	2.32	6.85	2.04	9.81	c	b	a	c	a	5.8	7.59	7.95	0.24	8.64	a	b	b	b	b	2.47	7.59	0.39	0.24	7.81	c	c	a	c	a	9.68	3.04	9.83	3.6	8.57	b	c	c	a	b
x404	5.69	6.83	6.61	2.74	2.48	a	a	a	b	c	2.24	0.72	0.47	2.52	1.13	a	b	a	b	a	5.02	5.47	8.81	4.19	0.72	c	c	c	b	b	0.5	6.64	7.58	9.8	0.76	b	b	a	a	c
x405	6.36	3.65	3.38	4.51	6.47	a	b	a	c	a	2.73	3.4	2.15	3.84	9.02	b	a	c	c	a	3.8	0	1.53	2.07	1.4	b	b	b	c	a	0.89	2.11	5.49	7.78	7.75	a	a	c	b	a
x406	6.18	2.25	7.9	0.56	7.9	a	b	c	b	c	5.62	5.86	7.77	8.7	1.75	b	b	a	c	a	6.39	1.49	9.18	7.84	0.94	b	c	b	c	a	1.11	1	3.76	2.53	7.47	b	a	a	a	c
x407	6.63	2.19	8.39	0.55	2.67	a	c	c	b	c	7.44	0.26	4.13	3.41	9.93	b	c	c	a	b	6.26	9.52	2.17	7.66	2.78	b	b	a	b	a	6.29	0.35	8.95	2.92	9.95	c	a	c	b	c
x408	9.75	6.87	5.97	3.62	4.44	c	c	a	b	c	7.34	7.59	2.86	0.24	2.78	b	a	a	c	c	7.35	7.59	5.05	0.24	7.59	a	c	a	a	a	5.15	8.96	0.64	3.11	4.62	c	c	b	c	c
x409	0.3	0.28	4.62	5.65	5.14	a	a	c	b	c	0.2	2.61	2.61	1.4	5.26	c	a	c	c	b	4.43	2.61	2.61	6.65	7.19	c	c	a	a	b	0.28	9.02	8.53	5.19	4.43	a	b	b	a	b
x410	9.78	0.74	8.38	4.39	8.89	a	a	c	b	b	8.22	5.17	2.71	6.32	6.5	b	c	a	c	c	8.1	6.8	0.88	8.02	1.39	b	c	a	c	b	1.49	5.31	8.77	8.09	2.59	c	b	a	c	a
x411	8.16	2.18	4.81	8.51	4.09	b	c	b	b	b	7.06	7.59	9.04	0.24	9.77	a	a	a	c	b	2.29	7.59	8.01	0.24	5.19	a	c	c	c	c	5.7	4.02	9.3	8.52	1.76	a	a	a	b	b
x412	1.38	8.25	3.84	0.96	6.8	c	b	c	c	c	2.2	7.21	6.85	3.52	2.97	c	a	a	b	a	2.2	1.74	6.85	2.67	2.6	a	b	c	b	a	6.57	2.86	6.19	1.93	7.32	b	b	c	a	b
x413	5.71	9.52	8.29	6.64	2.13	a	a	b	c	b	4.01	1.59	6.79	8.4	0.52	c	b	a	b	b	0.77	1.59	0.55	8.4	0.52	c	b	c	b	b	7.16	8.7	6.98	9	1.5	b	a	b	c	b
x414	7.5	9.1	6.19	4.99	4.7	a	c	a	c	b	3.86	1.59	3.98	8.4	0.52	c	a	c	b	b	4.92	1.59	5.62	8.4	0.52	c	a	a	b	b	5.08	0.08	0.2	2.18	9.52	a	b	a	b	a
x415	2.18	4.72	4.86	9.23	7.72	b	a	a	b	a	6.62	5.75	4.86	9.23	7.72	b	a	c	c	a	8.07	1.96	3.96	4.31	6.82	b	a	c	a	b	6.99	1.67	1.33	0.18	5.49	c	b	a	c	a
x416	5.54	6.04	9.39	4.31	3.11	b	a	c	b	c	3.68	1.59	0.92	8.4	0.52	c	c	a	b	b	8.72	1.59	1.64	8.4	0.52	c	c	b	b	b	4.8	9.83	0.29	2.42	4.27	c	a	c	b	c
x417	1.62	7.42	9.22	3.4	8.31	a	c	c	b	a	6.34	2.61	2.61	4.49	9.72	c	b	a	a	b	4.06	2.61	2.61	4.19	2.31	c	b	a	c	b	8.71	0.23	3.53	0.12	2.68	b	b	b	c	a
x418	9.89	2.37	1.84	4.87	10	c	b	a	c	b	0.59	8.36	2.03	7.06	9.36	b	c	b	c	c	1.94	8.16	1.61	9.07	8.61	b	c	b	c	a	6.53	7.26	0.42	0.05	7.91	c	a	c	a	a
x419	2.55	0.62	6.2	0.6	6.05	b	b	a	b	a	7.31	6.08	0.59	2.55	0.83	c	b	b	b	b	1.25	5.09	0.87	9.24	5.85	a	b	a	c	c	3.98	4.44	3.52	6.32	9.48	a	b	b	b	b
x420	5.61	9.44	4.19	7.93	4.2	a	c	c	a	c	1.61	2.61	2.61	8.11	8.03	c	b	b	a	b	7.46	2.61	2.61	2.11	9.02	c	c	a	c	b	2.68	3.02	1.63	3.13	3.36	c	c	c	c	a
x421	1.25	3.99	5.32	7.53	1.45	c	a	a	c	b	0.13	7.59	3.9	0.24	0.4	b	c	a	a	b	9.16	7.59	5.31	0.24	5.78	a	a	a	c	a	3.38	1.48	7.48	6.92	7.7	a	a	c	c	b
x422	3.41	6.68	8.39	7.31	2.06	c	a	a	a	a	6.34	9.74	0.38	0.36	4.4	b	c	a	c	c	1.83	1.89	6	0.39	8.78	b	b	a	c	c	6.35	4.57	9.41	9.2	9.48	a	b	c	a	b
x423	4.29	1.89	4.86	9.23	7.72	b	a	c	b	a	2.6	2.49	4.86	9.23	7.72	b	a	a	a	a	2.69	4.13	6.05	9.34	6.89	c	a	c	b	c	8.21	9.12	0.44	9.79	9.23	b	b	b	a	b
x424	3.94	5.09	6.23	5.62	5.79	b	b	b	c	b	8.98	1.9	5.52	0.63	6.25	c	c	c	c	b	1.06	0.12	2.87	0.25	2.43	a	b	b	a	b	2.5	9.34	9.06	6.07	7.87	b	c	a	b	c
x425	2.26	6.97	8.25	8.85	8.82	a	b	a	b	b	6.21	2.61	2.61	8.58	0.63	c	a	a	b	b	1.92	2.61	2.61	2.52	2.36	c	b	c	b	b	6.89	0.98	8.61	1.47	2.18	a	a	c	a	c
x426	3.62	9.55	7.38	7.23	5.45	b	a	a	b	a	8.35	2.61	2.61	8.35	1.1	c	a	b	b	b	0.08	2.61	2.61	7.14	0.08	c	b	c	b	b	1.94	7.48	5.91	4.94	5.15	c	c	b	b	a
x427	8.31	4.56	6.24	1.85	7.33	b	a	c	a	a	9.17	3.51	9.46	0.05	9.48	c	a	b	c	a	4.88	9.5	6.92	2.63	6.16	c	a	a	b	c	4.65	7.09	6.29	1.91	6.78	a	b	b	b	c
x428	6.22	3	1.87	5.59	6.87	c	a	b	a	a	7.01	2.61	2.61	2.05	7.41	c	b	b	c	b	9.46	2.61	2.61	7.48	6.6	c	a	a	a	b	7.05	5.72	2.44	0.31	6.23	a	b	b	c	b
x429	5.08	7.6	3.13	1.12	2.12	a	a	c	a	a	3.43	6.27	7.67	0.37	1.23	a	a	b	c	c	2.48	5.41	0.64	6.26	0.54	a	c	b	a	c	0.95	3.82	4.6	8.29	6.54	b	b	b	b	b
x430	0.79	3.2	1.81	9.31	6.16	b	b	a	b	c	6.05	1.59	4.2	8.4	0.52	c	a	b	b	b	2.92	1.59	5.74	8.4	0.52	c	c	c	b	b	6.47	6.34	1.08	5.96	9.46	b	c	c	a	b
x431	5.07	8.21	7.35	8.36	2.01	a	a	a	a	c	2	2.61	2.61	5.3	1.43	c	b	c	b	b	8.8	2.61	2.61	1.23	6.78	c	b	a	b	b	6.92	3.43	6.49	1.87	8.49	c	b	c	a	c
x432	3.31	0.34	1.18	4.12	3.81	b	a	c	a	a	3.48	7.7	0.17	5.06	3.92	a	a	c	b	b	9.02	4.91	1.07	5.85	0.3	a	c	b	a	b	8.75	9.87	3.38	4.65	2.44	c	b	c	a	b
x433	6.12	7.63	4.86	9.23	7.72	b	a	c	a	a	3.35	0.19	4.86	9.23	7.72	b	a	b	a	a	6.56	4.46	2.31	8.88	6.93	a	c	c	b	c	2.58	5.45	1.1	3.69	1.06	a	a	c	b	a
x434	3.98	0.74	4.55	4.64	9.9	b	b	b	c	c	2.2	1.59	6.85	8.4	0.52	c	a	b	b	b	2.2	1.59	6.85	8.4	0.52	c	c	b	b	b	1.7	6.49	8.18	6.82	4.71	c	c	c	c	c
x435	1.8	3.23	4.17	0.86	0.1	b	c	a	c	c	4.72	8.29	1.29	2.11	4.1	b	c	c	a	a	5.88	2.64	4.36	9.8	1.62	b	c	a	c	a	0.9	0.69	6.51	5.92	4.97	b	b	a	b	b
x436	8.7	8.77	3.91	6.8	4.84	b	c	a	a	b	3.86	9.13	9.54	0.89	6.5	c	a	c	a	a	1.87	4.2	5.52	5.66	8.18	a	a	a	b	b	9.72	0.77	9.84	7.18	2.3	c	b	c	b	a
x437	1.09	5.87	4.86	9.23	7.72	b	a	c	a	a	9.2	2.9	4.86	9.23	7.72	b	a	b	b	a	3.01	7.77	1.21	3.25	9.91	a	a	a	c	c	8.09	9.53	1.95	5.48	1.6	c	a	c	b	a
x438	9.86	6.58	9.02	0.93	8.42	b	c	b	c	a	3.16	1.59	2.45	8.4	0.52	c	c	a	b	b	4.63	1.59	9.81	8.4	0.52	c	c	c	b	b	4.35	8.24	1.38	1.01	5.42	b	a	c	b	c
x439	0.47	8.97	1.02	9.66	6.26	a	c	a	c	c	5.98	7.59	2.7	0.24	0.1	c	c	a	b	b	2.12	7.59	3.48	0.24	7.37	a	a	a	c	b	7.98	0.38	2.11	1.73	1.85	c	a	b	c	c
x440	4.1	4.66	7.79	6.94	0.11	b	a	a	c	b	5.83	0.7	0.31	2.37	6.17	c	c	b	a	c	4	4.88	4.01	0.27	8.26	a	a	a	a	a	4.8	8.23	5.62	3.22	0.4	b	b	c	b	c
x441	3.62	0.98	4.71	5.19	4.86	a	a	c	b	a	4.61	8.93	3.77	9.67	3.69	b	c	c	c	c	9.54	6.34	1.95	0.81	3.88	a	c	b	c	c	1.54	4.6	0.53	7.54	2.73	b	b	b	b	b
x442	9.24	3.41	4.86	9.23	7.72	b	a	a	a	a	4.86	2.04	4.86	9.23	7.72	b	a	a	a	a	7.52	3.5	8.74	7.15	5.57	c	a	a	a	b	5.24	4.16	7.7	9.4	1.42	c	b	b	c	b
x443	0.87	2.78	3.03	0.53	1.62	a	c	c	b	b	3.94	6.46	7	0.79	3.67	a	a	c	b	a	3.68	3.27	8.92	3.25	4.08	c	b	c	a	c	6.88	3.5	5.16	2.89	5.82	a	b	a	a	b
x444	9.23	9.21	1.93	7.87	4.71	c	a	b	c	b	7.45	0.2	4.62	5.83	2.46	b	a	b	c	c	9.65	2.73	7.22	2.04	6.83	b	a	b	c	b	4.6	4.08	9.75	3.53	3.54	a	c	a	c	c
x445	3.44	5.92	4.53	3.79	7.03	c	c	b	b	c	7.95	1.66	4.98	7.43	8.2	a	a	b	a	a	3.48	3.26	1.62	1.44	0.22	a	a	c	a	c	6.57	3.33	6.71	7.73	2.31	b	c	c	b	c
x446	4.22	9.6	4.86	9.23	7.72	b	a	c	a	a	5.45	3.91	4.86	9.23	7.72	b	a	c	c	a	9.63	5.04	5.34	0.61	3.32	c	c	b	c	a	1.91	5.75	3.64	0.62	8.78	c	c	b	b	c
x447	1.15	4.13	7.14	7.14	8.75	b	c	c	a	a	3.43	2.61	2.61	3.53	8.2	c	c	b	a	b	0.59	2.61	2.61	4.59	2.65	c	a	a	c	b	0.64	2.15	1.43	2.81	2.81	c	a	c	c	b
x448	9.1	4.54	5.74	6.34	7.58	c	b	c	c	c	2.2	7.59	6.85	0.24	8.14	c	a	a	a	a	2.2	7.59	6.85	0.24	3.61	a	b	b	a	c	0.05	0.09	9.23	5.3	1.73	b	c	a	c	c
x449	6.94	9	2.22	7.38	8.1	a	a	b	a	b	4.88	8.29	5.05	4.36	3.73	b	a	c	c	b	7.79	3.4	7.32	9.4	7.89	b	a	a	c	a	9.81	5.6	7.24	1.12	0.44	a	c	b	a	b
x450	2.24	8.41	8.45	8.85	9.89	c	a	b	c	a	1.64	8.3	1.21	0.83	6.74	b	c	a	c	b	7.85	3.55	9.92	4.27	2.62	b	b	a	c	b	2.24	2.96	9.04	6.44	9.17	a	b	b	a	c
x451	0.2	8.88	0.92	2.3	8.14	a	a	c	b	c	6.86	1.38	7.2	5.55	0.68	a	c	c	a	b	5.43	5.35	5.46	1.18	2.25	b	b	b	c	b	8.55	8.21	9.74	7.63	3.92	a	c	c	a	b
x452	9.12	0.05	1.28	9.9	1.29	a	a	b	a	c	6.66	8.88	9.72	9.97	3.01	a	b	a	c	c	4.74	5.17	4.81	1.44	9.37	a	c	a	c	c	0.83	0.04	3.14	9.08	3.91	c	a	a	a	a
x453	9.12	5.89	1.22	1.53	7.12	b	b	a	a	c	5	4.98	5.9	3.44	2.41	b	b	c	c	a	4.84	3.64	7.31	3.92	4.02	b	a	c	c	c	9.93	4.74	7.29	6.81	5.89	b	a	c	c	b
x454	2.02	3.31	1.04	0.91	0.26	c	a	c	b	a	2.2	1.59	6.85	8.4	0.52	c	a	b	b	b	2.2	1.59	6.85	8.4	0.52	c	b	b	b	b	8.76	5.44	8.69	8.07	7.58	c	b	b	b	b
x455	5.14	8.03	5.42	6.24	6.22	b	b	c	b	a	1.27	8.21	2	4.06	2.61	a	b	c	c	a	4.78	8.47	4.66	4.91	0.37	a	b	c	a	c	7.89	2.49	6.18	7.09	3.77	b	b	c	b	c
x456	3.6	4.7	4.55	9.93	2.06	b	b	c	c	b	5.61	2.61	2.61	0.61	2.9	c	c	c	b	b	4.21	2.61	2.61	0.79	7.77	c	c	c	b	b	9.6	7.15	8.09	5.27	8.25	c	c	a	b	a
x457	9.76	4.53	6.71	8.23	5.32	b	b	b	c	c	7.85	7.35	0.47	4.37	5.3	c	a	c	b	a	4.16	0.33	2.53	4.38	6.03	a	a	b	c	a	7.11	6.86	4.69	4.18	8.46	a	a	a	a	b
x458	4.58	6.34	8.08	7.23	2.54	b	c	a	b	b	7.69	2.04	0.79	4.81	6.95	c	c	a	c	b	0.65	0.54	2.78	9.81	5.72	b	a	b	a	c	6.84	2.65	4.17	1.74	5.15	c	b	a	b	c
x459	6.72	0.64	4.86	9.23	7.72	b	a	b	c	a	0.61	6.92	4.86	9.23	7.72	b	a	c	a	a	2.64	9.34	1.88	4.91	3.62	b	c	c	c	a	1.31	7.04	3.03	1.64	5.32	a	b	c	c	a
x460	1.34	0.7	7.26	8.17	6.07	c	b	c	b	c	5.2	5.28	4.51	7.38	3.99	a	b	a	a	c	6.63	6.15	0.61	2.65	7.41	b	c	a	a	b	7.79	8.03	3.97	7.49	2.8	b	c	a	c	c
x461	2.36	4.61	4.86	9.23	7.72	b	a	b	c	a	4.37	6.44	4.86	9.23	7.72	b	a	b	c	a	4.34	8.09	2.1	9.38	8.26	a	b	c	b	a	6.39	4.53	0.53	1.32	9.38	a	c	c	c	c
x462	9.46	5.74	9.2	7.93	5.8	b	b	c	c	b	4.12	1.64	4.92	3.78	8.79	a	a	b	a	b	8.15	2.83	6.61	6.29	2.51	c	a	b	c	c	3.63	3.31	4.01	5.17	9.13	a	b	c	a	a
x463	5.82	3.16	4.86	9.23	7.72	b	a	a	a	a	2.5	3.52	4.86	9.23	7.72	b	a	a	b	a	4.48	9.8	6.09	6.23	0.89	b	b	c	b	a	5.02	3.71	3.03	9.05	0.65	a	a	c	b	a
x464	2.06	3.26	9.16	1.81	8.49	a	b	b	b	a	2.2	4.97	6.85	2.64	4.33	c	b	b	c	c	2.2	7.77	6.85	3.18	8.58	c	c	c	c	b	7.78	6.66	5.9	5.5	8.22	b	c	a	b	c
