X	y0z0	y1z0	y2z0	y3z0	y4z0	y5z0	y6z0	y7z0	y8z0	y9z0	y0z1	y1z1	y2z1	y3z1	y4z1	y5z1	y6z1	y7z1	y8z1	y9z1	y0z2	y1z2	y2z2	y3z2	y4z2	y5z2	y6z2	y7z2	y8z2	y9z2	y0z3	y1z3	y2z3	y3z3	y4z3	y5z3	y6z3	y7z3	y8z3	y9z3
x380	7.1	7.83	2.7	7.64	1.58	a	b	a	c	c	6.28	6.62	6.62	7.9	5.39	a	a	b	a	b	1.3	0.11	0.11	9.5	2.68	a	a	b	a	c	1.88	6.89	3.48	3.11	3.43	b	a	c	c	c
x381	7.25	1.99	8.66	2.32	9.42	a	c	a	c	c	7.81	4	4.51	0.27	7.85	a	c	b	b	b	1.55	5.06	1.65	5.78	2.91	b	a	c	a	c	2.51	2.63	1.97	0.19	8.7	c	a	a	b	a
x382	1.73	6.03	9.28	2	2	c	b	a	b	b	6.66	6.62	6.62	2.09	2.09	a	a	b	c	c	2.05	0.11	0.11	7.02	6.74	a	a	b	b	c	0.62	9.7	4.02	5.2	4.03	b	c	b	c	a
x383	9.63	9.23	6.99	5.17	0.34	c	c	a	a	a	9.77	0.34	4.24	6.62	5.64	b	b	c	c	a	6.26	9.06	6.1	9.87	5.89	c	b	c	c	a	7.51	0.79	5.69	4.18	7.05	b	a	a	a	a
x384	1.12	9.03	3.7	5.09	9.28	c	b	c	b	a	7.23	1.06	3.17	0.28	1.76	c	c	b	a	a	5.85	8.56	5.8	4.36	9.77	b	a	b	a	a	8.63	1.45	8.73	5.13	0.92	a	a	a	a	b
x385	0.86	5.83	7.69	4.54	3.35	c	c	b	b	a	8.5	8.5	8.5	5.3	0.74	c	c	b	c	c	3.54	3.54	3.54	4.46	0.28	a	c	b	c	c	0.88	8.28	0.41	0.48	4.98	c	c	a	b	c
x386	0.07	0.05	7.95	7.63	6.5	b	c	a	c	a	8.5	8.5	8.5	5.8	9.47	c	c	b	c	c	3.54	3.54	3.54	5.73	0.69	a	c	b	c	c	4.27	2.63	8.51	4.53	2.24	b	c	b	b	a
x387	9.32	7.05	7.57	5.28	6.47	a	c	c	b	a	5.36	2.15	9.07	8.79	5.32	a	b	a	c	a	9.19	2.98	4.71	3.13	6.72	c	b	b	c	a	3.47	0.37	6.27	3.27	9.23	a	a	a	a	c
x388	6.34	4.01	3.13	6.73	7.48	a	b	a	a	b	6.01	8.25	10	7.74	4.35	c	a	c	c	b	1.36	9.58	2.31	1.99	2.72	a	a	b	c	b	7.85	8.43	9.86	1.24	6.5	c	c	a	b	a
x389	3.37	4.22	4.27	0.62	1.03	a	c	a	a	b	2.32	6.62	6.62	9.87	6.28	a	a	b	c	c	8.07	0.11	0.11	0.59	9.6	a	a	b	c	b	5.8	4.06	7.46	4.22	1.39	a	b	a	a	a
x390	7.04	6.02	7.73	2	2	c	c	a	a	a	8.5	8.5	8.5	2.09	2.09	c	b	b	c	c	3.54	3.54	3.54	8.7	2.94	a	b	b	c	c	3.73	2.86	2.19	7.73	5.97	b	c	c	b	b
x391	2.51	9.43	1.37	7.58	4.89	a	a	b	a	b	8.5	8.5	8.5	5.16	9.12	b	a	b	c	c	3.54	3.54	3.54	6.39	7.8	a	b	b	c	c	4.99	7.45	7.04	3.94	7.7	c	b	c	b	c
x392	7.15	6.75	7.99	9.57	1.69	a	c	a	a	c	3.26	6.62	6.62	6.03	9.05	a	a	b	a	b	9.98	0.11	0.11	8.45	3.91	a	a	b	c	a	6.04	7.15	2.04	6.92	0.57	c	a	c	a	b
x393	4.98	6.47	2.51	1.31	5.18	c	a	a	c	c	8.5	8.5	8.5	5.11	5.16	c	a	b	c	c	3.54	3.54	3.54	0.47	4.35	b	b	b	c	c	1.71	7.21	9.38	0.98	3.91	b	b	b	b	a
x394	2.7	5.88	8.17	7.49	1.74	a	c	c	c	c	4.98	3.51	4.98	1.96	4.98	a	a	c	b	c	1.94	8.77	1.94	4.36	1.94	a	b	b	b	a	6.54	3.36	0.62	5.66	6.76	b	a	b	c	a
x395	1.38	9.13	0.91	2	2	b	a	b	c	b	8.5	8.5	8.5	2.09	2.09	b	c	b	c	c	3.54	3.54	3.54	3.13	3.01	a	a	b	c	c	2.64	6.04	7.52	0.81	6.57	c	c	c	a	c
x396	7.41	5.69	5.65	0.99	5.66	a	b	c	c	b	7.2	8.02	4.6	1.8	3.31	a	b	b	c	a	1.87	1.95	7.29	1.26	6.58	c	b	a	c	a	3.57	8.43	3.71	3.8	6.44	b	b	a	a	c
x397	2.04	2.65	3.28	2	2	b	a	c	b	c	4.6	1.16	1.38	2.09	2.09	a	a	c	a	a	9.11	1	4.49	6.79	3.67	c	a	b	a	b	2.18	4.02	9.15	8.85	2.07	b	c	c	c	c
x398	2.07	9	1.96	1.79	2.07	a	b	c	c	a	9.39	0.26	2.31	2.57	9.39	a	c	b	b	a	7.24	6.31	1.66	5.64	6.52	a	b	c	a	a	1.27	8.57	9.53	7.87	6.31	a	c	c	b	b
x399	5.26	1.78	0	6.56	1.98	b	a	a	c	c	5.55	7.21	3.18	9.31	8.12	c	b	b	c	a	2.88	3.36	3.82	4.5	3.55	c	c	c	a	a	3.37	2.91	9.22	5.31	6.28	b	c	a	c	a
x400	5.37	1.84	9.51	1.94	6.75	a	b	a	a	a	8.5	8.5	8.5	6.56	8.66	a	a	b	c	c	3.54	3.54	3.54	7.45	6.68	b	c	b	c	c	2.06	9.07	9.74	2.87	4.63	a	b	c	c	c
x401	0.73	6.66	7.24	7.6	7.6	a	b	c	b	a	7.19	8.19	2.4	0.5	9.98	a	c	a	c	a	8.07	6.8	5.75	6.59	6.77	c	c	b	a	b	1.18	1.59	4.52	7.54	5.12	c	c	a	c	a
x402	1.13	4.53	2.02	2	2	b	c	b	c	c	0.89	6.62	6.62	2.09	2.09	a	a	b	a	c	4.3	0.11	0.11	9.18	0.12	a	a	b	c	c	4.62	7.4	0.09	9.13	8.73	b	a	c	a	b
x403	0.09	0.94	3.72	2	2	b	a	b	a	b	6.38	6.62	6.62	2.09	2.09	a	a	b	a	b	8.24	0.11	0.11	0.03	7.76	a	a	b	c	c	5.71	5.88	8.39	0.5	1.58	a	a	b	c	a
x404	4.45	5.81	1.02	0.02	9.64	c	c	a	b	c	8.5	8.5	8.5	8.17	4.77	c	c	b	c	c	3.54	3.54	3.54	2.1	9.83	c	c	b	c	c	3.23	5.42	5.63	0.82	3.52	a	c	c	c	a
x405	6.53	0.75	7.14	5.3	7.66	a	b	b	b	b	6.46	6	7.07	7.97	1.02	a	c	c	c	c	5.88	4.67	6.66	5.94	4.7	c	b	c	a	a	3.17	8.78	2.83	6.79	7.81	c	b	b	a	b
x406	2.07	2.74	7.75	3.75	2.07	a	c	b	b	a	9.39	9.19	9.6	4.71	9.39	a	b	a	b	a	8.8	2.49	1.34	6.55	0.11	b	a	a	b	c	5.64	2.84	1.06	9.57	5.55	c	b	c	c	c
x407	6.56	4.74	5.13	4.79	3.61	a	c	c	b	b	8.5	8.5	8.5	5.12	9.53	b	b	b	c	c	3.54	3.54	3.54	2.14	2.63	a	c	b	c	c	1.17	1.56	2.07	4.55	0.46	b	b	a	a	b
x408	0.75	1.86	9.34	2	2	a	a	b	b	c	5.58	8.99	6.02	2.09	2.09	a	b	a	c	a	5.64	9.15	0.21	9.85	8.07	a	b	b	c	a	6.95	2.3	5.89	2.65	3.96	a	b	c	c	a
x409	2.07	2.16	0.45	8.97	2.07	a	a	a	b	a	9.39	6.94	0.63	0.32	9.39	a	b	b	a	a	6.49	6.52	0.38	3.7	1.14	b	b	a	b	b	7.93	9.81	6.78	2.29	8.7	c	a	c	c	a
x410	2.07	4.06	0.77	3.84	2.07	a	a	a	c	a	9.39	5.5	2.49	9.84	9.39	a	a	b	b	a	3.73	6.99	3.7	6.11	9.23	b	c	a	a	b	5.31	7.61	9.36	4.05	6.37	a	c	c	a	a
x411	0.66	1.45	8.24	4.37	4.61	b	b	a	c	b	2.22	4.25	2.97	0.14	8.46	b	b	a	c	a	1.91	3.71	4.22	0.48	9.36	c	b	c	c	a	5.6	4.56	8.03	5.07	7.65	a	c	a	c	c
x412	2.07	1.51	6.53	7	2.07	a	b	b	b	a	9.39	7.03	1.54	3.97	9.39	a	a	c	c	a	5.13	8.54	6.84	2.65	3.24	c	c	a	b	a	3.79	7.12	0.36	8.91	5.62	c	a	a	c	c
x413	7.48	3.8	0.34	1.82	1.91	c	a	c	a	c	8.5	8.5	8.5	7.3	8.65	c	b	b	c	c	3.54	3.54	3.54	2.08	8.61	b	a	b	c	c	9.08	0.66	9.89	6.71	5.76	b	b	a	c	a
x414	3.55	0.4	7.77	1.27	9.92	b	b	b	b	a	0.37	3.18	7.81	9.72	7.97	b	b	a	c	a	4.03	3.82	6.09	3.99	3.11	c	b	c	c	a	7.62	6.02	9.15	9.6	2.66	b	c	a	b	c
x415	2.43	4.25	3.55	2	2	b	b	c	c	a	8.5	8.5	8.5	2.09	2.09	a	c	b	c	c	3.54	3.54	3.54	1.8	5.57	a	a	b	c	c	7.44	4.89	3.51	6.61	4.91	b	c	c	b	b
x416	3.39	4.49	6.88	9.03	6.55	a	a	b	a	a	9.19	1.97	8.84	3.59	2.15	a	b	a	a	c	4.4	0.37	1.73	5.03	8.58	c	b	c	c	c	7.16	4.23	1.54	2.23	5.02	b	b	c	a	a
x417	0.74	3.51	1.62	5	6.08	a	b	b	b	a	4.98	2.54	4.98	7.32	4.98	a	a	a	b	c	1.94	1.97	1.94	2.79	1.94	a	a	a	b	b	6.48	0.4	1.92	3.61	4.95	c	a	b	b	c
x418	0.5	8.03	8.3	4.14	3.15	c	a	a	b	c	7	3.47	1.25	6.07	9.79	c	b	b	c	a	5.02	4.58	0.68	2.18	8.4	c	b	b	c	a	0.54	4.91	4.71	1.41	9.33	c	c	c	b	b
x419	0.82	5.65	0.63	5.85	7.7	c	a	b	c	c	9.74	8.3	1.34	2.41	7.45	b	b	c	c	a	3.64	3.95	1.72	2.93	0.2	b	b	a	c	a	5.27	9.99	9.69	3.86	5.69	a	c	a	c	c
x420	5.47	7.52	7.69	2.11	3.89	a	c	a	a	a	6.92	6.62	6.62	7.61	6.57	a	a	b	b	c	6.52	0.11	0.11	1.09	3.88	a	a	b	b	c	3.93	8.99	4.04	7.41	3.53	a	a	a	b	a
x421	5.89	1.78	3.54	7.7	2.23	b	a	b	b	b	0.99	6.62	6.62	0.09	3.09	a	a	b	b	c	3.69	0.11	0.11	1.62	3.44	a	a	b	b	b	9.21	5.64	1.59	3.83	9.47	b	c	b	a	a
x422	7.06	8.55	4.73	2	2	a	c	b	a	b	0.06	6.05	4.08	2.09	2.09	a	b	a	c	c	3.45	8.59	5.59	3.98	1.26	a	b	a	a	a	2.81	1.23	5.97	8.47	2.4	a	a	a	a	a
x423	2.07	5.06	8.46	6.97	2.07	a	b	b	c	a	9.39	6.38	4.79	6.12	9.39	a	b	b	a	a	9.41	3.42	9.42	9.11	6.25	c	c	b	c	c	5.23	0.52	2.12	1.58	0.24	a	b	c	b	c
x424	4.17	8.53	5.49	2	2	b	c	b	a	a	8.44	5.43	9.15	2.09	2.09	a	c	a	c	a	8.77	5.45	7.94	6	8.92	c	a	b	b	c	6.78	9.84	8.68	6.35	6.27	a	b	b	c	c
x425	3.71	3.42	4.05	6.52	9.57	c	b	c	b	c	4.98	2.15	4.98	1.61	4.98	a	a	b	b	a	1.94	9.05	1.94	2.71	1.94	a	a	b	b	c	0	8.37	6.91	9.93	9.14	b	b	c	c	b
x426	7.91	0.54	6.01	0.91	3.85	a	c	b	c	b	7.71	6.62	6.62	6.06	5.97	a	a	b	c	b	1.47	0.11	0.11	6.3	4.42	a	a	b	c	c	6.63	4.26	2.13	0.42	9.71	c	b	c	c	c
x427	9.49	2.14	6.59	2	2	c	c	a	c	b	6.65	0.94	7.53	2.09	2.09	c	b	c	b	b	8.13	1.91	9.62	4.88	0.09	c	a	c	c	b	7.2	2.8	6.1	8.13	8.94	c	b	c	b	a
x428	1.49	1.7	2.31	2	2	a	c	a	a	c	8.5	8.5	8.5	2.09	2.09	c	b	b	c	c	3.54	3.54	3.54	9.11	4.77	b	c	b	c	c	4.22	9.49	5.24	0.16	8.64	a	b	a	c	b
x429	5.15	9.64	1.45	4.35	3.99	c	b	b	a	c	1.41	9.23	8.58	8.95	9.75	a	b	a	c	a	5.28	6.38	7.65	2.43	7.04	b	b	b	c	a	0.88	4	9.58	2.08	9.5	c	b	a	c	c
x430	2.07	7.84	3.48	4.11	2.07	a	a	a	b	a	9.39	2.1	2.35	7.81	9.39	a	c	c	a	a	0.13	2.42	8.09	8.14	8.28	a	b	a	a	b	5.4	3.04	7.66	8.1	4.43	c	c	c	c	c
x431	4.67	9.85	5.02	2	2	a	b	a	b	c	0.44	6.37	9.18	2.09	2.09	c	c	a	b	c	2.69	6.06	2.87	7.78	0.36	a	b	c	b	a	4.11	6	2.35	3.28	1.09	c	c	a	c	c
x432	6.69	7.67	3.11	9.44	0.71	c	a	a	a	b	2.64	8.5	2.29	6.88	6.82	c	b	a	c	a	9.7	2.58	1.03	6.75	3.97	c	b	a	c	a	2.07	0.94	6.55	4.88	1.12	b	c	b	a	c
x433	4.44	5.7	3.52	0.28	0.48	a	c	a	c	a	5.28	6.19	6.4	9.72	7.03	c	b	a	c	a	2.83	5.66	4.9	9.93	7.41	a	b	a	c	a	6.38	3.06	6.47	7.47	5.54	a	a	b	c	a
x434	5.92	2.4	2.61	5.54	2.69	b	a	b	c	c	4.5	3.31	0.8	6.78	3.34	b	a	a	a	c	4.93	8.67	1.69	9.7	3.3	c	c	b	b	b	6.3	2.7	8.36	3.78	9.72	c	c	a	a	a
x435	0.28	8.2	4.21	2.56	7.65	a	b	b	c	a	7.56	3.42	0.33	4.63	9.73	a	c	c	b	c	4.38	4.2	2.39	8.31	3.46	c	c	c	b	c	5.01	1.27	0.11	8.45	5.85	c	c	b	c	a
x436	5.19	2.25	1.46	8.8	0.7	a	a	a	a	c	4.98	0.93	4.98	3.25	4.98	a	c	a	b	c	1.94	7.07	1.94	4.37	1.94	a	a	c	b	c	4.24	3.07	7.26	9.78	7.94	b	a	a	a	a
x437	2.61	9.05	6.67	2	2	c	b	c	a	b	5.9	4.92	9.8	2.09	2.09	b	b	a	c	a	9.71	9.52	1.48	9.87	5.44	a	b	a	c	a	4.25	3.97	8.53	6.5	9.33	b	b	b	c	a
x438	1.16	0.87	0.28	6.43	9.13	b	a	b	c	c	4.73	6.62	6.62	0.04	1.7	a	a	b	a	b	1.96	0.11	0.11	5.06	2.86	a	a	b	b	b	8.33	3.62	8.13	7.99	2.78	c	a	b	b	c
x439	2.07	3.92	3.6	4.46	2.07	a	a	b	a	a	9.39	0.59	4.21	2.72	9.39	a	a	c	a	a	6.58	1.03	1	5.89	2.59	c	b	a	b	c	3.74	2.42	4.78	2.78	6.96	b	b	b	b	a
x440	2.76	4.36	8.38	6.78	0.82	c	b	c	a	b	7.72	3.31	3.44	0.79	5.58	c	b	a	c	a	8.34	9.78	1.67	6.6	8	a	b	b	c	a	3.96	6.96	8.44	5.35	1.32	c	a	c	b	c
x441	7.34	5.02	9.68	3.78	7.56	b	b	c	a	b	8.5	8.5	8.5	3.85	7.8	a	b	b	c	c	3.54	3.54	3.54	1.59	6.87	b	c	b	c	c	8.03	9.28	7.09	9.57	8.84	b	c	a	c	b
x442	5.65	1.37	2.97	7	4.17	c	a	b	b	b	6.5	8.67	1.86	7.83	8.4	a	b	c	c	a	2.19	2.76	4.17	3.68	8.7	b	c	c	c	b	5.09	6.11	8.53	5.64	9.51	b	b	a	b	c
x443	2.07	3.02	7.49	4.99	2.07	a	c	c	b	a	9.39	4.79	5.69	7.8	9.39	a	c	b	c	a	0.04	0.36	5.29	2.17	0.05	a	a	a	a	a	8.73	0.89	2.2	0.06	3.55	a	c	c	a	c
x444	8.37	2.32	7.03	5.19	0.86	c	b	c	b	c	8.5	8.5	8.5	6.48	9.62	c	b	b	c	c	3.54	3.54	3.54	8.26	6.77	a	b	b	c	c	2.24	7.42	9.79	9.82	2.64	c	a	a	a	c
x445	3.13	3.53	0.79	2	2	c	b	c	c	c	7	2.91	0.59	2.09	2.09	b	c	b	a	a	7.52	2.93	8.94	7.03	9.8	c	c	b	b	a	4.84	4.81	7.86	5.61	0.35	a	c	a	b	b
x446	2.07	1.4	0.56	0.02	2.07	a	b	b	b	a	9.39	4.63	9.76	7.33	9.39	a	a	c	a	a	3.47	7.21	4.93	1.65	3.63	b	a	c	b	c	0.8	8.9	0.27	8.02	5.65	b	b	b	a	a
x447	2.07	4.9	9.95	8.13	2.07	a	a	a	c	a	9.39	1.02	3.87	1.7	9.39	a	c	c	b	a	6.11	3.11	8.51	5.72	0.05	c	c	c	c	c	0.08	8.29	2.43	0.31	5.85	a	c	a	a	c
x448	6.02	4.49	4.81	5.79	6.25	c	c	b	a	a	7.47	6.07	2.69	8.83	9.75	b	b	c	c	a	9.63	7.11	2.3	0.33	9.03	c	b	a	c	a	5.74	8.84	9.95	5.68	8.78	c	c	c	a	a
x449	7.35	6.95	6.63	7.3	0.67	b	b	c	a	a	8.5	8.5	8.5	9.04	1.97	c	c	b	c	c	3.54	3.54	3.54	8.31	1.19	b	a	b	c	c	4.73	9.91	3.6	1.4	6.61	b	a	b	c	b
x450	2.07	4.95	9.2	8.65	2.07	a	a	a	b	a	9.39	8.43	7.69	1.36	9.39	a	c	a	a	a	9.67	8.25	0.29	4.71	1.13	a	b	c	b	c	1.06	9.06	3.89	4.12	0.38	c	a	b	a	b
x451	6.84	2.43	4.78	9.25	0.16	b	c	c	a	a	8.5	8.5	8.5	3.6	6.65	c	b	b	c	c	3.54	3.54	3.54	4.69	8.91	a	c	b	c	c	4.66	4.3	5.65	9.92	6.66	a	c	b	a	c
x452	7.8	6.76	2.9	6.44	5.13	b	a	c	b	c	8.5	8.5	8.5	2.82	0.18	a	a	b	c	c	3.54	3.54	3.54	1.1	9.72	b	a	b	c	c	4.31	8.67	6.95	4.79	0.99	a	b	b	c	b
x453	7.23	8.5	9.9	1.15	4.89	a	c	c	a	a	8.95	5.95	4.75	6.91	7.79	b	b	c	c	a	8.4	5.4	4.52	6.41	6.97	b	b	b	c	a	8.52	3.01	8	7.06	7.91	c	c	a	a	a
x454	1.03	2.02	7.87	8.46	0.65	c	a	c	a	c	4.98	6.96	4.98	5.89	4.98	a	c	a	b	b	1.94	1.39	1.94	0.57	1.94	a	a	a	b	a	7.28	6.92	1.05	6.21	4.17	c	a	b	a	b
x455	2.13	4.76	7.6	3.27	9.66	a	a	b	c	c	8.29	0.48	9.04	2.3	4.54	b	b	b	b	c	7.97	9.15	1.01	8	9.83	a	b	c	b	c	7.78	8.66	0.46	0.23	5.51	a	a	b	c	b
x456	6.34	2.63	5.38	2.62	7.2	a	a	c	c	a	3.9	6.62	6.62	8.6	0.68	a	a	b	b	c	3.4	0.11	0.11	1.37	1.81	a	a	b	b	a	6.06	5.75	1.65	0.61	0.97	c	b	b	c	b
x457	8.07	4.58	7.67	0.35	5.1	b	c	b	c	c	3.65	6.62	6.62	6.56	6.39	a	a	b	b	a	5.15	0.11	0.11	1.3	6.21	a	a	b	b	c	4.49	3.38	8.83	9.22	3.54	c	a	a	c	b
x458	1.83	0.83	1.99	1.4	9.9	c	c	b	b	a	5.38	3.42	3.61	1.68	8.94	b	b	b	b	a	2.76	4.15	0.99	1.5	6.62	c	a	b	a	a	8.04	1	5.78	7.96	3.12	a	b	a	a	a
x459	5.99	2.88	4.77	3.06	1.29	a	a	a	a	a	8.95	0.11	9.98	7.68	9.59	b	a	b	b	a	9.65	9.5	6.01	8	7.21	c	c	c	a	b	1.22	7.13	4.6	2.45	5.97	c	a	b	c	c
x460	6.85	0.88	8.39	3.5	6.83	b	b	c	b	c	1.33	6.62	6.62	4.67	3.99	a	a	b	c	a	9.55	0.11	0.11	0.39	3.43	a	a	b	a	c	7.51	3.36	1	6.57	8.06	c	c	b	c	a
x461	4.63	4.27	6.91	5.68	7.98	a	b	b	a	b	7.95	6.62	6.62	6.69	4.08	a	a	b	a	b	1.12	0.11	0.11	1.39	4.16	a	a	b	a	b	0.7	2.38	6.32	3.59	2.28	a	a	c	b	a
x462	3.15	0.81	4.78	5.43	4.17	c	c	c	c	b	8.5	8.5	8.5	7.28	9.79	c	a	b	c	c	3.54	3.54	3.54	7.94	7.72	c	c	b	c	c	9.47	5.97	4.7	5.32	5.81	c	c	a	a	a
x463	2.07	6.42	1.58	5.16	2.07	a	a	b	c	a	9.39	9.4	3.99	0.35	9.39	a	c	b	c	a	7.89	4.78	7.85	9.21	8.36	a	a	b	a	a	8.8	1.12	2.61	0.15	4.3	b	b	b	a	b
x464	5.49	0.84	1.81	2	2	c	b	c	a	c	9.45	9.78	5.78	2.09	2.09	a	a	a	a	b	2.04	9.13	1.27	6.53	2.17	c	a	a	c	a	5.04	7.34	7.76	8.05	1.08	a	b	a	a	b
x465	1.85	5.03	6.17	5.8	1.04	a	c	a	a	b	5.61	6.62	6.62	4.82	5.36	a	a	b	c	a	8.38	0.11	0.11	6.17	5.66	a	a	b	c	b	6.99	6.42	0.98	6.6	2.07	b	b	b	b	a
x466	2	9.18	6.27	1.95	4.9	b	a	b	c	a	8.5	8.5	8.5	6.39	0.6	a	a	b	c	c	3.54	3.54	3.54	9.44	5.94	b	b	b	c	c	8.97	6.94	4.18	6.3	6.67	c	b	c	b	a
x467	1.53	6.63	1.83	2.03	1.86	a	a	c	a	b	6.64	6.93	2.16	8.09	1.45	b	b	b	c	a	5.7	0.48	7.66	7.36	8.69	b	b	a	c	a	7.77	4.83	5.84	8.84	2.26	a	a	b	b	c
x468	2.22	1.71	0.16	7.13	6.48	a	b	c	a	b	6.06	0.56	6.59	7.65	4.08	c	b	b	c	a	8.79	9.69	6.24	7.95	8.93	b	b	b	c	a	3.27	8.98	7.56	0.24	1.69	a	a	a	c	c
x469	2.9	4.66	1.78	1.09	6.76	b	a	c	b	c	8.06	3.91	0.5	7.12	0.65	a	a	a	c	a	4.63	4.8	2.24	4.77	2.27	b	b	b	b	c	9.87	1.62	4.58	1.56	4.69	c	a	a	a	b
x470	4.4	8.8	2.91	6.19	2.11	a	a	b	a	c	4	6.05	4.39	2.78	9.65	c	b	a	c	a	0.17	1.77	0.7	5.53	4.93	b	b	c	c	a	7.43	8.77	2.52	9.25	4	a	b	a	a	c
x471	2.16	7.15	1.28	7.98	0.72	c	c	b	a	c	7.76	4.42	4.75	0.05	2.95	c	b	a	c	a	2.95	0.58	2.85	4.12	0.78	a	b	c	a	c	3.98	9.15	7.89	5.38	8.56	a	b	c	a	b
x472	3.72	5.3	3.36	5.97	7.78	a	c	a	a	b	4.53	9.91	1.84	3.33	1.3	c	a	b	a	c	0.81	1.58	7.08	1.96	8.86	b	c	a	a	b	4.39	2.58	9.94	2.79	0.72	b	a	b	b	a
x473	8.18	6.45	8.72	1.5	9.95	b	b	b	c	c	5.22	6.62	6.62	2	5.47	a	a	b	a	c	1.74	0.11	0.11	2.96	7.8	a	a	b	b	b	8.29	3.05	1.37	4.29	4.55	a	c	a	a	c
x474	5.33	6.82	5.53	2	2	b	b	a	c	b	8.5	8.5	8.5	2.09	2.09	b	a	b	c	c	3.54	3.54	3.54	5.98	3.87	a	a	b	c	c	1.65	0.08	7.35	2.57	2.35	c	b	a	a	c
x475	7.35	6.07	1.83	6.02	4.65	c	c	c	a	a	5.66	6.62	6.62	7.36	7.37	a	a	b	a	b	2.88	0.11	0.11	1.76	4.34	a	a	b	a	a	7.39	2.55	3.95	5.2	3.11	c	a	b	c	b
x476	8.34	1.75	8.55	7.65	8.94	b	a	b	b	b	4.98	6.02	4.98	9.93	4.98	a	a	b	b	b	1.94	7.42	1.94	2.7	1.94	a	a	a	b	c	9.77	8.18	1.96	1.36	7.73	c	b	a	a	a
x477	3.05	9.09	1.53	3.13	4.35	a	a	a	b	c	2.09	6.62	6.62	8.18	6.62	a	a	b	c	b	3.67	0.11	0.11	9.68	1.37	a	a	b	b	c	5.5	1.36	6.1	6.45	6.11	a	a	b	a	b
x478	2.07	3.35	5.6	1.53	2.07	a	b	b	a	a	9.39	0.76	4.61	9.83	9.39	a	a	c	b	a	7.57	2.51	3.41	2.25	3.23	b	b	b	a	c	7.99	8.68	5.6	8.89	1.7	c	a	a	c	b
x479	9.43	2.55	9.3	3.29	6.74	c	a	b	c	c	1.94	6.62	6.62	2.26	7.84	a	a	b	c	a	3.99	0.11	0.11	9.1	0.19	a	a	b	b	b	7.03	0.3	1.87	5.19	4.05	b	b	b	a	a
x480	5.83	0.82	9.76	3.92	0.81	a	c	b	a	c	1.96	4.22	6.02	7.99	5.22	c	b	c	c	a	6.54	4.75	5.04	8.66	8.18	b	b	b	c	a	6.57	3.42	4.16	5.35	4.43	b	a	a	c	a
x481	7.92	8.32	0.51	3.09	7.34	a	c	b	a	b	0.06	6.62	6.62	2.15	2.53	a	a	b	c	b	7.98	0.11	0.11	9.46	1.4	a	a	b	a	c	8.1	3.35	0.72	2.48	6.66	a	c	a	a	a
x482	2.07	0.44	1.19	6.89	2.07	a	b	c	c	a	9.39	0.87	6.96	0.75	9.39	a	c	c	b	a	8.91	9.37	1.29	5.26	0.97	c	a	a	a	a	9.43	6.06	1.14	3.45	4.64	a	c	a	b	a
x483	7.93	0.68	1.08	7.09	3.65	b	b	a	b	c	1.49	8.56	9.35	3.18	2.78	b	a	a	b	c	0.75	2.43	7.44	0.89	9.66	b	a	c	a	b	4.84	2.78	6.5	9.67	1.88	c	a	c	b	b
x484	0.11	8.45	9.27	2	2	c	b	b	c	a	5.48	6.62	6.62	2.09	2.09	a	a	b	c	c	8.2	0.11	0.11	5.89	1.4	a	a	b	c	a	0.16	0.14	5.9	0.12	8.09	a	a	a	c	a
x485	7.6	5.4	4.96	1.59	7.47	b	c	b	b	a	6.8	8.7	9.84	6.15	3.93	a	c	b	c	a	5.09	2.55	9.49	2.93	6.01	a	b	b	c	c	8.09	1.18	3.46	2.94	5.15	b	c	a	c	b
x486	9.07	2.59	1.43	7.64	6.04	c	c	c	b	c	8.5	8.5	8.5	1.74	3.94	b	c	b	c	c	3.54	3.54	3.54	7.46	8.38	c	b	b	c	c	1.92	1.98	7.54	2.99	8.51	b	a	b	b	c
x487	9.3	7.87	7.86	1.04	5.99	c	c	a	a	c	4.98	3.31	4.98	4.32	4.98	a	b	a	b	a	1.94	3.47	1.94	7.4	1.94	a	a	a	b	b	5.38	4.89	0.72	9.38	0.19	b	a	a	c	c
x488	2.45	7.09	0.99	3.13	1.3	c	b	b	a	c	8.54	6.62	6.62	2.44	0.52	a	a	b	b	b	2.18	0.11	0.11	8.18	3.86	a	a	b	c	c	0.69	5.08	8.36	7.07	2.44	a	b	c	b	c
x489	7.95	0.33	7.61	2	2	c	a	a	c	b	6.18	1.52	2.76	2.09	2.09	a	b	c	c	a	5.51	0.41	5.39	7.68	2.51	b	b	a	c	a	5.8	7.02	5.74	1.49	7.33	a	c	a	b	b
x490	9.16	6.42	6.27	5.09	6.63	c	b	b	c	b	8.25	6.62	6.62	6.05	8.88	a	a	b	b	a	7.05	0.11	0.11	2.87	4.18	a	a	b	b	a	2.72	9.87	3.24	1.29	3.47	c	b	a	a	b
x491	1.49	4.88	4.02	3.02	1.92	c	b	a	c	b	8.5	8.5	8.5	6.45	1.04	b	c	b	c	c	3.54	3.54	3.54	4.78	3.63	a	b	b	c	c	7.17	3	2.56	2.96	8.96	a	b	b	a	c
x492	2.88	2.37	5.21	3.24	5.45	b	c	a	c	c	2.13	4.67	2.43	2.6	4.25	c	c	a	b	a	5.71	3.5	6.66	2.46	6.81	b	b	c	a	c	4.55	3.31	0.01	9.07	7.48	a	b	a	b	c
